id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_list,apc_paid,fwci,has_fulltext,cited_by_count,is_retracted,is_paratext,mesh,locations_count,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,best_oa_location,primary_location.source,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,citation_normalized_percentile,fulltext_origin,best_oa_location.source,ids.mag,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W4390897369,https://doi.org/10.48550/arxiv.2401.06250,"The probability of non-isomorphic group structures of isogenous elliptic curves in finite field extensions, II","The probability of non-isomorphic group structures of isogenous elliptic curves in finite field extensions, II",2024,2024-01-01,en,preprint,posted-content,arxiv|datacite,,0,0,,,,,,False,0,False,False,,2,,,0,,https://openalex.org/W4391375266|https://openalex.org/W4299961354|https://openalex.org/W4287980070|https://openalex.org/W3028761860|https://openalex.org/W2964302506|https://openalex.org/W2963904738|https://openalex.org/W2893614166|https://openalex.org/W2003769335|https://openalex.org/W1955455432|https://openalex.org/W1496619607,https://api.openalex.org/works?filter=cites:W4390897369,2024-10-19T07:38:03.274641,2024-01-16,https://openalex.org/W4390897369,https://doi.org/10.48550/arxiv.2401.06250,True,https://arxiv.org/abs/2401.06250,,https://openalex.org/S4306400194,arXiv (Cornell University),,,True,False,False,https://openalex.org/I205783295,Cornell University,https://openalex.org/I205783295,Cornell University,repository,cc-by,https://openalex.org/licenses/cc-by,submittedVersion,False,False,True,green,https://arxiv.org/abs/2401.06250,True,0.0,False,False,0,86,,,,,https://openalex.org/T10061,Algebraic Geometry and Moduli Theory,0.9914,https://openalex.org/subfields/2608,Geometry and Topology,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences,True,https://arxiv.org/abs/2401.06250,,https://openalex.org/S4306400194,arXiv (Cornell University),,,True,False,False,https://openalex.org/I205783295,Cornell University,https://openalex.org/I205783295,Cornell University,repository,cc-by,https://openalex.org/licenses/cc-by,submittedVersion,False,False,,,,,,,,,,,,,,,"Let $E$ and $E'$ be 2-isogenous elliptic curves over $\Q$. Following \cite{ck}, we call a good prime $p$ \emph{anomalous} if $E(\F_p) \simeq E'(\F_p)$ but $E(\F_{p^2}) \not \simeq E'(\F_{p^2})$. Our main result is an explicit formula for the proportion of anomalous primes for any such pair of elliptic curves. We consider both the CM case and the non-CM case.",first|middle|middle|middle|middle|middle|middle|last,|||||||,|||||||,False|False|False|False|False|False|False|False,"Cullinan, John|Dobson, Shanna|Frey, Linda|Hamakiotes, Asimina|Hernandez, Roberto|Kaplan, Nathan|Mello, Jorge|Scullard, Gabrielle",|||||||,|||||||,https://openalex.org/A5023175139|https://openalex.org/A5060441310|https://openalex.org/A5036846170|https://openalex.org/A5089359775|https://openalex.org/A5040355409|https://openalex.org/A5084890905|https://openalex.org/A5035478980|https://openalex.org/A5093723156,John Cullinan|Shanna Dobson|Linda Frey|Asimina Hamakiotes|Roberto Hernández|Nathan O. Kaplan|Jorge Mello|Gabrielle Scullard,https://orcid.org/0000-0003-3509-0635|https://orcid.org/0000-0001-8818-4841|None|None|https://orcid.org/0000-0002-0967-0874|https://orcid.org/0000-0001-5305-983X|https://orcid.org/0000-0002-2206-4211|None,https://openalex.org/T10061|https://openalex.org/T11166|https://openalex.org/T11693,Algebraic Geometry and Moduli Theory|Prime Number Theory and L-Functions|Applications of Elliptic Curve Cryptography in Security,0.9914|0.984|0.941,https://openalex.org/subfields/2608|https://openalex.org/subfields/2602|https://openalex.org/subfields/1710,Geometry and Topology|Algebra and Number Theory|Information Systems,https://openalex.org/fields/26|https://openalex.org/fields/26|https://openalex.org/fields/17,Mathematics|Mathematics|Computer Science,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/elliptic-curves,Elliptic Curves,0.560374,https://openalex.org/C184992742|https://openalex.org/C33923547|https://openalex.org/C179603306|https://openalex.org/C77926391|https://openalex.org/C2781311116|https://openalex.org/C114614502|https://openalex.org/C9652623|https://openalex.org/C202444582|https://openalex.org/C118615104|https://openalex.org/C121332964|https://openalex.org/C62520636,https://www.wikidata.org/wiki/Q7243229|https://www.wikidata.org/wiki/Q395|https://www.wikidata.org/wiki/Q268493|https://www.wikidata.org/wiki/Q603880|https://www.wikidata.org/wiki/Q83306|https://www.wikidata.org/wiki/Q76592|https://www.wikidata.org/wiki/Q190109|https://www.wikidata.org/wiki/Q837863|https://www.wikidata.org/wiki/Q121416|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q944,Prime (order theory)|Mathematics|Elliptic curve|Finite field|Group (periodic table)|Combinatorics|Field (mathematics)|Pure mathematics|Discrete mathematics|Physics|Quantum mechanics,2|0|2|2|2|1|2|1|1|0|1,0.74717975|0.710683|0.6915429|0.5886464|0.52791667|0.47675022|0.4522132|0.34972012|0.32100213|0.2611213|0.051017463,True|False,https://arxiv.org/abs/2401.06250|https://api.datacite.org/dois/10.48550/arxiv.2401.06250,None|None,cc-by|None,https://openalex.org/licenses/cc-by|None,submittedVersion|None,False|nan,False|nan,https://openalex.org/S4306400194|https://openalex.org/S4393179698,arXiv (Cornell University)|DataCite API,None|None,None|None,True|True,False|False,False|False,https://openalex.org/I205783295|https://openalex.org/I4210145204,Cornell University|DataCite,https://openalex.org/I205783295|https://openalex.org/I4210145204,Cornell University|DataCite,repository|metadata,nan|nan,,,,,,,,
https://openalex.org/W4400661452,https://doi.org/10.31234/osf.io/2yvja,Time-warps,Time-warps,2024,2024-07-15,en,preprint,posted-content,crossref,,0,0,,,,,,False,0,False,False,,1,,,0,,https://openalex.org/W597599663|https://openalex.org/W4205387075|https://openalex.org/W3194824274|https://openalex.org/W2560463929|https://openalex.org/W2390579330|https://openalex.org/W2387132837|https://openalex.org/W2316163406|https://openalex.org/W1762480892|https://openalex.org/W1578892932|https://openalex.org/W1537165133,https://api.openalex.org/works?filter=cites:W4400661452,2024-10-20T21:32:16.341387,2024-07-16,https://openalex.org/W4400661452,https://doi.org/10.31234/osf.io/2yvja,False,https://doi.org/10.31234/osf.io/2yvja,,,,,,,,,,,,,,,,submittedVersion,False,False,False,closed,,False,0.0,False,False,0,86,,,,,https://openalex.org/T10581,Neuronal Oscillations in Cortical Networks,0.9797,https://openalex.org/subfields/2805,Cognitive Neuroscience,https://openalex.org/fields/28,Neuroscience,https://openalex.org/domains/1,Life Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,first|middle|last,||,||,False|False|False,Héctor Marín Manrique|Shanna Dobson|Michael John WALKER,||,||,https://openalex.org/A5045575210|https://openalex.org/A5060441310|https://openalex.org/A5059831902,Héctor M. Manrique|Shanna Dobson|Michael Walker,https://orcid.org/0000-0002-1943-340X|https://orcid.org/0000-0001-8818-4841|https://orcid.org/0000-0003-4359-7436,https://openalex.org/T10581|https://openalex.org/T14394,Neuronal Oscillations in Cortical Networks|Physics of the Mind and Cognitive Science,0.9797|0.9305,https://openalex.org/subfields/2805|https://openalex.org/subfields/2805,Cognitive Neuroscience|Cognitive Neuroscience,https://openalex.org/fields/28|https://openalex.org/fields/28,Neuroscience|Neuroscience,https://openalex.org/domains/1|https://openalex.org/domains/1,Life Sciences|Life Sciences,https://openalex.org/keywords/working-memory,Working Memory,0.506206,https://openalex.org/C2781095916|https://openalex.org/C186720457|https://openalex.org/C180747234|https://openalex.org/C15744967|https://openalex.org/C177264268|https://openalex.org/C25343380|https://openalex.org/C169900460|https://openalex.org/C2776608160|https://openalex.org/C2776502983|https://openalex.org/C188147891|https://openalex.org/C2778572836|https://openalex.org/C41008148|https://openalex.org/C2776214188|https://openalex.org/C186370098|https://openalex.org/C154945302|https://openalex.org/C33923547|https://openalex.org/C169760540|https://openalex.org/C95457728|https://openalex.org/C105795698|https://openalex.org/C166957645|https://openalex.org/C77088390|https://openalex.org/C199360897|https://openalex.org/C111919701,https://www.wikidata.org/wiki/Q36348|https://www.wikidata.org/wiki/Q7087|https://www.wikidata.org/wiki/Q23373|https://www.wikidata.org/wiki/Q9418|https://www.wikidata.org/wiki/Q1514741|https://www.wikidata.org/wiki/Q277521|https://www.wikidata.org/wiki/Q2200417|https://www.wikidata.org/wiki/Q4785462|https://www.wikidata.org/wiki/Q690182|https://www.wikidata.org/wiki/Q147638|https://www.wikidata.org/wiki/Q380933|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q408386|https://www.wikidata.org/wiki/Q442787|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q395|https://www.wikidata.org/wiki/Q207011|https://www.wikidata.org/wiki/Q309|https://www.wikidata.org/wiki/Q12483|https://www.wikidata.org/wiki/Q23498|https://www.wikidata.org/wiki/Q8513|https://www.wikidata.org/wiki/Q9143|https://www.wikidata.org/wiki/Q9135,Dream|Consciousness|Cognitive psychology|Psychology|Set (abstract data type)|Relation (database)|Cognition|Natural (archaeology)|Contrast (vision)|Cognitive science|Space (punctuation)|Computer science|Inference|Energy (signal processing)|Artificial intelligence|Mathematics|Neuroscience|History|Statistics|Archaeology|Database|Programming language|Operating system,2|2|1|0|2|2|2|2|2|1|2|0|2|2|1|0|1|0|1|1|1|1|1,0.7573241|0.6649346|0.5362709|0.527592|0.5065886|0.48386037|0.46357587|0.44590816|0.43923897|0.43799675|0.4308979|0.42472467|0.4171771|0.41516256|0.3099553|0.17354712|0.14711389|0.12115213|0.0|0.0|0.0|0.0|0.0,False,https://doi.org/10.31234/osf.io/2yvja,None,None,None,submittedVersion,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,
https://openalex.org/W4400769026,https://doi.org/10.1007/s11139-024-00899-2,Diamonds in the Langlands program: a comprehensive review,Diamonds in the Langlands program: a comprehensive review,2024,2024-07-18,en,review,journal-article,crossref,,1,1,https://openalex.org/A5060441310,https://openalex.org/I103635307,,,0.0,False,0,False,False,,1,,,12,https://openalex.org/W2073964955|https://openalex.org/W2494316805|https://openalex.org/W2794215265|https://openalex.org/W2963102421|https://openalex.org/W2963603980|https://openalex.org/W2964112405|https://openalex.org/W2964117227|https://openalex.org/W3186877768|https://openalex.org/W4233669187|https://openalex.org/W4255501032|https://openalex.org/W4285673777|https://openalex.org/W632301330,https://openalex.org/W560744951|https://openalex.org/W4396701345|https://openalex.org/W4396696052|https://openalex.org/W4391375266|https://openalex.org/W34173985|https://openalex.org/W2748952813|https://openalex.org/W2390279801|https://openalex.org/W2376932109|https://openalex.org/W2358668433|https://openalex.org/W2001405890,https://api.openalex.org/works?filter=cites:W4400769026,2024-10-15T18:18:28.560850,2024-07-19,https://openalex.org/W4400769026,https://doi.org/10.1007/s11139-024-00899-2,True,https://doi.org/10.1007/s11139-024-00899-2,,https://openalex.org/S169946948,The Ramanujan Journal,1382-4090,1382-4090|1572-9303,False,False,True,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/P4310319965|https://openalex.org/P4310319900,Springer Nature|Springer Science+Business Media,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,True,hybrid,https://doi.org/10.1007/s11139-024-00899-2,False,0.0,False,False,0,86,,,,,https://openalex.org/T12351,Geometry and Stability of Kähler Metrics,0.8848,https://openalex.org/subfields/2608,Geometry and Topology,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences,True,https://doi.org/10.1007/s11139-024-00899-2,,https://openalex.org/S169946948,The Ramanujan Journal,1382-4090,1382-4090|1572-9303,False,False,True,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/P4310319965|https://openalex.org/P4310319900,Springer Nature|Springer Science+Business Media,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,,,2190.0,EUR,2790.0,doaj,2190.0,EUR,2790.0,doaj,,,,,"Abstract A comprehensive review of diamonds, in the sense of Scholze, is presented. The diamond formulations of the Fargues-Fontaine curve and $$Bun_G$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mi>B</mml:mi> <mml:mi>u</mml:mi> <mml:msub> <mml:mi>n</mml:mi> <mml:mi>G</mml:mi> </mml:msub> </mml:mrow> </mml:math> are reviewed. Principal results centered on the diamond formalism in the global Langlands correspondence and the geometrization of the local Langlands correspondence are given. We conclude with a discussion of future geometrizations.",first,"{'id': 'https://openalex.org/I103635307', 'display_name': 'University of California, Riverside', 'ror': 'https://ror.org/03nawhv43', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I103635307']}",US,True,Shanna Dobson,"University of California, Riverside, 900 University Ave, Riverside, CA, 92521, USA","{'raw_affiliation_string': 'University of California, Riverside, 900 University Ave, Riverside, CA, 92521, USA', 'institution_ids': ['https://openalex.org/I103635307']}",https://openalex.org/A5060441310,Shanna Dobson,https://orcid.org/0000-0001-8818-4841,https://openalex.org/T12351|https://openalex.org/T11680|https://openalex.org/T10061,Geometry and Stability of Kähler Metrics|Proofs of Langlands Conjectures for GL(n)|Algebraic Geometry and Moduli Theory,0.8848|0.8761|0.772,https://openalex.org/subfields/2608|https://openalex.org/subfields/2610|https://openalex.org/subfields/2608,Geometry and Topology|Mathematical Physics|Geometry and Topology,https://openalex.org/fields/26|https://openalex.org/fields/26|https://openalex.org/fields/26,Mathematics|Mathematics|Mathematics,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/langlands-program|https://openalex.org/keywords/langlands-conjectures,Langlands program|Langlands Conjectures,0.61151063|0.554886,https://openalex.org/C31671712|https://openalex.org/C41008148|https://openalex.org/C33923547|https://openalex.org/C202444582|https://openalex.org/C2780990831,https://www.wikidata.org/wiki/Q1393253|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q395|https://www.wikidata.org/wiki/Q837863|https://www.wikidata.org/wiki/Q319141,Langlands program|Computer science|Mathematics|Pure mathematics|Conjecture,3|0|0|1|2,0.61151063|0.34130076|0.213133|0.04664594|0.0,True,https://doi.org/10.1007/s11139-024-00899-2,None,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,https://openalex.org/S169946948,The Ramanujan Journal,1382-4090,1382-4090|1572-9303,False,False,True,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/P4310319965|https://openalex.org/P4310319900,Springer Nature|Springer Science+Business Media,journal,nan,,,,,,,,
https://openalex.org/W4401759447,https://doi.org/10.1016/j.jnt.2024.07.013,"The probability of non-isomorphic group structures of isogenous elliptic curves in finite field extensions, II","The probability of non-isomorphic group structures of isogenous elliptic curves in finite field extensions, II",2024,2024-08-22,en,article,journal-article,crossref,,2,8,https://openalex.org/A5023175139,https://openalex.org/I39661318,,,,False,0,False,False,,2,,,9,https://openalex.org/W1976677460|https://openalex.org/W2041071303|https://openalex.org/W2067610397|https://openalex.org/W2070857483|https://openalex.org/W2205586407|https://openalex.org/W3110781120|https://openalex.org/W328672746|https://openalex.org/W4289549313|https://openalex.org/W4383822157,https://openalex.org/W3120152545|https://openalex.org/W2964131781|https://openalex.org/W2963277606|https://openalex.org/W2794946234|https://openalex.org/W2571860849|https://openalex.org/W2333504667|https://openalex.org/W2110244809|https://openalex.org/W2039569224|https://openalex.org/W1734214274|https://openalex.org/W1591034480,https://api.openalex.org/works?filter=cites:W4401759447,2024-10-15T20:08:13.027719,2024-08-23,https://openalex.org/W4401759447,https://doi.org/10.1016/j.jnt.2024.07.013,False,https://doi.org/10.1016/j.jnt.2024.07.013,,https://openalex.org/S40813394,Journal of Number Theory,0022-314X,0022-314X|1096-1658,False,False,True,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/P4310320990,Elsevier BV,journal,,,,False,False,True,green,https://arxiv.org/pdf/2401.06250,True,,,,0,86,266,,131,165,https://openalex.org/T10061,Algebraic Geometry and Moduli Theory,0.9996,https://openalex.org/subfields/2608,Geometry and Topology,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences,True,https://arxiv.org/abs/2401.06250,https://arxiv.org/pdf/2401.06250,https://openalex.org/S4306400194,arXiv (Cornell University),,,True,False,False,https://openalex.org/I205783295,Cornell University,https://openalex.org/I205783295,Cornell University,repository,,,submittedVersion,False,False,,,3090.0,USD,3090.0,doaj,,,,,,,,,"Let E and E′ be 2-isogenous elliptic curves over Q. Following [6], we call a prime of good reduction p anomalous if E(Fp)≃E′(Fp) but E(Fp2)≄E′(Fp2). Our main result is an explicit formula for the proportion of anomalous primes for any such pair of elliptic curves. We consider both the CM case and the non-CM case.",first|middle|middle|middle|middle|middle|middle|last,"{'id': 'https://openalex.org/I39661318', 'display_name': 'Bard College', 'ror': 'https://ror.org/04yrgt058', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I39661318']}|{'id': 'https://openalex.org/I103635307', 'display_name': 'University of California, Riverside', 'ror': 'https://ror.org/03nawhv43', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I103635307']}|{'id': 'https://openalex.org/I74656192', 'display_name': 'University of Göttingen', 'ror': 'https://ror.org/01y9bpm73', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I74656192']}|{'id': 'https://openalex.org/I140172145', 'display_name': 'University of Connecticut', 'ror': 'https://ror.org/02der9h97', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I140172145']}|{'id': 'https://openalex.org/I150468666', 'display_name': 'Emory University', 'ror': 'https://ror.org/03czfpz43', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I150468666']}|{'id': 'https://openalex.org/I204250578', 'display_name': 'University of California, Irvine', 'ror': 'https://ror.org/04gyf1771', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I204250578']}|{'id': 'https://openalex.org/I177721651', 'display_name': 'Oakland University', 'ror': 'https://ror.org/01ythxj32', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I177721651']}|{'id': 'https://openalex.org/I130769515', 'display_name': 'Pennsylvania State University', 'ror': 'https://ror.org/04p491231', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I130769515']}",US|US|DE|US|US|US|US|US,True|False|False|False|False|False|False|False,John Cullinan|Shanna Dobson|Linda Frey|Asimina S. Hamakiotes|Roberto Hernandez|Nathan Kaplan|Jorge Mello|Gabrielle Scullard,"Department of Mathematics, Bard College, Annandale-On-Hudson, NY 12504, USA|Department of Mathematics, University of California, Riverside, CA 92521, USA|Mathematisches Institut, Georg-August-Universität Göttingen, Göttingen, Germany|Department of Mathematics, University of Connecticut, Storrs, CT 06269, USA|Department of Mathematics, Emory University, Atlanta, GA 30322, USA|Department of Mathematics, University of California, Irvine, CA 92697, USA|Department of Mathematics, Oakland University, Rochester, MI 48309, USA|Department of Mathematics, The Pennsylvania State University, University Park, PA 16802, USA","{'raw_affiliation_string': 'Department of Mathematics, Bard College, Annandale-On-Hudson, NY 12504, USA', 'institution_ids': ['https://openalex.org/I39661318']}|{'raw_affiliation_string': 'Department of Mathematics, University of California, Riverside, CA 92521, USA', 'institution_ids': ['https://openalex.org/I103635307']}|{'raw_affiliation_string': 'Mathematisches Institut, Georg-August-Universität Göttingen, Göttingen, Germany', 'institution_ids': ['https://openalex.org/I74656192']}|{'raw_affiliation_string': 'Department of Mathematics, University of Connecticut, Storrs, CT 06269, USA', 'institution_ids': ['https://openalex.org/I140172145']}|{'raw_affiliation_string': 'Department of Mathematics, Emory University, Atlanta, GA 30322, USA', 'institution_ids': ['https://openalex.org/I150468666']}|{'raw_affiliation_string': 'Department of Mathematics, University of California, Irvine, CA 92697, USA', 'institution_ids': ['https://openalex.org/I204250578']}|{'raw_affiliation_string': 'Department of Mathematics, Oakland University, Rochester, MI 48309, USA', 'institution_ids': ['https://openalex.org/I177721651']}|{'raw_affiliation_string': 'Department of Mathematics, The Pennsylvania State University, University Park, PA 16802, USA', 'institution_ids': ['https://openalex.org/I130769515']}",https://openalex.org/A5023175139|https://openalex.org/A5060441310|https://openalex.org/A5036846170|https://openalex.org/A5035945746|https://openalex.org/A5040355409|https://openalex.org/A5084890905|https://openalex.org/A5035478980|https://openalex.org/A5093723156,John Cullinan|Shanna Dobson|Linda Frey|Asimina S. Hamakiotes|Roberto Hernández|Nathan O. Kaplan|Jorge Mello|Gabrielle Scullard,https://orcid.org/0000-0003-3509-0635|https://orcid.org/0000-0001-8818-4841|None|None|https://orcid.org/0000-0002-0967-0874|https://orcid.org/0000-0001-5305-983X|https://orcid.org/0000-0002-2206-4211|None,https://openalex.org/T10061|https://openalex.org/T11693|https://openalex.org/T10849,Algebraic Geometry and Moduli Theory|Applications of Elliptic Curve Cryptography in Security|Study of Finite Groups and Graphs,0.9996|0.9936|0.9918,https://openalex.org/subfields/2608|https://openalex.org/subfields/1710|https://openalex.org/subfields/2607,Geometry and Topology|Information Systems|Discrete Mathematics and Combinatorics,https://openalex.org/fields/26|https://openalex.org/fields/17|https://openalex.org/fields/26,Mathematics|Computer Science|Mathematics,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/elliptic-curves|https://openalex.org/keywords/distance-regular-graphs|https://openalex.org/keywords/symplectic-geometry|https://openalex.org/keywords/tropical-geometry|https://openalex.org/keywords/cayley-graphs|https://openalex.org/keywords/supersingular-elliptic-curve,Elliptic Curves|Distance-Regular Graphs|Symplectic Geometry|Tropical Geometry|Cayley Graphs|Supersingular elliptic curve,0.636361|0.571371|0.570008|0.54194|0.54141|0.43170398,https://openalex.org/C33923547|https://openalex.org/C179603306|https://openalex.org/C202444582|https://openalex.org/C2781311116|https://openalex.org/C77926391|https://openalex.org/C9652623|https://openalex.org/C157567686|https://openalex.org/C12657307|https://openalex.org/C118615104|https://openalex.org/C185592680|https://openalex.org/C178790620,https://www.wikidata.org/wiki/Q395|https://www.wikidata.org/wiki/Q268493|https://www.wikidata.org/wiki/Q837863|https://www.wikidata.org/wiki/Q83306|https://www.wikidata.org/wiki/Q603880|https://www.wikidata.org/wiki/Q190109|https://www.wikidata.org/wiki/Q7644139|https://www.wikidata.org/wiki/Q616608|https://www.wikidata.org/wiki/Q121416|https://www.wikidata.org/wiki/Q2329|https://www.wikidata.org/wiki/Q11351,Mathematics|Elliptic curve|Pure mathematics|Group (periodic table)|Finite field|Field (mathematics)|Supersingular elliptic curve|Algebraic number field|Discrete mathematics|Chemistry|Organic chemistry,0|2|1|2|2|2|3|2|1|0|1,0.91442597|0.5533766|0.5510934|0.5190669|0.51530695|0.451126|0.43170398|0.41672176|0.315076|0.0|0.0,False|True,https://doi.org/10.1016/j.jnt.2024.07.013|https://arxiv.org/abs/2401.06250,None|https://arxiv.org/pdf/2401.06250,None|None,None|None,None|submittedVersion,False|False,False|False,https://openalex.org/S40813394|https://openalex.org/S4306400194,Journal of Number Theory|arXiv (Cornell University),0022-314X|None,0022-314X|1096-1658|None,False|True,False|False,True|False,https://openalex.org/P4310320990|https://openalex.org/I205783295,Elsevier BV|Cornell University,https://openalex.org/P4310320990|https://openalex.org/I205783295,Elsevier BV|Cornell University,journal|repository,nan|nan,,,,https://openalex.org/F4320306076,National Science Foundation,DMS 1802281,,
