id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_list,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,locations_count,best_oa_location,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,ids.pmid,ids.pmcid,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,primary_location.source,best_oa_location.source,citation_normalized_percentile,primary_topic,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W2057796933,https://doi.org/10.1039/b918598d,In pursuit of propulsion at the nanoscale,In pursuit of propulsion at the nanoscale,2010,2010-01-01,en,article,journal-article,crossref,,1,1,,,,,29.83,True,ngrams,588,False,False,1,,,,53,https://openalex.org/W1722815811|https://openalex.org/W1963592172|https://openalex.org/W1971702410|https://openalex.org/W1980803050|https://openalex.org/W1981996912|https://openalex.org/W1985103578|https://openalex.org/W1988818744|https://openalex.org/W1989353678|https://openalex.org/W1990416424|https://openalex.org/W1995261762|https://openalex.org/W2001252250|https://openalex.org/W2001962804|https://openalex.org/W2002710941|https://openalex.org/W2004107795|https://openalex.org/W2004610991|https://openalex.org/W2005722344|https://openalex.org/W2010774931|https://openalex.org/W2017445132|https://openalex.org/W2018108785|https://openalex.org/W2020728680|https://openalex.org/W2025562104|https://openalex.org/W2029530455|https://openalex.org/W2035295525|https://openalex.org/W2036312030|https://openalex.org/W2038185026|https://openalex.org/W2039610537|https://openalex.org/W2042531706|https://openalex.org/W2042948267|https://openalex.org/W2049933694|https://openalex.org/W2053540206|https://openalex.org/W2056370235|https://openalex.org/W2057513977|https://openalex.org/W2063098299|https://openalex.org/W2068103596|https://openalex.org/W2069079436|https://openalex.org/W2069346775|https://openalex.org/W2077491275|https://openalex.org/W2078090267|https://openalex.org/W2081889445|https://openalex.org/W2089793819|https://openalex.org/W2093932181|https://openalex.org/W2107302961|https://openalex.org/W2143117040|https://openalex.org/W2145139644|https://openalex.org/W2154725684|https://openalex.org/W2154866766|https://openalex.org/W2163031293|https://openalex.org/W2170609447|https://openalex.org/W2171431356|https://openalex.org/W4211203651|https://openalex.org/W4248388871|https://openalex.org/W4255909572|https://openalex.org/W4285719527,https://openalex.org/W4389964636|https://openalex.org/W4389633345|https://openalex.org/W4377001533|https://openalex.org/W4297682653|https://openalex.org/W3043158132|https://openalex.org/W3020100745|https://openalex.org/W3019097328|https://openalex.org/W2281687774|https://openalex.org/W2187479874|https://openalex.org/W2005874943,https://api.openalex.org/works?filter=cites:W2057796933,2024-10-24T16:21:27.378621,2016-06-24,https://openalex.org/W2057796933,https://doi.org/10.1039/b918598d,2057796933,False,https://doi.org/10.1039/b918598d,,https://openalex.org/S6377669,Soft Matter,1744-683X,1744-683X|1744-6848,False,False,True,https://openalex.org/P4310320556,Royal Society of Chemistry,https://openalex.org/P4310320556,Royal Society of Chemistry,journal,,,,False,False,False,closed,,False,0.999826,True,True,99,100,6,4,726,726,https://openalex.org/T11486,Hydrodynamics of Active Matter,1.0,https://openalex.org/subfields/3104,Condensed Matter Physics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,first|last,"{'id': 'https://openalex.org/I91136226', 'display_name': 'University of Sheffield', 'ror': 'https://ror.org/05krs5044', 'country_code': 'GB', 'type': 'education', 'lineage': ['https://openalex.org/I91136226']}|{'id': 'https://openalex.org/I91136226', 'display_name': 'University of Sheffield', 'ror': 'https://ror.org/05krs5044', 'country_code': 'GB', 'type': 'education', 'lineage': ['https://openalex.org/I91136226']}",GB|GB,False|False,Stephen J. Ebbens|Jonathan R. Howse,"Department of Chemical and Process Engineering, University Of Sheffield, Sheffield, UK|Department of Chemical and Process Engineering, University Of Sheffield, Sheffield, UK","{'raw_affiliation_string': 'Department of Chemical and Process Engineering, University Of Sheffield, Sheffield, UK', 'institution_ids': ['https://openalex.org/I91136226']}|{'raw_affiliation_string': 'Department of Chemical and Process Engineering, University Of Sheffield, Sheffield, UK', 'institution_ids': ['https://openalex.org/I91136226']}",https://openalex.org/A5049253978|https://openalex.org/A5003677224,Stephen J. Ebbens|Jonathan R. Howse,https://orcid.org/0000-0002-4727-4426|https://orcid.org/0000-0003-1503-2083,https://openalex.org/T11486|https://openalex.org/T13052|https://openalex.org/T12784,Hydrodynamics of Active Matter|Nanonetworks and Molecular Communication|Self-Reconfigurable Robotic Systems and Modular Robotics,1.0|0.9989|0.9962,https://openalex.org/subfields/3104|https://openalex.org/subfields/2204|https://openalex.org/subfields/2210,Condensed Matter Physics|Biomedical Engineering|Mechanical Engineering,https://openalex.org/fields/31|https://openalex.org/fields/22|https://openalex.org/fields/22,Physics and Astronomy|Engineering|Engineering,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/microscale-self-assembly|https://openalex.org/keywords/self-propulsion|https://openalex.org/keywords/micro/nanomotors|https://openalex.org/keywords/fluidics|https://openalex.org/keywords/biomimetics|https://openalex.org/keywords/nanorobotics,Microscale Self-Assembly|Self-Propulsion|Micro/Nanomotors|Fluidics|Biomimetics|Nanorobotics,0.532742|0.512033|0.505806|0.50330013|0.4879567|0.42823014,https://openalex.org/C1034443|https://openalex.org/C171250308|https://openalex.org/C41008148|https://openalex.org/C132651336|https://openalex.org/C165062768|https://openalex.org/C8673954|https://openalex.org/C187911381|https://openalex.org/C45206210|https://openalex.org/C146978453|https://openalex.org/C127413603|https://openalex.org/C192562407,https://www.wikidata.org/wiki/Q2583685|https://www.wikidata.org/wiki/Q11468|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q185571|https://www.wikidata.org/wiki/Q1145644|https://www.wikidata.org/wiki/Q138845|https://www.wikidata.org/wiki/Q587024|https://www.wikidata.org/wiki/Q2415817|https://www.wikidata.org/wiki/Q3798668|https://www.wikidata.org/wiki/Q11023|https://www.wikidata.org/wiki/Q228736,Propulsion|Nanotechnology|Computer science|Fluidics|Biomimetics|Microfluidics|Nanorobotics|Nanoscopic scale|Aerospace engineering|Engineering|Materials science,2|1|0|2|2|2|2|2|1|0|0,0.7326135|0.58407104|0.52831334|0.50330013|0.4879567|0.4393785|0.42823014|0.42401809|0.29502577|0.24434665|0.22601214,,,,,,False,https://doi.org/10.1039/b918598d,None,None,None,None,False,False,https://openalex.org/S6377669,Soft Matter,1744-683X,1744-683X|1744-6848,False,False,True,https://openalex.org/P4310320556,Royal Society of Chemistry,https://openalex.org/P4310320556,Royal Society of Chemistry,journal,nan,https://metadata.un.org/sdg/14,Life below water,0.73,,,,2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013|2012,16|25|34|46|37|29|46|47|67|46|44|60|42
https://openalex.org/W2259820476,https://doi.org/10.1038/ncomms9999,Boundaries can steer active Janus spheres,Boundaries can steer active Janus spheres,2015,2015-12-02,en,article,journal-article,crossref|pubmed,,2,3,https://openalex.org/A5084685727,https://openalex.org/I40120149,,,19.161,True,pdf,330,False,False,5,,,,49,https://openalex.org/W1998368798|https://openalex.org/W2001962804|https://openalex.org/W2004610991|https://openalex.org/W2004745515|https://openalex.org/W2008872824|https://openalex.org/W2009556276|https://openalex.org/W2014025522|https://openalex.org/W2014609691|https://openalex.org/W2026907201|https://openalex.org/W2027559934|https://openalex.org/W2034035671|https://openalex.org/W2038185026|https://openalex.org/W2039610537|https://openalex.org/W2053540206|https://openalex.org/W2056169251|https://openalex.org/W2057796933|https://openalex.org/W2063098299|https://openalex.org/W2071692967|https://openalex.org/W2076278541|https://openalex.org/W2079673442|https://openalex.org/W2086183880|https://openalex.org/W2090294650|https://openalex.org/W2093932181|https://openalex.org/W2118974721|https://openalex.org/W2121914273|https://openalex.org/W2123871253|https://openalex.org/W2132820483|https://openalex.org/W2140832306|https://openalex.org/W2143117040|https://openalex.org/W2146661774|https://openalex.org/W2150252465|https://openalex.org/W2151770353|https://openalex.org/W2155491363|https://openalex.org/W2162511286|https://openalex.org/W2167416452|https://openalex.org/W2313260214|https://openalex.org/W2315858137|https://openalex.org/W2323217550|https://openalex.org/W2326589631|https://openalex.org/W2328157446|https://openalex.org/W2332821065|https://openalex.org/W2333976672|https://openalex.org/W2335691508|https://openalex.org/W2418840526|https://openalex.org/W3102580768|https://openalex.org/W3103212563|https://openalex.org/W3103758810|https://openalex.org/W3178459105|https://openalex.org/W844408581,https://openalex.org/W4389484270|https://openalex.org/W4309490742|https://openalex.org/W3124699908|https://openalex.org/W2911649565|https://openalex.org/W2900271400|https://openalex.org/W2323483498|https://openalex.org/W2296163158|https://openalex.org/W2181976061|https://openalex.org/W2029558965|https://openalex.org/W1987959247,https://api.openalex.org/works?filter=cites:W2259820476,2024-10-19T18:20:15.388971,2016-06-24,https://openalex.org/W2259820476,https://doi.org/10.1038/ncomms9999,2259820476,True,https://doi.org/10.1038/ncomms9999,https://www.nature.com/articles/ncomms9999.pdf,https://openalex.org/S64187185,Nature Communications,2041-1723,2041-1723,True,True,True,https://openalex.org/P4310319908,Nature Portfolio,https://openalex.org/P4310319908|https://openalex.org/P4310319965,Nature Portfolio|Springer Nature,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,True,gold,https://www.nature.com/articles/ncomms9999.pdf,True,0.906717,False,True,99,100,6,1,,,https://openalex.org/T11486,Hydrodynamics of Active Matter,1.0,https://openalex.org/subfields/3104,Condensed Matter Physics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences,https://pubmed.ncbi.nlm.nih.gov/26627125,https://www.ncbi.nlm.nih.gov/pmc/articles/4686856,3920.0,GBP,4808.0,doaj,3920.0,GBP,4808.0,doaj,True,https://doi.org/10.1038/ncomms9999,https://www.nature.com/articles/ncomms9999.pdf,https://openalex.org/S64187185,Nature Communications,2041-1723,2041-1723,True,True,True,https://openalex.org/P4310319908,Nature Portfolio,https://openalex.org/P4310319908|https://openalex.org/P4310319965,Nature Portfolio|Springer Nature,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,,,,,"Abstract The advent of autonomous self-propulsion has instigated research towards making colloidal machines that can deliver mechanical work in the form of transport, and other functions such as sensing and cleaning. While much progress has been made in the last 10 years on various mechanisms to generate self-propulsion, the ability to steer self-propelled colloidal devices has so far been much more limited. A critical barrier in increasing the impact of such motors is in directing their motion against the Brownian rotation, which randomizes particle orientations. In this context, here we report directed motion of a specific class of catalytic motors when moving in close proximity to solid surfaces. This is achieved through active quenching of their Brownian rotation by constraining it in a rotational well, caused not by equilibrium, but by hydrodynamic effects. We demonstrate how combining these geometric constraints can be utilized to steer these active colloids along arbitrary trajectories.",first|middle|middle|middle|middle|middle|middle|last,"{'id': 'https://openalex.org/I130769515', 'display_name': 'Pennsylvania State University', 'ror': 'https://ror.org/04p491231', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I130769515']}|{'id': 'https://openalex.org/I130769515', 'display_name': 'Pennsylvania State University', 'ror': 'https://ror.org/04p491231', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I130769515']}|{'id': 'https://openalex.org/I91136226', 'display_name': 'University of Sheffield', 'ror': 'https://ror.org/05krs5044', 'country_code': 'GB', 'type': 'education', 'lineage': ['https://openalex.org/I91136226']}|{'id': 'https://openalex.org/I91136226', 'display_name': 'University of Sheffield', 'ror': 'https://ror.org/05krs5044', 'country_code': 'GB', 'type': 'education', 'lineage': ['https://openalex.org/I91136226']}|{'id': 'https://openalex.org/I130769515', 'display_name': 'Pennsylvania State University', 'ror': 'https://ror.org/04p491231', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I130769515']}|{'id': 'https://openalex.org/I130769515', 'display_name': 'Pennsylvania State University', 'ror': 'https://ror.org/04p491231', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I130769515']}|{'id': 'https://openalex.org/I40120149', 'display_name': 'University of Oxford', 'ror': 'https://ror.org/052gg0110', 'country_code': 'GB', 'type': 'education', 'lineage': ['https://openalex.org/I40120149']}|{'id': 'https://openalex.org/I91136226', 'display_name': 'University of Sheffield', 'ror': 'https://ror.org/05krs5044', 'country_code': 'GB', 'type': 'education', 'lineage': ['https://openalex.org/I91136226']}",US|US|GB|GB|US|US|GB|GB,False|False|False|False|False|False|True|False,Sambeeta Das|Astha Garg|Andrew I. Campbell|Jonathan Howse|Ayusman Sen|Darrell Velegol|Ramin Golestanian|Stephen J. Ebbens,"Department of Chemistry, The Pennsylvania State University, University Park, 16802, Pennsylvania, USA|Department of Chemical Engineering, The Pennsylvania State University, University Park, 16802, Pennsylvania, USA|Department of Chemical & Biological Engineering, University of Sheffield, Mappin Street, Sheffield S1 3JD, UK,|Department of Chemical & Biological Engineering, University of Sheffield, Mappin Street, Sheffield S1 3JD, UK,|Department of Chemistry, The Pennsylvania State University, University Park, 16802, Pennsylvania, USA|Department of Chemical Engineering, The Pennsylvania State University, University Park, 16802, Pennsylvania, USA|Rudolf Peierls Centre for Theoretical Physics, University of Oxford, Oxford, OX1 3NP, UK|Department of Chemical & Biological Engineering, University of Sheffield, Mappin Street, Sheffield S1 3JD, UK,","{'raw_affiliation_string': 'Department of Chemistry, The Pennsylvania State University, University Park, 16802, Pennsylvania, USA', 'institution_ids': ['https://openalex.org/I130769515']}|{'raw_affiliation_string': 'Department of Chemical Engineering, The Pennsylvania State University, University Park, 16802, Pennsylvania, USA', 'institution_ids': ['https://openalex.org/I130769515']}|{'raw_affiliation_string': 'Department of Chemical & Biological Engineering, University of Sheffield, Mappin Street, Sheffield S1 3JD, UK,', 'institution_ids': ['https://openalex.org/I91136226']}|{'raw_affiliation_string': 'Department of Chemical & Biological Engineering, University of Sheffield, Mappin Street, Sheffield S1 3JD, UK,', 'institution_ids': ['https://openalex.org/I91136226']}|{'raw_affiliation_string': 'Department of Chemistry, The Pennsylvania State University, University Park, 16802, Pennsylvania, USA', 'institution_ids': ['https://openalex.org/I130769515']}|{'raw_affiliation_string': 'Department of Chemical Engineering, The Pennsylvania State University, University Park, 16802, Pennsylvania, USA', 'institution_ids': ['https://openalex.org/I130769515']}|{'raw_affiliation_string': 'Rudolf Peierls Centre for Theoretical Physics, University of Oxford, Oxford, OX1 3NP, UK', 'institution_ids': ['https://openalex.org/I40120149']}|{'raw_affiliation_string': 'Department of Chemical & Biological Engineering, University of Sheffield, Mappin Street, Sheffield S1 3JD, UK,', 'institution_ids': ['https://openalex.org/I91136226']}",https://openalex.org/A5047701694|https://openalex.org/A5064002058|https://openalex.org/A5022916183|https://openalex.org/A5003677224|https://openalex.org/A5060075972|https://openalex.org/A5067205352|https://openalex.org/A5084685727|https://openalex.org/A5049253978,Sambeeta Das|Astha Garg|Andrew I. Campbell|Jonathan R. Howse|Ayusman Sen|Darrell Velegol|Ramin Golestanian|Stephen J. Ebbens,https://orcid.org/0000-0002-0605-4021|None|https://orcid.org/0000-0001-6213-0757|https://orcid.org/0000-0003-1503-2083|https://orcid.org/0000-0002-0556-9509|https://orcid.org/0000-0002-9215-081X|https://orcid.org/0000-0002-3149-4002|https://orcid.org/0000-0002-4727-4426,https://openalex.org/T11486|https://openalex.org/T11915|https://openalex.org/T12405,Hydrodynamics of Active Matter|Colloidal Particles in Complex Systems|Magnetic Particle Imaging and Ferrofluid Research,1.0|0.9982|0.972,https://openalex.org/subfields/3104|https://openalex.org/subfields/2505|https://openalex.org/subfields/2204,Condensed Matter Physics|Materials Chemistry|Biomedical Engineering,https://openalex.org/fields/31|https://openalex.org/fields/25|https://openalex.org/fields/22,Physics and Astronomy|Materials Science|Engineering,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/active-matter|https://openalex.org/keywords/self-propulsion|https://openalex.org/keywords/janus-particles,Active matter|Self-Propulsion|Janus particles,0.6915199|0.514954|0.42287117,https://openalex.org/C1034443|https://openalex.org/C2779290492|https://openalex.org/C112401455|https://openalex.org/C2775993382|https://openalex.org/C2779343474|https://openalex.org/C74050887|https://openalex.org/C171250308|https://openalex.org/C18762648|https://openalex.org/C74650414|https://openalex.org/C152938233|https://openalex.org/C41008148|https://openalex.org/C121332964|https://openalex.org/C57879066|https://openalex.org/C78519656|https://openalex.org/C192562407|https://openalex.org/C146978453|https://openalex.org/C127413603|https://openalex.org/C154945302|https://openalex.org/C86803240|https://openalex.org/C151730666|https://openalex.org/C62520636|https://openalex.org/C95444343,https://www.wikidata.org/wiki/Q2583685|https://www.wikidata.org/wiki/Q6155940|https://www.wikidata.org/wiki/Q178036|https://www.wikidata.org/wiki/Q4677565|https://www.wikidata.org/wiki/Q3109175|https://www.wikidata.org/wiki/Q848368|https://www.wikidata.org/wiki/Q11468|https://www.wikidata.org/wiki/Q42213|https://www.wikidata.org/wiki/Q11397|https://www.wikidata.org/wiki/Q1190756|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q41217|https://www.wikidata.org/wiki/Q101333|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q3798668|https://www.wikidata.org/wiki/Q11023|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q420|https://www.wikidata.org/wiki/Q7205|https://www.wikidata.org/wiki/Q944|https://www.wikidata.org/wiki/Q7141,Propulsion|Janus|Brownian motion|Active matter|Context (archaeology)|Rotation (mathematics)|Nanotechnology|Work (physics)|Classical mechanics|Janus particles|Computer science|Physics|Mechanics|Mechanical engineering|Materials science|Aerospace engineering|Engineering|Artificial intelligence|Biology|Paleontology|Quantum mechanics|Cell biology,2|2|2|2|2|2|1|2|1|3|0|0|1|1|0|1|0|1|0|1|1|1,0.80833644|0.76760733|0.7181884|0.6915199|0.66595346|0.5513657|0.50693566|0.49132362|0.44532552|0.42287117|0.3664934|0.3661806|0.34497964|0.25537086|0.25345245|0.21771392|0.17997772|0.16345444|0.11377865|0.0|0.0|0.0,,,,,,True|True|True|True|False,https://doi.org/10.1038/ncomms9999|https://europepmc.org/articles/pmc4686856|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4686856|http://eprints.whiterose.ac.uk/97866/1/Boundaries%20can%20steer%20active%20Janus%20spheres.pdf|https://pubmed.ncbi.nlm.nih.gov/26627125,https://www.nature.com/articles/ncomms9999.pdf|https://europepmc.org/articles/pmc4686856?pdf=render|None|http://eprints.whiterose.ac.uk/97866/1/Boundaries%20can%20steer%20active%20Janus%20spheres.pdf|None,cc-by|cc-by|None|cc-by|None,https://openalex.org/licenses/cc-by|https://openalex.org/licenses/cc-by|None|https://openalex.org/licenses/cc-by|None,publishedVersion|publishedVersion|publishedVersion|acceptedVersion|None,True|True|True|True|False,True|True|True|False|False,https://openalex.org/S64187185|https://openalex.org/S4306400806|https://openalex.org/S2764455111|https://openalex.org/S4377196101|https://openalex.org/S4306525036,Nature Communications|Europe PMC (PubMed Central)|PubMed Central|White Rose Research Online (University of Leeds)|PubMed,2041-1723|None|None|None|None,2041-1723|None|None|None|None,True|True|True|False|False,True|False|False|False|False,True|False|False|False|False,https://openalex.org/P4310319908|https://openalex.org/I1303153112|https://openalex.org/I1299303238|https://openalex.org/I130828816|https://openalex.org/I1299303238,Nature Portfolio|European Bioinformatics Institute|National Institutes of Health|University of Leeds|National Institutes of Health,https://openalex.org/P4310319908|https://openalex.org/P4310319965|https://openalex.org/I1303153112|https://openalex.org/I1299303238|https://openalex.org/I130828816|https://openalex.org/I1299303238,Nature Portfolio|Springer Nature|European Bioinformatics Institute|National Institutes of Health|University of Leeds|National Institutes of Health,journal|repository|repository|repository|repository,nan|nan|nan|nan|nan,https://metadata.un.org/sdg/7,Affordable and clean energy,0.43,,,,2024|2023|2022|2021|2020|2019|2018|2017|2016,18|36|41|37|37|45|46|38|30
