id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,locations_count,best_oa_location,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,ids.pmid,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,apc_list,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,citation_normalized_percentile,primary_topic,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W2808126455,https://doi.org/10.1002/anie.201805778,Mechanochemical Rhodium(III)‐ and Gold(I)‐Catalyzed C−H Bond Alkynylations of Indoles under Solventless Conditions in Mixer Mills,Mechanochemical Rhodium(III)‐ and Gold(I)‐Catalyzed C−H Bond Alkynylations of Indoles under Solventless Conditions in Mixer Mills,2018,2018-06-11,en,article,journal-article,crossref|pubmed,,1,1,https://openalex.org/A5007308411,https://openalex.org/I887968799,,4.057,True,ngrams,72,False,False,2,,,,108,https://openalex.org/W1165864295|https://openalex.org/W1756803483|https://openalex.org/W1884819049|https://openalex.org/W1894157240|https://openalex.org/W1949559959|https://openalex.org/W1966851966|https://openalex.org/W1974429923|https://openalex.org/W1980612700|https://openalex.org/W1984817845|https://openalex.org/W1986943692|https://openalex.org/W1989688131|https://openalex.org/W1996795663|https://openalex.org/W2008208254|https://openalex.org/W2013326514|https://openalex.org/W2017864217|https://openalex.org/W2018260758|https://openalex.org/W2019527180|https://openalex.org/W2020507190|https://openalex.org/W2030768159|https://openalex.org/W2035165022|https://openalex.org/W2036044855|https://openalex.org/W2037872925|https://openalex.org/W2041141361|https://openalex.org/W2043893914|https://openalex.org/W2047625390|https://openalex.org/W2051779046|https://openalex.org/W2057086900|https://openalex.org/W2058091693|https://openalex.org/W2059013387|https://openalex.org/W2062731778|https://openalex.org/W2065651066|https://openalex.org/W2067433167|https://openalex.org/W2067480446|https://openalex.org/W2068289520|https://openalex.org/W2069896797|https://openalex.org/W2076737054|https://openalex.org/W2076776510|https://openalex.org/W2083438557|https://openalex.org/W2086091845|https://openalex.org/W2095473649|https://openalex.org/W2097669616|https://openalex.org/W2099444613|https://openalex.org/W2100615900|https://openalex.org/W2101842967|https://openalex.org/W2104742517|https://openalex.org/W2117358993|https://openalex.org/W2119358636|https://openalex.org/W2120560387|https://openalex.org/W2125328320|https://openalex.org/W2127973843|https://openalex.org/W2129961817|https://openalex.org/W2130414693|https://openalex.org/W2139376946|https://openalex.org/W2148030748|https://openalex.org/W2148944432|https://openalex.org/W2153825621|https://openalex.org/W2159582789|https://openalex.org/W2161646941|https://openalex.org/W2170101856|https://openalex.org/W2170333642|https://openalex.org/W2218281080|https://openalex.org/W2229878913|https://openalex.org/W2287571712|https://openalex.org/W2318392328|https://openalex.org/W2319756671|https://openalex.org/W2321928492|https://openalex.org/W2332394425|https://openalex.org/W2339051409|https://openalex.org/W2346538334|https://openalex.org/W2406870482|https://openalex.org/W2465501579|https://openalex.org/W2469295342|https://openalex.org/W2524195541|https://openalex.org/W2527303926|https://openalex.org/W2531266470|https://openalex.org/W2538586741|https://openalex.org/W2551994693|https://openalex.org/W2562066201|https://openalex.org/W2565783413|https://openalex.org/W2567458102|https://openalex.org/W2574365549|https://openalex.org/W2609588683|https://openalex.org/W2623365035|https://openalex.org/W2735027238|https://openalex.org/W2748793880|https://openalex.org/W2752655504|https://openalex.org/W2754259526|https://openalex.org/W2767270730|https://openalex.org/W2768038431|https://openalex.org/W2773180625|https://openalex.org/W2774210710|https://openalex.org/W2784828999|https://openalex.org/W2788079799|https://openalex.org/W2789726999|https://openalex.org/W2790233767|https://openalex.org/W2792346053|https://openalex.org/W2793101820|https://openalex.org/W2793838410|https://openalex.org/W2949155756|https://openalex.org/W2950618898|https://openalex.org/W2951922579|https://openalex.org/W4232194588|https://openalex.org/W4236372393|https://openalex.org/W4238428088|https://openalex.org/W4239400953|https://openalex.org/W4248900109|https://openalex.org/W4252266631|https://openalex.org/W4256157269,https://openalex.org/W4381334504|https://openalex.org/W3024399286|https://openalex.org/W2559642527|https://openalex.org/W2360908954|https://openalex.org/W2355849266|https://openalex.org/W2314401684|https://openalex.org/W2076474764|https://openalex.org/W2049341292|https://openalex.org/W16761663|https://openalex.org/W1511657822,https://api.openalex.org/works?filter=cites:W2808126455,2024-10-07T07:07:34.341614,2018-06-21,https://openalex.org/W2808126455,https://doi.org/10.1002/anie.201805778,2808126455,https://pubmed.ncbi.nlm.nih.gov/29889348,False,https://doi.org/10.1002/anie.201805778,,https://openalex.org/S67393510,Angewandte Chemie International Edition,1433-7851,1433-7851|1521-3773,False,False,True,https://openalex.org/P4310320595,Wiley,https://openalex.org/P4310320595,Wiley,journal,,,,False,False,False,closed,,False,5250.0,USD,5250.0,doaj,0.786759,False,False,97,98,57,33,10723,10727,https://openalex.org/T10354,Transition-Metal-Catalyzed C–H Bond Functionalization,0.9994,https://openalex.org/subfields/1605,Organic Chemistry,https://openalex.org/fields/16,Chemistry,https://openalex.org/domains/3,Physical Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,first|middle|middle|middle|last,"{'id': 'https://openalex.org/I887968799', 'display_name': 'RWTH Aachen University', 'ror': 'https://ror.org/04xfq0f34', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I887968799']}|{'id': 'https://openalex.org/I887968799', 'display_name': 'RWTH Aachen University', 'ror': 'https://ror.org/04xfq0f34', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I887968799']}|{'id': 'https://openalex.org/I887968799', 'display_name': 'RWTH Aachen University', 'ror': 'https://ror.org/04xfq0f34', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I887968799']}|{'id': 'https://openalex.org/I887968799', 'display_name': 'RWTH Aachen University', 'ror': 'https://ror.org/04xfq0f34', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I887968799']}|{'id': 'https://openalex.org/I887968799', 'display_name': 'RWTH Aachen University', 'ror': 'https://ror.org/04xfq0f34', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I887968799']}",DE|DE|DE|DE|DE,False|False|False|False|True,Gary N. Hermann|Marvin T. Unruh|Se‐Hyeong Jung|Maik Krings|Carsten Bolm,"Institute of Organic Chemistry, RWTH Aachen University, Landoltweg 1, 52074 Aachen, Germany|Institute of Organic Chemistry, RWTH Aachen University, Landoltweg 1, 52074 Aachen, Germany|Institute of Organic Chemistry, RWTH Aachen University, Landoltweg 1, 52074 Aachen, Germany|Institute of Organic Chemistry, RWTH Aachen University, Landoltweg 1, 52074 Aachen, Germany|Institute of Organic Chemistry, RWTH Aachen University, Landoltweg 1, 52074 Aachen, Germany","{'raw_affiliation_string': 'Institute of Organic Chemistry, RWTH Aachen University, Landoltweg 1, 52074 Aachen, Germany', 'institution_ids': ['https://openalex.org/I887968799']}|{'raw_affiliation_string': 'Institute of Organic Chemistry, RWTH Aachen University, Landoltweg 1, 52074 Aachen, Germany', 'institution_ids': ['https://openalex.org/I887968799']}|{'raw_affiliation_string': 'Institute of Organic Chemistry, RWTH Aachen University, Landoltweg 1, 52074 Aachen, Germany', 'institution_ids': ['https://openalex.org/I887968799']}|{'raw_affiliation_string': 'Institute of Organic Chemistry, RWTH Aachen University, Landoltweg 1, 52074 Aachen, Germany', 'institution_ids': ['https://openalex.org/I887968799']}|{'raw_affiliation_string': 'Institute of Organic Chemistry, RWTH Aachen University, Landoltweg 1, 52074 Aachen, Germany', 'institution_ids': ['https://openalex.org/I887968799']}",https://openalex.org/A5016095045|https://openalex.org/A5041285343|https://openalex.org/A5049921687|https://openalex.org/A5024191465|https://openalex.org/A5007308411,Gary N. Hermann|Marvin T. Unruh|Se‐Hyeong Jung|Maik Krings|Carsten Bolm,https://orcid.org/0000-0002-0944-4105|None|https://orcid.org/0000-0003-3519-5664|None|https://orcid.org/0000-0001-9415-9917,https://openalex.org/T10354|https://openalex.org/T10871|https://openalex.org/T10548,Transition-Metal-Catalyzed C–H Bond Functionalization|Gold Catalysis in Organic Synthesis|Transition Metal-Catalyzed Cross-Coupling Reactions,0.9994|0.9821|0.9799,https://openalex.org/subfields/1605|https://openalex.org/subfields/1605|https://openalex.org/subfields/1605,Organic Chemistry|Organic Chemistry|Organic Chemistry,https://openalex.org/fields/16|https://openalex.org/fields/16|https://openalex.org/fields/16,Chemistry|Chemistry|Chemistry,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/gold-catalyzed-reactions|https://openalex.org/keywords/metal-catalyzed-reactions,Gold-Catalyzed Reactions|Metal-Catalyzed Reactions,0.56044|0.5055,https://openalex.org/C521398313|https://openalex.org/C161790260|https://openalex.org/C185592680|https://openalex.org/C69738904|https://openalex.org/C155647269|https://openalex.org/C188027245|https://openalex.org/C178790620|https://openalex.org/C144133560|https://openalex.org/C10138342,https://www.wikidata.org/wiki/Q1087|https://www.wikidata.org/wiki/Q82264|https://www.wikidata.org/wiki/Q2329|https://www.wikidata.org/wiki/Q11693|https://www.wikidata.org/wiki/Q243455|https://www.wikidata.org/wiki/Q750446|https://www.wikidata.org/wiki/Q11351|https://www.wikidata.org/wiki/Q4830453|https://www.wikidata.org/wiki/Q43015,Rhodium|Catalysis|Chemistry|Bond|Medicinal chemistry|Polymer chemistry|Organic chemistry|Business|Finance,3|2|0|2|1|1|1|0|1,0.91787916|0.745669|0.4781514|0.41654074|0.41446716|0.3337269|0.33119625|0.086548|0.0,,,,,,False|False,https://doi.org/10.1002/anie.201805778|https://pubmed.ncbi.nlm.nih.gov/29889348,None|None,None|None,None|None,None|None,False|False,False|False,https://openalex.org/S67393510|https://openalex.org/S4306525036,Angewandte Chemie International Edition|PubMed,1433-7851|None,1433-7851|1521-3773|None,False|False,False|False,True|False,https://openalex.org/P4310320595|https://openalex.org/I1299303238,Wiley|National Institutes of Health,https://openalex.org/P4310320595|https://openalex.org/I1299303238,Wiley|National Institutes of Health,journal|repository,nan|nan,,,,,,,2024|2023|2022|2021|2020|2019|2018,11|5|15|18|10|11|2
https://openalex.org/W3003764747,https://doi.org/10.1021/acs.macromol.9b01292,Responsive Supramolecular Microgels with Redox-Triggered Cleavable Crosslinks,Responsive Supramolecular Microgels with Redox-Triggered Cleavable Crosslinks,2020,2020-01-27,en,article,journal-article,crossref,,2,4,https://openalex.org/A5009494312,https://openalex.org/I887968799|https://openalex.org/I34352273|https://openalex.org/I4210102767,,1.913,False,,40,False,False,1,,,,48,https://openalex.org/W1539135970|https://openalex.org/W1965569539|https://openalex.org/W1976937719|https://openalex.org/W1977762520|https://openalex.org/W1981393188|https://openalex.org/W1982745923|https://openalex.org/W1983361464|https://openalex.org/W1988066093|https://openalex.org/W1993820128|https://openalex.org/W1996173073|https://openalex.org/W1996895651|https://openalex.org/W1998539488|https://openalex.org/W2002384766|https://openalex.org/W2003205085|https://openalex.org/W2018097409|https://openalex.org/W2022521530|https://openalex.org/W2026007831|https://openalex.org/W2030397121|https://openalex.org/W2040018202|https://openalex.org/W2043485398|https://openalex.org/W2047440039|https://openalex.org/W2048344330|https://openalex.org/W2051070017|https://openalex.org/W2055139662|https://openalex.org/W2061799155|https://openalex.org/W2062013190|https://openalex.org/W2062617026|https://openalex.org/W2063925409|https://openalex.org/W2072601647|https://openalex.org/W2081030247|https://openalex.org/W2083161809|https://openalex.org/W2086626884|https://openalex.org/W2091992845|https://openalex.org/W2092787273|https://openalex.org/W2107092681|https://openalex.org/W2129567007|https://openalex.org/W2129650867|https://openalex.org/W2150412194|https://openalex.org/W2163538066|https://openalex.org/W2315831991|https://openalex.org/W2507327517|https://openalex.org/W2577573764|https://openalex.org/W2741370204|https://openalex.org/W2905321357|https://openalex.org/W2949055201|https://openalex.org/W2980768807|https://openalex.org/W4237976776|https://openalex.org/W4254720078,https://openalex.org/W3020045995|https://openalex.org/W2752956525|https://openalex.org/W2528451823|https://openalex.org/W2330288451|https://openalex.org/W2170632878|https://openalex.org/W2083221204|https://openalex.org/W2038916577|https://openalex.org/W2012024672|https://openalex.org/W2011628625|https://openalex.org/W1997606591,https://api.openalex.org/works?filter=cites:W3003764747,2024-11-11T19:40:14.450351,2020-02-07,https://openalex.org/W3003764747,https://doi.org/10.1021/acs.macromol.9b01292,3003764747,,False,https://doi.org/10.1021/acs.macromol.9b01292,,https://openalex.org/S177196338,Macromolecules,0024-9297,0024-9297|1520-5835,False,False,True,https://openalex.org/P4310320006,American Chemical Society,https://openalex.org/P4310320006,American Chemical Society,journal,,,,False,False,False,closed,,False,,,,,0.999875,True,True,96,97,53,3,1043,1053,https://openalex.org/T11419,Self-Assembly and Biomaterial Design,0.9999,https://openalex.org/subfields/2502,Biomaterials,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,first|middle|middle|last,"{'id': 'https://openalex.org/I887968799', 'display_name': 'RWTH Aachen University', 'ror': 'https://ror.org/04xfq0f34', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I887968799']}|{'id': 'https://openalex.org/I4210102767', 'display_name': 'DWI – Leibniz Institute for Interactive Materials', 'ror': 'https://ror.org/0186h8060', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I315704651', 'https://openalex.org/I4210102767']}|{'id': 'https://openalex.org/I887968799', 'display_name': 'RWTH Aachen University', 'ror': 'https://ror.org/04xfq0f34', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I887968799']}|{'id': 'https://openalex.org/I887968799', 'display_name': 'RWTH Aachen University', 'ror': 'https://ror.org/04xfq0f34', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I887968799']}|{'id': 'https://openalex.org/I61893789', 'display_name': 'TU Bergakademie Freiberg', 'ror': 'https://ror.org/031vc2293', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I61893789']}|{'id': 'https://openalex.org/I887968799', 'display_name': 'RWTH Aachen University', 'ror': 'https://ror.org/04xfq0f34', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I887968799']}|{'id': 'https://openalex.org/I34352273', 'display_name': 'Maastricht University', 'ror': 'https://ror.org/02jz4aj89', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I34352273']}|{'id': 'https://openalex.org/I4210102767', 'display_name': 'DWI – Leibniz Institute for Interactive Materials', 'ror': 'https://ror.org/0186h8060', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I315704651', 'https://openalex.org/I4210102767']}",DE|DE|DE|DE|NL,False|False|False|True,Se-Hyeong Jung|Sabine Schneider|Felix Plamper|Andrij Pich,"DWI-Leibniz Institute for Interactive Materials e.V., 52074 Aachen, Germany|Functional and Interactive Polymers, Institute of Technical and Macromolecular Chemistry, RWTH Aachen University, 52074 Aachen, Germany|Institute of Physical Chemistry, RWTH Aachen University, 52074 Aachen, Germany|Institute of Physical Chemistry, RWTH Aachen University, 52074 Aachen, Germany|Institute of Physical Chemistry, TU Bergakademie Freiberg, 09599 Freiberg, Germany|Aachen Maastricht Institute for Biobased Materials (AMIBM), Maastricht University, Brightlands Chemelot Campus, 6167 RD Geleen, The Netherlands|DWI-Leibniz Institute for Interactive Materials e.V., 52074 Aachen, Germany|Functional and Interactive Polymers, Institute of Technical and Macromolecular Chemistry, RWTH Aachen University, 52074 Aachen, Germany","{'raw_affiliation_string': 'Functional and Interactive Polymers, Institute of Technical and Macromolecular Chemistry, RWTH Aachen University, 52074 Aachen, Germany', 'institution_ids': ['https://openalex.org/I887968799']}|{'raw_affiliation_string': 'DWI-Leibniz Institute for Interactive Materials e.V., 52074 Aachen, Germany', 'institution_ids': ['https://openalex.org/I4210102767']}|{'raw_affiliation_string': 'Institute of Physical Chemistry, RWTH Aachen University, 52074 Aachen, Germany', 'institution_ids': ['https://openalex.org/I887968799']}|{'raw_affiliation_string': 'Institute of Physical Chemistry, RWTH Aachen University, 52074 Aachen, Germany', 'institution_ids': ['https://openalex.org/I887968799']}|{'raw_affiliation_string': 'Institute of Physical Chemistry, TU Bergakademie Freiberg, 09599 Freiberg, Germany', 'institution_ids': ['https://openalex.org/I61893789']}|{'raw_affiliation_string': 'Functional and Interactive Polymers, Institute of Technical and Macromolecular Chemistry, RWTH Aachen University, 52074 Aachen, Germany', 'institution_ids': ['https://openalex.org/I887968799']}|{'raw_affiliation_string': 'Aachen Maastricht Institute for Biobased Materials (AMIBM), Maastricht University, Brightlands Chemelot Campus, 6167 RD Geleen, The Netherlands', 'institution_ids': ['https://openalex.org/I34352273']}|{'raw_affiliation_string': 'DWI-Leibniz Institute for Interactive Materials e.V., 52074 Aachen, Germany', 'institution_ids': ['https://openalex.org/I4210102767']}",https://openalex.org/A5049921687|https://openalex.org/A5101684056|https://openalex.org/A5083998446|https://openalex.org/A5009494312,Se‐Hyeong Jung|Sabine Schneider|Felix A. Plamper|Andrij Pich,https://orcid.org/0000-0003-3519-5664|https://orcid.org/0000-0003-2407-594X|https://orcid.org/0000-0002-0762-6095|https://orcid.org/0000-0003-1825-7798,https://openalex.org/T11419|https://openalex.org/T10343|https://openalex.org/T10859,Self-Assembly and Biomaterial Design|Hydrogels in Biomedical Applications and Tissue Engineering|Mussel-Inspired Surface Chemistry for Multifunctional Coatings,0.9999|0.9993|0.9988,https://openalex.org/subfields/2502|https://openalex.org/subfields/1313|https://openalex.org/subfields/2508,"Biomaterials|Molecular Medicine|Surfaces, Coatings and Films",https://openalex.org/fields/25|https://openalex.org/fields/13|https://openalex.org/fields/25,"Materials Science|Biochemistry, Genetics and Molecular Biology|Materials Science",https://openalex.org/domains/3|https://openalex.org/domains/1|https://openalex.org/domains/3,Physical Sciences|Life Sciences|Physical Sciences,https://openalex.org/keywords/hydrodynamic-radius|https://openalex.org/keywords/hydrogels|https://openalex.org/keywords/polymeric-gels,Hydrodynamic radius|Hydrogels|Polymeric Gels,0.6718756|0.531557|0.500428,https://openalex.org/C55904794|https://openalex.org/C14631669|https://openalex.org/C207374878|https://openalex.org/C44228677|https://openalex.org/C185592680|https://openalex.org/C184651966|https://openalex.org/C93275456|https://openalex.org/C2778540859|https://openalex.org/C42360764|https://openalex.org/C188027245|https://openalex.org/C132050475|https://openalex.org/C192562407|https://openalex.org/C155672457|https://openalex.org/C171250308|https://openalex.org/C178790620|https://openalex.org/C521977710|https://openalex.org/C127413603|https://openalex.org/C115624301,https://www.wikidata.org/wiki/Q82682|https://www.wikidata.org/wiki/Q896108|https://www.wikidata.org/wiki/Q3274587|https://www.wikidata.org/wiki/Q181898|https://www.wikidata.org/wiki/Q2329|https://www.wikidata.org/wiki/Q906356|https://www.wikidata.org/wiki/Q756449|https://www.wikidata.org/wiki/Q152234|https://www.wikidata.org/wiki/Q83588|https://www.wikidata.org/wiki/Q750446|https://www.wikidata.org/wiki/Q736232|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q61231|https://www.wikidata.org/wiki/Q11468|https://www.wikidata.org/wiki/Q11351|https://www.wikidata.org/wiki/Q81163|https://www.wikidata.org/wiki/Q11023|https://www.wikidata.org/wiki/Q895901,Redox|Dynamic light scattering|Hydrodynamic radius|Polymerization|Chemistry|Aqueous solution|Supramolecular chemistry|Swelling|Chemical engineering|Polymer chemistry|Methacrylate|Materials science|Nanoparticle|Nanotechnology|Organic chemistry|Polymer|Engineering|Crystal structure,2|3|4|3|0|2|3|2|1|1|4|0|2|1|1|2|0|2,0.74151045|0.6832696|0.6718756|0.5511106|0.5348192|0.5232995|0.5105196|0.5003495|0.49801898|0.48162812|0.45470956|0.36366764|0.2330899|0.19301113|0.15557232|0.1087845|0.0|0.0,,,,,,False,https://doi.org/10.1021/acs.macromol.9b01292,None,None,None,None,False,False,https://openalex.org/S177196338,Macromolecules,0024-9297,0024-9297|1520-5835,False,False,True,https://openalex.org/P4310320006,American Chemical Society,https://openalex.org/P4310320006,American Chemical Society,journal,nan,,,,https://openalex.org/F4320320879,Deutsche Forschungsgemeinschaft,SFB 985,2024|2023|2022|2021|2020,11|9|9|3|7
