id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_list,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,locations_count,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,ids.pmid,ids.pmcid,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,best_oa_location,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,citation_normalized_percentile,primary_location.source,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W1984558580,https://doi.org/10.1073/pnas.1116820109,Surface roughness directed self-assembly of patchy particles into colloidal micelles,Surface roughness directed self-assembly of patchy particles into colloidal micelles,2012,2012-06-19,en,article,journal-article,crossref|pubmed,,2,2,,,,,14.15,True,pdf,335,False,False,5,,,41,https://openalex.org/W1659688442|https://openalex.org/W1971609866|https://openalex.org/W1973617853|https://openalex.org/W1974576272|https://openalex.org/W1986325765|https://openalex.org/W1995025377|https://openalex.org/W2001465707|https://openalex.org/W2008049034|https://openalex.org/W2009749246|https://openalex.org/W2010659729|https://openalex.org/W2014379402|https://openalex.org/W2026188502|https://openalex.org/W2032746866|https://openalex.org/W2044371425|https://openalex.org/W2045238109|https://openalex.org/W2050707889|https://openalex.org/W2054210157|https://openalex.org/W2058345890|https://openalex.org/W2059036811|https://openalex.org/W2059917322|https://openalex.org/W2061098164|https://openalex.org/W2062875428|https://openalex.org/W2065537227|https://openalex.org/W2073134544|https://openalex.org/W2082931152|https://openalex.org/W2083931129|https://openalex.org/W2085266415|https://openalex.org/W2086414023|https://openalex.org/W2088578198|https://openalex.org/W2098099444|https://openalex.org/W2098262577|https://openalex.org/W2099700996|https://openalex.org/W2101619303|https://openalex.org/W2117292967|https://openalex.org/W2122798251|https://openalex.org/W2124614417|https://openalex.org/W2128717874|https://openalex.org/W2132242677|https://openalex.org/W2154617795|https://openalex.org/W2159035451|https://openalex.org/W3023444034,https://openalex.org/W2799587139|https://openalex.org/W2274147670|https://openalex.org/W2093689274|https://openalex.org/W2088684683|https://openalex.org/W2042167877|https://openalex.org/W2028331030|https://openalex.org/W1986496043|https://openalex.org/W1985875652|https://openalex.org/W1975844416|https://openalex.org/W168825005,https://api.openalex.org/works?filter=cites:W1984558580,2024-10-06T21:40:46.953874,2016-06-24,https://openalex.org/W1984558580,https://doi.org/10.1073/pnas.1116820109,1984558580,https://pubmed.ncbi.nlm.nih.gov/22715288,https://www.ncbi.nlm.nih.gov/pmc/articles/3390863,True,https://doi.org/10.1073/pnas.1116820109,https://www.pnas.org/content/pnas/109/27/10787.full.pdf,https://openalex.org/S125754415,Proceedings of the National Academy of Sciences,0027-8424,0027-8424|1091-6490,False,False,True,https://openalex.org/P4310320052,National Academy of Sciences,https://openalex.org/P4310320052,National Academy of Sciences,journal,,,publishedVersion,True,True,True,bronze,https://www.pnas.org/content/pnas/109/27/10787.full.pdf,True,0.999976,True,True,99,100,109,27,10787,10792,https://openalex.org/T11915,Colloidal Particles in Complex Systems,1.0,https://openalex.org/subfields/2505,Materials Chemistry,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences,True,https://doi.org/10.1073/pnas.1116820109,https://www.pnas.org/content/pnas/109/27/10787.full.pdf,https://openalex.org/S125754415,Proceedings of the National Academy of Sciences,0027-8424,0027-8424|1091-6490,False,False,True,https://openalex.org/P4310320052,National Academy of Sciences,https://openalex.org/P4310320052,National Academy of Sciences,journal,,,publishedVersion,True,True,,,,,,,,,,,,"Colloidal particles with site-specific directional interactions, so called “patchy particles”, are promising candidates for bottom-up assembly routes towards complex structures with rationally designed properties. Here we present an experimental realization of patchy colloidal particles based on material independent depletion interaction and surface roughness. Curved, smooth patches on rough colloids are shown to be exclusively attractive due to their different overlap volumes. We discuss in detail the case of colloids with one patch that serves as a model for molecular surfactants both with respect to their geometry and their interactions. These one-patch particles assemble into clusters that resemble surfactant micelles with the smooth and attractive sides of the colloids located at the interior. We term these clusters “colloidal micelles”. Direct Monte Carlo simulations starting from a homogeneous state give rise to cluster size distributions that are in good agreement with those found in experiments. Important differences with surfactant micelles originate from the colloidal character of our model system and are investigated by simulations and addressed theoretically. Our new “patchy” model system opens up the possibility for self-assembly studies into finite-sized superstructures as well as crystals with as of yet inaccessible structures.",first|middle|middle|middle|middle|middle|middle|middle|middle|last,"{'id': 'https://openalex.org/I193662353', 'display_name': 'Utrecht University', 'ror': 'https://ror.org/04pp8hn57', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I193662353']}|{'id': 'https://openalex.org/I193662353', 'display_name': 'Utrecht University', 'ror': 'https://ror.org/04pp8hn57', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I193662353']}|{'id': 'https://openalex.org/I193662353', 'display_name': 'Utrecht University', 'ror': 'https://ror.org/04pp8hn57', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I193662353']}|{'id': 'https://openalex.org/I193662353', 'display_name': 'Utrecht University', 'ror': 'https://ror.org/04pp8hn57', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I193662353']}|{'id': 'https://openalex.org/I136199984', 'display_name': 'Harvard University', 'ror': 'https://ror.org/03vek6s52', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I136199984']}|{'id': 'https://openalex.org/I136199984', 'display_name': 'Harvard University', 'ror': 'https://ror.org/03vek6s52', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I136199984']}|{'id': 'https://openalex.org/I193662353', 'display_name': 'Utrecht University', 'ror': 'https://ror.org/04pp8hn57', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I193662353']}|{'id': 'https://openalex.org/I193662353', 'display_name': 'Utrecht University', 'ror': 'https://ror.org/04pp8hn57', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I193662353']}|{'id': 'https://openalex.org/I193662353', 'display_name': 'Utrecht University', 'ror': 'https://ror.org/04pp8hn57', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I193662353']}|{'id': 'https://openalex.org/I193662353', 'display_name': 'Utrecht University', 'ror': 'https://ror.org/04pp8hn57', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I193662353']}",NL|NL|NL|NL|US|US|NL|NL|NL|NL,False|False|False|False|False|False|False|False|False|False,Daniela J. Kraft|Ran Ni|Frank Smallenburg|Michiel Hermes|Kisun Yoon|David A. Weitz|Alfons van Blaaderen|Jan Groenewold|Marjolein Dijkstra|Willem K. Kegel,"Van ‘t Hoff Laboratory for Physical and Colloid Chemistry, Debye Institute for NanoMaterials Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, The Netherlands;|Soft Condensed Matter, Debye Institute for NanoMaterials Science, Utrecht University, Princetonplein 1, 3584 CC Utrecht, The Netherlands; and|Soft Condensed Matter, Debye Institute for NanoMaterials Science, Utrecht University, Princetonplein 1, 3584 CC Utrecht, The Netherlands; and|Soft Condensed Matter, Debye Institute for NanoMaterials Science, Utrecht University, Princetonplein 1, 3584 CC Utrecht, The Netherlands; and|Experimental Soft Condensed Matter Group, SEAS/Deptartment of Physics, Harvard University, Cambridge, MA 02138|Experimental Soft Condensed Matter Group, SEAS/Deptartment of Physics, Harvard University, Cambridge, MA 02138|Soft Condensed Matter, Debye Institute for NanoMaterials Science, Utrecht University, Princetonplein 1, 3584 CC Utrecht, The Netherlands; and|Van ‘t Hoff Laboratory for Physical and Colloid Chemistry, Debye Institute for NanoMaterials Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, The Netherlands;|Soft Condensed Matter, Debye Institute for NanoMaterials Science, Utrecht University, Princetonplein 1, 3584 CC Utrecht, The Netherlands; and|Van ‘t Hoff Laboratory for Physical and Colloid Chemistry, Debye Institute for NanoMaterials Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, The Netherlands;","{'raw_affiliation_string': 'Van ‘t Hoff Laboratory for Physical and Colloid Chemistry, Debye Institute for NanoMaterials Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, The Netherlands;', 'institution_ids': ['https://openalex.org/I193662353']}|{'raw_affiliation_string': 'Soft Condensed Matter, Debye Institute for NanoMaterials Science, Utrecht University, Princetonplein 1, 3584 CC Utrecht, The Netherlands; and', 'institution_ids': ['https://openalex.org/I193662353']}|{'raw_affiliation_string': 'Soft Condensed Matter, Debye Institute for NanoMaterials Science, Utrecht University, Princetonplein 1, 3584 CC Utrecht, The Netherlands; and', 'institution_ids': ['https://openalex.org/I193662353']}|{'raw_affiliation_string': 'Soft Condensed Matter, Debye Institute for NanoMaterials Science, Utrecht University, Princetonplein 1, 3584 CC Utrecht, The Netherlands; and', 'institution_ids': ['https://openalex.org/I193662353']}|{'raw_affiliation_string': 'Experimental Soft Condensed Matter Group, SEAS/Deptartment of Physics, Harvard University, Cambridge, MA 02138', 'institution_ids': ['https://openalex.org/I136199984']}|{'raw_affiliation_string': 'Experimental Soft Condensed Matter Group, SEAS/Deptartment of Physics, Harvard University, Cambridge, MA 02138', 'institution_ids': ['https://openalex.org/I136199984']}|{'raw_affiliation_string': 'Soft Condensed Matter, Debye Institute for NanoMaterials Science, Utrecht University, Princetonplein 1, 3584 CC Utrecht, The Netherlands; and', 'institution_ids': ['https://openalex.org/I193662353']}|{'raw_affiliation_string': 'Van ‘t Hoff Laboratory for Physical and Colloid Chemistry, Debye Institute for NanoMaterials Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, The Netherlands;', 'institution_ids': ['https://openalex.org/I193662353']}|{'raw_affiliation_string': 'Soft Condensed Matter, Debye Institute for NanoMaterials Science, Utrecht University, Princetonplein 1, 3584 CC Utrecht, The Netherlands; and', 'institution_ids': ['https://openalex.org/I193662353']}|{'raw_affiliation_string': 'Van ‘t Hoff Laboratory for Physical and Colloid Chemistry, Debye Institute for NanoMaterials Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, The Netherlands;', 'institution_ids': ['https://openalex.org/I193662353']}",https://openalex.org/A5026327588|https://openalex.org/A5030640930|https://openalex.org/A5048546250|https://openalex.org/A5027982676|https://openalex.org/A5018639979|https://openalex.org/A5038905661|https://openalex.org/A5051859168|https://openalex.org/A5023652033|https://openalex.org/A5044673835|https://openalex.org/A5083612109,Daniela J. Kraft|Ran Ni|Frank Smallenburg|Michiel Hermes|Kisun Yoon|David A. Weitz|Alfons van Blaaderen|Jan Groenewold|Marjolein Dijkstra|Willem K. Kegel,https://orcid.org/0000-0002-2221-6473|https://orcid.org/0000-0001-9478-0674|https://orcid.org/0000-0002-9401-6067|None|None|https://orcid.org/0000-0001-6678-5208|https://orcid.org/0000-0003-3090-2753|https://orcid.org/0000-0002-4509-2143|https://orcid.org/0000-0002-9166-6478|https://orcid.org/0000-0001-5890-270X,https://openalex.org/T11915|https://openalex.org/T10721|https://openalex.org/T10411,Colloidal Particles in Complex Systems|Surfactant Aggregation and Self-Assembly Phenomena|Formation and Application of Food Nanoemulsions,1.0|0.9968|0.9898,https://openalex.org/subfields/2505|https://openalex.org/subfields/1605|https://openalex.org/subfields/1106,Materials Chemistry|Organic Chemistry|Food Science,https://openalex.org/fields/25|https://openalex.org/fields/16|https://openalex.org/fields/11,Materials Science|Chemistry|Agricultural and Biological Sciences,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/1,Physical Sciences|Physical Sciences|Life Sciences,https://openalex.org/keywords/colloidal-particles|https://openalex.org/keywords/interfacial-phenomena|https://openalex.org/keywords/self-assembly|https://openalex.org/keywords/colloidal-particle,Colloidal Particles|Interfacial phenomena|Self-Assembly|Colloidal particle,0.548494|0.511964|0.504948|0.49951196,https://openalex.org/C59789625|https://openalex.org/C11268172|https://openalex.org/C159467904|https://openalex.org/C164866538|https://openalex.org/C26856880|https://openalex.org/C197445215|https://openalex.org/C171250308|https://openalex.org/C19499675|https://openalex.org/C192562407|https://openalex.org/C107365816|https://openalex.org/C2776799497|https://openalex.org/C185592680|https://openalex.org/C2524010|https://openalex.org/C147789679|https://openalex.org/C159985019|https://openalex.org/C184651966|https://openalex.org/C41008148|https://openalex.org/C105795698|https://openalex.org/C33923547|https://openalex.org/C199360897,https://www.wikidata.org/wiki/Q181780|https://www.wikidata.org/wiki/Q421110|https://www.wikidata.org/wiki/Q2001702|https://www.wikidata.org/wiki/Q367351|https://www.wikidata.org/wiki/Q910150|https://www.wikidata.org/wiki/Q7140503|https://www.wikidata.org/wiki/Q11468|https://www.wikidata.org/wiki/Q232207|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q114817|https://www.wikidata.org/wiki/Q484298|https://www.wikidata.org/wiki/Q2329|https://www.wikidata.org/wiki/Q8087|https://www.wikidata.org/wiki/Q11372|https://www.wikidata.org/wiki/Q181790|https://www.wikidata.org/wiki/Q906356|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q12483|https://www.wikidata.org/wiki/Q395|https://www.wikidata.org/wiki/Q9143,Colloid|Micelle|Chemical physics|Cluster (spacecraft)|Self-assembly|Colloidal particle|Nanotechnology|Monte Carlo method|Materials science|Surface roughness|Surface (topology)|Chemistry|Geometry|Physical chemistry|Composite material|Aqueous solution|Computer science|Statistics|Mathematics|Programming language,2|3|1|2|2|3|1|2|0|2|2|0|1|1|1|2|0|1|0|1,0.77413094|0.7604909|0.66627437|0.5584119|0.512384|0.49951196|0.4941199|0.4788575|0.4751815|0.44627765|0.41218123|0.34881908|0.2055828|0.109033376|0.09443763|0.090682626|0.06571114|0.0|0.0|0.0,D002462|D003102|D008823|D008956|D011137|D000818|D016880|D002462|D003102|D006801|D009010|D011108|D011108|D011137|D013499|D013816|D014867|D014867,"Cell Membrane|Colloids|Micelles|Models, Chemical|Polystyrenes|Animals|Anisotropy|Cell Membrane|Colloids|Humans|Monte Carlo Method|Polymers|Polymers|Polystyrenes|Surface Properties|Thermodynamics|Water|Water",Q000737|Q000737|||Q000737|||||||Q000737|||||Q000737|,chemistry|chemistry|None|None|chemistry|None|None|None|None|None|None|chemistry|None|None|None|None|chemistry|None,True|True|True|True|True|False|False|False|False|False|False|False|False|False|False|False|False|False,True|True|True|True|False,https://doi.org/10.1073/pnas.1116820109|https://europepmc.org/articles/pmc3390863|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3390863|https://dspace.library.uu.nl/handle/1874/256709|https://pubmed.ncbi.nlm.nih.gov/22715288,https://www.pnas.org/content/pnas/109/27/10787.full.pdf|https://europepmc.org/articles/pmc3390863?pdf=render|None|https://dspace.library.uu.nl/bitstream/handle/1874/256709/Kraft_PNAS_2012.pdf?sequence=1&isAllowed=y|None,None|None|None|other-oa|None,None|None|None|https://openalex.org/licenses/other-oa|None,publishedVersion|publishedVersion|publishedVersion|submittedVersion|None,True|True|True|False|False,True|True|True|False|False,https://openalex.org/S125754415|https://openalex.org/S4306400806|https://openalex.org/S2764455111|https://openalex.org/S4306401649|https://openalex.org/S4306525036,Proceedings of the National Academy of Sciences|Europe PMC (PubMed Central)|PubMed Central|Utrecht University Repository (Utrecht University)|PubMed,0027-8424|None|None|None|None,0027-8424|1091-6490|None|None|None|None,False|True|True|True|False,False|False|False|False|False,True|False|False|False|False,https://openalex.org/P4310320052|https://openalex.org/I1303153112|https://openalex.org/I1299303238|https://openalex.org/I193662353|https://openalex.org/I1299303238,National Academy of Sciences|European Bioinformatics Institute|National Institutes of Health|Utrecht University|National Institutes of Health,https://openalex.org/P4310320052|https://openalex.org/I1303153112|https://openalex.org/I1299303238|https://openalex.org/I193662353|https://openalex.org/I1299303238,National Academy of Sciences|European Bioinformatics Institute|National Institutes of Health|Utrecht University|National Institutes of Health,journal|repository|repository|repository|repository,nan|nan|nan|nan|nan,,,,,,,2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013|2012,7|19|16|31|26|26|29|35|41|36|27|36|4
