id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_list,apc_paid,fwci,has_fulltext,cited_by_count,is_retracted,is_paratext,locations_count,best_oa_location,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,fulltext_origin,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,ids.pmid,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,citation_normalized_percentile,best_oa_location.source,ids.pmcid,primary_location.source,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.score,sustainable_development_goals.display_name,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W1987639561,https://doi.org/10.1103/revmodphys.82.981,Crystal surfaces in and out of equilibrium: A modern view,Crystal surfaces in and out of equilibrium: A modern view,2010,2010-03-26,en,article,journal-article,crossref,,2,3,,,,,19.714,False,210,False,False,1,,,,210,https://openalex.org/W100484353|https://openalex.org/W1481189082|https://openalex.org/W1517370197|https://openalex.org/W1667610642|https://openalex.org/W1963596092|https://openalex.org/W1965571863|https://openalex.org/W1965630324|https://openalex.org/W1967017305|https://openalex.org/W1967383660|https://openalex.org/W1969022849|https://openalex.org/W1969741865|https://openalex.org/W1971926835|https://openalex.org/W1972213379|https://openalex.org/W1972858492|https://openalex.org/W1972958556|https://openalex.org/W1973993617|https://openalex.org/W1974447638|https://openalex.org/W1977578154|https://openalex.org/W1979122939|https://openalex.org/W1979582735|https://openalex.org/W1981508128|https://openalex.org/W1982115118|https://openalex.org/W1982295737|https://openalex.org/W1982920591|https://openalex.org/W1982999858|https://openalex.org/W1983667608|https://openalex.org/W1984127625|https://openalex.org/W1985216898|https://openalex.org/W1985396160|https://openalex.org/W1985725569|https://openalex.org/W1986136747|https://openalex.org/W1986153175|https://openalex.org/W1986977896|https://openalex.org/W1987164158|https://openalex.org/W1987360151|https://openalex.org/W1987645298|https://openalex.org/W1988378595|https://openalex.org/W1988731582|https://openalex.org/W1990517092|https://openalex.org/W1990910702|https://openalex.org/W1991713920|https://openalex.org/W1991762244|https://openalex.org/W1991905652|https://openalex.org/W1991946185|https://openalex.org/W1992038664|https://openalex.org/W1992718386|https://openalex.org/W1997268573|https://openalex.org/W1998553183|https://openalex.org/W2000633968|https://openalex.org/W2001948688|https://openalex.org/W2004017680|https://openalex.org/W2004374699|https://openalex.org/W2004716724|https://openalex.org/W2005229394|https://openalex.org/W2005237677|https://openalex.org/W2005702363|https://openalex.org/W2006199024|https://openalex.org/W2009452738|https://openalex.org/W2009737255|https://openalex.org/W2011089544|https://openalex.org/W2011120134|https://openalex.org/W2011614209|https://openalex.org/W2012336257|https://openalex.org/W2012460201|https://openalex.org/W2012524199|https://openalex.org/W2013515988|https://openalex.org/W2017334281|https://openalex.org/W2017350726|https://openalex.org/W2019201728|https://openalex.org/W2019305225|https://openalex.org/W2019545370|https://openalex.org/W2019838715|https://openalex.org/W2020079803|https://openalex.org/W2021743816|https://openalex.org/W2022050478|https://openalex.org/W2022128764|https://openalex.org/W2022327202|https://openalex.org/W2023868197|https://openalex.org/W2024364511|https://openalex.org/W2026162608|https://openalex.org/W2026327184|https://openalex.org/W2026785012|https://openalex.org/W2027515337|https://openalex.org/W2029631131|https://openalex.org/W2029697352|https://openalex.org/W2029743908|https://openalex.org/W2030879388|https://openalex.org/W2031052968|https://openalex.org/W2032409183|https://openalex.org/W2034033132|https://openalex.org/W2035450717|https://openalex.org/W2035635220|https://openalex.org/W2035747045|https://openalex.org/W2035904672|https://openalex.org/W2036081228|https://openalex.org/W2036533482|https://openalex.org/W2036754551|https://openalex.org/W2037086667|https://openalex.org/W2037665620|https://openalex.org/W2038125175|https://openalex.org/W2039240699|https://openalex.org/W2040210365|https://openalex.org/W2040485742|https://openalex.org/W2040921486|https://openalex.org/W2041196459|https://openalex.org/W2042885932|https://openalex.org/W2043274564|https://openalex.org/W2043932940|https://openalex.org/W2044986095|https://openalex.org/W2045621474|https://openalex.org/W2045758424|https://openalex.org/W2046129901|https://openalex.org/W2048976031|https://openalex.org/W2049905809|https://openalex.org/W2050459746|https://openalex.org/W2051068836|https://openalex.org/W2051108910|https://openalex.org/W2051126532|https://openalex.org/W2054724344|https://openalex.org/W2055183307|https://openalex.org/W2055971444|https://openalex.org/W2055979950|https://openalex.org/W2056174856|https://openalex.org/W2056235053|https://openalex.org/W2056790687|https://openalex.org/W2057056164|https://openalex.org/W2058910444|https://openalex.org/W2059960549|https://openalex.org/W2060316782|https://openalex.org/W2061050429|https://openalex.org/W2061313309|https://openalex.org/W2063190699|https://openalex.org/W2063694382|https://openalex.org/W2064537582|https://openalex.org/W2065441676|https://openalex.org/W2066246896|https://openalex.org/W2068120755|https://openalex.org/W2068191335|https://openalex.org/W2068764483|https://openalex.org/W2069401033|https://openalex.org/W2069426006|https://openalex.org/W2070159735|https://openalex.org/W2070696154|https://openalex.org/W2072838283|https://openalex.org/W2072846470|https://openalex.org/W2074218166|https://openalex.org/W2074591205|https://openalex.org/W2074865604|https://openalex.org/W2075629703|https://openalex.org/W2076882400|https://openalex.org/W2077642361|https://openalex.org/W2079579713|https://openalex.org/W2079762102|https://openalex.org/W2080240268|https://openalex.org/W2082068401|https://openalex.org/W2082855178|https://openalex.org/W2083090974|https://openalex.org/W2085023811|https://openalex.org/W2086153182|https://openalex.org/W2086530691|https://openalex.org/W2086860422|https://openalex.org/W2087026532|https://openalex.org/W2087496472|https://openalex.org/W2087761607|https://openalex.org/W2087870967|https://openalex.org/W2089076027|https://openalex.org/W2089811371|https://openalex.org/W2090412091|https://openalex.org/W2090773416|https://openalex.org/W2091561645|https://openalex.org/W2092244626|https://openalex.org/W2092346774|https://openalex.org/W2093337749|https://openalex.org/W2093973985|https://openalex.org/W2094202902|https://openalex.org/W2094670524|https://openalex.org/W2094808989|https://openalex.org/W2095346428|https://openalex.org/W2095546571|https://openalex.org/W2098448734|https://openalex.org/W2099601718|https://openalex.org/W2101950721|https://openalex.org/W2111673928|https://openalex.org/W2114869655|https://openalex.org/W2121017505|https://openalex.org/W2121581264|https://openalex.org/W2126735739|https://openalex.org/W2135912065|https://openalex.org/W2136891273|https://openalex.org/W2138330373|https://openalex.org/W2139886236|https://openalex.org/W2152296491|https://openalex.org/W2162890426|https://openalex.org/W233967725|https://openalex.org/W2481493153|https://openalex.org/W2594473836|https://openalex.org/W2596685564|https://openalex.org/W2926291234|https://openalex.org/W2951596574|https://openalex.org/W2977474616|https://openalex.org/W3023833666|https://openalex.org/W373449093|https://openalex.org/W4206224314|https://openalex.org/W4206831427|https://openalex.org/W4231263607|https://openalex.org/W4240139632|https://openalex.org/W4240986989|https://openalex.org/W4251227784|https://openalex.org/W4285719527|https://openalex.org/W587439984,https://openalex.org/W652365381|https://openalex.org/W3202488372|https://openalex.org/W2954466005|https://openalex.org/W2332230985|https://openalex.org/W2091648007|https://openalex.org/W2056309639|https://openalex.org/W2044250802|https://openalex.org/W2023220233|https://openalex.org/W1977806348|https://openalex.org/W1609634112,https://api.openalex.org/works?filter=cites:W1987639561,2024-10-18T12:00:50.139640,2016-06-24,https://openalex.org/W1987639561,https://doi.org/10.1103/revmodphys.82.981,1987639561,False,https://doi.org/10.1103/revmodphys.82.981,,https://openalex.org/S73260565,Reviews of Modern Physics,0034-6861,0034-6861|1538-4527|1539-0756,False,False,True,https://openalex.org/P4310320261,American Physical Society,https://openalex.org/P4310320261,American Physical Society,journal,,,,False,False,False,closed,,False,0.999926,True,True,98,99,82,1,981,1040,https://openalex.org/T12141,Dynamics and Stability of Thin Liquid Films,0.9997,https://openalex.org/subfields/2206,Computational Mechanics,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,first|middle|last,"{'id': 'https://openalex.org/I1294671590', 'display_name': 'Centre National de la Recherche Scientifique', 'ror': 'https://ror.org/02feahw73', 'country_code': 'FR', 'type': 'government', 'lineage': ['https://openalex.org/I1294671590']}|{'id': 'https://openalex.org/I177483745', 'display_name': 'Université Joseph Fourier', 'ror': 'https://ror.org/02aj0kh94', 'country_code': 'FR', 'type': 'education', 'lineage': ['https://openalex.org/I177483745']}|{'id': 'https://openalex.org/I1294671590', 'display_name': 'Centre National de la Recherche Scientifique', 'ror': 'https://ror.org/02feahw73', 'country_code': 'FR', 'type': 'government', 'lineage': ['https://openalex.org/I1294671590']}|{'id': 'https://openalex.org/I177483745', 'display_name': 'Université Joseph Fourier', 'ror': 'https://ror.org/02aj0kh94', 'country_code': 'FR', 'type': 'education', 'lineage': ['https://openalex.org/I177483745']}|{'id': 'https://openalex.org/I203951103', 'display_name': 'Keio University', 'ror': 'https://ror.org/02kn6nx58', 'country_code': 'JP', 'type': 'education', 'lineage': ['https://openalex.org/I203951103']}",FR|FR|JP,False|False|False,Chaouqi Misbah|Olivier Pierre-Louis|Yukio Saito,"Laboratoire de Spectrométrie Physique, Université Joseph Fourier Grenoble I, and CNRS, BP 87, F-38402 Saint Martin d’Hères, France|Laboratoire de Spectrométrie Physique, Université Joseph Fourier Grenoble I, and CNRS, BP 87, F-38402 Saint Martin d’Hères, France and Rudolf Peierls Centre for Theoretical Physics, 1 Keble Road, Oxford OX1 3NP, United Kingdom|Department of Physics Keio University 3‐14‐1 Hiyoshi, Kohoku‐ku Yokohama 223‐8522 Japan","{'raw_affiliation_string': 'Laboratoire de Spectrométrie Physique, Université Joseph Fourier Grenoble I, and CNRS, BP 87, F-38402 Saint Martin d’Hères, France', 'institution_ids': ['https://openalex.org/I1294671590', 'https://openalex.org/I177483745']}|{'raw_affiliation_string': 'Laboratoire de Spectrométrie Physique, Université Joseph Fourier Grenoble I, and CNRS, BP 87, F-38402 Saint Martin d’Hères, France and Rudolf Peierls Centre for Theoretical Physics, 1 Keble Road, Oxford OX1 3NP, United Kingdom', 'institution_ids': ['https://openalex.org/I1294671590', 'https://openalex.org/I177483745']}|{'raw_affiliation_string': 'Department of Physics Keio University 3‐14‐1 Hiyoshi, Kohoku‐ku Yokohama 223‐8522 Japan', 'institution_ids': ['https://openalex.org/I203951103']}",https://openalex.org/A5055118821|https://openalex.org/A5039028764|https://openalex.org/A5109500626,Chaouqi Misbah|Olivier Pierre-Louis|Yukio Saitō,https://orcid.org/0000-0001-5793-8102|https://orcid.org/0000-0003-4855-4822|None,https://openalex.org/T12141|https://openalex.org/T10591|https://openalex.org/T11087,Dynamics and Stability of Thin Liquid Films|Phase Transitions and Critical Phenomena|Phase-Field Modeling of Microstructure Evolution,0.9997|0.9995|0.9992,https://openalex.org/subfields/2206|https://openalex.org/subfields/3104|https://openalex.org/subfields/2505,Computational Mechanics|Condensed Matter Physics|Materials Chemistry,https://openalex.org/fields/22|https://openalex.org/fields/31|https://openalex.org/fields/25,Engineering|Physics and Astronomy|Materials Science,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/vicinal|https://openalex.org/keywords/crystal-growth,Vicinal|Crystal Growth,0.69243973|0.486673,https://openalex.org/C121332964|https://openalex.org/C121349320|https://openalex.org/C158622935|https://openalex.org/C121864883|https://openalex.org/C33332235|https://openalex.org/C74859849|https://openalex.org/C99692599|https://openalex.org/C61048295|https://openalex.org/C96469262|https://openalex.org/C84269361|https://openalex.org/C74650414|https://openalex.org/C62520636|https://openalex.org/C2524010|https://openalex.org/C138885662|https://openalex.org/C33923547|https://openalex.org/C111472728|https://openalex.org/C97355855,https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q285851|https://www.wikidata.org/wiki/Q660848|https://www.wikidata.org/wiki/Q677916|https://www.wikidata.org/wiki/Q18362|https://www.wikidata.org/wiki/Q2466686|https://www.wikidata.org/wiki/Q596577|https://www.wikidata.org/wiki/Q909022|https://www.wikidata.org/wiki/Q1324364|https://www.wikidata.org/wiki/Q179235|https://www.wikidata.org/wiki/Q11397|https://www.wikidata.org/wiki/Q944|https://www.wikidata.org/wiki/Q8087|https://www.wikidata.org/wiki/Q5891|https://www.wikidata.org/wiki/Q395|https://www.wikidata.org/wiki/Q9471|https://www.wikidata.org/wiki/Q11473,Physics|Vicinal|Nonlinear system|Statistical physics|Theoretical physics|Non-equilibrium thermodynamics|Dissipative system|Nucleation|Homogeneous space|Phenomenology (philosophy)|Classical mechanics|Quantum mechanics|Geometry|Philosophy|Mathematics|Epistemology|Thermodynamics,0|2|2|1|1|2|2|2|2|2|1|1|1|0|0|1|1,0.7433574|0.69243973|0.58993185|0.57338125|0.57073814|0.5392891|0.52932775|0.4708901|0.4496076|0.43640977|0.42964017|0.14031813|0.13522017|0.0|0.0|0.0|0.0,,,,,,False,https://doi.org/10.1103/revmodphys.82.981,None,None,None,None,False,False,https://openalex.org/S73260565,Reviews of Modern Physics,0034-6861,0034-6861|1538-4527|1539-0756,False,False,True,https://openalex.org/P4310320261,American Physical Society,https://openalex.org/P4310320261,American Physical Society,journal,nan,,,,,,,2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013|2012,8|7|17|15|8|13|14|11|19|12|21|17|20
https://openalex.org/W2082855178,https://doi.org/10.1103/physrevlett.82.3661,Edge Diffusion during Growth: The Kink Ehrlich-Schwoebel Effect and Resulting Instabilities,Edge Diffusion during Growth: The Kink Ehrlich-Schwoebel Effect and Resulting Instabilities,1999,1999-05-03,en,article,journal-article,crossref,,1,1,,,,,11.13,True,172,False,False,2,,,,19,https://openalex.org/W1965571863|https://openalex.org/W1969438142|https://openalex.org/W1969741865|https://openalex.org/W1977399021|https://openalex.org/W2000257872|https://openalex.org/W2009231830|https://openalex.org/W2010397121|https://openalex.org/W2022128764|https://openalex.org/W2029631131|https://openalex.org/W2030451184|https://openalex.org/W2048976031|https://openalex.org/W2057056164|https://openalex.org/W2066246896|https://openalex.org/W2068191335|https://openalex.org/W2077308564|https://openalex.org/W2089076027|https://openalex.org/W2092346774|https://openalex.org/W2093337749|https://openalex.org/W2111673928,https://openalex.org/W652365381|https://openalex.org/W4249519766|https://openalex.org/W4247828839|https://openalex.org/W2992570852|https://openalex.org/W2332230985|https://openalex.org/W2091648007|https://openalex.org/W2056309639|https://openalex.org/W2023220233|https://openalex.org/W1977806348|https://openalex.org/W1609634112,https://api.openalex.org/works?filter=cites:W2082855178,2024-10-04T09:39:26.905387,2016-06-24,https://openalex.org/W2082855178,https://doi.org/10.1103/physrevlett.82.3661,2082855178,False,https://doi.org/10.1103/physrevlett.82.3661,,https://openalex.org/S24807848,Physical Review Letters,0031-9007,0031-9007|1079-7114|1092-0145,False,False,True,https://openalex.org/P4310320261,American Physical Society,https://openalex.org/P4310320261,American Physical Society,journal,,,,False,False,True,green,https://drum.lib.umd.edu/bitstreams/d89c24f5-7a61-45e7-8444-60f596fa5b15/download,True,0.970733,False,True,97,98,82,18,3661,3664,https://openalex.org/T11087,Phase-Field Modeling of Microstructure Evolution,0.9994,https://openalex.org/subfields/2505,Materials Chemistry,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences,ngrams,3750.0,USD,3750.0,doaj,True,https://hdl.handle.net/1903/32297,https://drum.lib.umd.edu/bitstreams/d89c24f5-7a61-45e7-8444-60f596fa5b15/download,https://openalex.org/S4306402644,Digital Repository at the University of Maryland (University of Maryland College Park),,,True,False,False,https://openalex.org/I66946132,"University of Maryland, College Park",https://openalex.org/I66946132,"University of Maryland, College Park",repository,,,publishedVersion,True,True,,,,,,,,,,"The morphology of surfaces of arbitrary orientation in the presence of step and kink Ehrlich-Schwoebel effects (SESE and KESE) during growth is studied within the framework of a model in which steps are continuous lines, and is illustrated by a simple solid-on-solid model. For vicinal surfaces KESE induces an instability often stronger than that from SESE. The possibility of stable kink flow growth is analyzed. Fluctuations can shift the stability threshold. KESE also induces mound formation.",first|middle|last,"{'id': 'https://openalex.org/I66946132', 'display_name': 'University of Maryland, College Park', 'ror': 'https://ror.org/047s2c258', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I66946132']}|{'id': 'https://openalex.org/I66946132', 'display_name': 'University of Maryland, College Park', 'ror': 'https://ror.org/047s2c258', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I66946132']}|{'id': 'https://openalex.org/I66946132', 'display_name': 'University of Maryland, College Park', 'ror': 'https://ror.org/047s2c258', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I66946132']}",US|US|US,False|False|False,O. Pierre-Louis|M. R. D'Orsogna|T. L. Einstein,"Department of Physics, University of Maryland College Park, Maryland 20742-4111|Department of Physics, University of Maryland College Park, Maryland 20742-4111|Department of Physics, University of Maryland College Park, Maryland 20742-4111","{'raw_affiliation_string': 'Department of Physics, University of Maryland College Park, Maryland 20742-4111', 'institution_ids': ['https://openalex.org/I66946132']}|{'raw_affiliation_string': 'Department of Physics, University of Maryland College Park, Maryland 20742-4111', 'institution_ids': ['https://openalex.org/I66946132']}|{'raw_affiliation_string': 'Department of Physics, University of Maryland College Park, Maryland 20742-4111', 'institution_ids': ['https://openalex.org/I66946132']}",https://openalex.org/A5039028764|https://openalex.org/A5060091952|https://openalex.org/A5046690126,Olivier Pierre-Louis|Maria R. D’Orsogna|T. L. Einstein,https://orcid.org/0000-0003-4855-4822|https://orcid.org/0000-0003-2828-9523|https://orcid.org/0000-0001-6031-4923,https://openalex.org/T11087|https://openalex.org/T12202|https://openalex.org/T10591,Phase-Field Modeling of Microstructure Evolution|Ice Nucleation and Melting Phenomena|Phase Transitions and Critical Phenomena,0.9994|0.9981|0.9975,https://openalex.org/subfields/2505|https://openalex.org/subfields/1902|https://openalex.org/subfields/3104,Materials Chemistry|Atmospheric Science|Condensed Matter Physics,https://openalex.org/fields/25|https://openalex.org/fields/19|https://openalex.org/fields/31,Materials Science|Earth and Planetary Sciences|Physics and Astronomy,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/vicinal|https://openalex.org/keywords/microstructure-evolution,Vicinal|Microstructure Evolution,0.93382597|0.475178,https://openalex.org/C121349320|https://openalex.org/C26873012|https://openalex.org/C207821765|https://openalex.org/C69357855|https://openalex.org/C162307627|https://openalex.org/C2983335520|https://openalex.org/C192562407|https://openalex.org/C16345878|https://openalex.org/C2780586882|https://openalex.org/C121332964|https://openalex.org/C57879066|https://openalex.org/C97355855|https://openalex.org/C2524010|https://openalex.org/C62520636|https://openalex.org/C33923547|https://openalex.org/C41008148|https://openalex.org/C76155785|https://openalex.org/C138885662|https://openalex.org/C144237770|https://openalex.org/C111472728,https://www.wikidata.org/wiki/Q285851|https://www.wikidata.org/wiki/Q214781|https://www.wikidata.org/wiki/Q405372|https://www.wikidata.org/wiki/Q163214|https://www.wikidata.org/wiki/Q204833|https://www.wikidata.org/wiki/Q47537570|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q107472979|https://www.wikidata.org/wiki/Q7520643|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q41217|https://www.wikidata.org/wiki/Q11473|https://www.wikidata.org/wiki/Q8087|https://www.wikidata.org/wiki/Q944|https://www.wikidata.org/wiki/Q395|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q418|https://www.wikidata.org/wiki/Q5891|https://www.wikidata.org/wiki/Q747534|https://www.wikidata.org/wiki/Q9471,Vicinal|Condensed matter physics|Instability|Diffusion|Enhanced Data Rates for GSM Evolution|Growth model|Materials science|Orientation (vector space)|Simple (philosophy)|Physics|Mechanics|Thermodynamics|Geometry|Quantum mechanics|Mathematics|Computer science|Telecommunications|Philosophy|Mathematical economics|Epistemology,2|1|2|2|2|2|0|2|2|0|1|1|1|1|0|0|1|0|1|1,0.93382597|0.6541432|0.6141479|0.5987228|0.59440345|0.54124784|0.48543411|0.45844033|0.41501948|0.39907134|0.19572961|0.1454831|0.12486243|0.1048508|0.06431311|0.055523038|0.0|0.0|0.0|0.0,,,,,,False|True,https://doi.org/10.1103/physrevlett.82.3661|https://hdl.handle.net/1903/32297,None|https://drum.lib.umd.edu/bitstreams/d89c24f5-7a61-45e7-8444-60f596fa5b15/download,None|None,None|None,None|publishedVersion,False|True,False|True,https://openalex.org/S24807848|https://openalex.org/S4306402644,Physical Review Letters|Digital Repository at the University of Maryland (University of Maryland College Park),0031-9007|None,0031-9007|1079-7114|1092-0145|None,False|True,False|False,True|False,https://openalex.org/P4310320261|https://openalex.org/I66946132,"American Physical Society|University of Maryland, College Park",https://openalex.org/P4310320261|https://openalex.org/I66946132,"American Physical Society|University of Maryland, College Park",journal|repository,nan|nan,https://metadata.un.org/sdg/15,0.68,Life on land,,,,2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013,3|1|4|4|6|5|2|6|7|4|4|4
