id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_list,apc_paid,fwci,has_fulltext,cited_by_count,is_retracted,is_paratext,mesh,locations_count,best_oa_location,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,fulltext_origin,primary_location.source,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,best_oa_location.source,citation_normalized_percentile,ids.pmid,primary_topic,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.score,sustainable_development_goals.display_name,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W2977915324,https://doi.org/10.1109/lsp.2019.2945402,STUPEFY: Set-Valued Box Particle Filtering for Bluetooth Low Energy-Based Indoor Localization,STUPEFY: Set-Valued Box Particle Filtering for Bluetooth Low Energy-Based Indoor Localization,2019,2019-10-04,en,article,journal-article,crossref,,1,2,,,,,2.45,False,35,False,False,,1,,,,34,https://openalex.org/W1582766439|https://openalex.org/W1917840669|https://openalex.org/W1939284039|https://openalex.org/W2001099320|https://openalex.org/W2072476227|https://openalex.org/W2087988339|https://openalex.org/W2119539043|https://openalex.org/W2167029399|https://openalex.org/W2189789452|https://openalex.org/W2296766323|https://openalex.org/W2299515439|https://openalex.org/W2306156530|https://openalex.org/W2340447012|https://openalex.org/W2554376373|https://openalex.org/W2562522049|https://openalex.org/W2608226928|https://openalex.org/W2681546569|https://openalex.org/W2765095969|https://openalex.org/W2766799585|https://openalex.org/W2767290858|https://openalex.org/W2769811483|https://openalex.org/W2793307296|https://openalex.org/W2794120611|https://openalex.org/W2806729898|https://openalex.org/W2889917776|https://openalex.org/W2892297379|https://openalex.org/W2892370975|https://openalex.org/W2893651543|https://openalex.org/W2895206136|https://openalex.org/W2923594385|https://openalex.org/W2948907366|https://openalex.org/W2966416380|https://openalex.org/W3011442853|https://openalex.org/W4240342581,https://openalex.org/W4376643979|https://openalex.org/W4253883008|https://openalex.org/W4252024964|https://openalex.org/W4225393332|https://openalex.org/W4220926637|https://openalex.org/W2389079374|https://openalex.org/W2376320007|https://openalex.org/W2372429262|https://openalex.org/W2362681120|https://openalex.org/W2322402661,https://api.openalex.org/works?filter=cites:W2977915324,2024-10-18T22:17:43.137866,2019-10-10,https://openalex.org/W2977915324,https://doi.org/10.1109/lsp.2019.2945402,2977915324,False,https://doi.org/10.1109/lsp.2019.2945402,,https://openalex.org/S120629676,IEEE Signal Processing Letters,1070-9908,1070-9908|1558-2361,False,False,True,https://openalex.org/P4310319808,Institute of Electrical and Electronics Engineers,https://openalex.org/P4310319808,Institute of Electrical and Electronics Engineers,journal,,,,False,False,False,closed,,False,0.810794,False,False,95,96,26,12,1773,1777,https://openalex.org/T10326,Wireless Indoor Localization Techniques and Systems,0.9999,https://openalex.org/subfields/2208,Electrical and Electronic Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,first|middle|middle|last,"{'id': 'https://openalex.org/I60158472', 'display_name': 'Concordia University', 'ror': 'https://ror.org/0420zvk78', 'country_code': 'CA', 'type': 'education', 'lineage': ['https://openalex.org/I60158472']}|{'id': 'https://openalex.org/I60158472', 'display_name': 'Concordia University', 'ror': 'https://ror.org/0420zvk78', 'country_code': 'CA', 'type': 'education', 'lineage': ['https://openalex.org/I60158472']}||{'id': 'https://openalex.org/I185261750', 'display_name': 'University of Toronto', 'ror': 'https://ror.org/03dbr7087', 'country_code': 'CA', 'type': 'education', 'lineage': ['https://openalex.org/I185261750']}",CA|CA|CA|CA,False|False|False|False,Parvin Malekzadeh|Arash Mohammadi|Mihai Barbulescu|Konstantinos N. Plataniotis,"Concordia Institute for Information Systems Engineering, Concordia University, Montreal, Canada|Concordia Institute for Information Systems Engineering, Concordia University, Montreal, Canada|Dormakaba Canada Inc., Montreal, Canada|Department of Electrical and Computer Engineering, University of Toronto, Toronto, Canada","{'raw_affiliation_string': 'Concordia Institute for Information Systems Engineering, Concordia University, Montreal, Canada', 'institution_ids': ['https://openalex.org/I60158472']}|{'raw_affiliation_string': 'Concordia Institute for Information Systems Engineering, Concordia University, Montreal, Canada', 'institution_ids': ['https://openalex.org/I60158472']}|{'raw_affiliation_string': 'Dormakaba Canada Inc., Montreal, Canada', 'institution_ids': []}|{'raw_affiliation_string': 'Department of Electrical and Computer Engineering, University of Toronto, Toronto, Canada', 'institution_ids': ['https://openalex.org/I185261750']}",https://openalex.org/A5017386905|https://openalex.org/A5058253407|https://openalex.org/A5014928168|https://openalex.org/A5059152392,Parvin Malekzadeh|Arash Mohammadi|Mihai Barbulescu|Konstantinos N. Plataniotis,None|https://orcid.org/0000-0003-1972-7923|https://orcid.org/0000-0001-6380-6034|https://orcid.org/0000-0003-3647-5473,https://openalex.org/T10326|https://openalex.org/T10711|https://openalex.org/T12801,Wireless Indoor Localization Techniques and Systems|Particle Filtering and Nonlinear Estimation Methods|Bluetooth Low Energy Technology Overview and Evaluation,0.9999|0.9765|0.9753,https://openalex.org/subfields/2208|https://openalex.org/subfields/1702|https://openalex.org/subfields/1705,Electrical and Electronic Engineering|Artificial Intelligence|Computer Networks and Communications,https://openalex.org/fields/22|https://openalex.org/fields/17|https://openalex.org/fields/17,Engineering|Computer Science|Computer Science,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/bluetooth-low-energy|https://openalex.org/keywords/indoor-tracking|https://openalex.org/keywords/indoor-localization|https://openalex.org/keywords/iot|https://openalex.org/keywords/multitarget-tracking|https://openalex.org/keywords/smoothing|https://openalex.org/keywords/tracking,Bluetooth Low Energy|Indoor Tracking|Indoor Localization|IoT|Multitarget Tracking|Smoothing|Tracking (education),0.609|0.559427|0.559175|0.537428|0.516881|0.4948668|0.44188046,https://openalex.org/C41008148|https://openalex.org/C546215728|https://openalex.org/C2779343474|https://openalex.org/C52421305|https://openalex.org/C177264268|https://openalex.org/C3770464|https://openalex.org/C157286648|https://openalex.org/C79403827|https://openalex.org/C163716315|https://openalex.org/C2775936607|https://openalex.org/C154945302|https://openalex.org/C31972630|https://openalex.org/C555944384|https://openalex.org/C76155785|https://openalex.org/C15744967|https://openalex.org/C151730666|https://openalex.org/C19417346|https://openalex.org/C121332964|https://openalex.org/C62520636|https://openalex.org/C86803240|https://openalex.org/C199360897,https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q39531|https://www.wikidata.org/wiki/Q3109175|https://www.wikidata.org/wiki/Q1151499|https://www.wikidata.org/wiki/Q1514741|https://www.wikidata.org/wiki/Q775963|https://www.wikidata.org/wiki/Q846780|https://www.wikidata.org/wiki/Q3988|https://www.wikidata.org/wiki/Q901177|https://www.wikidata.org/wiki/Q466845|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q844240|https://www.wikidata.org/wiki/Q249|https://www.wikidata.org/wiki/Q418|https://www.wikidata.org/wiki/Q9418|https://www.wikidata.org/wiki/Q7205|https://www.wikidata.org/wiki/Q7922|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q944|https://www.wikidata.org/wiki/Q420|https://www.wikidata.org/wiki/Q9143,Computer science|Bluetooth|Context (archaeology)|Particle filter|Set (abstract data type)|Smoothing|Kalman filter|Real-time computing|Gaussian|Tracking (education)|Artificial intelligence|Computer vision|Wireless|Telecommunications|Psychology|Paleontology|Pedagogy|Physics|Quantum mechanics|Biology|Programming language,0|3|2|3|2|2|2|1|2|2|1|1|2|1|0|1|1|0|1|0|1,0.78555113|0.6543852|0.53384554|0.5332997|0.51042646|0.4948668|0.49423316|0.4576423|0.45613486|0.44188046|0.34586006|0.2632774|0.18074861|0.096915334|0.0|0.0|0.0|0.0|0.0|0.0|0.0,False,https://doi.org/10.1109/lsp.2019.2945402,None,None,None,None,False,False,https://openalex.org/S120629676,IEEE Signal Processing Letters,1070-9908,1070-9908|1558-2361,False,False,True,https://openalex.org/P4310319808,Institute of Electrical and Electronics Engineers,https://openalex.org/P4310319808,Institute of Electrical and Electronics Engineers,journal,nan,https://metadata.un.org/sdg/7,0.84,Affordable and clean energy,https://openalex.org/F4320334593,Natural Sciences and Engineering Research Council of Canada,None,2023|2022|2021|2020,7|9|8|10
https://openalex.org/W2938373190,https://doi.org/10.1109/icassp.2019.8683560,Belief Condensation Filtering for RSSI-Based State Estimation in Indoor Localization,Belief Condensation Filtering for RSSI-Based State Estimation in Indoor Localization,2019,2019-04-17,en,article,proceedings-article,crossref,,2,5,,,,,5.719,True,23,False,False,,2,,,,33,https://openalex.org/W1612263467|https://openalex.org/W1917840669|https://openalex.org/W2004626593|https://openalex.org/W2012197287|https://openalex.org/W2071576005|https://openalex.org/W2087988339|https://openalex.org/W2096887879|https://openalex.org/W2106040279|https://openalex.org/W2144723957|https://openalex.org/W2144903371|https://openalex.org/W2150375101|https://openalex.org/W2306156530|https://openalex.org/W2554376373|https://openalex.org/W2562522049|https://openalex.org/W2592236111|https://openalex.org/W2608226928|https://openalex.org/W2765095969|https://openalex.org/W2769811483|https://openalex.org/W2778663425|https://openalex.org/W2779673798|https://openalex.org/W2793307296|https://openalex.org/W2793585820|https://openalex.org/W2802836807|https://openalex.org/W2806729898|https://openalex.org/W2889788216|https://openalex.org/W2889917776|https://openalex.org/W2892370975|https://openalex.org/W2895487882|https://openalex.org/W2948907366|https://openalex.org/W3145120699|https://openalex.org/W3145946216|https://openalex.org/W587526748|https://openalex.org/W81748562,https://openalex.org/W4253883008|https://openalex.org/W4252024964|https://openalex.org/W3158435160|https://openalex.org/W2974364321|https://openalex.org/W2790129070|https://openalex.org/W2277502495|https://openalex.org/W2132294172|https://openalex.org/W2112938119|https://openalex.org/W2106845956|https://openalex.org/W2101178385,https://api.openalex.org/works?filter=cites:W2938373190,2024-11-01T23:18:20.114104,2019-04-25,https://openalex.org/W2938373190,https://doi.org/10.1109/icassp.2019.8683560,2938373190,False,https://doi.org/10.1109/icassp.2019.8683560,,,,,,,,,,,,,,,,,False,False,True,green,https://bird.bcamath.org/bitstream/20.500.11824/999/1/BCFICASSP2019_v19.pdf,True,0.942256,False,True,92,93,17,,8385,8389,https://openalex.org/T10326,Wireless Indoor Localization Techniques and Systems,1.0,https://openalex.org/subfields/2208,Electrical and Electronic Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences,ngrams,,True,https://hdl.handle.net/20.500.11824/999,https://bird.bcamath.org/bitstream/20.500.11824/999/1/BCFICASSP2019_v19.pdf,https://openalex.org/S4306401608,BIRD (Basque Center for Applied Mathematics),,,True,False,False,https://openalex.org/I2802176441,Basque Center for Applied Mathematics,https://openalex.org/I2802176441,Basque Center for Applied Mathematics,repository,cc-by-nc-sa,https://openalex.org/licenses/cc-by-nc-sa,publishedVersion,True,True,,,,,,,,,,,,,"Recent advancements in signal processing and communication systems have resulted in evolution of an intriguing concept referred to as Internet of Things (IoT). By embracing the IoT evolution, there has been a surge of recent interest in localization/tracking within indoor environments based on Bluetooth Low Energy (BLE) technology. The basic motive behind BLE-enabled IoT applications is to provide advanced residential and enterprise solutions in an energy efficient and reliable fashion. Although recently different state estimation (SE) methodologies, ranging from Kalman filters, Particle filters, to multiple-modal solutions, have been utilized for BLE-based indoor localization, there is a need for ever more accurate and real-time algorithms. The main challenge here is that multipath fading and drastic fluctuations in the indoor environment result in complex non-linear, non-Gaussian estimation problems. The paper focuses on an alternative solution to the existing filtering techniques and introduces/discusses incorporation of the Belief Condensation Filter (BCF) for localization via BLE-enabled beacons. The BCF is a member of the universal approximation family of densities with performance bound achieving accuracy and efficiency in sequential SE and Bayesian tracking. It is a resilient filter in harsh environments where nonlinearities and non-Gaussian noise profiles persist, as seen in such applications as Indoor Localization.",first|middle|middle|middle|middle|last,"{'id': 'https://openalex.org/I185261750', 'display_name': 'University of Toronto', 'ror': 'https://ror.org/03dbr7087', 'country_code': 'CA', 'type': 'education', 'lineage': ['https://openalex.org/I185261750']}|{'id': 'https://openalex.org/I60158472', 'display_name': 'Concordia University', 'ror': 'https://ror.org/0420zvk78', 'country_code': 'CA', 'type': 'education', 'lineage': ['https://openalex.org/I60158472']}|{'id': 'https://openalex.org/I2802176441', 'display_name': 'Basque Center for Applied Mathematics', 'ror': 'https://ror.org/03b21sh32', 'country_code': 'ES', 'type': 'education', 'lineage': ['https://openalex.org/I2802176441']}|{'id': 'https://openalex.org/I110594554', 'display_name': 'Ikerbasque', 'ror': 'https://ror.org/01cc3fy72', 'country_code': 'ES', 'type': 'other', 'lineage': ['https://openalex.org/I110594554']}|{'id': 'https://openalex.org/I79817857', 'display_name': 'University of Guelph', 'ror': 'https://ror.org/01r7awg59', 'country_code': 'CA', 'type': 'education', 'lineage': ['https://openalex.org/I79817857']}|{'id': 'https://openalex.org/I185261750', 'display_name': 'University of Toronto', 'ror': 'https://ror.org/03dbr7087', 'country_code': 'CA', 'type': 'education', 'lineage': ['https://openalex.org/I185261750']}|{'id': 'https://openalex.org/I60158472', 'display_name': 'Concordia University', 'ror': 'https://ror.org/0420zvk78', 'country_code': 'CA', 'type': 'education', 'lineage': ['https://openalex.org/I60158472']}",CA|CA|ES|CA|CA|CA,False|False|False|False|False|False,Shervin Mehryar|Parvin Malekzadeh|Santiago Mazuelas|Petros Spachos|Konstantinos N. Plataniotis|Arash Mohammadi,"Department of Electrical and Computer Engineering, University of Toronto, Toronto, ON, Canada|Concordia Institute for Information System Engineering, Concordia University, Montreal, Canada|Basque Center for Applied Mathematics (BCAM) and IKERBASQUE???Basque Foundation for Science|School of Engineering, University of Guelph, Guelph, ON, Canada|Department of Electrical and Computer Engineering, University of Toronto, Toronto, ON, Canada|Concordia Institute for Information System Engineering, Concordia University, Montreal, Canada","{'raw_affiliation_string': 'Department of Electrical and Computer Engineering, University of Toronto, Toronto, ON, Canada', 'institution_ids': ['https://openalex.org/I185261750']}|{'raw_affiliation_string': 'Concordia Institute for Information System Engineering, Concordia University, Montreal, Canada', 'institution_ids': ['https://openalex.org/I60158472']}|{'raw_affiliation_string': 'Basque Center for Applied Mathematics (BCAM) and IKERBASQUE???Basque Foundation for Science', 'institution_ids': ['https://openalex.org/I2802176441', 'https://openalex.org/I110594554']}|{'raw_affiliation_string': 'School of Engineering, University of Guelph, Guelph, ON, Canada', 'institution_ids': ['https://openalex.org/I79817857']}|{'raw_affiliation_string': 'Department of Electrical and Computer Engineering, University of Toronto, Toronto, ON, Canada', 'institution_ids': ['https://openalex.org/I185261750']}|{'raw_affiliation_string': 'Concordia Institute for Information System Engineering, Concordia University, Montreal, Canada', 'institution_ids': ['https://openalex.org/I60158472']}",https://openalex.org/A5034616978|https://openalex.org/A5017386905|https://openalex.org/A5063455689|https://openalex.org/A5011752471|https://openalex.org/A5059152392|https://openalex.org/A5058253407,Shervin Mehryar|Parvin Malekzadeh|Santiago Mazuelas|Petros Spachos|Konstantinos N. Plataniotis|Arash Mohammadi,None|None|https://orcid.org/0000-0002-6608-8581|https://orcid.org/0000-0001-8004-0907|https://orcid.org/0000-0003-3647-5473|https://orcid.org/0000-0003-1972-7923,https://openalex.org/T10326|https://openalex.org/T10711|https://openalex.org/T11192,Wireless Indoor Localization Techniques and Systems|Particle Filtering and Nonlinear Estimation Methods|Underwater Acoustic Sensor Networks and Communication,1.0|0.9973|0.9912,https://openalex.org/subfields/2208|https://openalex.org/subfields/1702|https://openalex.org/subfields/2212,Electrical and Electronic Engineering|Artificial Intelligence|Ocean Engineering,https://openalex.org/fields/22|https://openalex.org/fields/17|https://openalex.org/fields/22,Engineering|Computer Science|Engineering,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/beacon|https://openalex.org/keywords/indoor-localization|https://openalex.org/keywords/indoor-tracking|https://openalex.org/keywords/location-estimation|https://openalex.org/keywords/rssi-based-localization|https://openalex.org/keywords/rf-based-positioning,Beacon|Indoor Localization|Indoor Tracking|Location Estimation|RSSI-Based Localization|RF-Based Positioning,0.7394709|0.612308|0.589641|0.547894|0.537939|0.506537,https://openalex.org/C102168758|https://openalex.org/C41008148|https://openalex.org/C161218011|https://openalex.org/C157286648|https://openalex.org/C52421305|https://openalex.org/C79403827|https://openalex.org/C163716315|https://openalex.org/C106131492|https://openalex.org/C186370098|https://openalex.org/C11413529|https://openalex.org/C76155785|https://openalex.org/C154945302|https://openalex.org/C31972630|https://openalex.org/C33923547|https://openalex.org/C127162648|https://openalex.org/C105795698|https://openalex.org/C121332964|https://openalex.org/C62520636,https://www.wikidata.org/wiki/Q7321258|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q11827794|https://www.wikidata.org/wiki/Q846780|https://www.wikidata.org/wiki/Q1151499|https://www.wikidata.org/wiki/Q3988|https://www.wikidata.org/wiki/Q901177|https://www.wikidata.org/wiki/Q3072260|https://www.wikidata.org/wiki/Q442787|https://www.wikidata.org/wiki/Q8366|https://www.wikidata.org/wiki/Q418|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q844240|https://www.wikidata.org/wiki/Q395|https://www.wikidata.org/wiki/Q16858953|https://www.wikidata.org/wiki/Q12483|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q944,Beacon|Computer science|Multipath propagation|Kalman filter|Particle filter|Real-time computing|Gaussian|Filter (signal processing)|Energy (signal processing)|Algorithm|Telecommunications|Artificial intelligence|Computer vision|Mathematics|Channel (broadcasting)|Statistics|Physics|Quantum mechanics,2|0|3|2|3|1|2|2|2|1|1|1|1|0|2|1|0|1,0.7394709|0.720883|0.66093427|0.62887627|0.55570674|0.5468958|0.48206598|0.45325452|0.4475334|0.35097495|0.24721158|0.22586268|0.12467289|0.10313824|0.0|0.0|0.0|0.0,False|True,https://doi.org/10.1109/icassp.2019.8683560|https://hdl.handle.net/20.500.11824/999,None|https://bird.bcamath.org/bitstream/20.500.11824/999/1/BCFICASSP2019_v19.pdf,None|cc-by-nc-sa,None|https://openalex.org/licenses/cc-by-nc-sa,None|publishedVersion,False|True,False|True,nan|https://openalex.org/S4306401608,nan|BIRD (Basque Center for Applied Mathematics),nan|None,nan|None,nan|True,nan|False,nan|False,nan|https://openalex.org/I2802176441,nan|Basque Center for Applied Mathematics,nan|https://openalex.org/I2802176441,nan|Basque Center for Applied Mathematics,nan|repository,nan|nan,https://metadata.un.org/sdg/7,0.88,Affordable and clean energy,,,,2023|2022|2021|2020|2019,4|8|4|5|2
