id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,mesh,locations_count,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,ids.pmid,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,apc_list,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W2898835324,https://doi.org/10.1103/physrevlett.122.128005,Complex Crystals from Size-Disperse Spheres,Complex Crystals from Size-Disperse Spheres,2019,2019-03-28,en,article,journal-article,arxiv|crossref|datacite|pubmed,,1,1,,,,2.802,True,pdf,41,False,False,,5,,https://openalex.org/W2898835324,64,https://openalex.org/W1494495111|https://openalex.org/W1964434523|https://openalex.org/W1967151493|https://openalex.org/W1967391757|https://openalex.org/W1970371775|https://openalex.org/W1971481652|https://openalex.org/W1978843529|https://openalex.org/W1983648590|https://openalex.org/W1985693611|https://openalex.org/W1996952326|https://openalex.org/W1998727885|https://openalex.org/W2004192282|https://openalex.org/W2004939254|https://openalex.org/W2007615346|https://openalex.org/W2008052341|https://openalex.org/W2010931870|https://openalex.org/W2011404269|https://openalex.org/W2026883106|https://openalex.org/W2037227343|https://openalex.org/W2041118514|https://openalex.org/W2046245871|https://openalex.org/W2054603146|https://openalex.org/W2060957254|https://openalex.org/W2062671005|https://openalex.org/W2069887987|https://openalex.org/W2070848164|https://openalex.org/W2071891635|https://openalex.org/W2073049321|https://openalex.org/W2075926292|https://openalex.org/W2076508428|https://openalex.org/W2080975096|https://openalex.org/W2081558093|https://openalex.org/W2083201436|https://openalex.org/W2089851824|https://openalex.org/W2090426702|https://openalex.org/W2091749994|https://openalex.org/W2092691863|https://openalex.org/W2094663918|https://openalex.org/W2098254896|https://openalex.org/W2113447264|https://openalex.org/W2125034447|https://openalex.org/W2127385684|https://openalex.org/W2147608623|https://openalex.org/W2149420032|https://openalex.org/W2154058882|https://openalex.org/W2160675544|https://openalex.org/W2169813802|https://openalex.org/W2231358122|https://openalex.org/W223925067|https://openalex.org/W2279095228|https://openalex.org/W2409979945|https://openalex.org/W2539093387|https://openalex.org/W2604231245|https://openalex.org/W2754705049|https://openalex.org/W2789434450|https://openalex.org/W2795523511|https://openalex.org/W2802689611|https://openalex.org/W2805846857|https://openalex.org/W2903362529|https://openalex.org/W3021916381|https://openalex.org/W3103245001|https://openalex.org/W3104810730|https://openalex.org/W3123132017|https://openalex.org/W574654796,https://openalex.org/W72270576|https://openalex.org/W2360085188|https://openalex.org/W2085127042|https://openalex.org/W2075135979|https://openalex.org/W2071891635|https://openalex.org/W2031357235|https://openalex.org/W2027173173|https://openalex.org/W2004256241|https://openalex.org/W1986398751|https://openalex.org/W1982644213,https://api.openalex.org/works?filter=cites:W2898835324,2024-10-19T06:16:50.933331,2018-11-09,https://openalex.org/W2898835324,https://doi.org/10.1103/physrevlett.122.128005,2898835324,https://pubmed.ncbi.nlm.nih.gov/30978063,False,https://doi.org/10.1103/physrevlett.122.128005,,https://openalex.org/S24807848,Physical Review Letters,0031-9007,0031-9007|1079-7114|1092-0145,False,False,True,https://openalex.org/P4310320261,American Physical Society,https://openalex.org/P4310320261,American Physical Society,journal,,,,False,False,True,green,http://arxiv.org/pdf/1811.00061,True,3750.0,USD,3750.0,doaj,0.999975,True,True,96,97,122,12,,,https://openalex.org/T10474,Dynamics and Transitions in Glassy Materials,0.9997,https://openalex.org/subfields/2505,Materials Chemistry,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences,True,http://arxiv.org/abs/1811.00061,http://arxiv.org/pdf/1811.00061,https://openalex.org/S4306400194,arXiv (Cornell University),,,True,False,False,https://openalex.org/I205783295,Cornell University,https://openalex.org/I205783295,Cornell University,repository,,,submittedVersion,False,False,,,,,,"Colloids are rarely perfectly uniform but follow a distribution of sizes, shapes, and charges. This dispersity can be inherent (static) or develop and change over time (dynamic). Despite a long history of research, the conditions under which nonuniform particles crystallize and which crystal forms is still not well understood. Here, we demonstrate that hard spheres with Gaussian radius distribution and dispersity up to 19% always crystallize if compressed slowly enough, and they do so in surprisingly complex ways. This result is obtained by accelerating event-driven simulations with particle swap moves for static dispersity and particle resize moves for dynamic dispersity. Above 6% dispersity, AB_{2} Laves, AB_{13}, and a region of Frank-Kasper phases are found. The Frank-Kasper region includes a quasicrystal approximant with Pearson symbol oS276. Our findings are relevant for ordering phenomena in soft matter and alloys.",first|middle|middle|last,"{'id': 'https://openalex.org/I181369854', 'display_name': 'Friedrich-Alexander-Universität Erlangen-Nürnberg', 'ror': 'https://ror.org/00f7hpc57', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I181369854']}|{'id': 'https://openalex.org/I181369854', 'display_name': 'Friedrich-Alexander-Universität Erlangen-Nürnberg', 'ror': 'https://ror.org/00f7hpc57', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I181369854']}|{'id': 'https://openalex.org/I181369854', 'display_name': 'Friedrich-Alexander-Universität Erlangen-Nürnberg', 'ror': 'https://ror.org/00f7hpc57', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I181369854']}|{'id': 'https://openalex.org/I181369854', 'display_name': 'Friedrich-Alexander-Universität Erlangen-Nürnberg', 'ror': 'https://ror.org/00f7hpc57', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I181369854']}",DE|DE|DE|DE,False|False|False|False,Praveen K. Bommineni|Nydia Roxana Varela-Rosales|Marco Klement|Michael Engel,"Institute for Multiscale Simulation, Friedrich-Alexander-University Erlangen-Nürnberg, Cauerstrasse 3, 91058 Erlangen, Germany|Institute for Multiscale Simulation, Friedrich-Alexander-University Erlangen-Nürnberg, Cauerstrasse 3, 91058 Erlangen, Germany|Institute for Multiscale Simulation, Friedrich-Alexander-University Erlangen-Nürnberg, Cauerstrasse 3, 91058 Erlangen, Germany|Institute for Multiscale Simulation, Friedrich-Alexander-University Erlangen-Nürnberg, Cauerstrasse 3, 91058 Erlangen, Germany","{'raw_affiliation_string': 'Institute for Multiscale Simulation, Friedrich-Alexander-University Erlangen-Nürnberg, Cauerstrasse 3, 91058 Erlangen, Germany', 'institution_ids': ['https://openalex.org/I181369854']}|{'raw_affiliation_string': 'Institute for Multiscale Simulation, Friedrich-Alexander-University Erlangen-Nürnberg, Cauerstrasse 3, 91058 Erlangen, Germany', 'institution_ids': ['https://openalex.org/I181369854']}|{'raw_affiliation_string': 'Institute for Multiscale Simulation, Friedrich-Alexander-University Erlangen-Nürnberg, Cauerstrasse 3, 91058 Erlangen, Germany', 'institution_ids': ['https://openalex.org/I181369854']}|{'raw_affiliation_string': 'Institute for Multiscale Simulation, Friedrich-Alexander-University Erlangen-Nürnberg, Cauerstrasse 3, 91058 Erlangen, Germany', 'institution_ids': ['https://openalex.org/I181369854']}",https://openalex.org/A5064944090|https://openalex.org/A5001379576|https://openalex.org/A5068072578|https://openalex.org/A5053968423,Praveen Kumar Bommineni|Nydia Roxana Varela-Rosales|Marco Klement|Michael Engel,https://orcid.org/0000-0002-6580-4769|https://orcid.org/0000-0002-3703-6117|https://orcid.org/0000-0001-9958-7291|https://orcid.org/0000-0002-7031-3825,https://openalex.org/T10474|https://openalex.org/T10591|https://openalex.org/T11915,Dynamics and Transitions in Glassy Materials|Phase Transitions and Critical Phenomena|Colloidal Particles in Complex Systems,0.9997|0.9951|0.9842,https://openalex.org/subfields/2505|https://openalex.org/subfields/3104|https://openalex.org/subfields/2505,Materials Chemistry|Condensed Matter Physics|Materials Chemistry,https://openalex.org/fields/25|https://openalex.org/fields/31|https://openalex.org/fields/25,Materials Science|Physics and Astronomy|Materials Science,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/dispersity|https://openalex.org/keywords/hard-spheres|https://openalex.org/keywords/colloidal-particles|https://openalex.org/keywords/particle,Dispersity|Hard spheres|Colloidal Particles|Particle (ecology),0.9211645|0.5722756|0.509364|0.4186273,https://openalex.org/C11432220|https://openalex.org/C203101518|https://openalex.org/C192562407|https://openalex.org/C99987037|https://openalex.org/C72422203|https://openalex.org/C2778517922|https://openalex.org/C163716315|https://openalex.org/C121864883|https://openalex.org/C26873012|https://openalex.org/C159467904|https://openalex.org/C121332964|https://openalex.org/C171250308|https://openalex.org/C97355855|https://openalex.org/C62520636|https://openalex.org/C188027245|https://openalex.org/C111368507|https://openalex.org/C1276947|https://openalex.org/C127313418,https://www.wikidata.org/wiki/Q1975334|https://www.wikidata.org/wiki/Q263214|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q2435125|https://www.wikidata.org/wiki/Q7392545|https://www.wikidata.org/wiki/Q7140482|https://www.wikidata.org/wiki/Q901177|https://www.wikidata.org/wiki/Q677916|https://www.wikidata.org/wiki/Q214781|https://www.wikidata.org/wiki/Q2001702|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q11468|https://www.wikidata.org/wiki/Q11473|https://www.wikidata.org/wiki/Q944|https://www.wikidata.org/wiki/Q750446|https://www.wikidata.org/wiki/Q43518|https://www.wikidata.org/wiki/Q333|https://www.wikidata.org/wiki/Q1069,Dispersity|Quasicrystal|Materials science|Hard spheres|SPHERES|Particle (ecology)|Gaussian|Statistical physics|Condensed matter physics|Chemical physics|Physics|Nanotechnology|Thermodynamics|Quantum mechanics|Polymer chemistry|Oceanography|Astronomy|Geology,2|2|0|2|2|2|2|1|1|1|0|1|1|1|1|1|1|0,0.9211645|0.60607594|0.6057847|0.5722756|0.46790016|0.4186273|0.41301376|0.39631915|0.39187765|0.36959302|0.32783177|0.32537568|0.21966726|0.15555313|0.099297315|0.0|0.0|0.0,False|True|True|False|False,https://doi.org/10.1103/physrevlett.122.128005|http://arxiv.org/abs/1811.00061|https://arxiv.org/abs/1811.00061|https://pubmed.ncbi.nlm.nih.gov/30978063|https://api.datacite.org/dois/10.48550/arxiv.1811.00061,None|http://arxiv.org/pdf/1811.00061|https://arxiv.org/pdf/1811.00061|None|None,None|None|None|None|None,None|None|None|None|None,None|submittedVersion|submittedVersion|None|None,False|False|False|False|nan,False|False|False|False|nan,https://openalex.org/S24807848|https://openalex.org/S4306400194|https://openalex.org/S4306400194|https://openalex.org/S4306525036|https://openalex.org/S4393179698,Physical Review Letters|arXiv (Cornell University)|arXiv (Cornell University)|PubMed|DataCite API,0031-9007|None|None|None|None,0031-9007|1079-7114|1092-0145|None|None|None|None,False|True|True|False|True,False|False|False|False|False,True|False|False|False|False,https://openalex.org/P4310320261|https://openalex.org/I205783295|https://openalex.org/I205783295|https://openalex.org/I1299303238|https://openalex.org/I4210145204,American Physical Society|Cornell University|Cornell University|National Institutes of Health|DataCite,https://openalex.org/P4310320261|https://openalex.org/I205783295|https://openalex.org/I205783295|https://openalex.org/I1299303238|https://openalex.org/I4210145204,American Physical Society|Cornell University|Cornell University|National Institutes of Health|DataCite,journal|repository|repository|repository|metadata,nan|nan|nan|nan|nan,,,,https://openalex.org/F4320320879,Deutsche Forschungsgemeinschaft,EXC 315/2,2024|2023|2022|2021|2020|2019,4|3|8|4|13|9
https://openalex.org/W4386325514,https://doi.org/10.1038/s41467-023-41001-6,Early-stage bifurcation of crystallization in a sphere,Early-stage bifurcation of crystallization in a sphere,2023,2023-08-31,en,article,journal-article,crossref|pubmed,,1,1,,,,1.895,True,pdf,10,False,False,,2,,,39,https://openalex.org/W1914410003|https://openalex.org/W1978207558|https://openalex.org/W1980492279|https://openalex.org/W2000536793|https://openalex.org/W2001982059|https://openalex.org/W2002762948|https://openalex.org/W2008923131|https://openalex.org/W2017748530|https://openalex.org/W2021089897|https://openalex.org/W2036449945|https://openalex.org/W2038216500|https://openalex.org/W2067795062|https://openalex.org/W2077487292|https://openalex.org/W2077545068|https://openalex.org/W2080928361|https://openalex.org/W2089034422|https://openalex.org/W2097650833|https://openalex.org/W2105719454|https://openalex.org/W2108149882|https://openalex.org/W2117677956|https://openalex.org/W2118543933|https://openalex.org/W2127385684|https://openalex.org/W2152249986|https://openalex.org/W2157614453|https://openalex.org/W2283717796|https://openalex.org/W2326871062|https://openalex.org/W2480429758|https://openalex.org/W2515286324|https://openalex.org/W2533020866|https://openalex.org/W2786067956|https://openalex.org/W2796220616|https://openalex.org/W2903362529|https://openalex.org/W2954942269|https://openalex.org/W2966536364|https://openalex.org/W2980280313|https://openalex.org/W2991249485|https://openalex.org/W3088128081|https://openalex.org/W3127008089|https://openalex.org/W319611471,https://openalex.org/W90756326|https://openalex.org/W4391375266|https://openalex.org/W3021725558|https://openalex.org/W2899084033|https://openalex.org/W2751847288|https://openalex.org/W2748952813|https://openalex.org/W2385571654|https://openalex.org/W2371738293|https://openalex.org/W2361648762|https://openalex.org/W1975066220,https://api.openalex.org/works?filter=cites:W4386325514,2024-11-07T21:09:40.520926,2023-09-01,https://openalex.org/W4386325514,https://doi.org/10.1038/s41467-023-41001-6,,https://pubmed.ncbi.nlm.nih.gov/37652966,True,https://doi.org/10.1038/s41467-023-41001-6,https://www.nature.com/articles/s41467-023-41001-6.pdf,https://openalex.org/S64187185,Nature Communications,2041-1723,2041-1723,True,True,True,https://openalex.org/P4310319908,Nature Portfolio,https://openalex.org/P4310319908|https://openalex.org/P4310319965,Nature Portfolio|Springer Nature,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,True,gold,https://www.nature.com/articles/s41467-023-41001-6.pdf,False,3920.0,GBP,4808.0,doaj,0.99997,True,True,96,97,14,1,,,https://openalex.org/T13187,Protein-DNA Interaction Dynamics in Living Cells,0.9852,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences,True,https://doi.org/10.1038/s41467-023-41001-6,https://www.nature.com/articles/s41467-023-41001-6.pdf,https://openalex.org/S64187185,Nature Communications,2041-1723,2041-1723,True,True,True,https://openalex.org/P4310319908,Nature Portfolio,https://openalex.org/P4310319908|https://openalex.org/P4310319965,Nature Portfolio|Springer Nature,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,3920.0,GBP,4808.0,doaj,,"Abstract Bifurcations in kinetic pathways decide the evolution of a system. An example is crystallization, in which the thermodynamically stable polymorph may not form due to kinetic hindrance. Here, we use confined self-assembly to investigate the interplay of thermodynamics and kinetics in the crystallization pathways of finite clusters. We report the observation of decahedral clusters from colloidal particles in emulsion droplets and show that these decahedral clusters can be thermodynamically stable, just like icosahedral clusters. Our hard sphere simulations reveal how the development of the early nucleus shape passes through a bifurcation that decides the cluster symmetry. A geometric argument explains why decahedral clusters are kinetically hindered and why icosahedral clusters can be dominant even if they are not in the thermodynamic ground state.",first|middle|middle|middle|middle|middle|middle|last,"{'id': 'https://openalex.org/I181369854', 'display_name': 'Friedrich-Alexander-Universität Erlangen-Nürnberg', 'ror': 'https://ror.org/00f7hpc57', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I181369854']}|{'id': 'https://openalex.org/I181369854', 'display_name': 'Friedrich-Alexander-Universität Erlangen-Nürnberg', 'ror': 'https://ror.org/00f7hpc57', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I181369854']}|{'id': 'https://openalex.org/I181369854', 'display_name': 'Friedrich-Alexander-Universität Erlangen-Nürnberg', 'ror': 'https://ror.org/00f7hpc57', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I181369854']}|{'id': 'https://openalex.org/I181369854', 'display_name': 'Friedrich-Alexander-Universität Erlangen-Nürnberg', 'ror': 'https://ror.org/00f7hpc57', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I181369854']}|{'id': 'https://openalex.org/I181369854', 'display_name': 'Friedrich-Alexander-Universität Erlangen-Nürnberg', 'ror': 'https://ror.org/00f7hpc57', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I181369854']}|{'id': 'https://openalex.org/I181369854', 'display_name': 'Friedrich-Alexander-Universität Erlangen-Nürnberg', 'ror': 'https://ror.org/00f7hpc57', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I181369854']}|{'id': 'https://openalex.org/I181369854', 'display_name': 'Friedrich-Alexander-Universität Erlangen-Nürnberg', 'ror': 'https://ror.org/00f7hpc57', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I181369854']}|{'id': 'https://openalex.org/I181369854', 'display_name': 'Friedrich-Alexander-Universität Erlangen-Nürnberg', 'ror': 'https://ror.org/00f7hpc57', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I181369854']}",DE|DE|DE|DE|DE|DE|DE|DE,False|False|False|False|False|False|False|False,Chrameh Fru Mbah|Junwei Wang|Silvan Englisch|Praveen Bommineni|Nydia Roxana Varela-Rosales|Erdmann Spiecker|Nicolas Vogel|Michael Engel,"Institute for Multiscale Simulation, IZNF, Friedrich-Alexander-Universität Erlangen-Nürnberg, 91058, Erlangen, Germany|Institute of Particle Technology, Friedrich-Alexander-Universität Erlangen-Nürnberg, 91058, Erlangen, Germany|Institute of Micro- and Nanostructure Research and Center for Nanoanalysis and Electron Microscopy, IZNF, Friedrich-Alexander-Universität Erlangen-Nürnberg, 91058, Erlangen, Germany|Institute for Multiscale Simulation, IZNF, Friedrich-Alexander-Universität Erlangen-Nürnberg, 91058, Erlangen, Germany|Institute for Multiscale Simulation, IZNF, Friedrich-Alexander-Universität Erlangen-Nürnberg, 91058, Erlangen, Germany|Institute of Micro- and Nanostructure Research and Center for Nanoanalysis and Electron Microscopy, IZNF, Friedrich-Alexander-Universität Erlangen-Nürnberg, 91058, Erlangen, Germany|Institute of Particle Technology, Friedrich-Alexander-Universität Erlangen-Nürnberg, 91058, Erlangen, Germany|Institute for Multiscale Simulation, IZNF, Friedrich-Alexander-Universität Erlangen-Nürnberg, 91058, Erlangen, Germany","{'raw_affiliation_string': 'Institute for Multiscale Simulation, IZNF, Friedrich-Alexander-Universität Erlangen-Nürnberg, 91058, Erlangen, Germany', 'institution_ids': ['https://openalex.org/I181369854']}|{'raw_affiliation_string': 'Institute of Particle Technology, Friedrich-Alexander-Universität Erlangen-Nürnberg, 91058, Erlangen, Germany', 'institution_ids': ['https://openalex.org/I181369854']}|{'raw_affiliation_string': 'Institute of Micro- and Nanostructure Research and Center for Nanoanalysis and Electron Microscopy, IZNF, Friedrich-Alexander-Universität Erlangen-Nürnberg, 91058, Erlangen, Germany', 'institution_ids': ['https://openalex.org/I181369854']}|{'raw_affiliation_string': 'Institute for Multiscale Simulation, IZNF, Friedrich-Alexander-Universität Erlangen-Nürnberg, 91058, Erlangen, Germany', 'institution_ids': ['https://openalex.org/I181369854']}|{'raw_affiliation_string': 'Institute for Multiscale Simulation, IZNF, Friedrich-Alexander-Universität Erlangen-Nürnberg, 91058, Erlangen, Germany', 'institution_ids': ['https://openalex.org/I181369854']}|{'raw_affiliation_string': 'Institute of Micro- and Nanostructure Research and Center for Nanoanalysis and Electron Microscopy, IZNF, Friedrich-Alexander-Universität Erlangen-Nürnberg, 91058, Erlangen, Germany', 'institution_ids': ['https://openalex.org/I181369854']}|{'raw_affiliation_string': 'Institute of Particle Technology, Friedrich-Alexander-Universität Erlangen-Nürnberg, 91058, Erlangen, Germany', 'institution_ids': ['https://openalex.org/I181369854']}|{'raw_affiliation_string': 'Institute for Multiscale Simulation, IZNF, Friedrich-Alexander-Universität Erlangen-Nürnberg, 91058, Erlangen, Germany', 'institution_ids': ['https://openalex.org/I181369854']}",https://openalex.org/A5015998085|https://openalex.org/A5058909543|https://openalex.org/A5089149066|https://openalex.org/A5064944090|https://openalex.org/A5001379576|https://openalex.org/A5062733366|https://openalex.org/A5090374920|https://openalex.org/A5053968423,Chrameh Fru Mbah|Junwei Wang|Silvan Englisch|Praveen Kumar Bommineni|Nydia Roxana Varela-Rosales|Erdmann Spiecker|Nicolas Vogel|Michael Engel,https://orcid.org/0000-0001-8738-3873|https://orcid.org/0000-0002-9062-8736|https://orcid.org/0000-0002-8262-513X|https://orcid.org/0000-0002-6580-4769|https://orcid.org/0000-0002-3703-6117|https://orcid.org/0000-0002-2723-5227|https://orcid.org/0000-0002-9831-6905|https://orcid.org/0000-0002-7031-3825,https://openalex.org/T13187|https://openalex.org/T11335|https://openalex.org/T12202,Protein-DNA Interaction Dynamics in Living Cells|Prion Diseases: Causes and Molecular Basis|Ice Nucleation and Melting Phenomena,0.9852|0.9688|0.9492,https://openalex.org/subfields/1312|https://openalex.org/subfields/1312|https://openalex.org/subfields/1902,Molecular Biology|Molecular Biology|Atmospheric Science,https://openalex.org/fields/13|https://openalex.org/fields/13|https://openalex.org/fields/19,"Biochemistry, Genetics and Molecular Biology|Biochemistry, Genetics and Molecular Biology|Earth and Planetary Sciences",https://openalex.org/domains/1|https://openalex.org/domains/1|https://openalex.org/domains/3,Life Sciences|Life Sciences|Physical Sciences,https://openalex.org/keywords/crystal-structures,Crystal Structures,0.521872,https://openalex.org/C146357865|https://openalex.org/C2781349735|https://openalex.org/C203036418|https://openalex.org/C41008148|https://openalex.org/C121332964|https://openalex.org/C86803240|https://openalex.org/C158622935|https://openalex.org/C151730666|https://openalex.org/C97355855|https://openalex.org/C62520636,https://www.wikidata.org/wiki/Q1123245|https://www.wikidata.org/wiki/Q4904824|https://www.wikidata.org/wiki/Q284256|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q420|https://www.wikidata.org/wiki/Q660848|https://www.wikidata.org/wiki/Q7205|https://www.wikidata.org/wiki/Q11473|https://www.wikidata.org/wiki/Q944,Stage (stratigraphy)|Bifurcation|Crystallization|Computer science|Physics|Biology|Nonlinear system|Paleontology|Thermodynamics|Quantum mechanics,2|3|2|0|0|0|2|1|1|1,0.7032285|0.65813756|0.5529094|0.34096077|0.2758094|0.2754983|0.12773666|0.11026627|0.07836902|0.0,True|False,https://doi.org/10.1038/s41467-023-41001-6|https://pubmed.ncbi.nlm.nih.gov/37652966,https://www.nature.com/articles/s41467-023-41001-6.pdf|None,cc-by|None,https://openalex.org/licenses/cc-by|None,publishedVersion|None,True|False,True|False,https://openalex.org/S64187185|https://openalex.org/S4306525036,Nature Communications|PubMed,2041-1723|None,2041-1723|None,True|False,True|False,True|False,https://openalex.org/P4310319908|https://openalex.org/I1299303238,Nature Portfolio|National Institutes of Health,https://openalex.org/P4310319908|https://openalex.org/P4310319965|https://openalex.org/I1299303238,Nature Portfolio|Springer Nature|National Institutes of Health,journal|repository,nan|nan,,,,https://openalex.org/F4320320879|https://openalex.org/F4320320879|https://openalex.org/F4320320879|https://openalex.org/F4320320879|https://openalex.org/F4320320879|https://openalex.org/F4320320879,Deutsche Forschungsgemeinschaft|Deutsche Forschungsgemeinschaft|Deutsche Forschungsgemeinschaft|Deutsche Forschungsgemeinschaft|Deutsche Forschungsgemeinschaft|Deutsche Forschungsgemeinschaft,SP648/8|SFB 1411|VO 1824/7-1|SFB 1452|GRK 1896|EN 905/2-1,2024|2023,9|1
