id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_list,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,mesh,locations_count,best_oa_location,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,citation_normalized_percentile,ids.pmid,ids.mag,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W4392005012,https://doi.org/10.1103/physrevmaterials.8.025602,Classifying the age of a glass based on structural properties: A machine learning approach,Classifying the age of a glass based on structural properties: A machine learning approach,2024,2024-02-21,en,article,journal-article,crossref,,2,8,,,,,0.0,True,pdf,3,False,False,,2,,,,68,https://openalex.org/W1507084423|https://openalex.org/W1569512666|https://openalex.org/W1653517664|https://openalex.org/W1953238867|https://openalex.org/W1965234283|https://openalex.org/W1968629305|https://openalex.org/W1977177161|https://openalex.org/W1978491316|https://openalex.org/W1989188836|https://openalex.org/W1989543568|https://openalex.org/W2001093877|https://openalex.org/W2011327085|https://openalex.org/W2013681994|https://openalex.org/W2019465613|https://openalex.org/W2022692427|https://openalex.org/W2029413789|https://openalex.org/W2036275294|https://openalex.org/W2037627801|https://openalex.org/W20405322|https://openalex.org/W2041844219|https://openalex.org/W2047993972|https://openalex.org/W2054163385|https://openalex.org/W2072637332|https://openalex.org/W2074407154|https://openalex.org/W2075183732|https://openalex.org/W2080802398|https://openalex.org/W2085594530|https://openalex.org/W2095727900|https://openalex.org/W2114479908|https://openalex.org/W2129035541|https://openalex.org/W2134398909|https://openalex.org/W2163592799|https://openalex.org/W2221568869|https://openalex.org/W2225853564|https://openalex.org/W2314200551|https://openalex.org/W2330660070|https://openalex.org/W2331984666|https://openalex.org/W2337041273|https://openalex.org/W2337496963|https://openalex.org/W2516912949|https://openalex.org/W2594639291|https://openalex.org/W2770290347|https://openalex.org/W2948114361|https://openalex.org/W2985099984|https://openalex.org/W2988745329|https://openalex.org/W3000912672|https://openalex.org/W3012209796|https://openalex.org/W3014178136|https://openalex.org/W3034081432|https://openalex.org/W3092619928|https://openalex.org/W3098714043|https://openalex.org/W3105602307|https://openalex.org/W3106339744|https://openalex.org/W3106433656|https://openalex.org/W3108980302|https://openalex.org/W3134245148|https://openalex.org/W3159996889|https://openalex.org/W4221108987|https://openalex.org/W4231021340|https://openalex.org/W4232338114|https://openalex.org/W4297199138|https://openalex.org/W4309703133|https://openalex.org/W4315491014|https://openalex.org/W4360991037|https://openalex.org/W4362667386|https://openalex.org/W4379985770|https://openalex.org/W4380880577|https://openalex.org/W4384407618,https://openalex.org/W2988126442|https://openalex.org/W2468279273|https://openalex.org/W2354198838|https://openalex.org/W2338543196|https://openalex.org/W2103419012|https://openalex.org/W2101023251|https://openalex.org/W2063982682|https://openalex.org/W2057568687|https://openalex.org/W1989130879|https://openalex.org/W1974414866,https://api.openalex.org/works?filter=cites:W4392005012,2024-11-12T19:10:30.307155,2024-02-22,https://openalex.org/W4392005012,https://doi.org/10.1103/physrevmaterials.8.025602,False,https://doi.org/10.1103/physrevmaterials.8.025602,,https://openalex.org/S2786256796,Physical Review Materials,2475-9953,2475-9953|2476-0455,False,False,True,https://openalex.org/P4310320261,American Physical Society,https://openalex.org/P4310320261,American Physical Society,journal,,,,False,False,False,closed,,False,0.0,False,False,97,98,8,2,,,https://openalex.org/T10474,Dynamics and Transitions in Glassy Materials,0.9876,https://openalex.org/subfields/2505,Materials Chemistry,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,first|middle|middle|middle|middle|middle|middle|last,"{'id': 'https://openalex.org/I83019370', 'display_name': 'Eindhoven University of Technology', 'ror': 'https://ror.org/02c2kyt77', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I83019370']}|{'id': 'https://openalex.org/I83019370', 'display_name': 'Eindhoven University of Technology', 'ror': 'https://ror.org/02c2kyt77', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I83019370']}|{'id': 'https://openalex.org/I887064364', 'display_name': 'University of Amsterdam', 'ror': 'https://ror.org/04dkp9463', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I887064364']}|{'id': 'https://openalex.org/I887064364', 'display_name': 'University of Amsterdam', 'ror': 'https://ror.org/04dkp9463', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I887064364']}|{'id': 'https://openalex.org/I83019370', 'display_name': 'Eindhoven University of Technology', 'ror': 'https://ror.org/02c2kyt77', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I83019370']}|{'id': 'https://openalex.org/I83019370', 'display_name': 'Eindhoven University of Technology', 'ror': 'https://ror.org/02c2kyt77', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I83019370']}|{'id': 'https://openalex.org/I83019370', 'display_name': 'Eindhoven University of Technology', 'ror': 'https://ror.org/02c2kyt77', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I83019370']}|{'id': 'https://openalex.org/I83019370', 'display_name': 'Eindhoven University of Technology', 'ror': 'https://ror.org/02c2kyt77', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I83019370']}|{'id': 'https://openalex.org/I83019370', 'display_name': 'Eindhoven University of Technology', 'ror': 'https://ror.org/02c2kyt77', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I83019370']}|{'id': 'https://openalex.org/I204730241', 'display_name': 'Université Paris Cité', 'ror': 'https://ror.org/05f82e368', 'country_code': 'FR', 'type': 'education', 'lineage': ['https://openalex.org/I204730241']}|{'id': 'https://openalex.org/I2746051580', 'display_name': 'Université Paris Sciences et Lettres', 'ror': 'https://ror.org/013cjyk83', 'country_code': 'FR', 'type': 'education', 'lineage': ['https://openalex.org/I2746051580']}|{'id': 'https://openalex.org/I29607241', 'display_name': 'École Normale Supérieure - PSL', 'ror': 'https://ror.org/05a0dhs15', 'country_code': 'FR', 'type': 'other', 'lineage': ['https://openalex.org/I29607241']}|{'id': 'https://openalex.org/I39804081', 'display_name': 'Sorbonne Université', 'ror': 'https://ror.org/02en5vm52', 'country_code': 'FR', 'type': 'education', 'lineage': ['https://openalex.org/I39804081']}|{'id': 'https://openalex.org/I1294671590', 'display_name': 'Centre National de la Recherche Scientifique', 'ror': 'https://ror.org/02feahw73', 'country_code': 'FR', 'type': 'government', 'lineage': ['https://openalex.org/I1294671590']}|{'id': 'https://openalex.org/I4210095242', 'display_name': 'Netherlands eScience Center', 'ror': 'https://ror.org/00rbjv475', 'country_code': 'NL', 'type': 'nonprofit', 'lineage': ['https://openalex.org/I2800991832', 'https://openalex.org/I4210090210', 'https://openalex.org/I4210095242']}|{'id': 'https://openalex.org/I83019370', 'display_name': 'Eindhoven University of Technology', 'ror': 'https://ror.org/02c2kyt77', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I83019370']}",NL|NL|NL|NL|NL|NL|FR|NL|NL,False|False|False|False|False|False|False|False,Giulia Janzen|Casper Smit|Samantha Visbeek|Vincent E. Debets|Chengjie Luo|Cornelis Storm|Simone Ciarella|Liesbeth M. C. Janssen,"Department of Applied Physics, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands|Institute for Complex Molecular Systems, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands|Department of Applied Physics, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands|Institute of Physics, University of Amsterdam, Science Park 904, Amsterdam 1098 XH, The Netherlands|Department of Applied Physics, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands|Institute of Physics, University of Amsterdam, Science Park 904, Amsterdam 1098 XH, The Netherlands|Department of Applied Physics, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands|Institute for Complex Molecular Systems, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands|Department of Applied Physics, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands|Institute for Complex Molecular Systems, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands|Department of Applied Physics, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands|Institute for Complex Molecular Systems, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands|Department of Applied Physics, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands|Institute for Complex Molecular Systems, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands|Laboratoire de Physique de l'Ecole Normale Supérieure, ENS, Université PSL, CNRS, Sorbonne Université, Université de Paris, 75005 Paris, France|Netherlands eScience Center, Amsterdam 1098 XG, The Netherlands|Department of Applied Physics, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands|Institute for Complex Molecular Systems, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands","{'raw_affiliation_string': 'Department of Applied Physics, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands', 'institution_ids': ['https://openalex.org/I83019370']}|{'raw_affiliation_string': 'Institute for Complex Molecular Systems, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands', 'institution_ids': ['https://openalex.org/I83019370']}|{'raw_affiliation_string': 'Department of Applied Physics, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands', 'institution_ids': ['https://openalex.org/I83019370']}|{'raw_affiliation_string': 'Institute of Physics, University of Amsterdam, Science Park 904, Amsterdam 1098 XH, The Netherlands', 'institution_ids': ['https://openalex.org/I887064364']}|{'raw_affiliation_string': 'Institute of Physics, University of Amsterdam, Science Park 904, Amsterdam 1098 XH, The Netherlands', 'institution_ids': ['https://openalex.org/I887064364']}|{'raw_affiliation_string': 'Department of Applied Physics, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands', 'institution_ids': ['https://openalex.org/I83019370']}|{'raw_affiliation_string': 'Department of Applied Physics, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands', 'institution_ids': ['https://openalex.org/I83019370']}|{'raw_affiliation_string': 'Institute for Complex Molecular Systems, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands', 'institution_ids': ['https://openalex.org/I83019370']}|{'raw_affiliation_string': 'Department of Applied Physics, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands', 'institution_ids': ['https://openalex.org/I83019370']}|{'raw_affiliation_string': 'Institute for Complex Molecular Systems, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands', 'institution_ids': ['https://openalex.org/I83019370']}|{'raw_affiliation_string': 'Department of Applied Physics, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands', 'institution_ids': ['https://openalex.org/I83019370']}|{'raw_affiliation_string': 'Institute for Complex Molecular Systems, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands', 'institution_ids': ['https://openalex.org/I83019370']}|{'raw_affiliation_string': 'Department of Applied Physics, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands', 'institution_ids': ['https://openalex.org/I83019370']}|{'raw_affiliation_string': 'Institute for Complex Molecular Systems, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands', 'institution_ids': ['https://openalex.org/I83019370']}|{'raw_affiliation_string': ""Laboratoire de Physique de l'Ecole Normale Supérieure, ENS, Université PSL, CNRS, Sorbonne Université, Université de Paris, 75005 Paris, France"", 'institution_ids': ['https://openalex.org/I204730241', 'https://openalex.org/I2746051580', 'https://openalex.org/I29607241', 'https://openalex.org/I39804081', 'https://openalex.org/I1294671590']}|{'raw_affiliation_string': 'Netherlands eScience Center, Amsterdam 1098 XG, The Netherlands', 'institution_ids': ['https://openalex.org/I4210095242']}|{'raw_affiliation_string': 'Department of Applied Physics, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands', 'institution_ids': ['https://openalex.org/I83019370']}|{'raw_affiliation_string': 'Institute for Complex Molecular Systems, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands', 'institution_ids': ['https://openalex.org/I83019370']}",https://openalex.org/A5019719513|https://openalex.org/A5070383062|https://openalex.org/A5026403279|https://openalex.org/A5006418037|https://openalex.org/A5028047020|https://openalex.org/A5043072034|https://openalex.org/A5068926040|https://openalex.org/A5002188363,Giulia Janzen|C. Smit|Samantha Visbeek|Vincent E. Debets|Chengjie Luo|Cornelis Storm|Simone Ciarella|Liesbeth M. C. Janssen,https://orcid.org/0000-0002-7957-0262|https://orcid.org/0009-0006-6092-5023|https://orcid.org/0009-0007-5738-7292|https://orcid.org/0000-0003-1889-5394|https://orcid.org/0000-0001-8443-0742|https://orcid.org/0000-0002-4391-8984|https://orcid.org/0000-0002-9247-139X|https://orcid.org/0000-0001-5283-1330,https://openalex.org/T10474|https://openalex.org/T11109,Dynamics and Transitions in Glassy Materials|Physiological Responses to Heat Stress in Humans,0.9876|0.9349,https://openalex.org/subfields/2505|https://openalex.org/subfields/2737,Materials Chemistry|Physiology,https://openalex.org/fields/25|https://openalex.org/fields/27,Materials Science|Medicine,https://openalex.org/domains/3|https://openalex.org/domains/4,Physical Sciences|Health Sciences,https://openalex.org/keywords/radial-distribution-function|https://openalex.org/keywords/glass-production|https://openalex.org/keywords/encode|https://openalex.org/keywords/perceptron,Radial distribution function|Glass Production|ENCODE|Perceptron,0.5334891|0.455729|0.42505535|0.41705978,https://openalex.org/C56052488|https://openalex.org/C192562407|https://openalex.org/C50644808|https://openalex.org/C135508586|https://openalex.org/C121864883|https://openalex.org/C14036430|https://openalex.org/C154945302|https://openalex.org/C18762648|https://openalex.org/C66746571|https://openalex.org/C60908668|https://openalex.org/C119857082|https://openalex.org/C186060115|https://openalex.org/C41008148|https://openalex.org/C59593255|https://openalex.org/C121332964|https://openalex.org/C97355855|https://openalex.org/C8010536|https://openalex.org/C55493867|https://openalex.org/C185592680|https://openalex.org/C62520636|https://openalex.org/C78458016|https://openalex.org/C104317684|https://openalex.org/C86803240,https://www.wikidata.org/wiki/Q103382|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q192776|https://www.wikidata.org/wiki/Q651160|https://www.wikidata.org/wiki/Q677916|https://www.wikidata.org/wiki/Q3736076|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q42213|https://www.wikidata.org/wiki/Q1134833|https://www.wikidata.org/wiki/Q690207|https://www.wikidata.org/wiki/Q2539|https://www.wikidata.org/wiki/Q30336093|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q901663|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q11473|https://www.wikidata.org/wiki/Q160398|https://www.wikidata.org/wiki/Q7094|https://www.wikidata.org/wiki/Q2329|https://www.wikidata.org/wiki/Q944|https://www.wikidata.org/wiki/Q840400|https://www.wikidata.org/wiki/Q7187|https://www.wikidata.org/wiki/Q420,Amorphous solid|Materials science|Artificial neural network|Radial distribution function|Statistical physics|Function (biology)|Artificial intelligence|Work (physics)|ENCODE|Perceptron|Machine learning|Biological system|Computer science|Molecular dynamics|Physics|Thermodynamics|Crystallography|Biochemistry|Chemistry|Quantum mechanics|Evolutionary biology|Gene|Biology,2|0|2|3|1|2|1|2|3|3|1|1|0|2|0|1|1|1|0|1|1|2|0,0.6892733|0.59448135|0.557862|0.5334891|0.48866227|0.46957844|0.46816656|0.43861613|0.42505535|0.41705978|0.3804975|0.37813163|0.320393|0.18179029|0.16167629|0.11271|0.10252783|0.0|0.0|0.0|0.0|0.0|0.0,False|False,https://doi.org/10.1103/physrevmaterials.8.025602|https://hal.science/hal-04772724,None|None,None|None,None|None,None|None,False|False,False|False,https://openalex.org/S2786256796|nan,Physical Review Materials|nan,2475-9953|nan,2475-9953|2476-0455|nan,False|nan,False|nan,True|nan,https://openalex.org/P4310320261|nan,American Physical Society|nan,https://openalex.org/P4310320261|nan,American Physical Society|nan,journal|nan,nan|nan,https://metadata.un.org/sdg/4,Quality education,0.41,https://openalex.org/F4320321800,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,None,2024|2023,2|1
