id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_list,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,locations_count,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,ids.pmid,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,best_oa_location,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,primary_location.source,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W3213189848,https://doi.org/10.1038/s41578-021-00389-7,Soft actuators for real-world applications,Soft actuators for real-world applications,2021,2021-11-10,en,review,journal-article,crossref|pubmed,,1,1,,,,,10.188,True,pdf,442,False,False,3,,,224,https://openalex.org/W1482343016|https://openalex.org/W1545301666|https://openalex.org/W1847353717|https://openalex.org/W2004367543|https://openalex.org/W2027454283|https://openalex.org/W2033601397|https://openalex.org/W2061848267|https://openalex.org/W2070662831|https://openalex.org/W2071188031|https://openalex.org/W2086899841|https://openalex.org/W2090648204|https://openalex.org/W2091670031|https://openalex.org/W2101058978|https://openalex.org/W2115412172|https://openalex.org/W2126040686|https://openalex.org/W2126546123|https://openalex.org/W2151968342|https://openalex.org/W2154963933|https://openalex.org/W2163566443|https://openalex.org/W2166585449|https://openalex.org/W2172212677|https://openalex.org/W2266720690|https://openalex.org/W2300507085|https://openalex.org/W2333455661|https://openalex.org/W2335171300|https://openalex.org/W2463052324|https://openalex.org/W2488753705|https://openalex.org/W2490447607|https://openalex.org/W2491506619|https://openalex.org/W2515930553|https://openalex.org/W2519437300|https://openalex.org/W2519772645|https://openalex.org/W2526011581|https://openalex.org/W2544013339|https://openalex.org/W2550766522|https://openalex.org/W2553064235|https://openalex.org/W2560704029|https://openalex.org/W2564130887|https://openalex.org/W2565484961|https://openalex.org/W2567242052|https://openalex.org/W2587341100|https://openalex.org/W2587880393|https://openalex.org/W2588052119|https://openalex.org/W2602682248|https://openalex.org/W2606345072|https://openalex.org/W2614511842|https://openalex.org/W2614923825|https://openalex.org/W2726969371|https://openalex.org/W2736506837|https://openalex.org/W2737156933|https://openalex.org/W2737491236|https://openalex.org/W2740882623|https://openalex.org/W2748291579|https://openalex.org/W2750720081|https://openalex.org/W2751683279|https://openalex.org/W2752071174|https://openalex.org/W2754164803|https://openalex.org/W2755921665|https://openalex.org/W2765935070|https://openalex.org/W2769501833|https://openalex.org/W2770542903|https://openalex.org/W2770984632|https://openalex.org/W2775854755|https://openalex.org/W2781516556|https://openalex.org/W2782093158|https://openalex.org/W2784033758|https://openalex.org/W2784322087|https://openalex.org/W2784648116|https://openalex.org/W2784911769|https://openalex.org/W2785110060|https://openalex.org/W2788127870|https://openalex.org/W2790084889|https://openalex.org/W2791180667|https://openalex.org/W2791239448|https://openalex.org/W2791280146|https://openalex.org/W2793227423|https://openalex.org/W2793249156|https://openalex.org/W2794678235|https://openalex.org/W2800503756|https://openalex.org/W2802685181|https://openalex.org/W2803735436|https://openalex.org/W2804340326|https://openalex.org/W2804981481|https://openalex.org/W2805926569|https://openalex.org/W2806189642|https://openalex.org/W2806506062|https://openalex.org/W2807112462|https://openalex.org/W2807695615|https://openalex.org/W2883279767|https://openalex.org/W2884409645|https://openalex.org/W2887617672|https://openalex.org/W2888305244|https://openalex.org/W2891965836|https://openalex.org/W2892188303|https://openalex.org/W2893554200|https://openalex.org/W2896049741|https://openalex.org/W2901252645|https://openalex.org/W2901920378|https://openalex.org/W2902269261|https://openalex.org/W2903524854|https://openalex.org/W2904422212|https://openalex.org/W2905335417|https://openalex.org/W2908275558|https://openalex.org/W2909996990|https://openalex.org/W2910569940|https://openalex.org/W2910944719|https://openalex.org/W2911637641|https://openalex.org/W2911689559|https://openalex.org/W2911887105|https://openalex.org/W2912720184|https://openalex.org/W2913128209|https://openalex.org/W2914139746|https://openalex.org/W2915040685|https://openalex.org/W2922068385|https://openalex.org/W2922355439|https://openalex.org/W2922426839|https://openalex.org/W2922599593|https://openalex.org/W2924252827|https://openalex.org/W2939258959|https://openalex.org/W2941543350|https://openalex.org/W2942556218|https://openalex.org/W2943492352|https://openalex.org/W2944806635|https://openalex.org/W2945957160|https://openalex.org/W2949563790|https://openalex.org/W2951231114|https://openalex.org/W2954129390|https://openalex.org/W2955061729|https://openalex.org/W2955902092|https://openalex.org/W2957727648|https://openalex.org/W2957807469|https://openalex.org/W2958452288|https://openalex.org/W2959338391|https://openalex.org/W2961049121|https://openalex.org/W2961309955|https://openalex.org/W2966493068|https://openalex.org/W2967619140|https://openalex.org/W2967898303|https://openalex.org/W2968389854|https://openalex.org/W2969184044|https://openalex.org/W2969509786|https://openalex.org/W2969922827|https://openalex.org/W2970659646|https://openalex.org/W2971278234|https://openalex.org/W2973709110|https://openalex.org/W2979267887|https://openalex.org/W2980790222|https://openalex.org/W2981354153|https://openalex.org/W2981479365|https://openalex.org/W2981795224|https://openalex.org/W2982583378|https://openalex.org/W2984221450|https://openalex.org/W2984784701|https://openalex.org/W2988763167|https://openalex.org/W2990510362|https://openalex.org/W2995863299|https://openalex.org/W2996185064|https://openalex.org/W2997289456|https://openalex.org/W2997670059|https://openalex.org/W2998443686|https://openalex.org/W2998869426|https://openalex.org/W3000207625|https://openalex.org/W3003824536|https://openalex.org/W3005061933|https://openalex.org/W3006284129|https://openalex.org/W3007162068|https://openalex.org/W3009223814|https://openalex.org/W3016334691|https://openalex.org/W3021947263|https://openalex.org/W3022393895|https://openalex.org/W3023786610|https://openalex.org/W3024757840|https://openalex.org/W3026249315|https://openalex.org/W3028104297|https://openalex.org/W3030989713|https://openalex.org/W3031329960|https://openalex.org/W3033449785|https://openalex.org/W3033650662|https://openalex.org/W3034432356|https://openalex.org/W3035767355|https://openalex.org/W3039737594|https://openalex.org/W3041571536|https://openalex.org/W3042160505|https://openalex.org/W3043850244|https://openalex.org/W3045105376|https://openalex.org/W3047968485|https://openalex.org/W3055628792|https://openalex.org/W3081214735|https://openalex.org/W3081572958|https://openalex.org/W3081850223|https://openalex.org/W3081912382|https://openalex.org/W3082576107|https://openalex.org/W3083738679|https://openalex.org/W3087066966|https://openalex.org/W3087167655|https://openalex.org/W3087565571|https://openalex.org/W3092735877|https://openalex.org/W3094766386|https://openalex.org/W3095768846|https://openalex.org/W3097564034|https://openalex.org/W3101262183|https://openalex.org/W3102764831|https://openalex.org/W3103634491|https://openalex.org/W3104511684|https://openalex.org/W3105820366|https://openalex.org/W3105982350|https://openalex.org/W3111693860|https://openalex.org/W3112236936|https://openalex.org/W3112747941|https://openalex.org/W3113191033|https://openalex.org/W3113629693|https://openalex.org/W3114853168|https://openalex.org/W3115179980|https://openalex.org/W3125867167|https://openalex.org/W3129441607|https://openalex.org/W3134259965|https://openalex.org/W3135062658|https://openalex.org/W3145917579|https://openalex.org/W3149377315|https://openalex.org/W3154125796|https://openalex.org/W3157032635|https://openalex.org/W3157836676|https://openalex.org/W3158837367|https://openalex.org/W617325668,https://openalex.org/W4385356446|https://openalex.org/W4377030113|https://openalex.org/W4376605699|https://openalex.org/W3206105843|https://openalex.org/W3134474396|https://openalex.org/W3119366040|https://openalex.org/W3014507301|https://openalex.org/W2908594317|https://openalex.org/W2901721787|https://openalex.org/W2812073887,https://api.openalex.org/works?filter=cites:W3213189848,2024-11-10T15:57:30.382461,2021-11-22,https://openalex.org/W3213189848,https://doi.org/10.1038/s41578-021-00389-7,3213189848,https://pubmed.ncbi.nlm.nih.gov/35474944,False,https://doi.org/10.1038/s41578-021-00389-7,,https://openalex.org/S2764917516,Nature Reviews Materials,2058-8437,2058-8437,False,False,True,https://openalex.org/P4310319908,Nature Portfolio,https://openalex.org/P4310319908|https://openalex.org/P4310319965,Nature Portfolio|Springer Nature,journal,,,,False,False,True,green,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7612659,True,0.402717,False,False,99,100,7,3,235,249,https://openalex.org/T10338,Wearable Nanogenerator Technology,0.9997,https://openalex.org/subfields/2204,Biomedical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences,True,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7612659,,https://openalex.org/S2764455111,PubMed Central,,,True,False,False,https://openalex.org/I1299303238,National Institutes of Health,https://openalex.org/I1299303238,National Institutes of Health,repository,,,acceptedVersion,True,False,,,,,,,,,,,"Inspired by physically adaptive, agile, reconfigurable and multifunctional soft-bodied animals and human muscles, soft actuators have been developed for a variety of applications, including soft grippers, artificial muscles, wearables, haptic devices and medical devices. However, the complex performance of biological systems cannot yet be fully replicated in synthetic designs. In this Review, we discuss new materials and structural designs for the engineering of soft actuators with physical intelligence and advanced properties, such as adaptability, multimodal locomotion, self-healing and multi-responsiveness. We examine how performance can be improved and multifunctionality implemented by using programmable soft materials, and highlight important real-world applications of soft actuators. Finally, we discuss the challenges and opportunities for next-generation soft actuators, including physical intelligence, adaptability, manufacturing scalability and reproducibility, extended lifetime and end-of-life strategies.",first|middle|middle|middle|last,"{'id': 'https://openalex.org/I4210135521', 'display_name': 'Max Planck Institute for Intelligent Systems', 'ror': 'https://ror.org/04fq9j139', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I149899117', 'https://openalex.org/I4210135521']}|{'id': 'https://openalex.org/I4210135521', 'display_name': 'Max Planck Institute for Intelligent Systems', 'ror': 'https://ror.org/04fq9j139', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I149899117', 'https://openalex.org/I4210135521']}|{'id': 'https://openalex.org/I4210135521', 'display_name': 'Max Planck Institute for Intelligent Systems', 'ror': 'https://ror.org/04fq9j139', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I149899117', 'https://openalex.org/I4210135521']}|{'id': 'https://openalex.org/I4210135521', 'display_name': 'Max Planck Institute for Intelligent Systems', 'ror': 'https://ror.org/04fq9j139', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I149899117', 'https://openalex.org/I4210135521']}|{'id': 'https://openalex.org/I4210135521', 'display_name': 'Max Planck Institute for Intelligent Systems', 'ror': 'https://ror.org/04fq9j139', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I149899117', 'https://openalex.org/I4210135521']}",DE|DE|DE|DE|DE,False|False|False|False|False,Meng Li|Aniket Pal|Amirreza Aghakhani|Abdon Pena-Francesch|Metin Sitti,"Physical Intelligence Department, Max Planck Institute for Intelligent Systems, Stuttgart, Germany|Physical Intelligence Department, Max Planck Institute for Intelligent Systems, Stuttgart, Germany|Physical Intelligence Department, Max Planck Institute for Intelligent Systems, Stuttgart, Germany|Physical Intelligence Department, Max Planck Institute for Intelligent Systems, Stuttgart, Germany|Physical Intelligence Department, Max Planck Institute for Intelligent Systems, Stuttgart, Germany","{'raw_affiliation_string': 'Physical Intelligence Department, Max Planck Institute for Intelligent Systems, Stuttgart, Germany', 'institution_ids': ['https://openalex.org/I4210135521']}|{'raw_affiliation_string': 'Physical Intelligence Department, Max Planck Institute for Intelligent Systems, Stuttgart, Germany', 'institution_ids': ['https://openalex.org/I4210135521']}|{'raw_affiliation_string': 'Physical Intelligence Department, Max Planck Institute for Intelligent Systems, Stuttgart, Germany', 'institution_ids': ['https://openalex.org/I4210135521']}|{'raw_affiliation_string': 'Physical Intelligence Department, Max Planck Institute for Intelligent Systems, Stuttgart, Germany', 'institution_ids': ['https://openalex.org/I4210135521']}|{'raw_affiliation_string': 'Physical Intelligence Department, Max Planck Institute for Intelligent Systems, Stuttgart, Germany', 'institution_ids': ['https://openalex.org/I4210135521']}",https://openalex.org/A5100457487|https://openalex.org/A5076544091|https://openalex.org/A5034789000|https://openalex.org/A5081328752|https://openalex.org/A5079968392,Meng Li|Aniket Pal|Amirreza Aghakhani|Abdon Pena‐Francesch|Metin Sitti,https://orcid.org/0000-0002-6014-2866|https://orcid.org/0000-0002-7850-3623|https://orcid.org/0000-0002-4301-4053|https://orcid.org/0000-0002-7779-1651|https://orcid.org/0000-0001-8249-3854,https://openalex.org/T10338|https://openalex.org/T11737|https://openalex.org/T12784,Wearable Nanogenerator Technology|4D Printing Technologies|Self-Reconfigurable Robotic Systems and Modular Robotics,0.9997|0.9993|0.9932,https://openalex.org/subfields/2204|https://openalex.org/subfields/2210|https://openalex.org/subfields/2210,Biomedical Engineering|Mechanical Engineering|Mechanical Engineering,https://openalex.org/fields/22|https://openalex.org/fields/22|https://openalex.org/fields/22,Engineering|Engineering|Engineering,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/adaptability|https://openalex.org/keywords/soft-robotics|https://openalex.org/keywords/grippers|https://openalex.org/keywords/stretchable-sensors|https://openalex.org/keywords/flexible-electronics|https://openalex.org/keywords/soft-materials,Adaptability|Soft Robotics|Grippers|Stretchable Sensors|Flexible Electronics|Soft materials,0.77306414|0.606773|0.55726326|0.50633|0.504253|0.42286348,https://openalex.org/C177606310|https://openalex.org/C172707124|https://openalex.org/C2776058767|https://openalex.org/C48044578|https://openalex.org/C41008148|https://openalex.org/C150594956|https://openalex.org/C2775960376|https://openalex.org/C14185376|https://openalex.org/C2982836594|https://openalex.org/C171250308|https://openalex.org/C127413603|https://openalex.org/C154945302|https://openalex.org/C149635348|https://openalex.org/C78519656|https://openalex.org/C192562407|https://openalex.org/C18903297|https://openalex.org/C115903868|https://openalex.org/C77088390|https://openalex.org/C86803240,https://www.wikidata.org/wiki/Q5674297|https://www.wikidata.org/wiki/Q423488|https://www.wikidata.org/wiki/Q24327151|https://www.wikidata.org/wiki/Q727490|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q1334829|https://www.wikidata.org/wiki/Q1435859|https://www.wikidata.org/wiki/Q30232|https://www.wikidata.org/wiki/Q902144|https://www.wikidata.org/wiki/Q11468|https://www.wikidata.org/wiki/Q11023|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q193040|https://www.wikidata.org/wiki/Q101333|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q7150|https://www.wikidata.org/wiki/Q80993|https://www.wikidata.org/wiki/Q8513|https://www.wikidata.org/wiki/Q420,Adaptability|Actuator|Soft robotics|Scalability|Computer science|Wearable computer|Grippers|Agile software development|Soft materials|Nanotechnology|Engineering|Artificial intelligence|Embedded system|Mechanical engineering|Materials science|Ecology|Software engineering|Database|Biology,2|2|3|2|0|2|2|2|2|1|0|1|1|1|0|1|1|1|0,0.77306414|0.70836014|0.6852192|0.60837275|0.6078762|0.5827438|0.55726326|0.45143726|0.42286348|0.29382676|0.28765702|0.2869154|0.25892136|0.25333408|0.20897233|0.0|0.0|0.0|0.0,,,,,,False|True|False,https://doi.org/10.1038/s41578-021-00389-7|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7612659|https://pubmed.ncbi.nlm.nih.gov/35474944,None|None|None,None|None|None,None|None|None,None|acceptedVersion|None,False|True|False,False|False|False,https://openalex.org/S2764917516|https://openalex.org/S2764455111|https://openalex.org/S4306525036,Nature Reviews Materials|PubMed Central|PubMed,2058-8437|None|None,2058-8437|None|None,False|True|False,False|False|False,True|False|False,https://openalex.org/P4310319908|https://openalex.org/I1299303238|https://openalex.org/I1299303238,Nature Portfolio|National Institutes of Health|National Institutes of Health,https://openalex.org/P4310319908|https://openalex.org/P4310319965|https://openalex.org/I1299303238|https://openalex.org/I1299303238,Nature Portfolio|Springer Nature|National Institutes of Health|National Institutes of Health,journal|repository|repository,nan|nan|nan,https://metadata.un.org/sdg/12,Responsible consumption and production,0.41,,,,2024|2023|2022,175|196|67
