id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,locations_count,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,ids.pmid,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,apc_list,best_oa_location,ids.pmcid,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,best_oa_location.source,primary_location.source,citation_normalized_percentile,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.score,sustainable_development_goals.display_name,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W2023763745,https://doi.org/10.1103/physrevlett.111.108301,Microscopic Mechanism for Shear Thickening of Non-Brownian Suspensions,Microscopic Mechanism for Shear Thickening of Non-Brownian Suspensions,2013,2013-09-03,en,article,journal-article,arxiv|crossref|datacite|pubmed,,2,4,,,,18.101,True,pdf,228,False,False,4,,https://openalex.org/W2023763745,47,https://openalex.org/W1487200105|https://openalex.org/W152809552|https://openalex.org/W1966030902|https://openalex.org/W1971668954|https://openalex.org/W1977376892|https://openalex.org/W1981738556|https://openalex.org/W1988552613|https://openalex.org/W1996976818|https://openalex.org/W1999046681|https://openalex.org/W2004531298|https://openalex.org/W2004967763|https://openalex.org/W2010552302|https://openalex.org/W2010920486|https://openalex.org/W2011898084|https://openalex.org/W2012428463|https://openalex.org/W2018953039|https://openalex.org/W2024265829|https://openalex.org/W2029642891|https://openalex.org/W2038492335|https://openalex.org/W2041927546|https://openalex.org/W2051696597|https://openalex.org/W2054832882|https://openalex.org/W2055389096|https://openalex.org/W2065452045|https://openalex.org/W2067031891|https://openalex.org/W2067187440|https://openalex.org/W2067938533|https://openalex.org/W2069288270|https://openalex.org/W2072915649|https://openalex.org/W2080192521|https://openalex.org/W2087624028|https://openalex.org/W2097133399|https://openalex.org/W2113210260|https://openalex.org/W2113991992|https://openalex.org/W2120967436|https://openalex.org/W2123440214|https://openalex.org/W2126677569|https://openalex.org/W2135948752|https://openalex.org/W2139417932|https://openalex.org/W2161409948|https://openalex.org/W2162644906|https://openalex.org/W2478547914|https://openalex.org/W2519742913|https://openalex.org/W4291195225|https://openalex.org/W4301105550|https://openalex.org/W625401140|https://openalex.org/W65970486,https://openalex.org/W4390225317|https://openalex.org/W2975539175|https://openalex.org/W2904509322|https://openalex.org/W252154536|https://openalex.org/W2210109355|https://openalex.org/W2060755154|https://openalex.org/W1990432816|https://openalex.org/W1977238039|https://openalex.org/W1972789770|https://openalex.org/W1916643072,https://api.openalex.org/works?filter=cites:W2023763745,2024-10-23T20:56:45.006812,2016-06-24,https://openalex.org/W2023763745,https://doi.org/10.1103/physrevlett.111.108301,2023763745,https://pubmed.ncbi.nlm.nih.gov/25166716,False,https://doi.org/10.1103/physrevlett.111.108301,,https://openalex.org/S24807848,Physical Review Letters,0031-9007,0031-9007|1079-7114|1092-0145,False,False,True,https://openalex.org/P4310320261,American Physical Society,https://openalex.org/P4310320261,American Physical Society,journal,,,,False,False,True,green,https://arxiv.org/pdf/1308.1002,True,3750.0,USD,3750.0,doaj,0.999936,True,True,99,100,111,10,,,https://openalex.org/T10615,Dynamics of Granular Flow Systems,0.9997,https://openalex.org/subfields/2206,Computational Mechanics,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences,True,https://arxiv.org/abs/1308.1002,https://arxiv.org/pdf/1308.1002,https://openalex.org/S4306400194,arXiv (Cornell University),,,True,False,False,https://openalex.org/I205783295,Cornell University,https://openalex.org/I205783295,Cornell University,repository,,,submittedVersion,False,False,,,,,,,,,,,"We propose a simple model, supported by contact-dynamics simulations as well as rheology and friction measurements, that links the transition from continuous to discontinuous shear-thickening in dense granular pastes to distinct lubrication regimes in the particle contacts. We identify a local Sommerfeld number that determines the transition from Newtonian to shear-thickening flows, and then show that the suspension's volume fraction and the boundary lubrication friction coefficient control the nature of the shear-thickening transition, both in simulations and experiments.",first|middle|middle|middle|middle|middle|middle|middle|middle|last,"{'id': 'https://openalex.org/I35440088', 'display_name': 'ETH Zurich', 'ror': 'https://ror.org/05a28rw58', 'country_code': 'CH', 'type': 'education', 'lineage': ['https://openalex.org/I2799323385', 'https://openalex.org/I35440088']}|{'id': 'https://openalex.org/I35440088', 'display_name': 'ETH Zurich', 'ror': 'https://ror.org/05a28rw58', 'country_code': 'CH', 'type': 'education', 'lineage': ['https://openalex.org/I2799323385', 'https://openalex.org/I35440088']}||{'id': 'https://openalex.org/I35440088', 'display_name': 'ETH Zurich', 'ror': 'https://ror.org/05a28rw58', 'country_code': 'CH', 'type': 'education', 'lineage': ['https://openalex.org/I2799323385', 'https://openalex.org/I35440088']}|||{'id': 'https://openalex.org/I112936343', 'display_name': 'École Centrale de Lyon', 'ror': 'https://ror.org/05s6rge65', 'country_code': 'FR', 'type': 'education', 'lineage': ['https://openalex.org/I112936343', 'https://openalex.org/I203339264']}|{'id': 'https://openalex.org/I4210100761', 'display_name': 'Laboratoire de Tribologie et Dynamique des Systèmes', 'ror': 'https://ror.org/015vtcw98', 'country_code': 'FR', 'type': 'facility', 'lineage': ['https://openalex.org/I112936343', 'https://openalex.org/I1294671590', 'https://openalex.org/I154490720', 'https://openalex.org/I203339264', 'https://openalex.org/I4210095849', 'https://openalex.org/I4210100761', 'https://openalex.org/I4210166914']}|{'id': 'https://openalex.org/I1294671590', 'display_name': 'Centre National de la Recherche Scientifique', 'ror': 'https://ror.org/02feahw73', 'country_code': 'FR', 'type': 'government', 'lineage': ['https://openalex.org/I1294671590']}|{'id': 'https://openalex.org/I35440088', 'display_name': 'ETH Zurich', 'ror': 'https://ror.org/05a28rw58', 'country_code': 'CH', 'type': 'education', 'lineage': ['https://openalex.org/I2799323385', 'https://openalex.org/I35440088']}|{'id': 'https://openalex.org/I35440088', 'display_name': 'ETH Zurich', 'ror': 'https://ror.org/05a28rw58', 'country_code': 'CH', 'type': 'education', 'lineage': ['https://openalex.org/I2799323385', 'https://openalex.org/I35440088']}|{'id': 'https://openalex.org/I35440088', 'display_name': 'ETH Zurich', 'ror': 'https://ror.org/05a28rw58', 'country_code': 'CH', 'type': 'education', 'lineage': ['https://openalex.org/I2799323385', 'https://openalex.org/I35440088']}",CH|CH|FR|CH|FR|FR|FR|CH|CH|CH,False|False|False|False|False|False|False|False|False|False,Nicolas Fernandez|Roman Mani|David Rinaldi|Dirk Kadau|Martin Mosquet|Hélène Lombois-Burger|Juliette Cayer-Barrioz|Hans J. Herrmann|Nicholas D. Spencer|Lucio Isa,"Laboratory for Surface Science and Technology, Department of Materials, ETH Zürich, 8093 Zürich, Switzerland.|Computational Physics for Engineering Materials, Department of Civil, Environmental and Geomatic Engineering, ETH Zurich, 8093 Zurich, Switzerland.|Lafarge LCR, 38070 Saint Quentin-Fallavier, France|Computational Physics for Engineering Materials, Department of Civil, Environmental and Geomatic Engineering, ETH Zurich, 8093 Zurich, Switzerland.|Lafarge LCR, 38070 Saint Quentin-Fallavier, France|Lafarge LCR, 38070 Saint Quentin-Fallavier, France|Laboratoire de Tribologie et Dynamique des Systèmes—UMR 5513 CNRS, École Centrale de Lyon, 69130 Écully, France|Computational Physics for Engineering Materials, Department of Civil, Environmental and Geomatic Engineering, ETH Zurich, 8093 Zurich, Switzerland.|Laboratory for Surface Science and Technology, Department of Materials, ETH Zürich, 8093 Zürich, Switzerland.|Laboratory for Surface Science and Technology, Department of Materials, ETH Zürich, 8093 Zürich, Switzerland.","{'raw_affiliation_string': 'Laboratory for Surface Science and Technology, Department of Materials, ETH Zürich, 8093 Zürich, Switzerland.', 'institution_ids': ['https://openalex.org/I35440088']}|{'raw_affiliation_string': 'Computational Physics for Engineering Materials, Department of Civil, Environmental and Geomatic Engineering, ETH Zurich, 8093 Zurich, Switzerland.', 'institution_ids': ['https://openalex.org/I35440088']}|{'raw_affiliation_string': 'Lafarge LCR, 38070 Saint Quentin-Fallavier, France', 'institution_ids': []}|{'raw_affiliation_string': 'Computational Physics for Engineering Materials, Department of Civil, Environmental and Geomatic Engineering, ETH Zurich, 8093 Zurich, Switzerland.', 'institution_ids': ['https://openalex.org/I35440088']}|{'raw_affiliation_string': 'Lafarge LCR, 38070 Saint Quentin-Fallavier, France', 'institution_ids': []}|{'raw_affiliation_string': 'Lafarge LCR, 38070 Saint Quentin-Fallavier, France', 'institution_ids': []}|{'raw_affiliation_string': 'Laboratoire de Tribologie et Dynamique des Systèmes—UMR 5513 CNRS, École Centrale de Lyon, 69130 Écully, France', 'institution_ids': ['https://openalex.org/I112936343', 'https://openalex.org/I4210100761', 'https://openalex.org/I1294671590']}|{'raw_affiliation_string': 'Computational Physics for Engineering Materials, Department of Civil, Environmental and Geomatic Engineering, ETH Zurich, 8093 Zurich, Switzerland.', 'institution_ids': ['https://openalex.org/I35440088']}|{'raw_affiliation_string': 'Laboratory for Surface Science and Technology, Department of Materials, ETH Zürich, 8093 Zürich, Switzerland.', 'institution_ids': ['https://openalex.org/I35440088']}|{'raw_affiliation_string': 'Laboratory for Surface Science and Technology, Department of Materials, ETH Zürich, 8093 Zürich, Switzerland.', 'institution_ids': ['https://openalex.org/I35440088']}",https://openalex.org/A5028918813|https://openalex.org/A5056236671|https://openalex.org/A5112231871|https://openalex.org/A5014168719|https://openalex.org/A5022174008|https://openalex.org/A5017843694|https://openalex.org/A5037163144|https://openalex.org/A5065071611|https://openalex.org/A5012335802|https://openalex.org/A5015679746,Nicolas Fernandez|Roman Mani|David Rinaldi|Dirk Kadau|Martin Mosquet|Hélène Lombois-Burger|Juliette Cayer-Barrioz|Hans J. Herrmann|Nicholas D. Spencer|Lucio Isa,None|None|None|None|None|https://orcid.org/0000-0003-3352-5746|https://orcid.org/0000-0002-3601-2957|https://orcid.org/0000-0002-9561-0826|https://orcid.org/0000-0002-7873-7905|https://orcid.org/0000-0001-6731-9620,https://openalex.org/T10615|https://openalex.org/T10474|https://openalex.org/T10923,Dynamics of Granular Flow Systems|Dynamics and Transitions in Glassy Materials|Atomic Force Microscopy Techniques,0.9997|0.9945|0.9789,https://openalex.org/subfields/2206|https://openalex.org/subfields/2505|https://openalex.org/subfields/3107,"Computational Mechanics|Materials Chemistry|Atomic and Molecular Physics, and Optics",https://openalex.org/fields/22|https://openalex.org/fields/25|https://openalex.org/fields/31,Engineering|Materials Science|Physics and Astronomy,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/dilatant|https://openalex.org/keywords/liquid-liquid-phase-transition|https://openalex.org/keywords/discrete-particle-simulation|https://openalex.org/keywords/nanoscale-friction|https://openalex.org/keywords/structural-relaxation|https://openalex.org/keywords/contact-dynamics|https://openalex.org/keywords/volume-fraction,Dilatant|Liquid-liquid Phase Transition|Discrete Particle Simulation|Nanoscale Friction|Structural Relaxation|Contact dynamics|Volume fraction,0.88456744|0.518156|0.514435|0.512199|0.504336|0.4931752|0.41240767,https://openalex.org/C74108042|https://openalex.org/C184608416|https://openalex.org/C200990466|https://openalex.org/C2779559920|https://openalex.org/C96035792|https://openalex.org/C192562407|https://openalex.org/C57879066|https://openalex.org/C165682214|https://openalex.org/C2778931886|https://openalex.org/C294558|https://openalex.org/C84403224|https://openalex.org/C101082671|https://openalex.org/C112401455|https://openalex.org/C65590680|https://openalex.org/C121332964|https://openalex.org/C159985019|https://openalex.org/C62520636|https://openalex.org/C126348684,https://www.wikidata.org/wiki/Q1225407|https://www.wikidata.org/wiki/Q1455803|https://www.wikidata.org/wiki/Q271707|https://www.wikidata.org/wiki/Q911138|https://www.wikidata.org/wiki/Q43606218|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q41217|https://www.wikidata.org/wiki/Q461293|https://www.wikidata.org/wiki/Q5164827|https://www.wikidata.org/wiki/Q366968|https://www.wikidata.org/wiki/Q860589|https://www.wikidata.org/wiki/Q7520832|https://www.wikidata.org/wiki/Q178036|https://www.wikidata.org/wiki/Q909482|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q181790|https://www.wikidata.org/wiki/Q944|https://www.wikidata.org/wiki/Q3456979,Dilatant|Lubrication|Rheology|Thickening|Shear (geology)|Materials science|Mechanics|Shear rate|Contact dynamics|Newtonian fluid|Non-Newtonian fluid|Simple shear|Brownian motion|Volume fraction|Physics|Composite material|Quantum mechanics|Polymer science,2|2|2|2|2|0|1|3|2|2|2|3|2|2|0|1|1|1,0.88456744|0.68502814|0.6656865|0.5817577|0.5777241|0.5729118|0.54328096|0.5052131|0.4931752|0.44710782|0.4407283|0.42446652|0.4165848|0.41240767|0.2454646|0.21044952|0.0|0.0,,,,,,False|True|False|False,https://doi.org/10.1103/physrevlett.111.108301|https://arxiv.org/abs/1308.1002|https://pubmed.ncbi.nlm.nih.gov/25166716|https://api.datacite.org/dois/10.48550/arxiv.1308.1002,None|https://arxiv.org/pdf/1308.1002|None|None,None|None|None|None,None|None|None|None,None|submittedVersion|None|None,False|False|False|nan,False|False|False|nan,https://openalex.org/S24807848|https://openalex.org/S4306400194|https://openalex.org/S4306525036|https://openalex.org/S4393179698,Physical Review Letters|arXiv (Cornell University)|PubMed|DataCite API,0031-9007|None|None|None,0031-9007|1079-7114|1092-0145|None|None|None,False|True|False|True,False|False|False|False,True|False|False|False,https://openalex.org/P4310320261|https://openalex.org/I205783295|https://openalex.org/I1299303238|https://openalex.org/I4210145204,American Physical Society|Cornell University|National Institutes of Health|DataCite,https://openalex.org/P4310320261|https://openalex.org/I205783295|https://openalex.org/I1299303238|https://openalex.org/I4210145204,American Physical Society|Cornell University|National Institutes of Health|DataCite,journal|repository|repository|metadata,nan|nan|nan|nan,,,,,,,2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013,11|12|15|17|32|28|20|33|22|20|15|3
