id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,locations_count,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,ids.pmid,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,apc_list,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,best_oa_location,best_oa_location.source,ids.pmcid,citation_normalized_percentile,primary_location.source,primary_topic,primary_location,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.score,sustainable_development_goals.display_name,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W3099545970,https://doi.org/10.1038/35070524,Intermittent dislocation flow in viscoplastic deformation,Intermittent dislocation flow in viscoplastic deformation,2001,2001-04-01,en,article,journal-article,arxiv|crossref|datacite|pubmed,,2,5,,,,8.225,True,pdf,242,False,False,4,,https://openalex.org/W1679926335|https://openalex.org/W3099545970,19,https://openalex.org/W1964273600|https://openalex.org/W1972289601|https://openalex.org/W1980537734|https://openalex.org/W1980989042|https://openalex.org/W1981172815|https://openalex.org/W2003442913|https://openalex.org/W2017282799|https://openalex.org/W2018189226|https://openalex.org/W2023812889|https://openalex.org/W2054231818|https://openalex.org/W2069737724|https://openalex.org/W2072802230|https://openalex.org/W2075861107|https://openalex.org/W2089814105|https://openalex.org/W2141271466|https://openalex.org/W2160982708|https://openalex.org/W2253795508|https://openalex.org/W3100079433|https://openalex.org/W985156132,https://openalex.org/W90125302|https://openalex.org/W4250895611|https://openalex.org/W2697638844|https://openalex.org/W2591202266|https://openalex.org/W2393826017|https://openalex.org/W2378936182|https://openalex.org/W2079874587|https://openalex.org/W2071398236|https://openalex.org/W2069654046|https://openalex.org/W157206992,https://api.openalex.org/works?filter=cites:W3099545970,2024-10-26T15:33:31.316752,2020-11-23,https://openalex.org/W3099545970,https://doi.org/10.1038/35070524,3099545970,https://pubmed.ncbi.nlm.nih.gov/11287948,False,https://doi.org/10.1038/35070524,,https://openalex.org/S137773608,Nature,0028-0836,0028-0836|1476-4687,False,False,True,https://openalex.org/P4310319908,Nature Portfolio,https://openalex.org/P4310319908|https://openalex.org/P4310319965,Nature Portfolio|Springer Nature,journal,,,,False,False,True,green,https://arxiv.org/pdf/cond-mat/0105069,True,9750.0,EUR,11690.0,doaj,0.999949,True,True,98,99,410,6829,667,671,https://openalex.org/T10474,Dynamics and Transitions in Glassy Materials,0.996,https://openalex.org/subfields/2505,Materials Chemistry,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences,True,https://arxiv.org/abs/cond-mat/0105069,https://arxiv.org/pdf/cond-mat/0105069,https://openalex.org/S4306400194,arXiv (Cornell University),,,True,False,False,https://openalex.org/I205783295,Cornell University,https://openalex.org/I205783295,Cornell University,repository,,,submittedVersion,False,False,,,,,,,,,,,,,"The viscoplastic deformation (creep) of crystalline materials under constant stress involves the motion of a large number of interacting dislocations. Analytical methods and sophisticated `dislocation-dynamics' simulations have proved very effective in the study of dislocation patterning, and have led to macroscopic constitutive laws of plastic deformation. Yet, a statistical analysis of the dynamics of an assembly of interacting dislocations has not hitherto been performed. Here we report acoustic emission measurements on stressed ice single crystals, the results of which indicate that dislocations move in a scale-free intermittent fashion. This result is confirmed by numerical simulations of a model of interacting dislocations that successfully reproduces the main features of the experiment. We find that dislocations generate a slowly evolving configuration landscape which coexists with rapid collective rearrangements. These rearrangements involve a comparatively small fraction of the dislocations and lead to an intermittent behavior of the net plastic response. This basic dynamical picture appears to be a generic feature in the deformation of many other materials. Moreover, it should provide a framework for discussing fundamental aspects of plasticity, that goes beyond standard mean-field approaches that see plastic deformation as a smooth laminar flow.",first|middle|middle|middle|last,"{'id': 'https://openalex.org/I12323705', 'display_name': 'The Abdus Salam International Centre for Theoretical Physics (ICTP)', 'ror': 'https://ror.org/009gyvm78', 'country_code': 'IT', 'type': 'facility', 'lineage': ['https://openalex.org/I12323705', 'https://openalex.org/I1286959531', 'https://openalex.org/I1293226324', 'https://openalex.org/I2801247003']}|{'id': 'https://openalex.org/I12323705', 'display_name': 'The Abdus Salam International Centre for Theoretical Physics (ICTP)', 'ror': 'https://ror.org/009gyvm78', 'country_code': 'IT', 'type': 'facility', 'lineage': ['https://openalex.org/I12323705', 'https://openalex.org/I1286959531', 'https://openalex.org/I1293226324', 'https://openalex.org/I2801247003']}|{'id': 'https://openalex.org/I861853513', 'display_name': 'Sapienza University of Rome', 'ror': 'https://ror.org/02be6w209', 'country_code': 'IT', 'type': 'education', 'lineage': ['https://openalex.org/I861853513']}|{'id': 'https://openalex.org/I4210145841', 'display_name': 'Laboratoire de Glaciologie et Géophysique de l’Environnement', 'ror': 'https://ror.org/03fgt5a62', 'country_code': 'FR', 'type': 'facility', 'lineage': ['https://openalex.org/I1294671590', 'https://openalex.org/I177483745', 'https://openalex.org/I4210145841', 'https://openalex.org/I4210148025']}|{'id': 'https://openalex.org/I1294671590', 'display_name': 'Centre National de la Recherche Scientifique', 'ror': 'https://ror.org/02feahw73', 'country_code': 'FR', 'type': 'government', 'lineage': ['https://openalex.org/I1294671590']}|{'id': 'https://openalex.org/I4210118969', 'display_name': 'Laboratoire de génie des procédés pour la bioraffinerie, les matériaux bio-sourcés et l’impression fonctionnelle', 'ror': 'https://ror.org/02z8yps18', 'country_code': 'FR', 'type': 'facility', 'lineage': ['https://openalex.org/I106785703', 'https://openalex.org/I1294671590', 'https://openalex.org/I4210095849', 'https://openalex.org/I4210118969', 'https://openalex.org/I899635006']}",IT|IT|IT|FR|FR,False|False|False|False|False,M.-Carmen Miguel|Alessandro Vespignani|Stefano Zapperi|Jérôme Weiss|Jean-Robert Grasso,"The Abdus Salam International Centre for Theoretical Physics, PO Box 586, Trieste, 34100, Italy|The Abdus Salam International Centre for Theoretical Physics, PO Box 586, Trieste, 34100, Italy|INFM, Università ""La Sapienza"", P. le A. Moro 2, Roma, 00185, Italy|LGGE-CNRS, 54 rue Moliére, BP 96, St Martin d'Héres Cedex, 38402, France|LGIT, BP 53X, Grenoble, Cedex 9 38041, France","{'raw_affiliation_string': 'The Abdus Salam International Centre for Theoretical Physics, PO Box 586, Trieste, 34100, Italy', 'institution_ids': ['https://openalex.org/I12323705']}|{'raw_affiliation_string': 'The Abdus Salam International Centre for Theoretical Physics, PO Box 586, Trieste, 34100, Italy', 'institution_ids': ['https://openalex.org/I12323705']}|{'raw_affiliation_string': 'INFM, Università ""La Sapienza"", P. le A. Moro 2, Roma, 00185, Italy', 'institution_ids': ['https://openalex.org/I861853513']}|{'raw_affiliation_string': ""LGGE-CNRS, 54 rue Moliére, BP 96, St Martin d'Héres Cedex, 38402, France"", 'institution_ids': ['https://openalex.org/I4210145841', 'https://openalex.org/I1294671590']}|{'raw_affiliation_string': 'LGIT, BP 53X, Grenoble, Cedex 9 38041, France', 'institution_ids': ['https://openalex.org/I4210118969']}",https://openalex.org/A5041233420|https://openalex.org/A5046546654|https://openalex.org/A5048818780|https://openalex.org/A5066043782|https://openalex.org/A5002473210,M.-Carmen Miguel|Alessandro Vespignani|Stefano Zapperi|Jérôme Weiss|Jean‐Robert Grasso,https://orcid.org/0000-0001-9050-1412|https://orcid.org/0000-0003-3419-4205|https://orcid.org/0000-0001-5692-5465|https://orcid.org/0000-0003-2186-7722|https://orcid.org/0000-0002-9580-7864,https://openalex.org/T10474|https://openalex.org/T10591|https://openalex.org/T12202,Dynamics and Transitions in Glassy Materials|Phase Transitions and Critical Phenomena|Ice Nucleation and Melting Phenomena,0.996|0.9904|0.985,https://openalex.org/subfields/2505|https://openalex.org/subfields/3104|https://openalex.org/subfields/1902,Materials Chemistry|Condensed Matter Physics|Atmospheric Science,https://openalex.org/fields/25|https://openalex.org/fields/31|https://openalex.org/fields/19,Materials Science|Physics and Astronomy|Earth and Planetary Sciences,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/viscoplasticity|https://openalex.org/keywords/structural-relaxation|https://openalex.org/keywords/flow-stress,Viscoplasticity|Structural Relaxation|Flow stress,0.8496578|0.537403|0.43310577,https://openalex.org/C55359492|https://openalex.org/C159122135|https://openalex.org/C204366326|https://openalex.org/C149912024|https://openalex.org/C81764414|https://openalex.org/C79186407|https://openalex.org/C192562407|https://openalex.org/C57879066|https://openalex.org/C21036866|https://openalex.org/C74650414|https://openalex.org/C38349280|https://openalex.org/C162611839|https://openalex.org/C9652623|https://openalex.org/C202973686|https://openalex.org/C121332964|https://openalex.org/C149342994|https://openalex.org/C159985019|https://openalex.org/C33923547|https://openalex.org/C97355855|https://openalex.org/C135628077|https://openalex.org/C41895202|https://openalex.org/C138885662|https://openalex.org/C202444582,https://www.wikidata.org/wiki/Q7935671|https://www.wikidata.org/wiki/Q737571|https://www.wikidata.org/wiki/Q3027650|https://www.wikidata.org/wiki/Q462188|https://www.wikidata.org/wiki/Q2805151|https://www.wikidata.org/wiki/Q472074|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q41217|https://www.wikidata.org/wiki/Q181767|https://www.wikidata.org/wiki/Q11397|https://www.wikidata.org/wiki/Q1434290|https://www.wikidata.org/wiki/Q912214|https://www.wikidata.org/wiki/Q190109|https://www.wikidata.org/wiki/Q1937401|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q3181055|https://www.wikidata.org/wiki/Q181790|https://www.wikidata.org/wiki/Q395|https://www.wikidata.org/wiki/Q11473|https://www.wikidata.org/wiki/Q220184|https://www.wikidata.org/wiki/Q8162|https://www.wikidata.org/wiki/Q5891|https://www.wikidata.org/wiki/Q837863,Viscoplasticity|Dislocation|Deformation (meteorology)|Creep|Dislocation creep|Plasticity|Materials science|Mechanics|Stress (linguistics)|Classical mechanics|Flow (mathematics)|Flow stress|Field (mathematics)|Constitutive equation|Physics|Strain rate|Composite material|Mathematics|Thermodynamics|Finite element method|Linguistics|Philosophy|Pure mathematics,4|2|2|2|3|2|0|1|2|1|2|3|2|3|0|2|1|0|1|2|1|0|1,0.8496578|0.76755375|0.7059034|0.68967783|0.6822798|0.6168078|0.5554383|0.54244006|0.45295605|0.44771236|0.44391444|0.43310577|0.41321167|0.39188153|0.3091663|0.18136868|0.124369085|0.107497126|0.09948096|0.09326866|0.0|0.0|0.0,,,,,,False|True|False|False,https://doi.org/10.1038/35070524|https://arxiv.org/abs/cond-mat/0105069|https://pubmed.ncbi.nlm.nih.gov/11287948|https://api.datacite.org/dois/10.48550/arxiv.cond-mat/0105069,None|https://arxiv.org/pdf/cond-mat/0105069|None|None,None|None|None|None,None|None|None|None,None|submittedVersion|None|None,False|False|False|nan,False|False|False|nan,https://openalex.org/S137773608|https://openalex.org/S4306400194|https://openalex.org/S4306525036|https://openalex.org/S4393179698,Nature|arXiv (Cornell University)|PubMed|DataCite API,0028-0836|None|None|None,0028-0836|1476-4687|None|None|None,False|True|False|True,False|False|False|False,True|False|False|False,https://openalex.org/P4310319908|https://openalex.org/I205783295|https://openalex.org/I1299303238|https://openalex.org/I4210145204,Nature Portfolio|Cornell University|National Institutes of Health|DataCite,https://openalex.org/P4310319908|https://openalex.org/P4310319965|https://openalex.org/I205783295|https://openalex.org/I1299303238|https://openalex.org/I4210145204,Nature Portfolio|Springer Nature|Cornell University|National Institutes of Health|DataCite,journal|repository|repository|metadata,nan|nan|nan|nan,https://metadata.un.org/sdg/11,0.46,Sustainable cities and communities,,,,2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013|2012,1|22|13|15|16|16|18|14|13|7|10|4
https://openalex.org/W2163199862,https://doi.org/10.1103/physrevlett.89.165501,Dislocation Jamming and Andrade Creep,Dislocation Jamming and Andrade Creep,2002,2002-09-26,en,article,journal-article,crossref|pubmed,,3,4,,,,1.5,True,pdf,154,False,False,7,,,25,https://openalex.org/W1572130436|https://openalex.org/W1596584641|https://openalex.org/W1679926335|https://openalex.org/W1811460226|https://openalex.org/W1964273600|https://openalex.org/W1971138985|https://openalex.org/W1972289601|https://openalex.org/W1981172815|https://openalex.org/W1989727075|https://openalex.org/W2018189226|https://openalex.org/W2023812889|https://openalex.org/W2029779861|https://openalex.org/W2033220654|https://openalex.org/W2066586772|https://openalex.org/W2072802230|https://openalex.org/W2075375579|https://openalex.org/W2084465278|https://openalex.org/W2085526905|https://openalex.org/W2089814105|https://openalex.org/W2093260492|https://openalex.org/W2154338706|https://openalex.org/W2160982708|https://openalex.org/W407669220|https://openalex.org/W4245446676|https://openalex.org/W4253507635,https://openalex.org/W2494152833|https://openalex.org/W2362755183|https://openalex.org/W2182534250|https://openalex.org/W2072064956|https://openalex.org/W2033147090|https://openalex.org/W2029953756|https://openalex.org/W2025171666|https://openalex.org/W1983248467|https://openalex.org/W1974760846|https://openalex.org/W1965361753,https://api.openalex.org/works?filter=cites:W2163199862,2024-09-30T01:02:36.809238,2016-06-24,https://openalex.org/W2163199862,https://doi.org/10.1103/physrevlett.89.165501,2163199862,https://pubmed.ncbi.nlm.nih.gov/12398733,False,https://doi.org/10.1103/physrevlett.89.165501,,https://openalex.org/S24807848,Physical Review Letters,0031-9007,0031-9007|1079-7114|1092-0145,False,False,True,https://openalex.org/P4310320261,American Physical Society,https://openalex.org/P4310320261,American Physical Society,journal,,,,False,False,True,green,https://diposit.ub.edu/dspace/bitstream/2445/13249/1/513972.pdf,True,3750.0,USD,3750.0,doaj,0.974018,False,True,97,98,89,16,,,https://openalex.org/T10923,Atomic Force Microscopy Techniques,0.9994,https://openalex.org/subfields/3107,"Atomic and Molecular Physics, and Optics",https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences,True,http://hdl.handle.net/2445/13249,https://diposit.ub.edu/dspace/bitstream/2445/13249/1/513972.pdf,https://openalex.org/S4306401653,Dipòsit Digital de la Universitat de Barcelona (Universitat de Barcelona),,,True,False,False,https://openalex.org/I71999127,Universitat de Barcelona,https://openalex.org/I71999127,Universitat de Barcelona,repository,other-oa,https://openalex.org/licenses/other-oa,publishedVersion,True,True,,,,,,,,,,,,,We simulate the glide motion of an assembly of interacting dislocations under the action of an external shear stress and show that the associated plastic creep relaxation follows Andrade's law. Our results indicate that Andrade creep in plastically deforming crystals involves the correlated motion of dislocation structures near a dynamic transition separating a flowing from a jammed phase. Simulations in the presence of dislocation multiplication and noise confirm the robustness of this finding and highlight the importance of metastable structure formation for the relaxation process.,first|middle|middle|last,"{'id': 'https://openalex.org/I71999127', 'display_name': 'Universitat de Barcelona', 'ror': 'https://ror.org/021018s57', 'country_code': 'ES', 'type': 'education', 'lineage': ['https://openalex.org/I71999127']}|{'id': 'https://openalex.org/I12323705', 'display_name': 'The Abdus Salam International Centre for Theoretical Physics (ICTP)', 'ror': 'https://ror.org/009gyvm78', 'country_code': 'IT', 'type': 'facility', 'lineage': ['https://openalex.org/I12323705', 'https://openalex.org/I1286959531', 'https://openalex.org/I1293226324', 'https://openalex.org/I2801247003']}|{'id': 'https://openalex.org/I98677209', 'display_name': 'University of Edinburgh', 'ror': 'https://ror.org/01nrxwf90', 'country_code': 'GB', 'type': 'education', 'lineage': ['https://openalex.org/I98677209']}|{'id': 'https://openalex.org/I4210163092', 'display_name': 'Istituto Nazionale per la Fisica della Materia', 'ror': 'https://ror.org/02kswma64', 'country_code': 'IT', 'type': 'facility', 'lineage': ['https://openalex.org/I4210155236', 'https://openalex.org/I4210163092']}",ES|IT|GB|IT,False|False|False|False,M.-Carmen Miguel|Alessandro Vespignani|Michael Zaiser|Stefano Zapperi,"Departament de Física Fonamental, Facultat de Física, Universitat de Barcelona, Avinguda Diagonal 647, E-08028 Barcelona, Spain|The Abdus Salam International Centre for Theoretical Physics, P.O. Box 586, 34100 Trieste, Italy|Center for Materials Science and Engineering, University of Edinburgh, King’s Buildings, Sanderson Building, Edinburgh EH93JL, United Kingdom|Istituto Nazionale per la Fisica della Materia, Unità di Roma 1 and Center for Statistical Mechanics and Complexity, Dipartimento di Fisica, Università “La Sapienza”, Piazzale A. Moro 2, 00185 Roma, Italy","{'raw_affiliation_string': 'Departament de Física Fonamental, Facultat de Física, Universitat de Barcelona, Avinguda Diagonal 647, E-08028 Barcelona, Spain', 'institution_ids': ['https://openalex.org/I71999127']}|{'raw_affiliation_string': 'The Abdus Salam International Centre for Theoretical Physics, P.O. Box 586, 34100 Trieste, Italy', 'institution_ids': ['https://openalex.org/I12323705']}|{'raw_affiliation_string': 'Center for Materials Science and Engineering, University of Edinburgh, King’s Buildings, Sanderson Building, Edinburgh EH93JL, United Kingdom', 'institution_ids': ['https://openalex.org/I98677209']}|{'raw_affiliation_string': 'Istituto Nazionale per la Fisica della Materia, Unità di Roma 1 and Center for Statistical Mechanics and Complexity, Dipartimento di Fisica, Università “La Sapienza”, Piazzale A. Moro 2, 00185 Roma, Italy', 'institution_ids': ['https://openalex.org/I4210163092']}",https://openalex.org/A5041233420|https://openalex.org/A5046546654|https://openalex.org/A5067211201|https://openalex.org/A5048818780,M.-Carmen Miguel|Alessandro Vespignani|Michael Zaiser|Stefano Zapperi,https://orcid.org/0000-0001-9050-1412|https://orcid.org/0000-0003-3419-4205|https://orcid.org/0000-0001-7695-0350|https://orcid.org/0000-0001-5692-5465,https://openalex.org/T10923|https://openalex.org/T10474|https://openalex.org/T10591,Atomic Force Microscopy Techniques|Dynamics and Transitions in Glassy Materials|Phase Transitions and Critical Phenomena,0.9994|0.9968|0.9964,https://openalex.org/subfields/3107|https://openalex.org/subfields/2505|https://openalex.org/subfields/3104,"Atomic and Molecular Physics, and Optics|Materials Chemistry|Condensed Matter Physics",https://openalex.org/fields/31|https://openalex.org/fields/25|https://openalex.org/fields/31,Physics and Astronomy|Materials Science|Physics and Astronomy,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/metastability|https://openalex.org/keywords/stress-relaxation|https://openalex.org/keywords/structural-relaxation,Metastability|Stress relaxation|Structural Relaxation,0.6903593|0.5930202|0.538866,https://openalex.org/C149912024|https://openalex.org/C192562407|https://openalex.org/C89464430|https://openalex.org/C159122135|https://openalex.org/C202974441|https://openalex.org/C81764414|https://openalex.org/C2779079576|https://openalex.org/C26873012|https://openalex.org/C57879066|https://openalex.org/C121332964|https://openalex.org/C159985019|https://openalex.org/C62520636,https://www.wikidata.org/wiki/Q462188|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q849516|https://www.wikidata.org/wiki/Q737571|https://www.wikidata.org/wiki/Q2576844|https://www.wikidata.org/wiki/Q2805151|https://www.wikidata.org/wiki/Q17092823|https://www.wikidata.org/wiki/Q214781|https://www.wikidata.org/wiki/Q41217|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q181790|https://www.wikidata.org/wiki/Q944,Creep|Materials science|Metastability|Dislocation|Stress relaxation|Dislocation creep|Jamming|Condensed matter physics|Mechanics|Physics|Composite material|Quantum mechanics,2|0|2|2|3|3|2|1|1|0|1|1,0.85523283|0.7315396|0.6903593|0.60461485|0.5930202|0.5516768|0.5401432|0.44967276|0.37456012|0.22166282|0.19018763|0.0,,,,,,False|True|True|True|True|True|False,https://doi.org/10.1103/physrevlett.89.165501|http://hdl.handle.net/2445/13249|http://hdl.handle.net/2434/654015|http://arxiv.org/abs/cond-mat/0205217|https://arxiv.org/abs/cond-mat/0205217|https://hdl.handle.net/2047/d20002153|https://pubmed.ncbi.nlm.nih.gov/12398733,None|https://diposit.ub.edu/dspace/bitstream/2445/13249/1/513972.pdf|https://air.unimi.it/bitstream/2434/654015/2/PhysRevLett.89.165501.pdf|http://arxiv.org/pdf/cond-mat/0205217|https://arxiv.org/pdf/cond-mat/0205217|https://repository.library.northeastern.edu/files/neu:331330/fulltext.pdf|None,None|other-oa|other-oa|None|None|None|None,None|https://openalex.org/licenses/other-oa|https://openalex.org/licenses/other-oa|None|None|None|None,None|publishedVersion|submittedVersion|submittedVersion|submittedVersion|submittedVersion|None,False|True|False|False|False|False|False,False|True|False|False|False|False|False,https://openalex.org/S24807848|https://openalex.org/S4306401653|https://openalex.org/S4306400516|https://openalex.org/S4306400194|https://openalex.org/S4306400194|https://openalex.org/S4306400714|https://openalex.org/S4306525036,Physical Review Letters|Dipòsit Digital de la Universitat de Barcelona (Universitat de Barcelona)|Archivio Istituzionale della Ricerca (Universita Degli Studi Di Milano)|arXiv (Cornell University)|arXiv (Cornell University)|Digital Repository Service (Northeastern University)|PubMed,0031-9007|None|None|None|None|None|None,0031-9007|1079-7114|1092-0145|None|None|None|None|None|None,False|True|True|True|True|True|False,False|False|False|False|False|False|False,True|False|False|False|False|False|False,https://openalex.org/P4310320261|https://openalex.org/I71999127|https://openalex.org/I189158943|https://openalex.org/I205783295|https://openalex.org/I205783295|https://openalex.org/I12912129|https://openalex.org/I1299303238,American Physical Society|Universitat de Barcelona|University of Milan|Cornell University|Cornell University|Northeastern University|National Institutes of Health,https://openalex.org/P4310320261|https://openalex.org/I71999127|https://openalex.org/I189158943|https://openalex.org/I205783295|https://openalex.org/I205783295|https://openalex.org/I12912129|https://openalex.org/I1299303238,American Physical Society|Universitat de Barcelona|University of Milan|Cornell University|Cornell University|Northeastern University|National Institutes of Health,journal|repository|repository|repository|repository|repository|repository,nan|nan|nan|nan|nan|nan|nan,,,,,,,2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013|2012,4|6|22|4|7|4|10|10|8|8|7|7|7
