id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,locations_count,best_oa_location,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,ids.pmid,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,ids.pmcid,apc_list,citation_normalized_percentile,primary_location.source,best_oa_location.source,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W2294344816,https://doi.org/10.1016/j.gene.2016.03.008,Study of pathway cross-talk interactions with NF-κB leading to its activation via ubiquitination or phosphorylation: A brief review,Study of pathway cross-talk interactions with NF-κB leading to its activation via ubiquitination or phosphorylation: A brief review,2016,2016-03-09,en,review,journal-article,crossref|pubmed,,1,1,https://openalex.org/A5037013742,https://openalex.org/I876193797,,2.126,True,ngrams,106,False,False,2,,,,36,https://openalex.org/W1492606093|https://openalex.org/W1575383081|https://openalex.org/W1597403892|https://openalex.org/W1798060796|https://openalex.org/W1992517860|https://openalex.org/W1996050664|https://openalex.org/W1996405087|https://openalex.org/W2000121863|https://openalex.org/W2000860171|https://openalex.org/W2007731525|https://openalex.org/W2009612280|https://openalex.org/W2017642141|https://openalex.org/W2039582913|https://openalex.org/W2040706148|https://openalex.org/W2045991166|https://openalex.org/W2048272608|https://openalex.org/W2051026238|https://openalex.org/W2052798287|https://openalex.org/W2060383679|https://openalex.org/W2068299688|https://openalex.org/W2070251192|https://openalex.org/W2071070914|https://openalex.org/W2071103462|https://openalex.org/W2071889908|https://openalex.org/W2079357488|https://openalex.org/W2111058855|https://openalex.org/W2113613985|https://openalex.org/W2122044177|https://openalex.org/W2129668511|https://openalex.org/W2134847649|https://openalex.org/W2136853888|https://openalex.org/W2146739467|https://openalex.org/W2147038697|https://openalex.org/W2159675211|https://openalex.org/W2171545875|https://openalex.org/W2790805946,https://openalex.org/W94091198|https://openalex.org/W3195663446|https://openalex.org/W3110810129|https://openalex.org/W2102368462|https://openalex.org/W2054919679|https://openalex.org/W2043590168|https://openalex.org/W2040788846|https://openalex.org/W2016556888|https://openalex.org/W2007249806|https://openalex.org/W1970861248,https://api.openalex.org/works?filter=cites:W2294344816,2024-11-16T18:18:36.851110,2016-06-24,https://openalex.org/W2294344816,https://doi.org/10.1016/j.gene.2016.03.008,2294344816,https://pubmed.ncbi.nlm.nih.gov/26968890,False,https://doi.org/10.1016/j.gene.2016.03.008,,https://openalex.org/S75702506,Gene,0378-1119,0378-1119|1879-0038,False,False,True,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/P4310320990,Elsevier BV,journal,,,,False,False,False,closed,,False,2940.0,USD,2940.0,doaj,0.998617,True,True,98,99,584,1,97,109,https://openalex.org/T11591,NF-?B Signaling in Inflammation and Cancer,1.0,https://openalex.org/subfields/1306,Cancer Research,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,first|last,"{'id': 'https://openalex.org/I876193797', 'display_name': 'Vellore Institute of Technology University', 'ror': 'https://ror.org/00qzypv28', 'country_code': 'IN', 'type': 'education', 'lineage': ['https://openalex.org/I876193797']}|{'id': 'https://openalex.org/I876193797', 'display_name': 'Vellore Institute of Technology University', 'ror': 'https://ror.org/00qzypv28', 'country_code': 'IN', 'type': 'education', 'lineage': ['https://openalex.org/I876193797']}",IN|IN,False|True,Sayantan Ghosh|J. Febin Prabhu Dass,"Bioinformatics Division, School of Bio Sciences and Technology, VIT University, Vellore 632014, Tamil Nadu, India|Bioinformatics Division, School of Bio Sciences and Technology, VIT University, Vellore 632014, Tamil Nadu, India","{'raw_affiliation_string': 'Bioinformatics Division, School of Bio Sciences and Technology, VIT University, Vellore 632014, Tamil Nadu, India', 'institution_ids': ['https://openalex.org/I876193797']}|{'raw_affiliation_string': 'Bioinformatics Division, School of Bio Sciences and Technology, VIT University, Vellore 632014, Tamil Nadu, India', 'institution_ids': ['https://openalex.org/I876193797']}",https://openalex.org/A5083287912|https://openalex.org/A5037013742,Sayantan Ghosh|J. Febin Prabhu Dass,https://orcid.org/0000-0001-7200-6856|https://orcid.org/0000-0002-6748-739X,https://openalex.org/T11591|https://openalex.org/T11668|https://openalex.org/T10371,NF-?B Signaling in Inflammation and Cancer|Innate Immunity to Viral Infection|Innate Immune Recognition and Signaling Pathways,1.0|0.999|0.998,https://openalex.org/subfields/1306|https://openalex.org/subfields/2403|https://openalex.org/subfields/2403,Cancer Research|Immunology|Immunology,https://openalex.org/fields/13|https://openalex.org/fields/24|https://openalex.org/fields/24,"Biochemistry, Genetics and Molecular Biology|Immunology and Microbiology|Immunology and Microbiology",https://openalex.org/domains/1|https://openalex.org/domains/1|https://openalex.org/domains/1,Life Sciences|Life Sciences|Life Sciences,https://openalex.org/keywords/transcription-factors|https://openalex.org/keywords/transcription,Transcription Factors|Transcription (linguistics),0.505132|0.42266962,https://openalex.org/C86803240|https://openalex.org/C134459356|https://openalex.org/C86339819|https://openalex.org/C25602115|https://openalex.org/C11960822|https://openalex.org/C123298856|https://openalex.org/C70721500|https://openalex.org/C95444343|https://openalex.org/C175114707|https://openalex.org/C179926584|https://openalex.org/C54355233|https://openalex.org/C552990157|https://openalex.org/C104317684|https://openalex.org/C41895202|https://openalex.org/C138885662,https://www.wikidata.org/wiki/Q420|https://www.wikidata.org/wiki/Q4274835|https://www.wikidata.org/wiki/Q407384|https://www.wikidata.org/wiki/Q407111|https://www.wikidata.org/wiki/Q242736|https://www.wikidata.org/wiki/Q15317427|https://www.wikidata.org/wiki/Q177005|https://www.wikidata.org/wiki/Q7141|https://www.wikidata.org/wiki/Q408483|https://www.wikidata.org/wiki/Q207714|https://www.wikidata.org/wiki/Q7162|https://www.wikidata.org/wiki/Q7430|https://www.wikidata.org/wiki/Q7187|https://www.wikidata.org/wiki/Q8162|https://www.wikidata.org/wiki/Q5891,Biology|Ubiquitin ligase|Transcription factor|Ubiquitin|Phosphorylation|NFKB1|Computational biology|Cell biology|DNA ligase|Transcription (linguistics)|Genetics|DNA|Gene|Linguistics|Philosophy,0|4|3|3|2|4|1|1|3|2|1|2|2|1|0,0.7924868|0.7203598|0.70551145|0.66715527|0.52035636|0.49338666|0.44784844|0.4369024|0.4253334|0.42266962|0.3468973|0.19790667|0.18355304|0.0|0.0,D016328|D006801|D016328|D010766|D015398|D054875,NF-kappa B|Humans|NF-kappa B|Phosphorylation|Signal Transduction|Ubiquitination,Q000378|||||,metabolism|None|None|None|None|None,True|False|False|False|False|False,False|False,https://doi.org/10.1016/j.gene.2016.03.008|https://pubmed.ncbi.nlm.nih.gov/26968890,None|None,None|None,None|None,None|None,False|False,False|False,https://openalex.org/S75702506|https://openalex.org/S4306525036,Gene|PubMed,0378-1119|None,0378-1119|1879-0038|None,False|False,False|False,True|False,https://openalex.org/P4310320990|https://openalex.org/I1299303238,Elsevier BV|National Institutes of Health,https://openalex.org/P4310320990|https://openalex.org/I1299303238,Elsevier BV|National Institutes of Health,journal|repository,nan|nan,https://metadata.un.org/sdg/12,Responsible consumption and production,0.47,,,,2024|2023|2022|2021|2020|2019|2018|2017|2016,5|9|6|10|15|17|23|18|3
https://openalex.org/W4282973393,https://doi.org/10.3390/brainsci12060788,A Brief Introduction to Magnetoencephalography (MEG) and Its Clinical Applications,A Brief Introduction to Magnetoencephalography (MEG) and Its Clinical Applications,2022,2022-06-15,en,review,journal-article,crossref|doaj|pubmed,,4,4,https://openalex.org/A5101873285|https://openalex.org/A5033422963,https://openalex.org/I172675005|https://openalex.org/I172675005|https://openalex.org/I28166907,,1.869,True,pdf,35,False,False,5,,,,116,https://openalex.org/W105231972|https://openalex.org/W131886922|https://openalex.org/W1554470215|https://openalex.org/W1563923009|https://openalex.org/W1603215844|https://openalex.org/W1965424005|https://openalex.org/W1966998928|https://openalex.org/W1967125431|https://openalex.org/W1971654382|https://openalex.org/W1978386551|https://openalex.org/W1982321167|https://openalex.org/W1991232684|https://openalex.org/W1991558463|https://openalex.org/W1993623827|https://openalex.org/W1995978544|https://openalex.org/W2009167361|https://openalex.org/W2010033853|https://openalex.org/W2014502281|https://openalex.org/W2021696007|https://openalex.org/W2028985479|https://openalex.org/W2030478899|https://openalex.org/W2030777836|https://openalex.org/W2031967831|https://openalex.org/W2032945766|https://openalex.org/W2033216467|https://openalex.org/W2036212256|https://openalex.org/W2036223276|https://openalex.org/W2041138367|https://openalex.org/W2041715523|https://openalex.org/W2043059464|https://openalex.org/W2047660230|https://openalex.org/W2054982099|https://openalex.org/W2056672492|https://openalex.org/W2060456839|https://openalex.org/W2062876788|https://openalex.org/W2062879525|https://openalex.org/W2064080063|https://openalex.org/W2064186408|https://openalex.org/W2066804398|https://openalex.org/W2072511569|https://openalex.org/W2073337340|https://openalex.org/W2073449985|https://openalex.org/W2077133728|https://openalex.org/W2078815091|https://openalex.org/W2084333685|https://openalex.org/W2085879401|https://openalex.org/W2087213882|https://openalex.org/W2090481046|https://openalex.org/W2092310602|https://openalex.org/W2092902040|https://openalex.org/W2093328522|https://openalex.org/W2095060637|https://openalex.org/W2104765242|https://openalex.org/W2105324865|https://openalex.org/W2106628957|https://openalex.org/W2107379635|https://openalex.org/W2108926914|https://openalex.org/W2111710089|https://openalex.org/W2115718837|https://openalex.org/W2117526179|https://openalex.org/W2119470559|https://openalex.org/W2119656999|https://openalex.org/W2122336645|https://openalex.org/W2124698022|https://openalex.org/W2130233615|https://openalex.org/W2134029953|https://openalex.org/W2134711807|https://openalex.org/W2140351345|https://openalex.org/W2147899888|https://openalex.org/W2158829700|https://openalex.org/W2161129907|https://openalex.org/W2162120534|https://openalex.org/W2166073443|https://openalex.org/W2166688325|https://openalex.org/W2167922559|https://openalex.org/W2169918686|https://openalex.org/W2170946270|https://openalex.org/W2171250577|https://openalex.org/W2215145934|https://openalex.org/W2284962724|https://openalex.org/W2318960904|https://openalex.org/W2406929166|https://openalex.org/W2468381313|https://openalex.org/W2480861568|https://openalex.org/W2494291324|https://openalex.org/W2504914947|https://openalex.org/W2532762021|https://openalex.org/W2533807510|https://openalex.org/W2553456259|https://openalex.org/W2589221278|https://openalex.org/W2597426137|https://openalex.org/W2598556748|https://openalex.org/W2618190870|https://openalex.org/W2734883623|https://openalex.org/W2752886695|https://openalex.org/W2754967293|https://openalex.org/W2757917505|https://openalex.org/W2777679670|https://openalex.org/W2788531584|https://openalex.org/W2790598060|https://openalex.org/W2800995193|https://openalex.org/W2803554436|https://openalex.org/W2891393379|https://openalex.org/W2896977870|https://openalex.org/W2944713507|https://openalex.org/W3003442092|https://openalex.org/W3008532182|https://openalex.org/W3016236344|https://openalex.org/W3095083207|https://openalex.org/W3126870425|https://openalex.org/W3127749234|https://openalex.org/W4210696464|https://openalex.org/W4211017601|https://openalex.org/W4232111412|https://openalex.org/W4235282805|https://openalex.org/W4300531312,https://openalex.org/W3153433522|https://openalex.org/W3096545521|https://openalex.org/W2410200900|https://openalex.org/W2147388688|https://openalex.org/W2090251673|https://openalex.org/W2063347383|https://openalex.org/W2046429112|https://openalex.org/W2033211697|https://openalex.org/W2013261033|https://openalex.org/W195317581,https://api.openalex.org/works?filter=cites:W4282973393,2024-10-31T14:01:48.092650,2022-06-17,https://openalex.org/W4282973393,https://doi.org/10.3390/brainsci12060788,,https://pubmed.ncbi.nlm.nih.gov/35741673,True,https://doi.org/10.3390/brainsci12060788,https://www.mdpi.com/2076-3425/12/6/788/pdf?version=1655971750,https://openalex.org/S122317144,Brain Sciences,2076-3425,2076-3425,True,True,True,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,True,gold,https://www.mdpi.com/2076-3425/12/6/788/pdf?version=1655971750,True,2000.0,CHF,2165.0,doaj,0.998763,True,True,98,99,12,6,788,788,https://openalex.org/T10241,Analysis of Brain Functional Connectivity Networks,0.9999,https://openalex.org/subfields/2805,Cognitive Neuroscience,https://openalex.org/fields/28,Neuroscience,https://openalex.org/domains/1,Life Sciences,2000.0,CHF,2165.0,doaj,True,https://doi.org/10.3390/brainsci12060788,https://www.mdpi.com/2076-3425/12/6/788/pdf?version=1655971750,https://openalex.org/S122317144,Brain Sciences,2076-3425,2076-3425,True,True,True,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,,,,,,"Magnetoencephalography (MEG) plays a pivotal role in the diagnosis of brain disorders. In this review, we have investigated potential MEG applications for analysing brain disorders. The signal-to-noise ratio (SNRMEG = 2.2 db, SNREEG &lt; 1 db) and spatial resolution (SRMEG = 2–3 mm, SREEG = 7–10 mm) is higher for MEG than EEG, thus MEG potentially facilitates accurate monitoring of cortical activity. We found that the direct electrophysiological MEG signals reflected the physiological status of neurological disorders and play a vital role in disease diagnosis. Single-channel connectivity, as well as brain network analysis, using MEG data acquired during resting state and a given task has been used for the diagnosis of neurological disorders such as epilepsy, Alzheimer’s, Parkinsonism, autism, and schizophrenia. The workflow of MEG and its potential applications in the diagnosis of disease and therapeutic planning are also discussed. We forecast that computer-aided algorithms will play a prominent role in the diagnosis and prediction of neurological diseases in the future. The outcome of this narrative review will aid researchers to utilise MEG in diagnostics.",first|middle|middle|middle|middle|middle|middle|middle|middle|middle|last,"|||{'id': 'https://openalex.org/I876193797', 'display_name': 'Vellore Institute of Technology University', 'ror': 'https://ror.org/00qzypv28', 'country_code': 'IN', 'type': 'education', 'lineage': ['https://openalex.org/I876193797']}|{'id': 'https://openalex.org/I172675005', 'display_name': 'Nanyang Technological University', 'ror': 'https://ror.org/02e7b5302', 'country_code': 'SG', 'type': 'education', 'lineage': ['https://openalex.org/I172675005']}|{'id': 'https://openalex.org/I172675005', 'display_name': 'Nanyang Technological University', 'ror': 'https://ror.org/02e7b5302', 'country_code': 'SG', 'type': 'education', 'lineage': ['https://openalex.org/I172675005']}|{'id': 'https://openalex.org/I172675005', 'display_name': 'Nanyang Technological University', 'ror': 'https://ror.org/02e7b5302', 'country_code': 'SG', 'type': 'education', 'lineage': ['https://openalex.org/I172675005']}||{'id': 'https://openalex.org/I172675005', 'display_name': 'Nanyang Technological University', 'ror': 'https://ror.org/02e7b5302', 'country_code': 'SG', 'type': 'education', 'lineage': ['https://openalex.org/I172675005']}|{'id': 'https://openalex.org/I9927081', 'display_name': 'Aalto University', 'ror': 'https://ror.org/020hwjq30', 'country_code': 'FI', 'type': 'education', 'lineage': ['https://openalex.org/I9927081']}|{'id': 'https://openalex.org/I172675005', 'display_name': 'Nanyang Technological University', 'ror': 'https://ror.org/02e7b5302', 'country_code': 'SG', 'type': 'education', 'lineage': ['https://openalex.org/I172675005']}|{'id': 'https://openalex.org/I172675005', 'display_name': 'Nanyang Technological University', 'ror': 'https://ror.org/02e7b5302', 'country_code': 'SG', 'type': 'education', 'lineage': ['https://openalex.org/I172675005']}|{'id': 'https://openalex.org/I28166907', 'display_name': 'Karolinska Institutet', 'ror': 'https://ror.org/056d84691', 'country_code': 'SE', 'type': 'education', 'lineage': ['https://openalex.org/I28166907']}",IN|IN|IN|IN|SG|SG|SG|IN|FI|SG|SG|SE|SG,False|False|False|False|False|False|False|False|False|True|True,Alfred Lenin Fred|Subbiahpillai Neelakantapillai Kumar|Ajay Kumar Haridhas|Sayantan Ghosh|Harishita Purushothaman Bhuvana|Wei Khang Jeremy Sim|Vijayaragavan Vimalan|Fredin Arun Sedly Givo|Veikko Jousmäki|Parasuraman Padmanabhan|Balázs Gulyás,"Department of CSE, Mar Ephraem College of Engineering and Technology, Marthandam 629171, Tamil Nadu, India|Department of EEE, Amal Jyothi College of Engineering, Kanjirappally 686518, Kerala, India|Department of ECE, Mar Ephraem College of Engineering and Technology, Marthandam 629171, Tamil Nadu, India|Department of Integrative Biology, Vellore Institute of Technology, Vellore 632014, Tamil Nadu, India|Cognitive Neuroimaging Centre, Nanyang Technological University, Singapore 636921, Singapore|Cognitive Neuroimaging Centre, Nanyang Technological University, Singapore 636921, Singapore|Lee Kong Chian School of Medicine, Nanyang Technological University, Singapore 636921, Singapore|Cognitive Neuroimaging Centre, Nanyang Technological University, Singapore 636921, Singapore|Lee Kong Chian School of Medicine, Nanyang Technological University, Singapore 636921, Singapore|Department of CSE, Mar Ephraem College of Engineering and Technology, Marthandam 629171, Tamil Nadu, India|Aalto NeuroImaging, Department of Neuroscience and Biomedical Engineering, Aalto University, 12200 Espoo, Finland|Cognitive Neuroimaging Centre, Nanyang Technological University, Singapore 636921, Singapore|Cognitive Neuroimaging Centre, Nanyang Technological University, Singapore 636921, Singapore|Lee Kong Chian School of Medicine, Nanyang Technological University, Singapore 636921, Singapore|Cognitive Neuroimaging Centre, Nanyang Technological University, Singapore 636921, Singapore|Department of Clinical Neuroscience, Karolinska Institute, 17176 Stockholm, Sweden|Lee Kong Chian School of Medicine, Nanyang Technological University, Singapore 636921, Singapore","{'raw_affiliation_string': 'Department of CSE, Mar Ephraem College of Engineering and Technology, Marthandam 629171, Tamil Nadu, India', 'institution_ids': []}|{'raw_affiliation_string': 'Department of EEE, Amal Jyothi College of Engineering, Kanjirappally 686518, Kerala, India', 'institution_ids': []}|{'raw_affiliation_string': 'Department of ECE, Mar Ephraem College of Engineering and Technology, Marthandam 629171, Tamil Nadu, India', 'institution_ids': []}|{'raw_affiliation_string': 'Department of Integrative Biology, Vellore Institute of Technology, Vellore 632014, Tamil Nadu, India', 'institution_ids': ['https://openalex.org/I876193797']}|{'raw_affiliation_string': 'Cognitive Neuroimaging Centre, Nanyang Technological University, Singapore 636921, Singapore', 'institution_ids': ['https://openalex.org/I172675005']}|{'raw_affiliation_string': 'Cognitive Neuroimaging Centre, Nanyang Technological University, Singapore 636921, Singapore', 'institution_ids': ['https://openalex.org/I172675005']}|{'raw_affiliation_string': 'Lee Kong Chian School of Medicine, Nanyang Technological University, Singapore 636921, Singapore', 'institution_ids': ['https://openalex.org/I172675005']}|{'raw_affiliation_string': 'Cognitive Neuroimaging Centre, Nanyang Technological University, Singapore 636921, Singapore', 'institution_ids': ['https://openalex.org/I172675005']}|{'raw_affiliation_string': 'Lee Kong Chian School of Medicine, Nanyang Technological University, Singapore 636921, Singapore', 'institution_ids': ['https://openalex.org/I172675005']}|{'raw_affiliation_string': 'Department of CSE, Mar Ephraem College of Engineering and Technology, Marthandam 629171, Tamil Nadu, India', 'institution_ids': []}|{'raw_affiliation_string': 'Cognitive Neuroimaging Centre, Nanyang Technological University, Singapore 636921, Singapore', 'institution_ids': ['https://openalex.org/I172675005']}|{'raw_affiliation_string': 'Aalto NeuroImaging, Department of Neuroscience and Biomedical Engineering, Aalto University, 12200 Espoo, Finland', 'institution_ids': ['https://openalex.org/I9927081']}|{'raw_affiliation_string': 'Cognitive Neuroimaging Centre, Nanyang Technological University, Singapore 636921, Singapore', 'institution_ids': ['https://openalex.org/I172675005']}|{'raw_affiliation_string': 'Lee Kong Chian School of Medicine, Nanyang Technological University, Singapore 636921, Singapore', 'institution_ids': ['https://openalex.org/I172675005']}|{'raw_affiliation_string': 'Cognitive Neuroimaging Centre, Nanyang Technological University, Singapore 636921, Singapore', 'institution_ids': ['https://openalex.org/I172675005']}|{'raw_affiliation_string': 'Lee Kong Chian School of Medicine, Nanyang Technological University, Singapore 636921, Singapore', 'institution_ids': ['https://openalex.org/I172675005']}|{'raw_affiliation_string': 'Department of Clinical Neuroscience, Karolinska Institute, 17176 Stockholm, Sweden', 'institution_ids': ['https://openalex.org/I28166907']}",https://openalex.org/A5103208435|https://openalex.org/A5016305559|https://openalex.org/A5101586887|https://openalex.org/A5083287912|https://openalex.org/A5065596368|https://openalex.org/A5104534377|https://openalex.org/A5053777491|https://openalex.org/A5062291398|https://openalex.org/A5071834643|https://openalex.org/A5101873285|https://openalex.org/A5033422963,A. Lenin Fred|S. N. Kumar|Ajay Kumar Haridhas|Sayantan Ghosh|Harishita Purushothaman Bhuvana|Wei Khang Jeremy Sim|Vimalan Vijayaragavan|Fredin Arun Sedly Givo|Veikko Jousmäki|Parasuraman Padmanabhan|Balázs Gulyás,https://orcid.org/0000-0002-6551-4796|https://orcid.org/0000-0002-2530-1454|https://orcid.org/0000-0003-0112-6118|https://orcid.org/0000-0001-7200-6856|None|https://orcid.org/0000-0002-5695-1310|None|https://orcid.org/0000-0002-4460-0126|https://orcid.org/0000-0003-1963-5834|https://orcid.org/0000-0003-4112-4600|https://orcid.org/0000-0001-9295-2460,https://openalex.org/T10241|https://openalex.org/T10429|https://openalex.org/T10581,Analysis of Brain Functional Connectivity Networks|Brain-Computer Interfaces in Neuroscience and Medicine|Neuronal Oscillations in Cortical Networks,0.9999|0.9997|0.9989,https://openalex.org/subfields/2805|https://openalex.org/subfields/2805|https://openalex.org/subfields/2805,Cognitive Neuroscience|Cognitive Neuroscience|Cognitive Neuroscience,https://openalex.org/fields/28|https://openalex.org/fields/28|https://openalex.org/fields/28,Neuroscience|Neuroscience|Neuroscience,https://openalex.org/domains/1|https://openalex.org/domains/1|https://openalex.org/domains/1,Life Sciences|Life Sciences|Life Sciences,https://openalex.org/keywords/magnetoencephalography|https://openalex.org/keywords/eeg-analysis|https://openalex.org/keywords/neuroimaging-data-analysis|https://openalex.org/keywords/deep-learning-for-eeg|https://openalex.org/keywords/epilepsy-detection|https://openalex.org/keywords/brain-network-development,Magnetoencephalography|EEG Analysis|Neuroimaging Data Analysis|Deep Learning for EEG|Epilepsy Detection|Brain Network Development,0.95489705|0.58911|0.5709|0.564961|0.543338|0.523273,https://openalex.org/C556910895|https://openalex.org/C169760540|https://openalex.org/C2778186239|https://openalex.org/C2776412080|https://openalex.org/C522805319|https://openalex.org/C15744967|https://openalex.org/C71924100|https://openalex.org/C118552586,https://www.wikidata.org/wiki/Q384188|https://www.wikidata.org/wiki/Q207011|https://www.wikidata.org/wiki/Q41571|https://www.wikidata.org/wiki/Q7431605|https://www.wikidata.org/wiki/Q179965|https://www.wikidata.org/wiki/Q9418|https://www.wikidata.org/wiki/Q11190|https://www.wikidata.org/wiki/Q7867,Magnetoencephalography|Neuroscience|Epilepsy|Schizophrenia (object-oriented programming)|Electroencephalography|Psychology|Medicine|Psychiatry,3|1|2|2|2|0|0|1,0.95489705|0.6656579|0.56728613|0.537342|0.45254514|0.44282755|0.34285983|0.15778631,,,,,,True|False|True|True|False,https://doi.org/10.3390/brainsci12060788|https://doaj.org/article/0704d8d8d4cd477cb084f4a34fb559ec|https://hdl.handle.net/10356/165197|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9221302|https://pubmed.ncbi.nlm.nih.gov/35741673,https://www.mdpi.com/2076-3425/12/6/788/pdf?version=1655971750|None|https://dr.ntu.edu.sg/bitstream/10356/165197/2/brainsci-12-00788-v3.pdf|None|None,cc-by|None|cc-by|None|None,https://openalex.org/licenses/cc-by|None|https://openalex.org/licenses/cc-by|None|None,publishedVersion|None|publishedVersion|publishedVersion|None,True|False|True|True|False,True|False|True|True|False,https://openalex.org/S122317144|https://openalex.org/S4306401280|https://openalex.org/S4306402609|https://openalex.org/S2764455111|https://openalex.org/S4306525036,Brain Sciences|DOAJ (DOAJ: Directory of Open Access Journals)|DR-NTU (Nanyang Technological University)|PubMed Central|PubMed,2076-3425|None|None|None|None,2076-3425|None|None|None|None,True|True|True|True|False,True|False|False|False|False,True|False|False|False|False,https://openalex.org/P4310310987|None|https://openalex.org/I172675005|https://openalex.org/I1299303238|https://openalex.org/I1299303238,Multidisciplinary Digital Publishing Institute|None|Nanyang Technological University|National Institutes of Health|National Institutes of Health,https://openalex.org/P4310310987||https://openalex.org/I172675005|https://openalex.org/I1299303238|https://openalex.org/I1299303238,Multidisciplinary Digital Publishing Institute||Nanyang Technological University|National Institutes of Health|National Institutes of Health,journal|repository|repository|repository|repository,nan|nan|nan|nan|nan,,,,,,,2024|2023|2022,24|10|1
