id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,locations_count,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,ids.pmid,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,ids.pmcid,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,apc_list,citation_normalized_percentile,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,sustainable_development_goals.id,sustainable_development_goals.score,sustainable_development_goals.display_name,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W2346998073,https://doi.org/10.1103/physrevlett.117.085702,Density Affects the Nature of the Hexatic-Liquid Transition in Two-Dimensional Melting of Soft-Core Systems,Density Affects the Nature of the Hexatic-Liquid Transition in Two-Dimensional Melting of Soft-Core Systems,2016,2016-08-15,en,article,journal-article,arxiv|crossref|datacite|pubmed,,1,2,,,,2.717,True,pdf,63,False,False,4,,https://openalex.org/W2346998073,54,https://openalex.org/W1499866495|https://openalex.org/W1964061823|https://openalex.org/W1966936427|https://openalex.org/W1977871662|https://openalex.org/W1980132166|https://openalex.org/W1987614480|https://openalex.org/W1993957695|https://openalex.org/W1997307767|https://openalex.org/W2000799940|https://openalex.org/W2001703690|https://openalex.org/W2001953079|https://openalex.org/W2002916881|https://openalex.org/W2003816173|https://openalex.org/W2004836855|https://openalex.org/W2013156640|https://openalex.org/W2023343237|https://openalex.org/W2031074959|https://openalex.org/W2036648809|https://openalex.org/W2037978478|https://openalex.org/W2039970639|https://openalex.org/W2041752969|https://openalex.org/W2046671574|https://openalex.org/W2046855636|https://openalex.org/W2051063983|https://openalex.org/W2051477770|https://openalex.org/W2061399145|https://openalex.org/W2061528178|https://openalex.org/W2065015036|https://openalex.org/W2071309085|https://openalex.org/W2076659687|https://openalex.org/W2086860422|https://openalex.org/W2088757040|https://openalex.org/W2097400434|https://openalex.org/W2105177113|https://openalex.org/W2107741686|https://openalex.org/W2112824512|https://openalex.org/W2113447264|https://openalex.org/W2115513843|https://openalex.org/W2126885955|https://openalex.org/W2130850127|https://openalex.org/W2131768193|https://openalex.org/W2135648644|https://openalex.org/W2150024030|https://openalex.org/W2153499586|https://openalex.org/W2155946129|https://openalex.org/W2157750359|https://openalex.org/W2158031622|https://openalex.org/W2159896582|https://openalex.org/W2163908319|https://openalex.org/W2244001718|https://openalex.org/W3100272373|https://openalex.org/W3100894671|https://openalex.org/W3102083514|https://openalex.org/W3103375410,https://openalex.org/W4299389082|https://openalex.org/W2347477706|https://openalex.org/W2315184061|https://openalex.org/W2306830238|https://openalex.org/W2110294633|https://openalex.org/W2102514425|https://openalex.org/W1966809608|https://openalex.org/W1943663474|https://openalex.org/W1829715381|https://openalex.org/W1539805656,https://api.openalex.org/works?filter=cites:W2346998073,2024-11-04T03:56:19.282270,2016-06-24,https://openalex.org/W2346998073,https://doi.org/10.1103/physrevlett.117.085702,2346998073,https://pubmed.ncbi.nlm.nih.gov/27588868,False,https://doi.org/10.1103/physrevlett.117.085702,,https://openalex.org/S24807848,Physical Review Letters,0031-9007,0031-9007|1079-7114|1092-0145,False,False,True,https://openalex.org/P4310320261,American Physical Society,https://openalex.org/P4310320261,American Physical Society,journal,,,,False,False,True,green,https://arxiv.org/pdf/1605.00747,True,3750.0,USD,3750.0,doaj,0.999976,True,True,97,98,117,8,,,https://openalex.org/T10474,Dynamics and Transitions in Glassy Materials,0.9998,https://openalex.org/subfields/2505,Materials Chemistry,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences,True,https://arxiv.org/abs/1605.00747,https://arxiv.org/pdf/1605.00747,https://openalex.org/S4306400194,arXiv (Cornell University),,,True,False,False,https://openalex.org/I205783295,Cornell University,https://openalex.org/I205783295,Cornell University,repository,,,submittedVersion,False,False,,,,,,,,"We find that both continuous and discontinuous hexatic-liquid transitions can happen in the melting of two-dimensional solids of soft-core disks. For three typical model systems, Hertzian, harmonic, and Gaussian-core models, we observe the same scenarios. These systems exhibit reentrant crystallization (melting) with a maximum melting temperature T_{m} happening at a crossover density ρ_{m}. The hexatic-liquid transition at a density smaller than ρ_{m} is discontinuous. Liquid and hexatic phases coexist in a density interval, which becomes narrower with increasing temperature and tends to vanish approximately at T_{m}. Above ρ_{m}, the transition is continuous, in agreement with the Kosterlitz-Thouless-Halperin-Nelson-Young theory. For these soft-core systems, the nature of the hexatic-liquid transition depends on density (pressure), with the melting at ρ_{m} being a plausible transition point from discontinuous to continuous hexatic-liquid transition.",first|middle|middle|last,"{'id': 'https://openalex.org/I4210103894', 'display_name': 'Hefei National Center for Physical Sciences at Nanoscale', 'ror': 'https://ror.org/01jeedh73', 'country_code': 'CN', 'type': 'facility', 'lineage': ['https://openalex.org/I126520041', 'https://openalex.org/I19820366', 'https://openalex.org/I4210103894']}|{'id': 'https://openalex.org/I126520041', 'display_name': 'University of Science and Technology of China', 'ror': 'https://ror.org/04c4dkn09', 'country_code': 'CN', 'type': 'education', 'lineage': ['https://openalex.org/I126520041', 'https://openalex.org/I19820366']}|{'id': 'https://openalex.org/I4210103894', 'display_name': 'Hefei National Center for Physical Sciences at Nanoscale', 'ror': 'https://ror.org/01jeedh73', 'country_code': 'CN', 'type': 'facility', 'lineage': ['https://openalex.org/I126520041', 'https://openalex.org/I19820366', 'https://openalex.org/I4210103894']}|{'id': 'https://openalex.org/I126520041', 'display_name': 'University of Science and Technology of China', 'ror': 'https://ror.org/04c4dkn09', 'country_code': 'CN', 'type': 'education', 'lineage': ['https://openalex.org/I126520041', 'https://openalex.org/I19820366']}|{'id': 'https://openalex.org/I4210103894', 'display_name': 'Hefei National Center for Physical Sciences at Nanoscale', 'ror': 'https://ror.org/01jeedh73', 'country_code': 'CN', 'type': 'facility', 'lineage': ['https://openalex.org/I126520041', 'https://openalex.org/I19820366', 'https://openalex.org/I4210103894']}|{'id': 'https://openalex.org/I126520041', 'display_name': 'University of Science and Technology of China', 'ror': 'https://ror.org/04c4dkn09', 'country_code': 'CN', 'type': 'education', 'lineage': ['https://openalex.org/I126520041', 'https://openalex.org/I19820366']}|{'id': 'https://openalex.org/I4210103894', 'display_name': 'Hefei National Center for Physical Sciences at Nanoscale', 'ror': 'https://ror.org/01jeedh73', 'country_code': 'CN', 'type': 'facility', 'lineage': ['https://openalex.org/I126520041', 'https://openalex.org/I19820366', 'https://openalex.org/I4210103894']}|{'id': 'https://openalex.org/I126520041', 'display_name': 'University of Science and Technology of China', 'ror': 'https://ror.org/04c4dkn09', 'country_code': 'CN', 'type': 'education', 'lineage': ['https://openalex.org/I126520041', 'https://openalex.org/I19820366']}",CN|CN|CN|CN,False|False|False|False,Mengjie Zu|Jun Liu|Hua Tong|Ning Xu,"CAS Key Laboratory of Soft Matter Chemistry, Hefei National Laboratory for Physical Sciences at the Microscale, and Department of Physics, University of Science and Technology of China, Hefei 230026, People’s Republic of China|CAS Key Laboratory of Soft Matter Chemistry, Hefei National Laboratory for Physical Sciences at the Microscale, and Department of Physics, University of Science and Technology of China, Hefei 230026, People’s Republic of China|CAS Key Laboratory of Soft Matter Chemistry, Hefei National Laboratory for Physical Sciences at the Microscale, and Department of Physics, University of Science and Technology of China, Hefei 230026, People’s Republic of China|CAS Key Laboratory of Soft Matter Chemistry, Hefei National Laboratory for Physical Sciences at the Microscale, and Department of Physics, University of Science and Technology of China, Hefei 230026, People’s Republic of China","{'raw_affiliation_string': 'CAS Key Laboratory of Soft Matter Chemistry, Hefei National Laboratory for Physical Sciences at the Microscale, and Department of Physics, University of Science and Technology of China, Hefei 230026, People’s Republic of China', 'institution_ids': ['https://openalex.org/I4210103894', 'https://openalex.org/I126520041']}|{'raw_affiliation_string': 'CAS Key Laboratory of Soft Matter Chemistry, Hefei National Laboratory for Physical Sciences at the Microscale, and Department of Physics, University of Science and Technology of China, Hefei 230026, People’s Republic of China', 'institution_ids': ['https://openalex.org/I4210103894', 'https://openalex.org/I126520041']}|{'raw_affiliation_string': 'CAS Key Laboratory of Soft Matter Chemistry, Hefei National Laboratory for Physical Sciences at the Microscale, and Department of Physics, University of Science and Technology of China, Hefei 230026, People’s Republic of China', 'institution_ids': ['https://openalex.org/I4210103894', 'https://openalex.org/I126520041']}|{'raw_affiliation_string': 'CAS Key Laboratory of Soft Matter Chemistry, Hefei National Laboratory for Physical Sciences at the Microscale, and Department of Physics, University of Science and Technology of China, Hefei 230026, People’s Republic of China', 'institution_ids': ['https://openalex.org/I4210103894', 'https://openalex.org/I126520041']}",https://openalex.org/A5057054626|https://openalex.org/A5100361667|https://openalex.org/A5016236561|https://openalex.org/A5048426638,Mengjie Zu|Jun Liu|Hua Tong|Ning Xu,https://orcid.org/0000-0003-0541-7932|https://orcid.org/0000-0001-7369-1875|https://orcid.org/0000-0001-9201-7237|https://orcid.org/0000-0002-1905-8558,https://openalex.org/T10474|https://openalex.org/T10591|https://openalex.org/T10402,Dynamics and Transitions in Glassy Materials|Phase Transitions and Critical Phenomena|Supercritical Fluid Extraction and Processing,0.9998|0.9966|0.9857,https://openalex.org/subfields/2505|https://openalex.org/subfields/3104|https://openalex.org/subfields/2204,Materials Chemistry|Condensed Matter Physics|Biomedical Engineering,https://openalex.org/fields/25|https://openalex.org/fields/31|https://openalex.org/fields/22,Materials Science|Physics and Astronomy|Engineering,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/liquid-liquid-phase-transition|https://openalex.org/keywords/phase-transitions|https://openalex.org/keywords/jamming-transition|https://openalex.org/keywords/dynamic-heterogeneities|https://openalex.org/keywords/hard-core|https://openalex.org/keywords/transition-point,Liquid-liquid Phase Transition|Phase Transitions|Jamming Transition|Dynamic Heterogeneities|Hard core|Transition point,0.583565|0.529538|0.513403|0.50491|0.43743154|0.4327588,https://openalex.org/C26873012|https://openalex.org/C192562407|https://openalex.org/C2164484|https://openalex.org/C122865956|https://openalex.org/C2993220905|https://openalex.org/C97355855|https://openalex.org/C168907044|https://openalex.org/C13530604|https://openalex.org/C122507166|https://openalex.org/C121332964|https://openalex.org/C121864883|https://openalex.org/C521977710|https://openalex.org/C159985019|https://openalex.org/C154945302|https://openalex.org/C41008148,https://www.wikidata.org/wiki/Q214781|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q5170150|https://www.wikidata.org/wiki/Q825643|https://www.wikidata.org/wiki/Q217908|https://www.wikidata.org/wiki/Q11473|https://www.wikidata.org/wiki/Q7834431|https://www.wikidata.org/wiki/Q15318|https://www.wikidata.org/wiki/Q628906|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q677916|https://www.wikidata.org/wiki/Q81163|https://www.wikidata.org/wiki/Q181790|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q21198,Condensed matter physics|Materials science|Core (optical fiber)|Glass transition|Hard core|Thermodynamics|Transition point|Melting point|Crossover|Physics|Statistical physics|Polymer|Composite material|Artificial intelligence|Computer science,1|0|2|3|2|1|2|2|2|0|1|2|1|1|0,0.71230036|0.5858147|0.564457|0.5394443|0.43743154|0.43418223|0.4327588|0.42528936|0.41975665|0.35981524|0.20820078|0.06645587|0.0|0.0|0.0,,,,,,False|True|False|False,https://doi.org/10.1103/physrevlett.117.085702|https://arxiv.org/abs/1605.00747|https://pubmed.ncbi.nlm.nih.gov/27588868|https://api.datacite.org/dois/10.48550/arxiv.1605.00747,None|https://arxiv.org/pdf/1605.00747|None|None,None|None|None|None,None|None|None|None,None|submittedVersion|None|None,False|False|False|nan,False|False|False|nan,https://openalex.org/S24807848|https://openalex.org/S4306400194|https://openalex.org/S4306525036|https://openalex.org/S4393179698,Physical Review Letters|arXiv (Cornell University)|PubMed|DataCite API,0031-9007|None|None|None,0031-9007|1079-7114|1092-0145|None|None|None,False|True|False|True,False|False|False|False,True|False|False|False,https://openalex.org/P4310320261|https://openalex.org/I205783295|https://openalex.org/I1299303238|https://openalex.org/I4210145204,American Physical Society|Cornell University|National Institutes of Health|DataCite,https://openalex.org/P4310320261|https://openalex.org/I205783295|https://openalex.org/I1299303238|https://openalex.org/I4210145204,American Physical Society|Cornell University|National Institutes of Health|DataCite,journal|repository|repository|metadata,,,,https://openalex.org/F4320321001|https://openalex.org/F4320321001|https://openalex.org/F4320335777|https://openalex.org/F4320335787,National Natural Science Foundation of China|National Natural Science Foundation of China|National Key Research and Development Program of China|Fundamental Research Funds for the Central Universities,21325418|11574278|2012CB821500|2030020028,2024|2023|2022|2021|2020|2019|2018|2017|2016,9|5|6|7|9|8|9|9|1
https://openalex.org/W2774465519,https://doi.org/10.1038/s41467-017-02316-3,Forming quasicrystals by monodisperse soft core particles,Forming quasicrystals by monodisperse soft core particles,2017,2017-12-06,en,article,journal-article,arxiv|crossref|datacite|doaj|pubmed,,1,3,,,,2.517,True,pdf,50,False,False,9,,https://openalex.org/W2774465519,39,https://openalex.org/W1258441111|https://openalex.org/W1679266808|https://openalex.org/W1967391757|https://openalex.org/W1974775577|https://openalex.org/W1979144233|https://openalex.org/W1981188524|https://openalex.org/W1984822407|https://openalex.org/W1985693611|https://openalex.org/W1988619801|https://openalex.org/W1991199624|https://openalex.org/W1993045412|https://openalex.org/W1994442402|https://openalex.org/W2003595435|https://openalex.org/W2007134099|https://openalex.org/W2007615346|https://openalex.org/W2009658756|https://openalex.org/W2013259257|https://openalex.org/W2018155529|https://openalex.org/W2026063835|https://openalex.org/W2033172925|https://openalex.org/W2033769218|https://openalex.org/W2044028691|https://openalex.org/W2053559173|https://openalex.org/W2057558912|https://openalex.org/W2061528178|https://openalex.org/W2066140593|https://openalex.org/W2066982778|https://openalex.org/W2068141209|https://openalex.org/W2076508428|https://openalex.org/W2078302789|https://openalex.org/W2093926586|https://openalex.org/W2113447264|https://openalex.org/W2115513843|https://openalex.org/W2130850127|https://openalex.org/W2131768193|https://openalex.org/W2166772812|https://openalex.org/W2341978140|https://openalex.org/W2346998073|https://openalex.org/W2524720271,https://openalex.org/W80530114|https://openalex.org/W633037086|https://openalex.org/W2964102946|https://openalex.org/W2594597352|https://openalex.org/W2124135375|https://openalex.org/W2115426789|https://openalex.org/W2090626215|https://openalex.org/W2004749988|https://openalex.org/W1974775577|https://openalex.org/W1968282678,https://api.openalex.org/works?filter=cites:W2774465519,2024-10-08T19:51:41.794448,2017-12-22,https://openalex.org/W2774465519,https://doi.org/10.1038/s41467-017-02316-3,2774465519,https://pubmed.ncbi.nlm.nih.gov/29234039,True,https://doi.org/10.1038/s41467-017-02316-3,https://www.nature.com/articles/s41467-017-02316-3.pdf,https://openalex.org/S64187185,Nature Communications,2041-1723,2041-1723,True,True,True,https://openalex.org/P4310319908,Nature Portfolio,https://openalex.org/P4310319908|https://openalex.org/P4310319965,Nature Portfolio|Springer Nature,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,True,gold,https://www.nature.com/articles/s41467-017-02316-3.pdf,True,3920.0,GBP,4808.0,doaj,0.799111,False,False,96,97,8,1,,,https://openalex.org/T11887,Quasicrystal Structure and Properties,0.999,https://openalex.org/subfields/2505,Materials Chemistry,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences,True,https://doi.org/10.1038/s41467-017-02316-3,https://www.nature.com/articles/s41467-017-02316-3.pdf,https://openalex.org/S64187185,Nature Communications,2041-1723,2041-1723,True,True,True,https://openalex.org/P4310319908,Nature Portfolio,https://openalex.org/P4310319908|https://openalex.org/P4310319965,Nature Portfolio|Springer Nature,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,https://www.ncbi.nlm.nih.gov/pmc/articles/5727032,3920.0,GBP,4808.0,doaj,,,"Abstract In traditional approaches to form quasicrystals, multiple competing length scales involved in particle size, shape, or interaction potential are believed to be necessary. It is unexpected that quasicrystals can be formed by monodisperse, isotropic particles interacting via a simple potential that does not contain explicit multiple length scales to stabilize quasicrystals. Here, we report the surprising finding of the formation of such quasicrystals in high-density systems of soft-core particles. Although there are length scales naturally introduced in our model systems, they do not establish the quasicrystalline order. In two dimensions, we find not only dodecagonal but also octagonal quasicrystals, which have not been found yet in soft quasicrystals. In such unexpected quasicrystals, particles tend to form pentagons, which are essential elements to develop the quasicrystalline order. Our findings thus pave an unexpected and simple way to form quasicrystals and pose a challenge for theoretical understanding of quasicrystals.",first|middle|last,"{'id': 'https://openalex.org/I4210103894', 'display_name': 'Hefei National Center for Physical Sciences at Nanoscale', 'ror': 'https://ror.org/01jeedh73', 'country_code': 'CN', 'type': 'facility', 'lineage': ['https://openalex.org/I126520041', 'https://openalex.org/I19820366', 'https://openalex.org/I4210103894']}|{'id': 'https://openalex.org/I126520041', 'display_name': 'University of Science and Technology of China', 'ror': 'https://ror.org/04c4dkn09', 'country_code': 'CN', 'type': 'education', 'lineage': ['https://openalex.org/I126520041', 'https://openalex.org/I19820366']}|{'id': 'https://openalex.org/I24943067', 'display_name': 'Fudan University', 'ror': 'https://ror.org/013q1eq08', 'country_code': 'CN', 'type': 'education', 'lineage': ['https://openalex.org/I24943067']}|{'id': 'https://openalex.org/I4210103894', 'display_name': 'Hefei National Center for Physical Sciences at Nanoscale', 'ror': 'https://ror.org/01jeedh73', 'country_code': 'CN', 'type': 'facility', 'lineage': ['https://openalex.org/I126520041', 'https://openalex.org/I19820366', 'https://openalex.org/I4210103894']}|{'id': 'https://openalex.org/I126520041', 'display_name': 'University of Science and Technology of China', 'ror': 'https://ror.org/04c4dkn09', 'country_code': 'CN', 'type': 'education', 'lineage': ['https://openalex.org/I126520041', 'https://openalex.org/I19820366']}",CN|CN|CN,False|False|False,Mengjie Zu|Peng Tan|Ning Xu,"CAS Key Laboratory of Soft Matter Chemistry, Hefei National Laboratory for Physical Sciences at the Microscale, and Department of Physics, University of Science and Technology of China, Hefei, 230026, People’s Republic of China|State Key Laboratory of Surface Physics and Department of Physics, Fudan University, Shanghai, 200433, People’s Republic of China|CAS Key Laboratory of Soft Matter Chemistry, Hefei National Laboratory for Physical Sciences at the Microscale, and Department of Physics, University of Science and Technology of China, Hefei, 230026, People’s Republic of China","{'raw_affiliation_string': 'CAS Key Laboratory of Soft Matter Chemistry, Hefei National Laboratory for Physical Sciences at the Microscale, and Department of Physics, University of Science and Technology of China, Hefei, 230026, People’s Republic of China', 'institution_ids': ['https://openalex.org/I4210103894', 'https://openalex.org/I126520041']}|{'raw_affiliation_string': 'State Key Laboratory of Surface Physics and Department of Physics, Fudan University, Shanghai, 200433, People’s Republic of China', 'institution_ids': ['https://openalex.org/I24943067']}|{'raw_affiliation_string': 'CAS Key Laboratory of Soft Matter Chemistry, Hefei National Laboratory for Physical Sciences at the Microscale, and Department of Physics, University of Science and Technology of China, Hefei, 230026, People’s Republic of China', 'institution_ids': ['https://openalex.org/I4210103894', 'https://openalex.org/I126520041']}",https://openalex.org/A5057054626|https://openalex.org/A5066043627|https://openalex.org/A5048426638,Mengjie Zu|Peng Tan|Ning Xu,https://orcid.org/0000-0003-0541-7932|https://orcid.org/0000-0001-6014-1073|https://orcid.org/0000-0002-1905-8558,https://openalex.org/T11887|https://openalex.org/T13256|https://openalex.org/T13443,Quasicrystal Structure and Properties|Archaeological Research in Southern Africa|Geochemistry and Petrology of Gemstones,0.999|0.9831|0.9746,https://openalex.org/subfields/2505|https://openalex.org/subfields/3302|https://openalex.org/subfields/1906,Materials Chemistry|Archeology|Geochemistry and Petrology,https://openalex.org/fields/25|https://openalex.org/fields/33|https://openalex.org/fields/19,Materials Science|Social Sciences|Earth and Planetary Sciences,https://openalex.org/domains/3|https://openalex.org/domains/2|https://openalex.org/domains/3,Physical Sciences|Social Sciences|Physical Sciences,https://openalex.org/keywords/dispersity|https://openalex.org/keywords/quasicrystals|https://openalex.org/keywords/soft-materials,Dispersity|Quasicrystals|Soft materials,0.6652844|0.545786|0.4903748,https://openalex.org/C203101518|https://openalex.org/C184050105|https://openalex.org/C11432220|https://openalex.org/C2164484|https://openalex.org/C192562407|https://openalex.org/C2982836594|https://openalex.org/C26873012|https://openalex.org/C121332964|https://openalex.org/C121864883|https://openalex.org/C171250308|https://openalex.org/C120665830|https://openalex.org/C159985019|https://openalex.org/C188027245,https://www.wikidata.org/wiki/Q263214|https://www.wikidata.org/wiki/Q273163|https://www.wikidata.org/wiki/Q1975334|https://www.wikidata.org/wiki/Q5170150|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q902144|https://www.wikidata.org/wiki/Q214781|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q677916|https://www.wikidata.org/wiki/Q11468|https://www.wikidata.org/wiki/Q14620|https://www.wikidata.org/wiki/Q181790|https://www.wikidata.org/wiki/Q750446,Quasicrystal|Isotropy|Dispersity|Core (optical fiber)|Materials science|Soft materials|Condensed matter physics|Physics|Statistical physics|Nanotechnology|Optics|Composite material|Polymer chemistry,2|2|2|2|0|2|1|0|1|1|1|1|1,0.9896622|0.69821346|0.6652844|0.5390036|0.49502844|0.4903748|0.40074822|0.36744738|0.3549661|0.32417774|0.15679255|0.078626305|0.0,,,,,,True|True|False|True|True|True|True|False|False,https://doi.org/10.1038/s41467-017-02316-3|http://arxiv.org/abs/1703.08783|https://doaj.org/article/2e5e5d536f0d4c36b06cfcceef0d8c2f|https://europepmc.org/articles/pmc5727032|https://www.repository.cam.ac.uk/handle/1810/275366|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5727032|https://arxiv.org/abs/1703.08783|https://pubmed.ncbi.nlm.nih.gov/29234039|https://api.datacite.org/dois/10.48550/arxiv.1703.08783,https://www.nature.com/articles/s41467-017-02316-3.pdf|http://arxiv.org/pdf/1703.08783|None|https://europepmc.org/articles/pmc5727032?pdf=render|https://www.repository.cam.ac.uk/bitstream/1810/275366/1/Forming%20quasicrystals%20by%20monodisperse%20soft%20core%20particles.pdf|None|https://arxiv.org/pdf/1703.08783|None|None,cc-by|None|None|cc-by|cc-by|None|None|None|None,https://openalex.org/licenses/cc-by|None|None|https://openalex.org/licenses/cc-by|https://openalex.org/licenses/cc-by|None|None|None|None,publishedVersion|submittedVersion|None|publishedVersion|publishedVersion|publishedVersion|submittedVersion|None|None,True|False|False|True|True|True|False|False|nan,True|False|False|True|True|True|False|False|nan,https://openalex.org/S64187185|https://openalex.org/S4306400194|https://openalex.org/S4306401280|https://openalex.org/S4306400806|https://openalex.org/S4306401777|https://openalex.org/S2764455111|https://openalex.org/S4306400194|https://openalex.org/S4306525036|https://openalex.org/S4393179698,Nature Communications|arXiv (Cornell University)|DOAJ (DOAJ: Directory of Open Access Journals)|Europe PMC (PubMed Central)|Apollo (University of Cambridge)|PubMed Central|arXiv (Cornell University)|PubMed|DataCite API,2041-1723|None|None|None|None|None|None|None|None,2041-1723|None|None|None|None|None|None|None|None,True|True|True|True|True|True|True|False|True,True|False|False|False|False|False|False|False|False,True|False|False|False|False|False|False|False|False,https://openalex.org/P4310319908|https://openalex.org/I205783295|None|https://openalex.org/I1303153112|https://openalex.org/I241749|https://openalex.org/I1299303238|https://openalex.org/I205783295|https://openalex.org/I1299303238|https://openalex.org/I4210145204,Nature Portfolio|Cornell University|None|European Bioinformatics Institute|University of Cambridge|National Institutes of Health|Cornell University|National Institutes of Health|DataCite,https://openalex.org/P4310319908|https://openalex.org/P4310319965|https://openalex.org/I205783295||https://openalex.org/I1303153112|https://openalex.org/I241749|https://openalex.org/I1299303238|https://openalex.org/I205783295|https://openalex.org/I1299303238|https://openalex.org/I4210145204,Nature Portfolio|Springer Nature|Cornell University||European Bioinformatics Institute|University of Cambridge|National Institutes of Health|Cornell University|National Institutes of Health|DataCite,journal|repository|repository|repository|repository|repository|repository|repository|metadata,,,,,,,2024|2023|2022|2021|2020|2019|2018,3|5|7|10|11|8|6
