id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,locations_count,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,ids.pmid,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,apc_list,ids.pmcid,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,best_oa_location,citation_normalized_percentile,best_oa_location.source,abstract,primary_location.source,primary_location,primary_topic,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,institution_assertions.id,institution_assertions.display_name,institution_assertions.ror,institution_assertions.country_code,institution_assertions.type,institution_assertions.lineage,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.score,sustainable_development_goals.display_name,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W2004610991,https://doi.org/10.1103/physrevlett.99.048102,Self-Motile Colloidal Particles: From Directed Propulsion to Random Walk,Self-Motile Colloidal Particles: From Directed Propulsion to Random Walk,2007,2007-07-27,en,article,journal-article,crossref|datacite|pubmed,2,3,,,,25.077,True,pdf,1913,False,False,5,,https://openalex.org/W2004610991,17,https://openalex.org/W1978101331|https://openalex.org/W1986439770|https://openalex.org/W2001962804|https://openalex.org/W2025562104|https://openalex.org/W2030898826|https://openalex.org/W2032101074|https://openalex.org/W2049933694|https://openalex.org/W2056370235|https://openalex.org/W2063098299|https://openalex.org/W2069079436|https://openalex.org/W2084559690|https://openalex.org/W2094907332|https://openalex.org/W2143117040|https://openalex.org/W2168972505|https://openalex.org/W2170609447|https://openalex.org/W4248388871|https://openalex.org/W4251969724,https://openalex.org/W4286285965|https://openalex.org/W2465699412|https://openalex.org/W2381864073|https://openalex.org/W2378045033|https://openalex.org/W2344770014|https://openalex.org/W2092867183|https://openalex.org/W2067056910|https://openalex.org/W2043690770|https://openalex.org/W1979808816|https://openalex.org/W1565353949,https://api.openalex.org/works?filter=cites:W2004610991,2024-10-26T15:22:35.893020,2016-06-24,https://openalex.org/W2004610991,https://doi.org/10.1103/physrevlett.99.048102,2004610991,https://pubmed.ncbi.nlm.nih.gov/17678409,False,https://doi.org/10.1103/physrevlett.99.048102,,https://openalex.org/S24807848,Physical Review Letters,0031-9007,0031-9007|1079-7114|1092-0145,False,False,True,https://openalex.org/P4310320261,American Physical Society,https://openalex.org/P4310320261,American Physical Society,journal,,,,False,False,True,green,http://eprints.whiterose.ac.uk/121585/1/0706.4406v1.pdf,True,3750.0,USD,3750.0,doaj,0.999848,True,True,99,100,99,4,,,https://openalex.org/T11486,Hydrodynamics of Active Matter,1.0,https://openalex.org/subfields/3104,Condensed Matter Physics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences,True,http://eprints.whiterose.ac.uk/121585/1/0706.4406v1.pdf,http://eprints.whiterose.ac.uk/121585/1/0706.4406v1.pdf,https://openalex.org/S4377196101,White Rose Research Online (University of Leeds),,,False,False,False,https://openalex.org/I130828816,University of Leeds,https://openalex.org/I130828816,University of Leeds,repository,,,acceptedVersion,True,False,,,,,,,,,,"The motion of an artificial microscale swimmer that uses a chemical reaction catalyzed on its own surface to achieve autonomous propulsion is fully characterized experimentally. It is shown that at short times it has a substantial component of directed motion, with a velocity that depends on the concentration of fuel molecules. At longer times, the motion reverts to a random walk with a substantially enhanced diffusion coefficient. Our results suggest strategies for designing artificial chemotactic systems.",,,,first|middle|middle|middle|middle|last,"{'id': 'https://openalex.org/I91136226', 'display_name': 'University of Sheffield', 'ror': 'https://ror.org/05krs5044', 'country_code': 'GB', 'type': 'education', 'lineage': ['https://openalex.org/I91136226']}|{'id': 'https://openalex.org/I91136226', 'display_name': 'University of Sheffield', 'ror': 'https://ror.org/05krs5044', 'country_code': 'GB', 'type': 'education', 'lineage': ['https://openalex.org/I91136226']}|{'id': 'https://openalex.org/I91136226', 'display_name': 'University of Sheffield', 'ror': 'https://ror.org/05krs5044', 'country_code': 'GB', 'type': 'education', 'lineage': ['https://openalex.org/I91136226']}|{'id': 'https://openalex.org/I139894009', 'display_name': 'University of Bradford', 'ror': 'https://ror.org/00vs8d940', 'country_code': 'GB', 'type': 'education', 'lineage': ['https://openalex.org/I139894009']}|{'id': 'https://openalex.org/I161028277', 'display_name': 'Institute for Advanced Studies in Basic Sciences', 'ror': 'https://ror.org/00bzsst90', 'country_code': 'IR', 'type': 'education', 'lineage': ['https://openalex.org/I161028277']}|{'id': 'https://openalex.org/I91136226', 'display_name': 'University of Sheffield', 'ror': 'https://ror.org/05krs5044', 'country_code': 'GB', 'type': 'education', 'lineage': ['https://openalex.org/I91136226']}",GB|GB|GB|GB|IR|GB,False|False|False|False|False|False,Jonathan R. Howse|Richard A. L. Jones|Anthony J. Ryan|Tim Gough|Reza Vafabakhsh|Ramin Golestanian,"Department of Physics & Astronomy, University of Sheffield, Sheffield, S3 7RH, United Kingdom.|Department of Physics & Astronomy, University of Sheffield, Sheffield, S3 7RH, United Kingdom.|†Department of Chemistry, University of Sheffield, Sheffield S3 7HF, United Kingdom.|IRC in Polymer Engineering, University of Bradford, BD7 1DP, United Kingdom|Institute for Advanced Studies in Basic Sciences, Zanjan 45195-1159, Iran|Department of Physics & Astronomy, University of Sheffield, Sheffield, S3 7RH, United Kingdom.","{'raw_affiliation_string': 'Department of Physics & Astronomy, University of Sheffield, Sheffield, S3 7RH, United Kingdom.', 'institution_ids': ['https://openalex.org/I91136226']}|{'raw_affiliation_string': 'Department of Physics & Astronomy, University of Sheffield, Sheffield, S3 7RH, United Kingdom.', 'institution_ids': ['https://openalex.org/I91136226']}|{'raw_affiliation_string': '†Department of Chemistry, University of Sheffield, Sheffield S3 7HF, United Kingdom.', 'institution_ids': ['https://openalex.org/I91136226']}|{'raw_affiliation_string': 'IRC in Polymer Engineering, University of Bradford, BD7 1DP, United Kingdom', 'institution_ids': ['https://openalex.org/I139894009']}|{'raw_affiliation_string': 'Institute for Advanced Studies in Basic Sciences, Zanjan 45195-1159, Iran', 'institution_ids': ['https://openalex.org/I161028277']}|{'raw_affiliation_string': 'Department of Physics & Astronomy, University of Sheffield, Sheffield, S3 7RH, United Kingdom.', 'institution_ids': ['https://openalex.org/I91136226']}",https://openalex.org/A5003677224|https://openalex.org/A5054478132|https://openalex.org/A5047595253|https://openalex.org/A5003676909|https://openalex.org/A5041110929|https://openalex.org/A5084685727,Jonathan R. Howse|Richard Jones|Anthony J. Ryan|Tim Gough|Reza Vafabakhsh|Ramin Golestanian,https://orcid.org/0000-0003-1503-2083|https://orcid.org/0000-0001-5400-6369|https://orcid.org/0000-0001-7737-0526|https://orcid.org/0000-0002-6155-5697|https://orcid.org/0000-0001-8384-3203|https://orcid.org/0000-0002-3149-4002,,,,,,,https://openalex.org/T11486|https://openalex.org/T13052|https://openalex.org/T11255,Hydrodynamics of Active Matter|Nanonetworks and Molecular Communication|Microfluidic Techniques for Particle Manipulation and Separation,1.0|0.9913|0.9831,https://openalex.org/subfields/3104|https://openalex.org/subfields/2204|https://openalex.org/subfields/2204,Condensed Matter Physics|Biomedical Engineering|Biomedical Engineering,https://openalex.org/fields/31|https://openalex.org/fields/22|https://openalex.org/fields/22,Physics and Astronomy|Engineering|Engineering,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/microscale-chemistry|https://openalex.org/keywords/active-matter|https://openalex.org/keywords/self-propulsion|https://openalex.org/keywords/bacterial-motion|https://openalex.org/keywords/component,Microscale chemistry|Active matter|Self-Propulsion|Bacterial Motion|Component (thermodynamics),0.8028896|0.5442815|0.513705|0.512529|0.5088182,https://openalex.org/C1034443|https://openalex.org/C121194460|https://openalex.org/C179428855|https://openalex.org/C104114177|https://openalex.org/C2775993382|https://openalex.org/C69357855|https://openalex.org/C168167062|https://openalex.org/C112401455|https://openalex.org/C59789625|https://openalex.org/C159467904|https://openalex.org/C121332964|https://openalex.org/C121864883|https://openalex.org/C192562407|https://openalex.org/C171250308|https://openalex.org/C74650414|https://openalex.org/C185592680|https://openalex.org/C97355855|https://openalex.org/C147789679|https://openalex.org/C33923547|https://openalex.org/C62520636|https://openalex.org/C105795698|https://openalex.org/C95444343|https://openalex.org/C145420912|https://openalex.org/C86803240,https://www.wikidata.org/wiki/Q2583685|https://www.wikidata.org/wiki/Q856741|https://www.wikidata.org/wiki/Q1069216|https://www.wikidata.org/wiki/Q79782|https://www.wikidata.org/wiki/Q4677565|https://www.wikidata.org/wiki/Q163214|https://www.wikidata.org/wiki/Q1117970|https://www.wikidata.org/wiki/Q178036|https://www.wikidata.org/wiki/Q181780|https://www.wikidata.org/wiki/Q2001702|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q677916|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q11468|https://www.wikidata.org/wiki/Q11397|https://www.wikidata.org/wiki/Q2329|https://www.wikidata.org/wiki/Q11473|https://www.wikidata.org/wiki/Q11372|https://www.wikidata.org/wiki/Q395|https://www.wikidata.org/wiki/Q944|https://www.wikidata.org/wiki/Q12483|https://www.wikidata.org/wiki/Q7141|https://www.wikidata.org/wiki/Q853077|https://www.wikidata.org/wiki/Q420,Propulsion|Random walk|Microscale chemistry|Motion (physics)|Active matter|Diffusion|Component (thermodynamics)|Brownian motion|Colloid|Chemical physics|Physics|Statistical physics|Materials science|Nanotechnology|Classical mechanics|Chemistry|Thermodynamics|Physical chemistry|Mathematics|Quantum mechanics|Statistics|Cell biology|Mathematics education|Biology,2|2|2|2|2|2|2|2|2|1|0|1|0|1|1|0|1|1|0|1|1|1|1|0,0.81587344|0.8064729|0.8028896|0.54509556|0.5442815|0.5346377|0.5088182|0.50808144|0.47732812|0.42876822|0.41696033|0.3727654|0.37235278|0.34275326|0.30791926|0.18731537|0.18203726|0.13334915|0.121620625|0.09212223|0.07624072|0.0|0.0|0.0,,,,,,False|True|True|False|False,https://doi.org/10.1103/physrevlett.99.048102|http://eprints.whiterose.ac.uk/121585/1/0706.4406v1.pdf|https://arxiv.org/abs/0706.4406|https://pubmed.ncbi.nlm.nih.gov/17678409|https://api.datacite.org/dois/10.48550/arxiv.0706.4406,None|http://eprints.whiterose.ac.uk/121585/1/0706.4406v1.pdf|https://arxiv.org/pdf/0706.4406|None|None,None|None|None|None|None,None|None|None|None|None,None|acceptedVersion|submittedVersion|None|None,False|True|False|False|nan,False|False|False|False|nan,https://openalex.org/S24807848|https://openalex.org/S4377196101|https://openalex.org/S4306400194|https://openalex.org/S4306525036|https://openalex.org/S4393179698,Physical Review Letters|White Rose Research Online (University of Leeds)|arXiv (Cornell University)|PubMed|DataCite API,0031-9007|None|None|None|None,0031-9007|1079-7114|1092-0145|None|None|None|None,False|False|True|False|True,False|False|False|False|False,True|False|False|False|False,https://openalex.org/P4310320261|https://openalex.org/I130828816|https://openalex.org/I205783295|https://openalex.org/I1299303238|https://openalex.org/I4210145204,American Physical Society|University of Leeds|Cornell University|National Institutes of Health|DataCite,https://openalex.org/P4310320261|https://openalex.org/I130828816|https://openalex.org/I205783295|https://openalex.org/I1299303238|https://openalex.org/I4210145204,American Physical Society|University of Leeds|Cornell University|National Institutes of Health|DataCite,journal|repository|repository|repository|metadata,nan|nan|nan|nan|nan,https://metadata.un.org/sdg/7,0.59,Affordable and clean energy,,,,2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013|2012,86|156|163|181|157|141|158|143|151|135|116|94|66
https://openalex.org/W2063098299,https://doi.org/10.1103/physrevlett.94.220801,Propulsion of a Molecular Machine by Asymmetric Distribution of Reaction Products,Propulsion of a Molecular Machine by Asymmetric Distribution of Reaction Products,2005,2005-06-10,en,article,journal-article,arxiv|crossref|datacite|pubmed,3,5,,,,11.082,True,pdf,705,False,False,4,,https://openalex.org/W2063098299,17,https://openalex.org/W2001962804|https://openalex.org/W2008904150|https://openalex.org/W2029904934|https://openalex.org/W2048053035|https://openalex.org/W2048162211|https://openalex.org/W2053392163|https://openalex.org/W2065061795|https://openalex.org/W2078090267|https://openalex.org/W2080717657|https://openalex.org/W2121326637|https://openalex.org/W2141496833|https://openalex.org/W2151274733|https://openalex.org/W2157005274|https://openalex.org/W2725480271|https://openalex.org/W3008609509|https://openalex.org/W4211203651|https://openalex.org/W604181985,https://openalex.org/W4250341545|https://openalex.org/W4246905533|https://openalex.org/W3158316286|https://openalex.org/W2372045828|https://openalex.org/W2369058408|https://openalex.org/W2364614865|https://openalex.org/W2349812023|https://openalex.org/W2076151490|https://openalex.org/W2057849849|https://openalex.org/W2019594594,https://api.openalex.org/works?filter=cites:W2063098299,2024-10-30T02:14:40.240401,2016-06-24,https://openalex.org/W2063098299,https://doi.org/10.1103/physrevlett.94.220801,2063098299,https://pubmed.ncbi.nlm.nih.gov/16090376,False,https://doi.org/10.1103/physrevlett.94.220801,,https://openalex.org/S24807848,Physical Review Letters,0031-9007,0031-9007|1079-7114|1092-0145,False,False,True,https://openalex.org/P4310320261,American Physical Society,https://openalex.org/P4310320261,American Physical Society,journal,,,,False,False,True,green,https://arxiv.org/pdf/cond-mat/0701169,True,3750.0,USD,3750.0,doaj,0.999954,True,True,99,100,94,22,,,https://openalex.org/T11582,Nanofluidics and Nanopore Technology,0.9985,https://openalex.org/subfields/2204,Biomedical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences,True,https://arxiv.org/abs/cond-mat/0701169,https://arxiv.org/pdf/cond-mat/0701169,https://openalex.org/S4306400194,arXiv (Cornell University),,,True,False,False,https://openalex.org/I205783295,Cornell University,https://openalex.org/I205783295,Cornell University,repository,,,submittedVersion,False,False,,,,,,,,,,A simple model for the reaction-driven propulsion of a small device is proposed as a model for (part of) a molecular machine in aqueous media. The motion of the device is driven by an asymmetric distribution of reaction products. The propulsive velocity of the device is calculated as well as the scale of the velocity fluctuations. The effects of hydrodynamic flow as well as a number of different scenarios for the kinetics of the reaction are addressed.,,,,first|middle|last,"{'id': 'https://openalex.org/I130828816', 'display_name': 'University of Leeds', 'ror': 'https://ror.org/024mrxd33', 'country_code': 'GB', 'type': 'education', 'lineage': ['https://openalex.org/I130828816']}|{'id': 'https://openalex.org/I182145113', 'display_name': 'Isaac Newton Institute for Mathematical Sciences', 'ror': 'https://ror.org/007vkej58', 'country_code': 'GB', 'type': 'facility', 'lineage': ['https://openalex.org/I182145113']}|{'id': 'https://openalex.org/I161028277', 'display_name': 'Institute for Advanced Studies in Basic Sciences', 'ror': 'https://ror.org/00bzsst90', 'country_code': 'IR', 'type': 'education', 'lineage': ['https://openalex.org/I161028277']}|{'id': 'https://openalex.org/I182145113', 'display_name': 'Isaac Newton Institute for Mathematical Sciences', 'ror': 'https://ror.org/007vkej58', 'country_code': 'GB', 'type': 'facility', 'lineage': ['https://openalex.org/I182145113']}|{'id': 'https://openalex.org/I130828816', 'display_name': 'University of Leeds', 'ror': 'https://ror.org/024mrxd33', 'country_code': 'GB', 'type': 'education', 'lineage': ['https://openalex.org/I130828816']}|{'id': 'https://openalex.org/I4210098902', 'display_name': 'Laboratoire de Chimie Théorique', 'ror': 'https://ror.org/00tmb7y09', 'country_code': 'FR', 'type': 'facility', 'lineage': ['https://openalex.org/I1294671590', 'https://openalex.org/I39804081', 'https://openalex.org/I4210098902', 'https://openalex.org/I4210128300']}|{'id': 'https://openalex.org/I1294671590', 'display_name': 'Centre National de la Recherche Scientifique', 'ror': 'https://ror.org/02feahw73', 'country_code': 'FR', 'type': 'government', 'lineage': ['https://openalex.org/I1294671590']}",GB|IR|GB|FR,False|False|False,Ramin Golestanian|Tanniemola B. Liverpool|Armand Ajdari,"Department of Applied Mathematics, University of Leeds, Leeds LS2 9JT, United Kingdom|Institute for Advanced Studies in Basic Sciences, Zanjan 45195-159, Iran|Isaac Newton Institute for Mathematical Sciences, Cambridge CB3 0EH, United Kingdom|Department of Applied Mathematics, University of Leeds, Leeds LS2 9JT, United Kingdom|Isaac Newton Institute for Mathematical Sciences, Cambridge CB3 0EH, United Kingdom|Laboratoire de Physico-Chimie Théorique, UMR CNRS 7083, ESPCI, 10 rue Vauquelin, F-75231 Paris Cedex 05, France","{'raw_affiliation_string': 'Department of Applied Mathematics, University of Leeds, Leeds LS2 9JT, United Kingdom', 'institution_ids': ['https://openalex.org/I130828816']}|{'raw_affiliation_string': 'Isaac Newton Institute for Mathematical Sciences, Cambridge CB3 0EH, United Kingdom', 'institution_ids': ['https://openalex.org/I182145113']}|{'raw_affiliation_string': 'Institute for Advanced Studies in Basic Sciences, Zanjan 45195-159, Iran', 'institution_ids': ['https://openalex.org/I161028277']}|{'raw_affiliation_string': 'Isaac Newton Institute for Mathematical Sciences, Cambridge CB3 0EH, United Kingdom', 'institution_ids': ['https://openalex.org/I182145113']}|{'raw_affiliation_string': 'Department of Applied Mathematics, University of Leeds, Leeds LS2 9JT, United Kingdom', 'institution_ids': ['https://openalex.org/I130828816']}|{'raw_affiliation_string': 'Laboratoire de Physico-Chimie Théorique, UMR CNRS 7083, ESPCI, 10 rue Vauquelin, F-75231 Paris Cedex 05, France', 'institution_ids': ['https://openalex.org/I4210098902', 'https://openalex.org/I1294671590']}",https://openalex.org/A5084685727|https://openalex.org/A5030330815|https://openalex.org/A5108095110,Ramin Golestanian|Tanniemola B. Liverpool|Armand Ajdari,https://orcid.org/0000-0002-3149-4002|https://orcid.org/0000-0003-4376-5604|None,,,,,,,https://openalex.org/T11582|https://openalex.org/T11513|https://openalex.org/T11520,Nanofluidics and Nanopore Technology|Stochastic Resonance in Nonlinear Systems|Stochastic Thermodynamics and Fluctuation Theorems,0.9985|0.9959|0.9952,https://openalex.org/subfields/2204|https://openalex.org/subfields/3109|https://openalex.org/subfields/3109,Biomedical Engineering|Statistical and Nonlinear Physics|Statistical and Nonlinear Physics,https://openalex.org/fields/22|https://openalex.org/fields/31|https://openalex.org/fields/31,Engineering|Physics and Astronomy|Physics and Astronomy,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/molecular-dynamics|https://openalex.org/keywords/single-molecule-sensing|https://openalex.org/keywords/reaction|https://openalex.org/keywords/molecular-machine,Molecular Dynamics|Single-Molecule Sensing|Reaction|Molecular machine,0.52638|0.510473|0.42205584|0.4131171,https://openalex.org/C1034443|https://openalex.org/C2780586882|https://openalex.org/C38349280|https://openalex.org/C57879066|https://openalex.org/C36663273|https://openalex.org/C99664630|https://openalex.org/C121332964|https://openalex.org/C2778755073|https://openalex.org/C139425391|https://openalex.org/C148898269|https://openalex.org/C192562407|https://openalex.org/C121864883|https://openalex.org/C159467904|https://openalex.org/C74650414|https://openalex.org/C171250308|https://openalex.org/C97355855|https://openalex.org/C138885662|https://openalex.org/C111472728|https://openalex.org/C62520636,https://www.wikidata.org/wiki/Q2583685|https://www.wikidata.org/wiki/Q7520643|https://www.wikidata.org/wiki/Q1434290|https://www.wikidata.org/wiki/Q41217|https://www.wikidata.org/wiki/Q209082|https://www.wikidata.org/wiki/Q343546|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q10858537|https://www.wikidata.org/wiki/Q2726733|https://www.wikidata.org/wiki/Q1108792|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q677916|https://www.wikidata.org/wiki/Q2001702|https://www.wikidata.org/wiki/Q11397|https://www.wikidata.org/wiki/Q11468|https://www.wikidata.org/wiki/Q11473|https://www.wikidata.org/wiki/Q5891|https://www.wikidata.org/wiki/Q9471|https://www.wikidata.org/wiki/Q944,Propulsion|Simple (philosophy)|Flow (mathematics)|Mechanics|Chemical kinetics|Reaction|Physics|Scale (ratio)|Molecular machine|Kinetics|Materials science|Statistical physics|Chemical physics|Classical mechanics|Nanotechnology|Thermodynamics|Philosophy|Epistemology|Quantum mechanics,2|2|2|1|3|2|0|2|2|2|0|1|1|1|1|1|0|1|1,0.8225387|0.48432767|0.47933707|0.44751453|0.4395547|0.42205584|0.4167|0.41575918|0.4131171|0.39811233|0.3776189|0.35995716|0.32803187|0.32696468|0.31991762|0.28731555|0.0|0.0|0.0,D008956|D020409|D003102|D003102|D004798|D004798|D007700|D008954|D020409|D013269,"Models, Chemical|Molecular Motor Proteins|Colloids|Colloids|Enzymes|Enzymes|Kinetics|Models, Biological|Molecular Motor Proteins|Stochastic Processes",|Q000737|Q000737||Q000737|||||,None|chemistry|chemistry|None|chemistry|None|None|None|None|None,True|True|False|False|False|False|False|False|False|False,False|True|False|False,https://doi.org/10.1103/physrevlett.94.220801|https://arxiv.org/abs/cond-mat/0701169|https://pubmed.ncbi.nlm.nih.gov/16090376|https://api.datacite.org/dois/10.48550/arxiv.cond-mat/0701169,None|https://arxiv.org/pdf/cond-mat/0701169|None|None,None|None|None|None,None|None|None|None,None|submittedVersion|None|None,False|False|False|nan,False|False|False|nan,https://openalex.org/S24807848|https://openalex.org/S4306400194|https://openalex.org/S4306525036|https://openalex.org/S4393179698,Physical Review Letters|arXiv (Cornell University)|PubMed|DataCite API,0031-9007|None|None|None,0031-9007|1079-7114|1092-0145|None|None|None,False|True|False|True,False|False|False|False,True|False|False|False,https://openalex.org/P4310320261|https://openalex.org/I205783295|https://openalex.org/I1299303238|https://openalex.org/I4210145204,American Physical Society|Cornell University|National Institutes of Health|DataCite,https://openalex.org/P4310320261|https://openalex.org/I205783295|https://openalex.org/I1299303238|https://openalex.org/I4210145204,American Physical Society|Cornell University|National Institutes of Health|DataCite,journal|repository|repository|metadata,nan|nan|nan|nan,https://metadata.un.org/sdg/7,0.64,Affordable and clean energy,,,,2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013|2012,26|46|44|40|44|39|62|57|54|54|38|49|28
