id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,locations_count,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,ids.pmid,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,best_oa_location.source,best_oa_location,apc_list,ids.pmcid,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,primary_location.source,citation_normalized_percentile,primary_topic,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W2042898119,https://doi.org/10.1103/physrevlett.108.268303,Dynamic Clustering in Active Colloidal Suspensions with Chemical Signaling,Dynamic Clustering in Active Colloidal Suspensions with Chemical Signaling,2012,2012-06-26,en,article,journal-article,arxiv|crossref|datacite|pubmed,,2,4,,,,31.019,True,pdf,680,False,False,7,,https://openalex.org/W2042898119,32,https://openalex.org/W1489060462|https://openalex.org/W1806622961|https://openalex.org/W1965424341|https://openalex.org/W1974401867|https://openalex.org/W1977248872|https://openalex.org/W1978265156|https://openalex.org/W1994398472|https://openalex.org/W1999377530|https://openalex.org/W2001962804|https://openalex.org/W2002719769|https://openalex.org/W2004610991|https://openalex.org/W2011511054|https://openalex.org/W2015410655|https://openalex.org/W2015717020|https://openalex.org/W2016746146|https://openalex.org/W2024851651|https://openalex.org/W2034828918|https://openalex.org/W2039118712|https://openalex.org/W2042892258|https://openalex.org/W2044371211|https://openalex.org/W2057730810|https://openalex.org/W2065408165|https://openalex.org/W2068213416|https://openalex.org/W2083492065|https://openalex.org/W2090370210|https://openalex.org/W2105218727|https://openalex.org/W2106166862|https://openalex.org/W2119466014|https://openalex.org/W2123543343|https://openalex.org/W2143117040|https://openalex.org/W2162190973|https://openalex.org/W2168455067,https://openalex.org/W2322569264|https://openalex.org/W2257349530|https://openalex.org/W2093673119|https://openalex.org/W2083493576|https://openalex.org/W2077461433|https://openalex.org/W2032248100|https://openalex.org/W2022300913|https://openalex.org/W1657992821|https://openalex.org/W1570780624|https://openalex.org/W14400985,https://api.openalex.org/works?filter=cites:W2042898119,2024-11-01T18:04:22.690559,2016-06-24,https://openalex.org/W2042898119,https://doi.org/10.1103/physrevlett.108.268303,2042898119,https://pubmed.ncbi.nlm.nih.gov/23005020,False,https://doi.org/10.1103/physrevlett.108.268303,,https://openalex.org/S24807848,Physical Review Letters,0031-9007,0031-9007|1079-7114|1092-0145,False,False,True,https://openalex.org/P4310320261,American Physical Society,https://openalex.org/P4310320261,American Physical Society,journal,,,,False,False,True,green,https://hal.science/hal-01628778/document,True,3750.0,USD,3750.0,doaj,0.942194,False,True,99,100,108,26,,,https://openalex.org/T11486,Hydrodynamics of Active Matter,1.0,https://openalex.org/subfields/3104,Condensed Matter Physics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences,True,https://hal.archives-ouvertes.fr/hal-01628778,https://hal.science/hal-01628778/document,https://openalex.org/S4306402512,HAL (Le Centre pour la Communication Scientifique Directe),,,True,False,False,https://openalex.org/I1294671590,Centre National de la Recherche Scientifique,https://openalex.org/I1294671590,Centre National de la Recherche Scientifique,repository,other-oa,https://openalex.org/licenses/other-oa,submittedVersion,False,False,,,,,,,,,,,,"In this Letter, we explore experimentally the phase behavior of a dense active suspension of self-propelled colloids. In addition to a solidlike and gaslike phase observed for high and low densities, a novel cluster phase is reported at intermediate densities. This takes the form of a stationary assembly of dense aggregates-resulting from a permanent dynamical merging and separation of active colloids-whose average size grows with activity as a linear function of the self-propelling velocity. While different possible scenarios can be considered to account for these observations-such as a generic velocity weakening instability recently put forward-we show that the experimental results are reproduced mathematically by a chemotactic aggregation mechanism, originally introduced to account for bacterial aggregation and accounting here for diffusiophoretic chemical interaction between colloidal swimmers.",first|middle|middle|middle|last,"{'id': 'https://openalex.org/I100532134', 'display_name': 'Université Claude Bernard Lyon 1', 'ror': 'https://ror.org/029brtt94', 'country_code': 'FR', 'type': 'education', 'lineage': ['https://openalex.org/I100532134', 'https://openalex.org/I203339264']}|{'id': 'https://openalex.org/I1294671590', 'display_name': 'Centre National de la Recherche Scientifique', 'ror': 'https://ror.org/02feahw73', 'country_code': 'FR', 'type': 'government', 'lineage': ['https://openalex.org/I1294671590']}|{'id': 'https://openalex.org/I4210152383', 'display_name': 'Forum Réfugiés - Cosi', 'ror': 'https://ror.org/04r3a4v95', 'country_code': 'FR', 'type': 'nonprofit', 'lineage': ['https://openalex.org/I4210152383']}|{'id': 'https://openalex.org/I100532134', 'display_name': 'Université Claude Bernard Lyon 1', 'ror': 'https://ror.org/029brtt94', 'country_code': 'FR', 'type': 'education', 'lineage': ['https://openalex.org/I100532134', 'https://openalex.org/I203339264']}|{'id': 'https://openalex.org/I1294671590', 'display_name': 'Centre National de la Recherche Scientifique', 'ror': 'https://ror.org/02feahw73', 'country_code': 'FR', 'type': 'government', 'lineage': ['https://openalex.org/I1294671590']}|{'id': 'https://openalex.org/I4210152383', 'display_name': 'Forum Réfugiés - Cosi', 'ror': 'https://ror.org/04r3a4v95', 'country_code': 'FR', 'type': 'nonprofit', 'lineage': ['https://openalex.org/I4210152383']}|{'id': 'https://openalex.org/I57206974', 'display_name': 'New York University', 'ror': 'https://ror.org/0190ak572', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I57206974']}|{'id': 'https://openalex.org/I100532134', 'display_name': 'Université Claude Bernard Lyon 1', 'ror': 'https://ror.org/029brtt94', 'country_code': 'FR', 'type': 'education', 'lineage': ['https://openalex.org/I100532134', 'https://openalex.org/I203339264']}|{'id': 'https://openalex.org/I1294671590', 'display_name': 'Centre National de la Recherche Scientifique', 'ror': 'https://ror.org/02feahw73', 'country_code': 'FR', 'type': 'government', 'lineage': ['https://openalex.org/I1294671590']}|{'id': 'https://openalex.org/I4210152383', 'display_name': 'Forum Réfugiés - Cosi', 'ror': 'https://ror.org/04r3a4v95', 'country_code': 'FR', 'type': 'nonprofit', 'lineage': ['https://openalex.org/I4210152383']}|{'id': 'https://openalex.org/I100532134', 'display_name': 'Université Claude Bernard Lyon 1', 'ror': 'https://ror.org/029brtt94', 'country_code': 'FR', 'type': 'education', 'lineage': ['https://openalex.org/I100532134', 'https://openalex.org/I203339264']}|{'id': 'https://openalex.org/I1294671590', 'display_name': 'Centre National de la Recherche Scientifique', 'ror': 'https://ror.org/02feahw73', 'country_code': 'FR', 'type': 'government', 'lineage': ['https://openalex.org/I1294671590']}|{'id': 'https://openalex.org/I4210152383', 'display_name': 'Forum Réfugiés - Cosi', 'ror': 'https://ror.org/04r3a4v95', 'country_code': 'FR', 'type': 'nonprofit', 'lineage': ['https://openalex.org/I4210152383']}",FR|FR|US|FR|FR,False|False|False|False|False,I. Theurkauff|C. Cottin-Bizonne|J. Palacci|C. Ybert|L. Bocquet,"F-69622 Villeurbanne, France|LPMCN, Université Lyon 1 and CNRS, UMR 5586|Université de Lyon|F-69622 Villeurbanne, France|LPMCN, Université Lyon 1 and CNRS, UMR 5586|Université de Lyon|CSMR, New York University, 4 Washington Place, New York 10003, USA|F-69622 Villeurbanne, France|LPMCN, Université Lyon 1 and CNRS, UMR 5586|Université de Lyon|F-69622 Villeurbanne, France|LPMCN, Université Lyon 1 and CNRS, UMR 5586|Université de Lyon","{'raw_affiliation_string': 'LPMCN, Université Lyon 1 and CNRS, UMR 5586', 'institution_ids': ['https://openalex.org/I100532134', 'https://openalex.org/I1294671590']}|{'raw_affiliation_string': 'F-69622 Villeurbanne, France', 'institution_ids': ['https://openalex.org/I4210152383']}|{'raw_affiliation_string': 'Université de Lyon', 'institution_ids': ['https://openalex.org/I100532134']}|{'raw_affiliation_string': 'Université de Lyon', 'institution_ids': ['https://openalex.org/I100532134']}|{'raw_affiliation_string': 'LPMCN, Université Lyon 1 and CNRS, UMR 5586', 'institution_ids': ['https://openalex.org/I100532134', 'https://openalex.org/I1294671590']}|{'raw_affiliation_string': 'F-69622 Villeurbanne, France', 'institution_ids': ['https://openalex.org/I4210152383']}|{'raw_affiliation_string': 'CSMR, New York University, 4 Washington Place, New York 10003, USA', 'institution_ids': ['https://openalex.org/I57206974']}|{'raw_affiliation_string': 'LPMCN, Université Lyon 1 and CNRS, UMR 5586', 'institution_ids': ['https://openalex.org/I100532134', 'https://openalex.org/I1294671590']}|{'raw_affiliation_string': 'F-69622 Villeurbanne, France', 'institution_ids': ['https://openalex.org/I4210152383']}|{'raw_affiliation_string': 'Université de Lyon', 'institution_ids': ['https://openalex.org/I100532134']}|{'raw_affiliation_string': 'LPMCN, Université Lyon 1 and CNRS, UMR 5586', 'institution_ids': ['https://openalex.org/I100532134', 'https://openalex.org/I1294671590']}|{'raw_affiliation_string': 'F-69622 Villeurbanne, France', 'institution_ids': ['https://openalex.org/I4210152383']}|{'raw_affiliation_string': 'Université de Lyon', 'institution_ids': ['https://openalex.org/I100532134']}",https://openalex.org/A5080849855|https://openalex.org/A5045724257|https://openalex.org/A5055738338|https://openalex.org/A5064651301|https://openalex.org/A5063972997,Isaac Theurkauff|Cécile Cottin-Bizonne|Jérémie Palacci|Christophe Ybert|Lydéric Bocquet,https://orcid.org/0000-0002-0950-6118|https://orcid.org/0000-0001-5807-9215|https://orcid.org/0000-0002-7253-9465|https://orcid.org/0000-0002-2793-7229|https://orcid.org/0000-0003-3577-5335,https://openalex.org/T11486|https://openalex.org/T13052|https://openalex.org/T11255,Hydrodynamics of Active Matter|Nanonetworks and Molecular Communication|Microfluidic Techniques for Particle Manipulation and Separation,1.0|0.9975|0.9947,https://openalex.org/subfields/3104|https://openalex.org/subfields/2204|https://openalex.org/subfields/2204,Condensed Matter Physics|Biomedical Engineering|Biomedical Engineering,https://openalex.org/fields/31|https://openalex.org/fields/22|https://openalex.org/fields/22,Physics and Astronomy|Engineering|Engineering,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/suspension|https://openalex.org/keywords/collective-behavior,Suspension (topology)|Collective Behavior,0.5491361|0.50296,https://openalex.org/C159467904|https://openalex.org/C59789625|https://openalex.org/C164866538|https://openalex.org/C105341887|https://openalex.org/C207821765|https://openalex.org/C44280652|https://openalex.org/C192562407|https://openalex.org/C57879066|https://openalex.org/C171250308|https://openalex.org/C121332964|https://openalex.org/C185592680|https://openalex.org/C147789679|https://openalex.org/C41008148|https://openalex.org/C62520636|https://openalex.org/C33923547|https://openalex.org/C5961521|https://openalex.org/C202444582|https://openalex.org/C199360897,https://www.wikidata.org/wiki/Q2001702|https://www.wikidata.org/wiki/Q181780|https://www.wikidata.org/wiki/Q367351|https://www.wikidata.org/wiki/Q1307987|https://www.wikidata.org/wiki/Q405372|https://www.wikidata.org/wiki/Q104837|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q41217|https://www.wikidata.org/wiki/Q11468|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q2329|https://www.wikidata.org/wiki/Q11372|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q944|https://www.wikidata.org/wiki/Q395|https://www.wikidata.org/wiki/Q746083|https://www.wikidata.org/wiki/Q837863|https://www.wikidata.org/wiki/Q9143,Chemical physics|Colloid|Cluster (spacecraft)|Suspension (topology)|Instability|Phase (matter)|Materials science|Mechanics|Nanotechnology|Physics|Chemistry|Physical chemistry|Computer science|Quantum mechanics|Mathematics|Homotopy|Pure mathematics|Programming language,1|2|2|3|2|2|0|1|1|0|0|1|0|1|0|2|1|1,0.73560566|0.68399507|0.5952637|0.5491361|0.53362554|0.51132035|0.46866405|0.38275322|0.3610853|0.33592245|0.22735938|0.13911435|0.1341537|0.0962922|0.0|0.0|0.0|0.0,,,,,,False|True|True|True|True|False|False,https://doi.org/10.1103/physrevlett.108.268303|https://hal.archives-ouvertes.fr/hal-01628778|https://arxiv.org/abs/1202.6264|https://hal.archives-ouvertes.fr/hal-01628778/file/Phys.%20Rev.%20Lett.%202012%20Theurkauff.pdf|https://hal.archives-ouvertes.fr/hal-01628778/document|https://pubmed.ncbi.nlm.nih.gov/23005020|https://api.datacite.org/dois/10.48550/arxiv.1202.6264,None|https://hal.science/hal-01628778/document|https://arxiv.org/pdf/1202.6264|https://hal.archives-ouvertes.fr/hal-01628778/file/Phys.%20Rev.%20Lett.%202012%20Theurkauff.pdf|https://hal.archives-ouvertes.fr/hal-01628778/document|None|None,None|other-oa|None|None|None|None|None,None|https://openalex.org/licenses/other-oa|None|None|None|None|None,None|submittedVersion|submittedVersion|submittedVersion|submittedVersion|None|None,False|False|False|False|False|False|nan,False|False|False|False|False|False|nan,https://openalex.org/S24807848|https://openalex.org/S4306402512|https://openalex.org/S4306400194|https://openalex.org/S4306402512|https://openalex.org/S4306402512|https://openalex.org/S4306525036|https://openalex.org/S4393179698,Physical Review Letters|HAL (Le Centre pour la Communication Scientifique Directe)|arXiv (Cornell University)|HAL (Le Centre pour la Communication Scientifique Directe)|HAL (Le Centre pour la Communication Scientifique Directe)|PubMed|DataCite API,0031-9007|None|None|None|None|None|None,0031-9007|1079-7114|1092-0145|None|None|None|None|None|None,False|True|True|True|True|False|True,False|False|False|False|False|False|False,True|False|False|False|False|False|False,https://openalex.org/P4310320261|https://openalex.org/I1294671590|https://openalex.org/I205783295|https://openalex.org/I1294671590|https://openalex.org/I1294671590|https://openalex.org/I1299303238|https://openalex.org/I4210145204,American Physical Society|Centre National de la Recherche Scientifique|Cornell University|Centre National de la Recherche Scientifique|Centre National de la Recherche Scientifique|National Institutes of Health|DataCite,https://openalex.org/P4310320261|https://openalex.org/I1294671590|https://openalex.org/I205783295|https://openalex.org/I1294671590|https://openalex.org/I1294671590|https://openalex.org/I1299303238|https://openalex.org/I4210145204,American Physical Society|Centre National de la Recherche Scientifique|Cornell University|Centre National de la Recherche Scientifique|Centre National de la Recherche Scientifique|National Institutes of Health|DataCite,journal|repository|repository|repository|repository|repository|metadata,nan|nan|nan|nan|nan|nan|nan,https://metadata.un.org/sdg/14,Life below water,0.84,,,,2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013,42|49|58|58|60|67|69|53|67|62|51|44
