id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_paid,fwci,has_fulltext,cited_by_count,is_retracted,is_paratext,locations_count,best_oa_location,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,apc_list,ids.mag,ids.pmid,primary_location.source,citation_normalized_percentile,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W4399028601,https://doi.org/10.1016/j.colsurfa.2024.134371,"Self-assembled lyotropic liquid crystals from natural surfactant: a study on their structural, rheological and antimicrobial behaviour","Self-assembled lyotropic liquid crystals from natural surfactant: a study on their structural, rheological and antimicrobial behaviour",2024,2024-05-26,en,article,journal-article,crossref,,2,6,https://openalex.org/A5010549691,https://openalex.org/I933318745,,0.0,False,2,False,False,1,,,,80,https://openalex.org/W1551468382|https://openalex.org/W1973420386|https://openalex.org/W1979679542|https://openalex.org/W1979682983|https://openalex.org/W1982861022|https://openalex.org/W1983571768|https://openalex.org/W1984725280|https://openalex.org/W1994821830|https://openalex.org/W1999353207|https://openalex.org/W2002920162|https://openalex.org/W2007105570|https://openalex.org/W2010252580|https://openalex.org/W2012912679|https://openalex.org/W2014547584|https://openalex.org/W2023002337|https://openalex.org/W2025369431|https://openalex.org/W2027234900|https://openalex.org/W2031336453|https://openalex.org/W2032264916|https://openalex.org/W2035108932|https://openalex.org/W2041191874|https://openalex.org/W2043564745|https://openalex.org/W2054285905|https://openalex.org/W2063078439|https://openalex.org/W2065343072|https://openalex.org/W2066609024|https://openalex.org/W2075004901|https://openalex.org/W2075771851|https://openalex.org/W2085316659|https://openalex.org/W2086950026|https://openalex.org/W2088342708|https://openalex.org/W2091208364|https://openalex.org/W2092789669|https://openalex.org/W2103182534|https://openalex.org/W2107351349|https://openalex.org/W2119542232|https://openalex.org/W2140902181|https://openalex.org/W2179709362|https://openalex.org/W2231745831|https://openalex.org/W2332088472|https://openalex.org/W2341268747|https://openalex.org/W2396115486|https://openalex.org/W2555501108|https://openalex.org/W2746078883|https://openalex.org/W2772663228|https://openalex.org/W2781996362|https://openalex.org/W2787879234|https://openalex.org/W2794351908|https://openalex.org/W2803769794|https://openalex.org/W2865707378|https://openalex.org/W2883012617|https://openalex.org/W2891949334|https://openalex.org/W2895758298|https://openalex.org/W2920881718|https://openalex.org/W2922554383|https://openalex.org/W2955212524|https://openalex.org/W2989746708|https://openalex.org/W2997812338|https://openalex.org/W3009916063|https://openalex.org/W3013217176|https://openalex.org/W3083009393|https://openalex.org/W3092172955|https://openalex.org/W3099156655|https://openalex.org/W3111759594|https://openalex.org/W3114969372|https://openalex.org/W3124351110|https://openalex.org/W3124836690|https://openalex.org/W3125115081|https://openalex.org/W3167871651|https://openalex.org/W3182768862|https://openalex.org/W3195404119|https://openalex.org/W3198188018|https://openalex.org/W4214897665|https://openalex.org/W4280575127|https://openalex.org/W4288885970|https://openalex.org/W4296984534|https://openalex.org/W4318472995|https://openalex.org/W4385304560|https://openalex.org/W4385742953|https://openalex.org/W623441700,https://openalex.org/W4251342531|https://openalex.org/W3093403427|https://openalex.org/W2804559434|https://openalex.org/W2612689273|https://openalex.org/W2145962525|https://openalex.org/W2087553657|https://openalex.org/W2010378001|https://openalex.org/W2000993019|https://openalex.org/W1999248413|https://openalex.org/W1584698096,https://api.openalex.org/works?filter=cites:W4399028601,2024-11-10T09:17:23.607026,2024-05-26,https://openalex.org/W4399028601,https://doi.org/10.1016/j.colsurfa.2024.134371,False,https://doi.org/10.1016/j.colsurfa.2024.134371,,https://openalex.org/S94313546,Colloids and Surfaces A Physicochemical and Engineering Aspects,0927-7757,0927-7757|1873-4359,False,False,True,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/P4310320990,Elsevier BV,journal,,,,False,False,False,closed,,False,3110.0,USD,3110.0,doaj,0.0,False,False,94,97,696,,134371,134371,https://openalex.org/T10721,Surfactant Aggregation and Self-Assembly Phenomena,0.9993,https://openalex.org/subfields/1605,Organic Chemistry,https://openalex.org/fields/16,Chemistry,https://openalex.org/domains/3,Physical Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,first|middle|middle|middle|middle|middle|middle|last,"{'id': 'https://openalex.org/I933318745', 'display_name': 'Dehradun Institute of Technology University', 'ror': 'https://ror.org/01v5k4d73', 'country_code': 'IN', 'type': 'education', 'lineage': ['https://openalex.org/I933318745']}|{'id': 'https://openalex.org/I933318745', 'display_name': 'Dehradun Institute of Technology University', 'ror': 'https://ror.org/01v5k4d73', 'country_code': 'IN', 'type': 'education', 'lineage': ['https://openalex.org/I933318745']}|{'id': 'https://openalex.org/I124227911', 'display_name': 'Ben-Gurion University of the Negev', 'ror': 'https://ror.org/05tkyf982', 'country_code': 'IL', 'type': 'education', 'lineage': ['https://openalex.org/I124227911']}|{'id': 'https://openalex.org/I933318745', 'display_name': 'Dehradun Institute of Technology University', 'ror': 'https://ror.org/01v5k4d73', 'country_code': 'IN', 'type': 'education', 'lineage': ['https://openalex.org/I933318745']}|{'id': 'https://openalex.org/I4210114149', 'display_name': 'KR Mangalam University', 'ror': 'https://ror.org/026b9sf88', 'country_code': 'IN', 'type': 'education', 'lineage': ['https://openalex.org/I4210114149']}|{'id': 'https://openalex.org/I191972202', 'display_name': 'Amity University', 'ror': 'https://ror.org/02n9z0v62', 'country_code': 'IN', 'type': 'education', 'lineage': ['https://openalex.org/I191972202']}|{'id': 'https://openalex.org/I302410947', 'display_name': 'M S Ramaiah University of Applied Sciences', 'ror': 'https://ror.org/02anh8x74', 'country_code': 'IN', 'type': 'education', 'lineage': ['https://openalex.org/I302410947']}|{'id': 'https://openalex.org/I154851008', 'display_name': 'Indian Institute of Technology Roorkee', 'ror': 'https://ror.org/00582g326', 'country_code': 'IN', 'type': 'education', 'lineage': ['https://openalex.org/I154851008']}|{'id': 'https://openalex.org/I933318745', 'display_name': 'Dehradun Institute of Technology University', 'ror': 'https://ror.org/01v5k4d73', 'country_code': 'IN', 'type': 'education', 'lineage': ['https://openalex.org/I933318745']}",IN|IL|IN|IN|IN|IN|IN|IN|IN,False|False|False|False|False|False|False|True,None Yogita|Prayas Singh|Samta Manori|None Farheen|Havagiray Chitme|Kuldeep Kumar Raina|Ramesh Chandra|Ravi K. Shukla,"Advanced Functional Smart Materials Laboratory, Department of Physics, School of Physical Sciences, DIT University, Dehradun, India|Advanced Functional Smart Materials Laboratory, Department of Physics, School of Physical Sciences, DIT University, Dehradun, India|The Swiss Institute for Dryland Environmental and Energy Research (SIDEER), The Jacob Blaustein Institutes for Desert Research (BIDR), Ben-Gurion University of the Negev, Sede Boqer Campus-8499000, Israel|Advanced Functional Smart Materials Laboratory, Department of Physics, School of Physical Sciences, DIT University, Dehradun, India|School of Medical and Allied Sciences, K. R. Mangalam University, Gurugram, Haryana, 122103, India|Amity Institute of Pharmacy, Amity University, Noida, Uttar Pradesh, India|MS Ramaiah University of Applied Sciences, Bengaluru Urban, Karnataka, India|Nanoscience Laboratory, Institute Instrumentation Centre, Indian Institute of Technology Roorkee, Roorkee-247667, Uttarakhand, India|Advanced Functional Smart Materials Laboratory, Department of Physics, School of Physical Sciences, DIT University, Dehradun, India","{'raw_affiliation_string': 'Advanced Functional Smart Materials Laboratory, Department of Physics, School of Physical Sciences, DIT University, Dehradun, India', 'institution_ids': ['https://openalex.org/I933318745']}|{'raw_affiliation_string': 'Advanced Functional Smart Materials Laboratory, Department of Physics, School of Physical Sciences, DIT University, Dehradun, India', 'institution_ids': ['https://openalex.org/I933318745']}|{'raw_affiliation_string': 'The Swiss Institute for Dryland Environmental and Energy Research (SIDEER), The Jacob Blaustein Institutes for Desert Research (BIDR), Ben-Gurion University of the Negev, Sede Boqer Campus-8499000, Israel', 'institution_ids': ['https://openalex.org/I124227911']}|{'raw_affiliation_string': 'Advanced Functional Smart Materials Laboratory, Department of Physics, School of Physical Sciences, DIT University, Dehradun, India', 'institution_ids': ['https://openalex.org/I933318745']}|{'raw_affiliation_string': 'School of Medical and Allied Sciences, K. R. Mangalam University, Gurugram, Haryana, 122103, India', 'institution_ids': ['https://openalex.org/I4210114149']}|{'raw_affiliation_string': 'Amity Institute of Pharmacy, Amity University, Noida, Uttar Pradesh, India', 'institution_ids': ['https://openalex.org/I191972202']}|{'raw_affiliation_string': 'MS Ramaiah University of Applied Sciences, Bengaluru Urban, Karnataka, India', 'institution_ids': ['https://openalex.org/I302410947']}|{'raw_affiliation_string': 'Nanoscience Laboratory, Institute Instrumentation Centre, Indian Institute of Technology Roorkee, Roorkee-247667, Uttarakhand, India', 'institution_ids': ['https://openalex.org/I154851008']}|{'raw_affiliation_string': 'Advanced Functional Smart Materials Laboratory, Department of Physics, School of Physical Sciences, DIT University, Dehradun, India', 'institution_ids': ['https://openalex.org/I933318745']}",https://openalex.org/A5029576252|https://openalex.org/A5019091415|https://openalex.org/A5020327350|https://openalex.org/A5047473643|https://openalex.org/A5065903999|https://openalex.org/A5008687122|https://openalex.org/A5025867614|https://openalex.org/A5010549691,Yogita|Prayas Singh|Samta Manori|Farheen|Havagiray Chitme|K. K. Raina|Ramesh Chandra|Ravi K. Shukla,https://orcid.org/0009-0007-0602-052X|https://orcid.org/0000-0001-9236-7173|https://orcid.org/0000-0002-6044-563X|None|https://orcid.org/0000-0002-4855-9634|https://orcid.org/0000-0002-0959-0735|https://orcid.org/0000-0002-4529-2217|https://orcid.org/0000-0002-8000-5113,https://openalex.org/T10721|https://openalex.org/T13092|https://openalex.org/T10908,Surfactant Aggregation and Self-Assembly Phenomena|Fate and Effects of Surfactants in the Environment|Chiral Separation in Chromatography,0.9993|0.9815|0.9727,https://openalex.org/subfields/1605|https://openalex.org/subfields/2304|https://openalex.org/subfields/1607,Organic Chemistry|Environmental Chemistry|Spectroscopy,https://openalex.org/fields/16|https://openalex.org/fields/23|https://openalex.org/fields/16,Chemistry|Environmental Science|Chemistry,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/lyotropic|https://openalex.org/keywords/lyotropic-liquid-crystal|https://openalex.org/keywords/surfactants,Lyotropic|Lyotropic liquid crystal|Surfactants,0.61501443|0.5688416|0.523495,https://openalex.org/C58226133|https://openalex.org/C200990466|https://openalex.org/C148280534|https://openalex.org/C192562407|https://openalex.org/C15133125|https://openalex.org/C4937899|https://openalex.org/C42360764|https://openalex.org/C13274807|https://openalex.org/C185592680|https://openalex.org/C178790620|https://openalex.org/C2994273327|https://openalex.org/C159985019|https://openalex.org/C127413603|https://openalex.org/C49040817,https://www.wikidata.org/wiki/Q1324199|https://www.wikidata.org/wiki/Q271707|https://www.wikidata.org/wiki/Q6709833|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q6709833|https://www.wikidata.org/wiki/Q68541106|https://www.wikidata.org/wiki/Q83588|https://www.wikidata.org/wiki/Q203989|https://www.wikidata.org/wiki/Q2329|https://www.wikidata.org/wiki/Q11351|https://www.wikidata.org/wiki/Q203989|https://www.wikidata.org/wiki/Q181790|https://www.wikidata.org/wiki/Q11023|https://www.wikidata.org/wiki/Q193091,Pulmonary surfactant|Rheology|Lyotropic|Materials science|Lyotropic liquid crystal|Antimicrobial|Chemical engineering|Liquid crystal|Chemistry|Organic chemistry|Liquid crystalline|Composite material|Engineering|Optoelectronics,2|2|4|0|3|2|1|2|0|1|3|1|0|1,0.83992755|0.6648032|0.61501443|0.57562315|0.5688416|0.51611936|0.5122115|0.4714711|0.305014|0.2486375|0.22745442|0.16039118|0.060493737|0.0,,,,,,False,https://doi.org/10.1016/j.colsurfa.2024.134371,None,None,None,None,False,False,https://openalex.org/S94313546,Colloids and Surfaces A Physicochemical and Engineering Aspects,0927-7757,0927-7757|1873-4359,False,False,True,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/P4310320990,Elsevier BV,journal,nan,,,,,,,2024,2
https://openalex.org/W2017125215,https://doi.org/10.1016/0166-6622(91)80104-v,"Studies on the surface and thermodynamic properties of some surfactants in aqueous and water+1,4-dioxane solutions","Studies on the surface and thermodynamic properties of some surfactants in aqueous and water+1,4-dioxane solutions",1991,1991-01-01,en,article,journal-article,crossref,,1,2,,,,0.0,False,83,False,False,1,,,,10,https://openalex.org/W1983681180|https://openalex.org/W1997460031|https://openalex.org/W2004138366|https://openalex.org/W2045107503|https://openalex.org/W2052288375|https://openalex.org/W2053364729|https://openalex.org/W2069060079|https://openalex.org/W2075069321|https://openalex.org/W2320215838|https://openalex.org/W2345216162,https://openalex.org/W2351839377|https://openalex.org/W2108166312|https://openalex.org/W2083952113|https://openalex.org/W2080249810|https://openalex.org/W2072258944|https://openalex.org/W2034700466|https://openalex.org/W2031253216|https://openalex.org/W1980801252|https://openalex.org/W1964225083|https://openalex.org/W1488401375,https://api.openalex.org/works?filter=cites:W2017125215,2024-11-13T02:27:50.752316,2016-06-24,https://openalex.org/W2017125215,https://doi.org/10.1016/0166-6622(91)80104-v,False,https://doi.org/10.1016/0166-6622(91)80104-v,,https://openalex.org/S38768227,Colloids and Surfaces,0166-6622,0166-6622|1873-4340,False,False,False,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/P4310320990,Elsevier BV,journal,,,,False,False,False,closed,,False,,,,,0.947924,False,True,95,96,55,,345,358,https://openalex.org/T10721,Surfactant Aggregation and Self-Assembly Phenomena,1.0,https://openalex.org/subfields/1605,Organic Chemistry,https://openalex.org/fields/16,Chemistry,https://openalex.org/domains/3,Physical Sciences,,2017125215,,,,,,,,,,,,,,,,,,,,,,,,,first|middle|last,"{'id': 'https://openalex.org/I24927338', 'display_name': 'Chaudhary Charan Singh Haryana Agricultural University', 'ror': 'https://ror.org/0261g6j35', 'country_code': 'IN', 'type': 'education', 'lineage': ['https://openalex.org/I24927338']}|{'id': 'https://openalex.org/I24927338', 'display_name': 'Chaudhary Charan Singh Haryana Agricultural University', 'ror': 'https://ror.org/0261g6j35', 'country_code': 'IN', 'type': 'education', 'lineage': ['https://openalex.org/I24927338']}|{'id': 'https://openalex.org/I905734797', 'display_name': 'Maharshi Dayanand University', 'ror': 'https://ror.org/03kaab451', 'country_code': 'IN', 'type': 'education', 'lineage': ['https://openalex.org/I905734797']}",IN|IN|IN,False|False|False,K. Ananda|O.P. Yadav|P.P. Singh,"Department of Chemistry and Biochemistry, Haryana Agricultural University, Hisar - 125 004 India|Department of Chemistry and Biochemistry, Haryana Agricultural University, Hisar - 125 004 India|Chemistry Department, Maharishi Dayanand University, Rohtak - 124 001 India","{'raw_affiliation_string': 'Department of Chemistry and Biochemistry, Haryana Agricultural University, Hisar - 125 004 India', 'institution_ids': ['https://openalex.org/I24927338']}|{'raw_affiliation_string': 'Department of Chemistry and Biochemistry, Haryana Agricultural University, Hisar - 125 004 India', 'institution_ids': ['https://openalex.org/I24927338']}|{'raw_affiliation_string': 'Chemistry Department, Maharishi Dayanand University, Rohtak - 124 001 India', 'institution_ids': ['https://openalex.org/I905734797']}",https://openalex.org/A5109273954|https://openalex.org/A5001224874|https://openalex.org/A5019091415,K. Ananda|Om Prakash Yadav|Prayas Singh,None|https://orcid.org/0000-0001-7811-5455|https://orcid.org/0000-0001-9236-7173,https://openalex.org/T10721|https://openalex.org/T10962|https://openalex.org/T11936,Surfactant Aggregation and Self-Assembly Phenomena|Properties of Liquid Mixtures in Thermodynamics|Aqueous Two-Phase Systems in Separation Science,1.0|0.9991|0.9985,https://openalex.org/subfields/1605|https://openalex.org/subfields/1507|https://openalex.org/subfields/1506,Organic Chemistry|Fluid Flow and Transfer Processes|Filtration and Separation,https://openalex.org/fields/16|https://openalex.org/fields/15|https://openalex.org/fields/15,Chemistry|Chemical Engineering|Chemical Engineering,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,"https://openalex.org/keywords/dodecylbenzene|https://openalex.org/keywords/surfactants|https://openalex.org/keywords/surface-tension|https://openalex.org/keywords/adsorption|https://openalex.org/keywords/surface-pressure|https://openalex.org/keywords/1,4-dioxane","Dodecylbenzene|Surfactants|Surface Tension|Adsorption|Surface pressure|1,4-Dioxane",0.86712635|0.557402|0.539825|0.513771|0.5016756|0.43677548,https://openalex.org/C2776712485|https://openalex.org/C185592680|https://openalex.org/C8892853|https://openalex.org/C184651966|https://openalex.org/C55352822|https://openalex.org/C150394285|https://openalex.org/C101677414|https://openalex.org/C537181965|https://openalex.org/C58226133|https://openalex.org/C179104552|https://openalex.org/C2776300020|https://openalex.org/C2780457209|https://openalex.org/C97355855|https://openalex.org/C147789679|https://openalex.org/C2778894819|https://openalex.org/C178790620|https://openalex.org/C121332964|https://openalex.org/C55493867|https://openalex.org/C57879066,https://www.wikidata.org/wiki/Q414469|https://www.wikidata.org/wiki/Q2329|https://www.wikidata.org/wiki/Q170749|https://www.wikidata.org/wiki/Q906356|https://www.wikidata.org/wiki/Q5558978|https://www.wikidata.org/wiki/Q180254|https://www.wikidata.org/wiki/Q81809|https://www.wikidata.org/wiki/Q658|https://www.wikidata.org/wiki/Q1324199|https://www.wikidata.org/wiki/Q11165|https://www.wikidata.org/wiki/Q422423|https://www.wikidata.org/wiki/Q161532|https://www.wikidata.org/wiki/Q11473|https://www.wikidata.org/wiki/Q11372|https://www.wikidata.org/wiki/Q922718|https://www.wikidata.org/wiki/Q11351|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q7094|https://www.wikidata.org/wiki/Q41217,"Dodecylbenzene|Chemistry|Surface tension|Aqueous solution|Gibbs isotherm|Adsorption|Surface pressure|Sodium|Pulmonary surfactant|Inorganic chemistry|Bromide|1,4-Dioxane|Thermodynamics|Physical chemistry|Sulfonate|Organic chemistry|Physics|Biochemistry|Mechanics",4|0|2|2|3|2|2|2|2|1|2|2|1|1|3|1|0|1|1,0.86712635|0.8174059|0.80051494|0.7682134|0.69560546|0.695534|0.5016756|0.4956466|0.4742357|0.44472468|0.44335398|0.43677548|0.3269164|0.3063173|0.3005044|0.27810532|0.0|0.0|0.0,,,,,,False,https://doi.org/10.1016/0166-6622(91)80104-v,None,None,None,None,False,False,https://openalex.org/S38768227,Colloids and Surfaces,0166-6622,0166-6622|1873-4340,False,False,False,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/P4310320990,Elsevier BV,journal,nan,https://metadata.un.org/sdg/6,Clean water and sanitation,0.65,,,,2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013|2012,4|3|7|4|3|4|4|4|6|6|3|9|2
