id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,locations_count,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,ids.pmid,apc_paid,apc_list,ids.mag,ids.pmcid,best_oa_location,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.score,sustainable_development_goals.display_name,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W4220708114,https://doi.org/10.1002/anse.202200005,"Gold Nanostars: Synthesis, Optical and SERS Analytical Properties","Gold Nanostars: Synthesis, Optical and SERS Analytical Properties",2022,2022-03-16,en,article,journal-article,crossref,,4,8,https://openalex.org/A5015835826|https://openalex.org/A5082376678|https://openalex.org/A5076287357,https://openalex.org/I4210158687|https://openalex.org/I134820265|https://openalex.org/I4210087059|https://openalex.org/I159176309|https://openalex.org/I55952717|https://openalex.org/I11932220,2.635,True,pdf,39,False,False,2,,,129,https://openalex.org/W1902314886|https://openalex.org/W1922109947|https://openalex.org/W1964746125|https://openalex.org/W1968581983|https://openalex.org/W1970403751|https://openalex.org/W1973452921|https://openalex.org/W1974139930|https://openalex.org/W1982748548|https://openalex.org/W1986722065|https://openalex.org/W1988505580|https://openalex.org/W1991068361|https://openalex.org/W1991205426|https://openalex.org/W1991655472|https://openalex.org/W1993343079|https://openalex.org/W2003065802|https://openalex.org/W2008800413|https://openalex.org/W2009556466|https://openalex.org/W2016099912|https://openalex.org/W2017332618|https://openalex.org/W2019758181|https://openalex.org/W2020443195|https://openalex.org/W2031686597|https://openalex.org/W2033372200|https://openalex.org/W2034446591|https://openalex.org/W2038750423|https://openalex.org/W2046236605|https://openalex.org/W2048881713|https://openalex.org/W2052044194|https://openalex.org/W2055158065|https://openalex.org/W2056695993|https://openalex.org/W2057086358|https://openalex.org/W2060641559|https://openalex.org/W2065715724|https://openalex.org/W2070168429|https://openalex.org/W2070892998|https://openalex.org/W2076440513|https://openalex.org/W2076814245|https://openalex.org/W2077816672|https://openalex.org/W2081090017|https://openalex.org/W2089124524|https://openalex.org/W2089851463|https://openalex.org/W2092188508|https://openalex.org/W2094895854|https://openalex.org/W2100282116|https://openalex.org/W2104160815|https://openalex.org/W2109110753|https://openalex.org/W2114870709|https://openalex.org/W2122028423|https://openalex.org/W2122085202|https://openalex.org/W2125490448|https://openalex.org/W2133790246|https://openalex.org/W2143623790|https://openalex.org/W2143787368|https://openalex.org/W2147738275|https://openalex.org/W2157400291|https://openalex.org/W2159656505|https://openalex.org/W2160791684|https://openalex.org/W2163132518|https://openalex.org/W2169842284|https://openalex.org/W2170180467|https://openalex.org/W2171864173|https://openalex.org/W2286754526|https://openalex.org/W2315142200|https://openalex.org/W2316914931|https://openalex.org/W2318527211|https://openalex.org/W2413644903|https://openalex.org/W2460484438|https://openalex.org/W2512815348|https://openalex.org/W2517340107|https://openalex.org/W2588223356|https://openalex.org/W2594037196|https://openalex.org/W2623448786|https://openalex.org/W2682229993|https://openalex.org/W2726911868|https://openalex.org/W2755382325|https://openalex.org/W2762475669|https://openalex.org/W2766838951|https://openalex.org/W2768079494|https://openalex.org/W2784583563|https://openalex.org/W2789145551|https://openalex.org/W2805283174|https://openalex.org/W2811173466|https://openalex.org/W2811479107|https://openalex.org/W2883690141|https://openalex.org/W2886228569|https://openalex.org/W2887938422|https://openalex.org/W2899467073|https://openalex.org/W2903721370|https://openalex.org/W2908878545|https://openalex.org/W2909089127|https://openalex.org/W2914122871|https://openalex.org/W2924028167|https://openalex.org/W2942914792|https://openalex.org/W2944761420|https://openalex.org/W2947713590|https://openalex.org/W2952631283|https://openalex.org/W2962342424|https://openalex.org/W2965854776|https://openalex.org/W2966814933|https://openalex.org/W2969952632|https://openalex.org/W2970760661|https://openalex.org/W2971763914|https://openalex.org/W2972342221|https://openalex.org/W2973154178|https://openalex.org/W2982399978|https://openalex.org/W3006658492|https://openalex.org/W3010657893|https://openalex.org/W3017283595|https://openalex.org/W3029151172|https://openalex.org/W3034830636|https://openalex.org/W3039983579|https://openalex.org/W3047068250|https://openalex.org/W3089415870|https://openalex.org/W3092770920|https://openalex.org/W3093727486|https://openalex.org/W3097418971|https://openalex.org/W3101296202|https://openalex.org/W3146531007|https://openalex.org/W3153922747|https://openalex.org/W3171347270|https://openalex.org/W3194044359|https://openalex.org/W3194699641|https://openalex.org/W4200383126|https://openalex.org/W4210458466|https://openalex.org/W4210705898|https://openalex.org/W4232343406|https://openalex.org/W4233279341|https://openalex.org/W4249497251|https://openalex.org/W4252166867,https://openalex.org/W4307350871|https://openalex.org/W4289653801|https://openalex.org/W3036319324|https://openalex.org/W2897433120|https://openalex.org/W2595553473|https://openalex.org/W2316080227|https://openalex.org/W2132228658|https://openalex.org/W2103434157|https://openalex.org/W2069234607|https://openalex.org/W2006802157,https://api.openalex.org/works?filter=cites:W4220708114,2024-11-12T08:54:00.132162,2022-04-03,https://openalex.org/W4220708114,https://doi.org/10.1002/anse.202200005,True,https://doi.org/10.1002/anse.202200005,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anse.202200005,https://openalex.org/S4210189799,Analysis & Sensing,2629-2742,2629-2742,False,False,True,https://openalex.org/P4310320595,Wiley,https://openalex.org/P4310320595,Wiley,journal,cc-by-nc-nd,https://openalex.org/licenses/cc-by-nc-nd,publishedVersion,True,True,True,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anse.202200005,True,3660.0,USD,3660.0,doaj,3660.0,USD,3660.0,doaj,0.542357,False,False,98,99,2,3,,,https://openalex.org/T10131,"Plasmonic Nanoparticles: Synthesis, Properties, and Applications",0.9999,https://openalex.org/subfields/2504,"Electronic, Optical and Magnetic Materials",https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences,True,https://doi.org/10.1002/anse.202200005,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anse.202200005,https://openalex.org/S4210189799,Analysis & Sensing,2629-2742,2629-2742,False,False,True,https://openalex.org/P4310320595,Wiley,https://openalex.org/P4310320595,Wiley,journal,cc-by-nc-nd,https://openalex.org/licenses/cc-by-nc-nd,publishedVersion,True,True,,,,,,,"Abstract Gold nanostars are among the most efficient plasmonic nanomaterials for optical sensing with surface enhanced Raman scattering. In recent years, gold nanostars have increased relevance in physics, analytical chemistry, environmental science, biology and medicine, and in particular in sensing and therapy. These colloids can sustain ultrastrong electromagnetic fields which allow their use as single particles optical enhancers; are colloidally stable and may have a marked catalytical activity. Due to their exotic shape, these colloids present characteristic optical and reactive behaviors. Here, we briefly discuss the optical properties, the synthetic routes and the analytical applications of these nanoparticles.",first|middle|middle|middle|middle|middle|middle|middle|middle|last,"{'id': 'https://openalex.org/I55952717', 'display_name': 'Universidad Rovira i Virgili', 'ror': 'https://ror.org/00g5sqv46', 'country_code': 'ES', 'type': 'education', 'lineage': ['https://openalex.org/I55952717']}|{'id': 'https://openalex.org/I55952717', 'display_name': 'Universidad Rovira i Virgili', 'ror': 'https://ror.org/00g5sqv46', 'country_code': 'ES', 'type': 'education', 'lineage': ['https://openalex.org/I55952717']}|{'id': 'https://openalex.org/I55952717', 'display_name': 'Universidad Rovira i Virgili', 'ror': 'https://ror.org/00g5sqv46', 'country_code': 'ES', 'type': 'education', 'lineage': ['https://openalex.org/I55952717']}|{'id': 'https://openalex.org/I55952717', 'display_name': 'Universidad Rovira i Virgili', 'ror': 'https://ror.org/00g5sqv46', 'country_code': 'ES', 'type': 'education', 'lineage': ['https://openalex.org/I55952717']}|{'id': 'https://openalex.org/I159176309', 'display_name': 'Universität Hamburg', 'ror': 'https://ror.org/00g30e956', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I159176309']}|{'id': 'https://openalex.org/I4210128116', 'display_name': 'Fraunhofer Institute for Applied Polymer Research', 'ror': 'https://ror.org/02yhs7m71', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I4210128116', 'https://openalex.org/I4923324']}|{'id': 'https://openalex.org/I9579091', 'display_name': 'Indian Institute of Technology Mandi', 'ror': 'https://ror.org/05r9r2f34', 'country_code': 'IN', 'type': 'education', 'lineage': ['https://openalex.org/I9579091']}|{'id': 'https://openalex.org/I4210158687', 'display_name': 'Instituto de Estructura de la Materia', 'ror': 'https://ror.org/05rtchs68', 'country_code': 'ES', 'type': 'facility', 'lineage': ['https://openalex.org/I4210158687']}|{'id': 'https://openalex.org/I134820265', 'display_name': 'Consejo Superior de Investigaciones Científicas', 'ror': 'https://ror.org/02gfc7t72', 'country_code': 'ES', 'type': 'government', 'lineage': ['https://openalex.org/I134820265']}|{'id': 'https://openalex.org/I4210087059', 'display_name': 'Technology Innovation Institute', 'ror': 'https://ror.org/001kv2y39', 'country_code': 'AE', 'type': 'facility', 'lineage': ['https://openalex.org/I4210087059']}|{'id': 'https://openalex.org/I159176309', 'display_name': 'Universität Hamburg', 'ror': 'https://ror.org/00g30e956', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I159176309']}|{'id': 'https://openalex.org/I55952717', 'display_name': 'Universidad Rovira i Virgili', 'ror': 'https://ror.org/00g5sqv46', 'country_code': 'ES', 'type': 'education', 'lineage': ['https://openalex.org/I55952717']}|{'id': 'https://openalex.org/I11932220', 'display_name': 'Institució Catalana de Recerca i Estudis Avançats', 'ror': 'https://ror.org/0371hy230', 'country_code': 'ES', 'type': 'nonprofit', 'lineage': ['https://openalex.org/I11932220']}",ES|ES|ES|ES|DE|DE|IN|AE|ES|DE|ES,False|False|False|False|False|False|False|True|True|True,I. Brian Becerril‐Castro|Irene Calderon|Nicolas Pazos‐Perez|Luca Guerrini|Florian Schulz|Neus Feliu|Indranath Chakraborty|Vincenzo Giannini|Wolfgang J. Parak|Ramon A. Alvarez‐Puebla,"Department of Inorganic and Physical Chemistry Universitat Rovira i Virgili  C/Marcel⋅lí Domingo s/n 43007 Tarragona Spain|Department of Inorganic and Physical Chemistry Universitat Rovira i Virgili  C/Marcel⋅lí Domingo s/n 43007 Tarragona Spain|Department of Inorganic and Physical Chemistry Universitat Rovira i Virgili  C/Marcel⋅lí Domingo s/n 43007 Tarragona Spain|Department of Inorganic and Physical Chemistry Universitat Rovira i Virgili  C/Marcel⋅lí Domingo s/n 43007 Tarragona Spain|CHyN Universität Hamburg  Luruper Chausse 149 22761 Hamburg Germany|CAN Fraunhofer Institute for Applied Polymer Research IAP  Grindelallee 117 20146 Hamburg Germany|CAN, Fraunhofer Institute for Applied Polymer Research IAP, Grindelallee 117, 20146 Hamburg, Germany|School of Basic Sciences, Indian Institute of Technology Mandi, Mandi, 175005 India|Centre of Excellence ENSEMBLE3 sp. z o.o., Wolczynska 133, Warsaw, 01-919 Poland|Instituto de Estructura de la Materia (IEM) Consejo Superior de Investigaciones Científicas (CSIC)  Serrano 121 28006 Madrid Spain|Technology Innovation Institute, Masdar City, Abu Dhabi, United Arab Emirates|CHyN Universität Hamburg  Luruper Chausse 149 22761 Hamburg Germany|Department of Inorganic and Physical Chemistry Universitat Rovira i Virgili C/Marcel⋅lí Domingo s/n 43007 Tarragona Spain|ICREA  Passeig Lluis Companys 23 08010 Barcelona Spain","{'raw_affiliation_string': 'Department of Inorganic and Physical Chemistry Universitat Rovira i Virgili  C/Marcel⋅lí Domingo s/n 43007 Tarragona Spain', 'institution_ids': ['https://openalex.org/I55952717']}|{'raw_affiliation_string': 'Department of Inorganic and Physical Chemistry Universitat Rovira i Virgili  C/Marcel⋅lí Domingo s/n 43007 Tarragona Spain', 'institution_ids': ['https://openalex.org/I55952717']}|{'raw_affiliation_string': 'Department of Inorganic and Physical Chemistry Universitat Rovira i Virgili  C/Marcel⋅lí Domingo s/n 43007 Tarragona Spain', 'institution_ids': ['https://openalex.org/I55952717']}|{'raw_affiliation_string': 'Department of Inorganic and Physical Chemistry Universitat Rovira i Virgili  C/Marcel⋅lí Domingo s/n 43007 Tarragona Spain', 'institution_ids': ['https://openalex.org/I55952717']}|{'raw_affiliation_string': 'CHyN Universität Hamburg  Luruper Chausse 149 22761 Hamburg Germany', 'institution_ids': ['https://openalex.org/I159176309']}|{'raw_affiliation_string': 'CAN, Fraunhofer Institute for Applied Polymer Research IAP, Grindelallee 117, 20146 Hamburg, Germany', 'institution_ids': ['https://openalex.org/I4210128116']}|{'raw_affiliation_string': 'CAN Fraunhofer Institute for Applied Polymer Research IAP  Grindelallee 117 20146 Hamburg Germany', 'institution_ids': ['https://openalex.org/I4210128116']}|{'raw_affiliation_string': 'School of Basic Sciences, Indian Institute of Technology Mandi, Mandi, 175005 India', 'institution_ids': ['https://openalex.org/I9579091']}|{'raw_affiliation_string': 'Instituto de Estructura de la Materia (IEM) Consejo Superior de Investigaciones Científicas (CSIC)  Serrano 121 28006 Madrid Spain', 'institution_ids': ['https://openalex.org/I4210158687', 'https://openalex.org/I134820265']}|{'raw_affiliation_string': 'Technology Innovation Institute, Masdar City, Abu Dhabi, United Arab Emirates', 'institution_ids': ['https://openalex.org/I4210087059']}|{'raw_affiliation_string': 'Centre of Excellence ENSEMBLE3 sp. z o.o., Wolczynska 133, Warsaw, 01-919 Poland', 'institution_ids': []}|{'raw_affiliation_string': 'CHyN Universität Hamburg  Luruper Chausse 149 22761 Hamburg Germany', 'institution_ids': ['https://openalex.org/I159176309']}|{'raw_affiliation_string': 'Department of Inorganic and Physical Chemistry Universitat Rovira i Virgili C/Marcel⋅lí Domingo s/n 43007 Tarragona Spain', 'institution_ids': ['https://openalex.org/I55952717']}|{'raw_affiliation_string': 'ICREA  Passeig Lluis Companys 23 08010 Barcelona Spain', 'institution_ids': ['https://openalex.org/I11932220']}",https://openalex.org/A5043553366|https://openalex.org/A5003029528|https://openalex.org/A5055665246|https://openalex.org/A5087089245|https://openalex.org/A5063097573|https://openalex.org/A5064161192|https://openalex.org/A5019258936|https://openalex.org/A5015835826|https://openalex.org/A5082376678|https://openalex.org/A5076287357,I. Brian Becerril‐Castro|Irene Calderón|Nicolás Pazos‐Pérez|Luca Guerrini|Florian Schulz|Neus Feliu|Indranath Chakraborty|Vincenzo Giannini|Wolfgang J. Parak|Ramón A. Álvarez‐Puebla,https://orcid.org/0000-0001-9184-8055|https://orcid.org/0000-0002-9717-6859|https://orcid.org/0000-0002-2326-4231|https://orcid.org/0000-0002-2925-1562|https://orcid.org/0000-0003-4440-3680|https://orcid.org/0000-0002-7886-1711|https://orcid.org/0000-0003-4195-9384|https://orcid.org/0000-0001-8025-4964|https://orcid.org/0000-0003-1672-6650|https://orcid.org/0000-0003-4770-5756,https://openalex.org/T10131|https://openalex.org/T12149|https://openalex.org/T10079,"Plasmonic Nanoparticles: Synthesis, Properties, and Applications|Structural and Functional Study of Noble Metal Nanoclusters|Nanotoxicology and Antimicrobial Nanoparticles",0.9999|0.9933|0.9909,https://openalex.org/subfields/2504|https://openalex.org/subfields/2505|https://openalex.org/subfields/2505,"Electronic, Optical and Magnetic Materials|Materials Chemistry|Materials Chemistry",https://openalex.org/fields/25|https://openalex.org/fields/25|https://openalex.org/fields/25,Materials Science|Materials Science|Materials Science,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/gold-nanoparticles|https://openalex.org/keywords/nanoscale-optical-devices|https://openalex.org/keywords/nanomaterials|https://openalex.org/keywords/raman-optical-activity,Gold Nanoparticles|Nanoscale Optical Devices|Nanomaterials|Raman optical activity,0.628247|0.509649|0.50884|0.43484002,https://openalex.org/C171250308|https://openalex.org/C169573571|https://openalex.org/C138631740|https://openalex.org/C110879396|https://openalex.org/C104819515|https://openalex.org/C192562407|https://openalex.org/C59789625|https://openalex.org/C155672457|https://openalex.org/C2777634753|https://openalex.org/C40003534|https://openalex.org/C185592680|https://openalex.org/C121332964|https://openalex.org/C49040817|https://openalex.org/C120665830|https://openalex.org/C147789679,https://www.wikidata.org/wiki/Q11468|https://www.wikidata.org/wiki/Q466824|https://www.wikidata.org/wiki/Q967847|https://www.wikidata.org/wiki/Q58392|https://www.wikidata.org/wiki/Q900961|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q181780|https://www.wikidata.org/wiki/Q61231|https://www.wikidata.org/wiki/Q7288896|https://www.wikidata.org/wiki/Q862228|https://www.wikidata.org/wiki/Q2329|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q193091|https://www.wikidata.org/wiki/Q14620|https://www.wikidata.org/wiki/Q11372,Nanotechnology|Raman scattering|Nanomaterials|Plasmon|Colloidal gold|Materials science|Colloid|Nanoparticle|Raman optical activity|Raman spectroscopy|Chemistry|Physics|Optoelectronics|Optics|Physical chemistry,1|3|2|2|3|0|2|2|3|2|0|0|1|1|1,0.7199408|0.6701628|0.6673304|0.6251134|0.57838863|0.5519398|0.4579119|0.44254404|0.43484002|0.39577964|0.27651554|0.2069116|0.12887886|0.106794775|0.09758884,,,,,,True|True,https://doi.org/10.1002/anse.202200005|https://hdl.handle.net/10261/304908,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anse.202200005|https://digital.csic.es/bitstream/10261/304908/1/Analysis%20%20%20Sensing%20-%202022%20-%20Becerril%e2%80%90Castro%20-%20Gold%20Nanostars%20%20Synthesis%20%20Optical%20and%20SERS.pdf,cc-by-nc-nd|cc-by-nc-nd,https://openalex.org/licenses/cc-by-nc-nd|https://openalex.org/licenses/cc-by-nc-nd,publishedVersion|publishedVersion,True|True,True|True,https://openalex.org/S4210189799|https://openalex.org/S4306401639,Analysis & Sensing|DIGITAL.CSIC (Spanish National Research Council (CSIC)),2629-2742|None,2629-2742|None,False|True,False|False,True|False,https://openalex.org/P4310320595|https://openalex.org/I134820265,Wiley|Consejo Superior de Investigaciones Científicas,https://openalex.org/P4310320595|https://openalex.org/I134820265,Wiley|Consejo Superior de Investigaciones Científicas,journal|repository,nan|nan,https://metadata.un.org/sdg/15|https://metadata.un.org/sdg/12,0.54|0.41,Life on land|Responsible consumption and production,https://openalex.org/F4320324497|https://openalex.org/F4320334830,Universitat Rovira i Virgili|Agència de Gestió d'Ajuts Universitaris i de Recerca,2021PFR-URV-B2-02|2017SGR883,2024|2023|2022,19|17|1
