id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,locations_count,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,ids.pmid,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,apc_list,best_oa_location,ids.pmcid,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,citation_normalized_percentile,primary_location.source,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.score,sustainable_development_goals.display_name,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W1997565155,https://doi.org/10.1038/nnano.2013.97,Ultrasensitive force detection with a nanotube mechanical resonator,Ultrasensitive force detection with a nanotube mechanical resonator,2013,2013-06-09,en,article,journal-article,arxiv|crossref|datacite|pubmed,,2,2,,,,19.289,True,pdf,369,False,False,5,,https://openalex.org/W1997565155,32,https://openalex.org/W1899149140|https://openalex.org/W1963483275|https://openalex.org/W1968923006|https://openalex.org/W1970737244|https://openalex.org/W1976081749|https://openalex.org/W1977594195|https://openalex.org/W1979260646|https://openalex.org/W1979563351|https://openalex.org/W2008964631|https://openalex.org/W2010953919|https://openalex.org/W2014009940|https://openalex.org/W2015229447|https://openalex.org/W2027844795|https://openalex.org/W2028038483|https://openalex.org/W2042691648|https://openalex.org/W2048161043|https://openalex.org/W2049128466|https://openalex.org/W2051007954|https://openalex.org/W2061445373|https://openalex.org/W2074485326|https://openalex.org/W2074633245|https://openalex.org/W2076122805|https://openalex.org/W2099004861|https://openalex.org/W2100203957|https://openalex.org/W2104876603|https://openalex.org/W2105117740|https://openalex.org/W2115412956|https://openalex.org/W2122330294|https://openalex.org/W2122604253|https://openalex.org/W3150248096|https://openalex.org/W3202857542|https://openalex.org/W69752778,https://openalex.org/W4298183626|https://openalex.org/W3103494328|https://openalex.org/W3015106792|https://openalex.org/W2983305564|https://openalex.org/W2963680512|https://openalex.org/W2326718576|https://openalex.org/W2273337457|https://openalex.org/W2081804922|https://openalex.org/W2012809549|https://openalex.org/W1602967094,https://api.openalex.org/works?filter=cites:W1997565155,2024-10-05T00:21:27.688009,2016-06-24,https://openalex.org/W1997565155,https://doi.org/10.1038/nnano.2013.97,1997565155,https://pubmed.ncbi.nlm.nih.gov/23748195,False,https://doi.org/10.1038/nnano.2013.97,,https://openalex.org/S7822423,Nature Nanotechnology,1748-3387,1748-3387|1748-3395,False,False,True,https://openalex.org/P4310319908,Nature Portfolio,https://openalex.org/P4310319908|https://openalex.org/P4310319965,Nature Portfolio|Springer Nature,journal,,,,False,False,True,green,http://arxiv.org/pdf/1305.6887,True,9750.0,EUR,11690.0,doaj,0.999953,True,True,99,100,8,7,493,496,https://openalex.org/T11449,Cavity Optomechanics and Nanomechanical Systems,1.0,https://openalex.org/subfields/3107,"Atomic and Molecular Physics, and Optics",https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences,True,http://arxiv.org/abs/1305.6887,http://arxiv.org/pdf/1305.6887,https://openalex.org/S4306400194,arXiv (Cornell University),,,True,False,False,https://openalex.org/I205783295,Cornell University,https://openalex.org/I205783295,Cornell University,repository,,,submittedVersion,False,False,,,,,,,,,,"Since the advent of atomic force microscopy, mechanical resonators have been used to study a wide variety of phenomena, including the dynamics of individual electron spins, persistent currents in normal metal rings and the Casimir force. Key to these experiments is the ability to measure weak forces. Here, we report on force sensing experiments with a sensitivity of 12 zN Hz(-1/2) at a temperature of 1.2 K using a resonator made of a carbon nanotube. An ultrasensitive method based on cross-correlated electrical noise measurements, in combination with parametric downconversion, is used to detect the low-amplitude vibrations of the nanotube induced by weak forces. The force sensitivity is quantified by applying a known capacitive force. This detection method also allows us to measure the Brownian vibrations of the nanotube down to cryogenic temperatures. Force sensing with nanotube resonators offers new opportunities for detecting and manipulating individual nuclear spins as well as for magnetometry measurements.",first|middle|middle|middle|middle|middle|last,"{'id': 'https://openalex.org/I179630473', 'display_name': 'Institute of Photonic Sciences', 'ror': 'https://ror.org/03g5ew477', 'country_code': 'ES', 'type': 'facility', 'lineage': ['https://openalex.org/I179630473', 'https://openalex.org/I4210132884', 'https://openalex.org/I4387153040', 'https://openalex.org/I9617848']}|{'id': 'https://openalex.org/I179630473', 'display_name': 'Institute of Photonic Sciences', 'ror': 'https://ror.org/03g5ew477', 'country_code': 'ES', 'type': 'facility', 'lineage': ['https://openalex.org/I179630473', 'https://openalex.org/I4210132884', 'https://openalex.org/I4387153040', 'https://openalex.org/I9617848']}|{'id': 'https://openalex.org/I179630473', 'display_name': 'Institute of Photonic Sciences', 'ror': 'https://ror.org/03g5ew477', 'country_code': 'ES', 'type': 'facility', 'lineage': ['https://openalex.org/I179630473', 'https://openalex.org/I4210132884', 'https://openalex.org/I4387153040', 'https://openalex.org/I9617848']}||{'id': 'https://openalex.org/I87216513', 'display_name': 'Michigan State University', 'ror': 'https://ror.org/05hs6h993', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I87216513']}|{'id': 'https://openalex.org/I87216513', 'display_name': 'Michigan State University', 'ror': 'https://ror.org/05hs6h993', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I87216513']}|",ES|ES|ES|ES|US|US|ES,False|False|False|False|False|False|False,J. Moser|J. Güttinger|A. Eichler|M. J. Esplandiu|D. E. Liu|M. I. Dykman|A. Bachtold,"ICFO-Institut de Ciencies Fotoniques, Mediterranean Technology Park, Castelldefels, 08860, Barcelona, Spain|ICFO-Institut de Ciencies Fotoniques, Mediterranean Technology Park, Castelldefels, 08860, Barcelona, Spain|ICFO-Institut de Ciencies Fotoniques, Mediterranean Technology Park, Castelldefels, 08860, Barcelona, Spain|ICN, CIN2-CSIC, Campus UAB, Barcelona, 08193, Spain|Department of Physics and Astronomy, Michigan State University, East Lansing, 48824, Michigan, USA|Department of Physics and Astronomy, Michigan State University, East Lansing, 48824, Michigan, USA|ICN, CIN2-CSIC, Campus UAB, Barcelona, 08193, Spain","{'raw_affiliation_string': 'ICFO-Institut de Ciencies Fotoniques, Mediterranean Technology Park, Castelldefels, 08860, Barcelona, Spain', 'institution_ids': ['https://openalex.org/I179630473']}|{'raw_affiliation_string': 'ICFO-Institut de Ciencies Fotoniques, Mediterranean Technology Park, Castelldefels, 08860, Barcelona, Spain', 'institution_ids': ['https://openalex.org/I179630473']}|{'raw_affiliation_string': 'ICFO-Institut de Ciencies Fotoniques, Mediterranean Technology Park, Castelldefels, 08860, Barcelona, Spain', 'institution_ids': ['https://openalex.org/I179630473']}|{'raw_affiliation_string': 'ICN, CIN2-CSIC, Campus UAB, Barcelona, 08193, Spain', 'institution_ids': []}|{'raw_affiliation_string': 'Department of Physics and Astronomy, Michigan State University, East Lansing, 48824, Michigan, USA', 'institution_ids': ['https://openalex.org/I87216513']}|{'raw_affiliation_string': 'Department of Physics and Astronomy, Michigan State University, East Lansing, 48824, Michigan, USA', 'institution_ids': ['https://openalex.org/I87216513']}|{'raw_affiliation_string': 'ICN, CIN2-CSIC, Campus UAB, Barcelona, 08193, Spain', 'institution_ids': []}",https://openalex.org/A5016624274|https://openalex.org/A5017829561|https://openalex.org/A5001553815|https://openalex.org/A5019311096|https://openalex.org/A5019468938|https://openalex.org/A5040587819|https://openalex.org/A5040575958,J. Moser|J. Güttinger|Alexander Eichler|M.J. Esplandiu|Dong E. Liu|M. I. Dykman|Adrian Bachtold,https://orcid.org/0000-0003-2149-8568|https://orcid.org/0000-0002-3630-9515|https://orcid.org/0000-0001-6757-3442|https://orcid.org/0000-0003-2079-0639|https://orcid.org/0000-0002-1295-2362|https://orcid.org/0000-0003-3996-7932|https://orcid.org/0000-0002-6145-2479,https://openalex.org/T11449|https://openalex.org/T10923|https://openalex.org/T10369,Cavity Optomechanics and Nanomechanical Systems|Atomic Force Microscopy Techniques|Microelectromechanical Systems,1.0|0.9983|0.9976,https://openalex.org/subfields/3107|https://openalex.org/subfields/3107|https://openalex.org/subfields/2208,"Atomic and Molecular Physics, and Optics|Atomic and Molecular Physics, and Optics|Electrical and Electronic Engineering",https://openalex.org/fields/31|https://openalex.org/fields/31|https://openalex.org/fields/22,Physics and Astronomy|Physics and Astronomy|Engineering,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/nanomechanical-testing|https://openalex.org/keywords/nanoscale-friction|https://openalex.org/keywords/atomic-force-microscopy|https://openalex.org/keywords/force-spectroscopy|https://openalex.org/keywords/sensors,Nanomechanical testing|Nanoscale Friction|Atomic Force Microscopy|Force Spectroscopy|Sensors,0.554984|0.552259|0.543937|0.530827|0.508517,https://openalex.org/C2777619693|https://openalex.org/C97126364|https://openalex.org/C513720949|https://openalex.org/C106881136|https://openalex.org/C192562407|https://openalex.org/C171250308|https://openalex.org/C2778870898|https://openalex.org/C198394728|https://openalex.org/C21200559|https://openalex.org/C206755178|https://openalex.org/C49040817|https://openalex.org/C121332964|https://openalex.org/C26873012|https://openalex.org/C24890656|https://openalex.org/C74650414|https://openalex.org/C119599485|https://openalex.org/C24326235|https://openalex.org/C127413603,https://www.wikidata.org/wiki/Q539430|https://www.wikidata.org/wiki/Q349669|https://www.wikidata.org/wiki/Q1778729|https://www.wikidata.org/wiki/Q275393|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q11468|https://www.wikidata.org/wiki/Q7577658|https://www.wikidata.org/wiki/Q3695508|https://www.wikidata.org/wiki/Q7451068|https://www.wikidata.org/wiki/Q1131271|https://www.wikidata.org/wiki/Q193091|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q214781|https://www.wikidata.org/wiki/Q82811|https://www.wikidata.org/wiki/Q11397|https://www.wikidata.org/wiki/Q43035|https://www.wikidata.org/wiki/Q126095|https://www.wikidata.org/wiki/Q11023,Nanotube|Resonator|Carbon nanotube|Casimir effect|Materials science|Nanotechnology|Spins|Vibration|Sensitivity (control systems)|Capacitive sensing|Optoelectronics|Physics|Condensed matter physics|Acoustics|Classical mechanics|Electrical engineering|Electronic engineering|Engineering,3|2|2|2|0|1|2|2|2|2|1|0|1|1|1|1|1|0,0.8295478|0.77027214|0.6135672|0.5559278|0.5500348|0.5183769|0.49932075|0.48686188|0.46276492|0.42466804|0.41155332|0.37283474|0.32818073|0.2691772|0.15971631|0.096536934|0.092353016|0.0,,,,,,False|True|True|False|False,https://doi.org/10.1038/nnano.2013.97|http://arxiv.org/abs/1305.6887|http://hdl.handle.net/10261/99671|https://pubmed.ncbi.nlm.nih.gov/23748195|https://api.datacite.org/dois/10.48550/arxiv.1305.6887,None|http://arxiv.org/pdf/1305.6887|https://digital.csic.es/bitstream/10261/99671/1/Ultrasensitive%20force%20detection.pdf|None|None,None|None|None|None|None,None|None|None|None|None,None|submittedVersion|submittedVersion|None|None,False|False|False|False|nan,False|False|False|False|nan,https://openalex.org/S7822423|https://openalex.org/S4306400194|https://openalex.org/S4306400616|https://openalex.org/S4306525036|https://openalex.org/S4393179698,Nature Nanotechnology|arXiv (Cornell University)|DIGITAL.CSIC (Spanish National Research Council (CSIC))|PubMed|DataCite API,1748-3387|None|None|None|None,1748-3387|1748-3395|None|None|None|None,False|True|True|False|True,False|False|False|False|False,True|False|False|False|False,https://openalex.org/P4310319908|https://openalex.org/I205783295|https://openalex.org/I134820265|https://openalex.org/I1299303238|https://openalex.org/I4210145204,Nature Portfolio|Cornell University|Consejo Superior de Investigaciones Científicas|National Institutes of Health|DataCite,https://openalex.org/P4310319908|https://openalex.org/P4310319965|https://openalex.org/I205783295|https://openalex.org/I134820265|https://openalex.org/I1299303238|https://openalex.org/I4210145204,Nature Portfolio|Springer Nature|Cornell University|Consejo Superior de Investigaciones Científicas|National Institutes of Health|DataCite,journal|repository|repository|repository|metadata,nan|nan|nan|nan|nan,https://metadata.un.org/sdg/7,0.46,Affordable and clean energy,,,,2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013,14|33|29|36|28|31|42|34|54|35|27|6
https://openalex.org/W2053628309,https://doi.org/10.1103/physrevlett.99.085501,Mechanical Detection of Carbon Nanotube Resonator Vibrations,Mechanical Detection of Carbon Nanotube Resonator Vibrations,2007,2007-08-20,en,article,journal-article,arxiv|crossref|datacite|pubmed,,2,3,,,,10.058,True,pdf,208,False,False,6,,https://openalex.org/W2053628309,26,https://openalex.org/W1520745403|https://openalex.org/W1616932920|https://openalex.org/W1964564284|https://openalex.org/W1965277046|https://openalex.org/W1994933392|https://openalex.org/W1995314372|https://openalex.org/W2009549649|https://openalex.org/W2010953919|https://openalex.org/W2015799617|https://openalex.org/W2045136139|https://openalex.org/W2046758551|https://openalex.org/W2048449704|https://openalex.org/W2062968631|https://openalex.org/W2063987500|https://openalex.org/W2064216025|https://openalex.org/W2085385013|https://openalex.org/W2103213945|https://openalex.org/W2103511680|https://openalex.org/W2111049461|https://openalex.org/W2125844894|https://openalex.org/W2141999820|https://openalex.org/W2150303827|https://openalex.org/W2481070413|https://openalex.org/W3104367301|https://openalex.org/W4292487398|https://openalex.org/W69752778,https://openalex.org/W2985840163|https://openalex.org/W2765328031|https://openalex.org/W2739992384|https://openalex.org/W2580504822|https://openalex.org/W2120609629|https://openalex.org/W2059751975|https://openalex.org/W2030244394|https://openalex.org/W1987434213|https://openalex.org/W1983849759|https://openalex.org/W1576739978,https://api.openalex.org/works?filter=cites:W2053628309,2024-10-05T20:46:44.479692,2016-06-24,https://openalex.org/W2053628309,https://doi.org/10.1103/physrevlett.99.085501,2053628309,https://pubmed.ncbi.nlm.nih.gov/17930953,False,https://doi.org/10.1103/physrevlett.99.085501,,https://openalex.org/S24807848,Physical Review Letters,0031-9007,0031-9007|1079-7114|1092-0145,False,False,True,https://openalex.org/P4310320261,American Physical Society,https://openalex.org/P4310320261,American Physical Society,journal,,,,False,False,True,green,https://arxiv.org/pdf/0712.3196,True,3750.0,USD,3750.0,doaj,0.96354,False,True,98,99,99,8,,,https://openalex.org/T11449,Cavity Optomechanics and Nanomechanical Systems,0.9999,https://openalex.org/subfields/3107,"Atomic and Molecular Physics, and Optics",https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences,True,https://arxiv.org/abs/0712.3196,https://arxiv.org/pdf/0712.3196,https://openalex.org/S4306400194,arXiv (Cornell University),,,True,False,False,https://openalex.org/I205783295,Cornell University,https://openalex.org/I205783295,Cornell University,repository,,,submittedVersion,False,False,,,,,,,,,,"Bending-mode vibrations of carbon nanotube resonators were mechanically detected in air at atmospheric pressure by means of a novel scanning force microscopy method. The fundamental and higher order bending eigenmodes were imaged at up to 3.1 GHz with subnanometer resolution in vibration amplitude. The resonance frequency and the eigenmode shape of multiwall nanotubes are consistent with the elastic beam theory for a doubly clamped beam. For single-wall nanotubes, however, resonance frequencies are significantly shifted, which is attributed to fabrication generating, for example, slack. The effect of slack is studied by pulling down the tube with the tip, which drastically reduces the resonance frequency.",first|middle|middle|middle|middle|middle|last,"{'id': 'https://openalex.org/I134820265', 'display_name': 'Consejo Superior de Investigaciones Científicas', 'ror': 'https://ror.org/02gfc7t72', 'country_code': 'ES', 'type': 'government', 'lineage': ['https://openalex.org/I134820265']}|{'id': 'https://openalex.org/I134820265', 'display_name': 'Consejo Superior de Investigaciones Científicas', 'ror': 'https://ror.org/02gfc7t72', 'country_code': 'ES', 'type': 'government', 'lineage': ['https://openalex.org/I134820265']}||{'id': 'https://openalex.org/I134820265', 'display_name': 'Consejo Superior de Investigaciones Científicas', 'ror': 'https://ror.org/02gfc7t72', 'country_code': 'ES', 'type': 'government', 'lineage': ['https://openalex.org/I134820265']}|{'id': 'https://openalex.org/I5124864', 'display_name': 'École Polytechnique Fédérale de Lausanne', 'ror': 'https://ror.org/02s376052', 'country_code': 'CH', 'type': 'education', 'lineage': ['https://openalex.org/I2799323385', 'https://openalex.org/I5124864']}|{'id': 'https://openalex.org/I9617848', 'display_name': 'Universitat Politècnica de Catalunya', 'ror': 'https://ror.org/03mb6wj31', 'country_code': 'ES', 'type': 'education', 'lineage': ['https://openalex.org/I9617848']}|{'id': 'https://openalex.org/I134820265', 'display_name': 'Consejo Superior de Investigaciones Científicas', 'ror': 'https://ror.org/02gfc7t72', 'country_code': 'ES', 'type': 'government', 'lineage': ['https://openalex.org/I134820265']}",ES|ES|ES|ES|CH|ES|ES,False|False|False|False|False|False|False,D. Garcia-Sanchez|A. San Paulo|M. J. Esplandiu|F. Perez-Murano|L. Forró|A. Aguasca|A. Bachtold,"CIN2, Campus UABarcelona, E-08193 Bellaterra, Spain|CNM-CSIC, Campus UABarcelona, E-08193 Bellaterra, Spain|CNM-CSIC, Campus UABarcelona, E-08193 Bellaterra, Spain|CIN2, Campus UABarcelona, E-08193 Bellaterra, Spain|CNM-CSIC, Campus UABarcelona, E-08193 Bellaterra, Spain|EPFL, CH-1015, Lausanne, Switzerland|Universitat Politecnica de Catalunya, Barcelona, Spain|CIN2, Campus UABarcelona, E-08193 Bellaterra, Spain|CNM-CSIC, Campus UABarcelona, E-08193 Bellaterra, Spain","{'raw_affiliation_string': 'CNM-CSIC, Campus UABarcelona, E-08193 Bellaterra, Spain', 'institution_ids': ['https://openalex.org/I134820265']}|{'raw_affiliation_string': 'CIN2, Campus UABarcelona, E-08193 Bellaterra, Spain', 'institution_ids': []}|{'raw_affiliation_string': 'CNM-CSIC, Campus UABarcelona, E-08193 Bellaterra, Spain', 'institution_ids': ['https://openalex.org/I134820265']}|{'raw_affiliation_string': 'CIN2, Campus UABarcelona, E-08193 Bellaterra, Spain', 'institution_ids': []}|{'raw_affiliation_string': 'CNM-CSIC, Campus UABarcelona, E-08193 Bellaterra, Spain', 'institution_ids': ['https://openalex.org/I134820265']}|{'raw_affiliation_string': 'EPFL, CH-1015, Lausanne, Switzerland', 'institution_ids': ['https://openalex.org/I5124864']}|{'raw_affiliation_string': 'Universitat Politecnica de Catalunya, Barcelona, Spain', 'institution_ids': ['https://openalex.org/I9617848']}|{'raw_affiliation_string': 'CNM-CSIC, Campus UABarcelona, E-08193 Bellaterra, Spain', 'institution_ids': ['https://openalex.org/I134820265']}|{'raw_affiliation_string': 'CIN2, Campus UABarcelona, E-08193 Bellaterra, Spain', 'institution_ids': []}",https://openalex.org/A5069427214|https://openalex.org/A5021555890|https://openalex.org/A5019311096|https://openalex.org/A5014958430|https://openalex.org/A5035081120|https://openalex.org/A5086482137|https://openalex.org/A5040575958,David García-Sánchez|Álvaro San Paulo|M.J. Esplandiu|Francesc Pérez‐Murano|L. Forró|A. Aguasca|Adrian Bachtold,https://orcid.org/0000-0002-4763-206X|https://orcid.org/0000-0001-9325-8892|https://orcid.org/0000-0003-2079-0639|https://orcid.org/0000-0002-4647-8558|https://orcid.org/0000-0002-3513-328X|https://orcid.org/0000-0003-2079-4322|https://orcid.org/0000-0002-6145-2479,https://openalex.org/T11449|https://openalex.org/T10074|https://openalex.org/T10369,Cavity Optomechanics and Nanomechanical Systems|Carbon Nanotubes and their Applications|Microelectromechanical Systems,0.9999|0.9993|0.9902,https://openalex.org/subfields/3107|https://openalex.org/subfields/2505|https://openalex.org/subfields/2208,"Atomic and Molecular Physics, and Optics|Materials Chemistry|Electrical and Electronic Engineering",https://openalex.org/fields/31|https://openalex.org/fields/25|https://openalex.org/fields/22,Physics and Astronomy|Materials Science|Engineering,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/nanotubes|https://openalex.org/keywords/nanomechanical-testing|https://openalex.org/keywords/micromechanical-resonators|https://openalex.org/keywords/resonators|https://openalex.org/keywords/carbon-fibers,Nanotubes|Nanomechanical testing|Micromechanical Resonators|Resonators|Carbon fibers,0.536907|0.531939|0.511644|0.504381|0.4542842,https://openalex.org/C513720949|https://openalex.org/C192562407|https://openalex.org/C97126364|https://openalex.org/C198394728|https://openalex.org/C171250308|https://openalex.org/C2777619693|https://openalex.org/C140205800|https://openalex.org/C24890656|https://openalex.org/C49040817|https://openalex.org/C159985019|https://openalex.org/C121332964|https://openalex.org/C104779481,https://www.wikidata.org/wiki/Q1778729|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q349669|https://www.wikidata.org/wiki/Q3695508|https://www.wikidata.org/wiki/Q11468|https://www.wikidata.org/wiki/Q539430|https://www.wikidata.org/wiki/Q5860|https://www.wikidata.org/wiki/Q82811|https://www.wikidata.org/wiki/Q193091|https://www.wikidata.org/wiki/Q181790|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q50707,Carbon nanotube|Materials science|Resonator|Vibration|Nanotechnology|Nanotube|Carbon fibers|Acoustics|Optoelectronics|Composite material|Physics|Composite number,2|0|2|2|1|3|3|1|1|1|0|2,0.85786104|0.67709255|0.6599025|0.63281304|0.51567113|0.4991567|0.4542842|0.30413333|0.28675425|0.272225|0.2140578|0.0,D037742|D014732|D018625,"Nanotubes, Carbon|Vibration|Microscopy, Atomic Force",||,None|None|None,True|True|False,False|True|True|True|False|False,https://doi.org/10.1103/physrevlett.99.085501|https://arxiv.org/abs/0712.3196|https://hdl.handle.net/10261/10477|https://ddd.uab.cat/record/114237|https://pubmed.ncbi.nlm.nih.gov/17930953|https://api.datacite.org/dois/10.48550/arxiv.0712.3196,None|https://arxiv.org/pdf/0712.3196|https://digital.csic.es/bitstream/10261/10477/1/2007PRL.pdf|https://ddd.uab.cat/pub/artpub/2007/114237/phyrevlet_a2007m8v99n8p85501.pdf|None|None,None|None|other-oa|other-oa|None|None,None|None|https://openalex.org/licenses/other-oa|https://openalex.org/licenses/other-oa|None|None,None|submittedVersion|publishedVersion|publishedVersion|None|None,False|False|True|True|False|nan,False|False|True|True|False|nan,https://openalex.org/S24807848|https://openalex.org/S4306400194|https://openalex.org/S4306401639|https://openalex.org/S4306400380|https://openalex.org/S4306525036|https://openalex.org/S4393179698,Physical Review Letters|arXiv (Cornell University)|DIGITAL.CSIC (Spanish National Research Council (CSIC))|Dipòsit Digital de Documents de la UAB (Universitat Autònoma de Barcelona)|PubMed|DataCite API,0031-9007|None|None|None|None|None,0031-9007|1079-7114|1092-0145|None|None|None|None|None,False|True|True|True|False|True,False|False|False|False|False|False,True|False|False|False|False|False,https://openalex.org/P4310320261|https://openalex.org/I205783295|https://openalex.org/I134820265|https://openalex.org/I123044942|https://openalex.org/I1299303238|https://openalex.org/I4210145204,American Physical Society|Cornell University|Consejo Superior de Investigaciones Científicas|Universitat Autònoma de Barcelona|National Institutes of Health|DataCite,https://openalex.org/P4310320261|https://openalex.org/I205783295|https://openalex.org/I134820265|https://openalex.org/I123044942|https://openalex.org/I1299303238|https://openalex.org/I4210145204,American Physical Society|Cornell University|Consejo Superior de Investigaciones Científicas|Universitat Autònoma de Barcelona|National Institutes of Health|DataCite,journal|repository|repository|repository|repository|metadata,nan|nan|nan|nan|nan|nan,,,,,,,2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013|2012,3|7|6|5|7|11|11|13|11|19|12|13|20
