id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,locations_count,best_oa_location,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,ids.pmid,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,apc_list,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,ids.pmcid,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,citation_normalized_percentile,primary_location.source,best_oa_location.source,primary_topic,primary_location,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.score,sustainable_development_goals.display_name,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W2734204398,https://doi.org/10.1016/j.jcis.2017.07.021,Nano-structured antimicrobial surfaces: From nature to synthetic analogues,Nano-structured antimicrobial surfaces: From nature to synthetic analogues,2017,2017-07-08,en,review,journal-article,crossref|pubmed,,1,2,https://openalex.org/A5058552736|https://openalex.org/A5100664149,https://openalex.org/I82951845|https://openalex.org/I57093077,,2.379,True,ngrams,304,False,False,2,,,,123,https://openalex.org/W1504319896|https://openalex.org/W1527829184|https://openalex.org/W1546710500|https://openalex.org/W1746504369|https://openalex.org/W1963734278|https://openalex.org/W19645973|https://openalex.org/W1966690336|https://openalex.org/W1969347970|https://openalex.org/W1977541218|https://openalex.org/W1977683980|https://openalex.org/W1980258803|https://openalex.org/W1980595924|https://openalex.org/W1981224435|https://openalex.org/W1986668465|https://openalex.org/W1988772603|https://openalex.org/W1991889484|https://openalex.org/W1992481561|https://openalex.org/W1993521270|https://openalex.org/W1993522095|https://openalex.org/W1995884574|https://openalex.org/W1996275832|https://openalex.org/W1997014084|https://openalex.org/W2000095161|https://openalex.org/W2000665829|https://openalex.org/W2002342373|https://openalex.org/W2003174386|https://openalex.org/W2003327974|https://openalex.org/W2004328013|https://openalex.org/W2007331931|https://openalex.org/W2008242644|https://openalex.org/W2008843476|https://openalex.org/W2009720478|https://openalex.org/W2009728210|https://openalex.org/W2012633561|https://openalex.org/W2014190397|https://openalex.org/W2016734862|https://openalex.org/W2021918209|https://openalex.org/W2026234928|https://openalex.org/W2031345975|https://openalex.org/W2034112189|https://openalex.org/W2035045805|https://openalex.org/W2039510774|https://openalex.org/W2039657186|https://openalex.org/W2042389170|https://openalex.org/W2043704558|https://openalex.org/W2043772624|https://openalex.org/W2047550105|https://openalex.org/W2052209020|https://openalex.org/W2052300481|https://openalex.org/W2054997209|https://openalex.org/W2057293894|https://openalex.org/W2058832015|https://openalex.org/W2059154739|https://openalex.org/W2061073363|https://openalex.org/W2061175044|https://openalex.org/W2061973615|https://openalex.org/W2062689202|https://openalex.org/W2064706764|https://openalex.org/W2069007775|https://openalex.org/W2069428573|https://openalex.org/W2077865929|https://openalex.org/W2081611958|https://openalex.org/W2082642459|https://openalex.org/W2083081255|https://openalex.org/W2084275504|https://openalex.org/W2084845164|https://openalex.org/W2085090855|https://openalex.org/W2088138038|https://openalex.org/W2089511414|https://openalex.org/W2095805080|https://openalex.org/W2099694187|https://openalex.org/W2100193182|https://openalex.org/W2100369477|https://openalex.org/W2109168464|https://openalex.org/W2110569167|https://openalex.org/W2112884153|https://openalex.org/W2115486016|https://openalex.org/W2119629693|https://openalex.org/W2121609624|https://openalex.org/W2122836009|https://openalex.org/W2123913526|https://openalex.org/W2124177863|https://openalex.org/W2128211151|https://openalex.org/W2128578655|https://openalex.org/W2130829765|https://openalex.org/W2134574414|https://openalex.org/W2137079739|https://openalex.org/W2141237239|https://openalex.org/W2141756668|https://openalex.org/W2144200711|https://openalex.org/W2144440398|https://openalex.org/W2147819711|https://openalex.org/W2154400082|https://openalex.org/W2161167208|https://openalex.org/W2163970869|https://openalex.org/W2165462684|https://openalex.org/W2167124053|https://openalex.org/W2180657338|https://openalex.org/W2188200316|https://openalex.org/W2204134246|https://openalex.org/W2216044891|https://openalex.org/W2218626940|https://openalex.org/W2227139454|https://openalex.org/W2238523722|https://openalex.org/W2286580419|https://openalex.org/W2289518636|https://openalex.org/W2299031190|https://openalex.org/W2316564313|https://openalex.org/W2317178824|https://openalex.org/W2404073584|https://openalex.org/W2503937957|https://openalex.org/W2517558490|https://openalex.org/W2525274912|https://openalex.org/W2547383116|https://openalex.org/W2552021190|https://openalex.org/W2579007508|https://openalex.org/W2582730781|https://openalex.org/W2584326054|https://openalex.org/W2593270325|https://openalex.org/W2618550998|https://openalex.org/W3104855436|https://openalex.org/W4232866096|https://openalex.org/W4244565231,https://openalex.org/W4387497383|https://openalex.org/W4229748205|https://openalex.org/W2948807893|https://openalex.org/W2778153218|https://openalex.org/W2748952813|https://openalex.org/W2527526854|https://openalex.org/W2062208111|https://openalex.org/W1986764834|https://openalex.org/W1976181487|https://openalex.org/W1531601525,https://api.openalex.org/works?filter=cites:W2734204398,2024-11-16T18:52:34.600618,2017-07-14,https://openalex.org/W2734204398,https://doi.org/10.1016/j.jcis.2017.07.021,2734204398,https://pubmed.ncbi.nlm.nih.gov/28728752,False,https://doi.org/10.1016/j.jcis.2017.07.021,,https://openalex.org/S204609040,Journal of Colloid and Interface Science,0021-9797,0021-9797|1095-7103,False,False,True,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/P4310320990,Elsevier BV,journal,,,,False,False,False,closed,,False,3860.0,USD,3860.0,doaj,0.290909,False,False,99,100,508,,603,616,https://openalex.org/T10859,Mussel-Inspired Surface Chemistry for Multifunctional Coatings,0.9943,https://openalex.org/subfields/2508,"Surfaces, Coatings and Films",https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,first|middle|last,"{'id': 'https://openalex.org/I82951845', 'display_name': 'RMIT University', 'ror': 'https://ror.org/04ttjf776', 'country_code': 'AU', 'type': 'education', 'lineage': ['https://openalex.org/I82951845']}|{'id': 'https://openalex.org/I82951845', 'display_name': 'RMIT University', 'ror': 'https://ror.org/04ttjf776', 'country_code': 'AU', 'type': 'education', 'lineage': ['https://openalex.org/I82951845']}|{'id': 'https://openalex.org/I57093077', 'display_name': 'Swinburne University of Technology', 'ror': 'https://ror.org/031rekg67', 'country_code': 'AU', 'type': 'education', 'lineage': ['https://openalex.org/I57093077']}",AU|AU|AU,False|True|True,Aaron Elbourne|Russell J. Crawford|Elena P. Ivanova,"School of Science, College of Science, Engineering and Health, RMIT University, Melbourne, Victoria 3001, Australia|School of Science, College of Science, Engineering and Health, RMIT University, Melbourne, Victoria 3001, Australia|Faculty of Science, Engineering, and Technology, Swinburne University of Technology, Hawthorn, Victoria 3122, Australia","{'raw_affiliation_string': 'School of Science, College of Science, Engineering and Health, RMIT University, Melbourne, Victoria 3001, Australia', 'institution_ids': ['https://openalex.org/I82951845']}|{'raw_affiliation_string': 'School of Science, College of Science, Engineering and Health, RMIT University, Melbourne, Victoria 3001, Australia', 'institution_ids': ['https://openalex.org/I82951845']}|{'raw_affiliation_string': 'Faculty of Science, Engineering, and Technology, Swinburne University of Technology, Hawthorn, Victoria 3122, Australia', 'institution_ids': ['https://openalex.org/I57093077']}",https://openalex.org/A5031027699|https://openalex.org/A5058552736|https://openalex.org/A5100664149,Aaron Elbourne|Russell J. Crawford|Elena P. Ivanova,https://orcid.org/0000-0002-4472-4372|https://orcid.org/0000-0003-1054-5285|https://orcid.org/0000-0002-5509-8071,https://openalex.org/T10859|https://openalex.org/T12526|https://openalex.org/T10593,Mussel-Inspired Surface Chemistry for Multifunctional Coatings|Chemistry and Applications of Antimicrobial Polymers|Bacterial Biofilms and Quorum Sensing Mechanisms,0.9943|0.9941|0.9828,https://openalex.org/subfields/2508|https://openalex.org/subfields/1605|https://openalex.org/subfields/1312,"Surfaces, Coatings and Films|Organic Chemistry|Molecular Biology",https://openalex.org/fields/25|https://openalex.org/fields/16|https://openalex.org/fields/13,"Materials Science|Chemistry|Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/1,Physical Sciences|Physical Sciences|Life Sciences,https://openalex.org/keywords/biocidal-surfaces|https://openalex.org/keywords/biocompatible-material,Biocidal Surfaces|Biocompatible material,0.609926|0.41684186,https://openalex.org/C4937899|https://openalex.org/C171250308|https://openalex.org/C192562407|https://openalex.org/C1318750|https://openalex.org/C185592680|https://openalex.org/C136229726|https://openalex.org/C178790620|https://openalex.org/C71924100,https://www.wikidata.org/wiki/Q68541106|https://www.wikidata.org/wiki/Q11468|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q865663|https://www.wikidata.org/wiki/Q2329|https://www.wikidata.org/wiki/Q327092|https://www.wikidata.org/wiki/Q11351|https://www.wikidata.org/wiki/Q11190,Antimicrobial|Nanotechnology|Materials science|Biocompatible material|Chemistry|Biomedical engineering|Organic chemistry|Medicine,2|1|0|2|0|1|1|0,0.7989441|0.7727605|0.4750771|0.41684186|0.38416284|0.18961766|0.12681085|0.09884328,D000890|D001672|D040761|D049329|D000818|D000900|D000900|D000900|D000890|D000890|D001672|D001672|D001696|D040761|D040761|D032701|D032701|D006801|D049329|D049329|D013499,Anti-Infective Agents|Biocompatible Materials|Biomimetic Materials|Nanostructures|Animals|Anti-Bacterial Agents|Anti-Bacterial Agents|Anti-Bacterial Agents|Anti-Infective Agents|Anti-Infective Agents|Biocompatible Materials|Biocompatible Materials|Biomechanical Phenomena|Biomimetic Materials|Biomimetic Materials|Biomimetics|Biomimetics|Humans|Nanostructures|Nanostructures|Surface Properties,Q000737|Q000737|Q000737|Q000737||Q000494|Q000737||Q000494||Q000494|||Q000494||Q000379|||Q000648||,chemistry|chemistry|chemistry|chemistry|None|pharmacology|chemistry|None|pharmacology|None|pharmacology|None|None|pharmacology|None|methods|None|None|ultrastructure|None|None,True|True|True|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False,False|False,https://doi.org/10.1016/j.jcis.2017.07.021|https://pubmed.ncbi.nlm.nih.gov/28728752,None|None,None|None,None|None,None|None,False|False,False|False,https://openalex.org/S204609040|https://openalex.org/S4306525036,Journal of Colloid and Interface Science|PubMed,0021-9797|None,0021-9797|1095-7103|None,False|False,False|False,True|False,https://openalex.org/P4310320990|https://openalex.org/I1299303238,Elsevier BV|National Institutes of Health,https://openalex.org/P4310320990|https://openalex.org/I1299303238,Elsevier BV|National Institutes of Health,journal|repository,nan|nan,,,,,,,2024|2023|2022|2021|2020|2019|2018|2017,35|55|39|40|61|42|29|1
https://openalex.org/W2951490832,https://doi.org/10.1039/c9ta05185f,Bio-inspired sustainable and durable superhydrophobic materials: from nature to market,Bio-inspired sustainable and durable superhydrophobic materials: from nature to market,2019,2019-01-01,en,article,journal-article,crossref,,2,2,https://openalex.org/A5036963013,https://openalex.org/I4210095297|https://openalex.org/I82951845,,12.694,True,ngrams,212,False,False,1,,,,179,https://openalex.org/W1835326804|https://openalex.org/W1879697626|https://openalex.org/W1967913182|https://openalex.org/W1971143490|https://openalex.org/W1973738205|https://openalex.org/W1974948624|https://openalex.org/W1975140804|https://openalex.org/W1976878552|https://openalex.org/W1978657450|https://openalex.org/W1981827576|https://openalex.org/W1983107792|https://openalex.org/W1989694954|https://openalex.org/W1989903575|https://openalex.org/W1991681456|https://openalex.org/W2000305415|https://openalex.org/W2000994599|https://openalex.org/W2004146898|https://openalex.org/W2010302519|https://openalex.org/W2010359491|https://openalex.org/W2012520397|https://openalex.org/W2015080974|https://openalex.org/W2016860497|https://openalex.org/W2018737885|https://openalex.org/W2020827215|https://openalex.org/W2024730326|https://openalex.org/W2026669567|https://openalex.org/W2027494083|https://openalex.org/W2028660519|https://openalex.org/W2033582153|https://openalex.org/W2042601403|https://openalex.org/W2043269644|https://openalex.org/W2046939688|https://openalex.org/W2049417169|https://openalex.org/W2051796247|https://openalex.org/W2059663531|https://openalex.org/W2065369561|https://openalex.org/W2066643443|https://openalex.org/W2071502925|https://openalex.org/W2071791979|https://openalex.org/W2076128718|https://openalex.org/W2078231789|https://openalex.org/W2081893538|https://openalex.org/W2085090855|https://openalex.org/W2091277905|https://openalex.org/W2112976224|https://openalex.org/W2114366754|https://openalex.org/W2114552030|https://openalex.org/W2118166595|https://openalex.org/W2120119011|https://openalex.org/W2127812915|https://openalex.org/W2128885697|https://openalex.org/W2131956434|https://openalex.org/W2138156906|https://openalex.org/W2138396003|https://openalex.org/W2147563966|https://openalex.org/W2150367477|https://openalex.org/W2152123134|https://openalex.org/W2161247195|https://openalex.org/W2161447567|https://openalex.org/W2193478937|https://openalex.org/W2209684977|https://openalex.org/W2211303116|https://openalex.org/W2231469427|https://openalex.org/W2279826586|https://openalex.org/W2280595974|https://openalex.org/W2297244409|https://openalex.org/W2301584174|https://openalex.org/W2320071548|https://openalex.org/W2323120537|https://openalex.org/W2323716726|https://openalex.org/W2327686356|https://openalex.org/W2329760037|https://openalex.org/W2331121663|https://openalex.org/W2332763877|https://openalex.org/W2408678510|https://openalex.org/W2414243121|https://openalex.org/W2425602344|https://openalex.org/W2463021266|https://openalex.org/W2466152590|https://openalex.org/W2472044495|https://openalex.org/W2472667833|https://openalex.org/W2484286066|https://openalex.org/W2488899780|https://openalex.org/W2489711581|https://openalex.org/W2531963231|https://openalex.org/W2548190123|https://openalex.org/W2555969787|https://openalex.org/W2558606573|https://openalex.org/W2559777359|https://openalex.org/W2560273087|https://openalex.org/W2560778451|https://openalex.org/W2575567518|https://openalex.org/W2588705246|https://openalex.org/W2589132899|https://openalex.org/W2589174653|https://openalex.org/W2589437509|https://openalex.org/W2592117467|https://openalex.org/W2594581372|https://openalex.org/W2595401878|https://openalex.org/W2597685126|https://openalex.org/W2599345060|https://openalex.org/W2603881591|https://openalex.org/W2605928603|https://openalex.org/W2605965918|https://openalex.org/W2606553372|https://openalex.org/W2607784074|https://openalex.org/W2613992936|https://openalex.org/W2617208952|https://openalex.org/W2619964457|https://openalex.org/W2620095843|https://openalex.org/W2680552286|https://openalex.org/W2730915457|https://openalex.org/W2737698600|https://openalex.org/W2739023748|https://openalex.org/W2742575164|https://openalex.org/W2743111705|https://openalex.org/W2744505530|https://openalex.org/W2748727878|https://openalex.org/W2753507361|https://openalex.org/W2753522302|https://openalex.org/W2753819506|https://openalex.org/W2754825282|https://openalex.org/W2754971060|https://openalex.org/W2757569660|https://openalex.org/W2758589817|https://openalex.org/W2762250327|https://openalex.org/W2766295796|https://openalex.org/W2766429995|https://openalex.org/W2766494283|https://openalex.org/W2774032280|https://openalex.org/W2782742185|https://openalex.org/W2783340891|https://openalex.org/W2785933540|https://openalex.org/W2786589993|https://openalex.org/W2788926776|https://openalex.org/W2791154603|https://openalex.org/W2792414037|https://openalex.org/W2794195751|https://openalex.org/W2796422369|https://openalex.org/W2799639676|https://openalex.org/W2800714033|https://openalex.org/W2800883559|https://openalex.org/W2801055996|https://openalex.org/W2801353782|https://openalex.org/W2802599732|https://openalex.org/W2803665856|https://openalex.org/W2804455495|https://openalex.org/W2805361830|https://openalex.org/W2806735975|https://openalex.org/W2808247663|https://openalex.org/W2810860036|https://openalex.org/W2835079128|https://openalex.org/W2849924401|https://openalex.org/W2883036377|https://openalex.org/W2883540820|https://openalex.org/W2884595643|https://openalex.org/W2884835309|https://openalex.org/W2888245194|https://openalex.org/W2888630053|https://openalex.org/W2889083839|https://openalex.org/W2890216015|https://openalex.org/W2890784452|https://openalex.org/W2891399642|https://openalex.org/W2891900900|https://openalex.org/W2892210707|https://openalex.org/W2892866316|https://openalex.org/W2892984553|https://openalex.org/W2893131666|https://openalex.org/W2893224705|https://openalex.org/W2896189480|https://openalex.org/W2896746711|https://openalex.org/W2897563242|https://openalex.org/W2897787313|https://openalex.org/W2898117412|https://openalex.org/W2900289817|https://openalex.org/W2900917314|https://openalex.org/W603972563|https://openalex.org/W811050015|https://openalex.org/W999934594,https://openalex.org/W4390401159|https://openalex.org/W4388998267|https://openalex.org/W4246450666|https://openalex.org/W4230250635|https://openalex.org/W3144504424|https://openalex.org/W3120461830|https://openalex.org/W3041790586|https://openalex.org/W2898370298|https://openalex.org/W2744391499|https://openalex.org/W2018879842,https://api.openalex.org/works?filter=cites:W2951490832,2024-11-12T22:12:40.982359,2019-06-27,https://openalex.org/W2951490832,https://doi.org/10.1039/c9ta05185f,2951490832,,False,https://doi.org/10.1039/c9ta05185f,,https://openalex.org/S2764437742,Journal of Materials Chemistry A,2050-7496,2050-7496|2050-7488,False,False,True,https://openalex.org/P4310320556,Royal Society of Chemistry,https://openalex.org/P4310320556,Royal Society of Chemistry,journal,,,,False,False,False,closed,,False,,,,,0.99964,True,True,99,100,7,28,16643,16670,https://openalex.org/T10313,Superhydrophobic Surface Technology,0.9999,https://openalex.org/subfields/2508,"Surfaces, Coatings and Films",https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,first|middle|middle|last,"{'id': 'https://openalex.org/I82951845', 'display_name': 'RMIT University', 'ror': 'https://ror.org/04ttjf776', 'country_code': 'AU', 'type': 'education', 'lineage': ['https://openalex.org/I82951845']}|{'id': 'https://openalex.org/I4210095297', 'display_name': 'MIT University', 'ror': 'https://ror.org/00v140q16', 'country_code': 'MK', 'type': 'education', 'lineage': ['https://openalex.org/I4210095297']}|{'id': 'https://openalex.org/I82951845', 'display_name': 'RMIT University', 'ror': 'https://ror.org/04ttjf776', 'country_code': 'AU', 'type': 'education', 'lineage': ['https://openalex.org/I82951845']}|{'id': 'https://openalex.org/I4210095297', 'display_name': 'MIT University', 'ror': 'https://ror.org/00v140q16', 'country_code': 'MK', 'type': 'education', 'lineage': ['https://openalex.org/I4210095297']}|{'id': 'https://openalex.org/I82951845', 'display_name': 'RMIT University', 'ror': 'https://ror.org/04ttjf776', 'country_code': 'AU', 'type': 'education', 'lineage': ['https://openalex.org/I82951845']}|{'id': 'https://openalex.org/I4210095297', 'display_name': 'MIT University', 'ror': 'https://ror.org/00v140q16', 'country_code': 'MK', 'type': 'education', 'lineage': ['https://openalex.org/I4210095297']}|{'id': 'https://openalex.org/I4210095297', 'display_name': 'MIT University', 'ror': 'https://ror.org/00v140q16', 'country_code': 'MK', 'type': 'education', 'lineage': ['https://openalex.org/I4210095297']}|{'id': 'https://openalex.org/I82951845', 'display_name': 'RMIT University', 'ror': 'https://ror.org/04ttjf776', 'country_code': 'AU', 'type': 'education', 'lineage': ['https://openalex.org/I82951845']}",AU|MK|AU|MK|AU|MK|AU|MK,False|False|False|True,Mehran Ghasemlou|Fugen Daver|Elena P. Ivanova|Benu Adhikari,"Australia|Melbourne|RMIT University|School of Science, RMIT University, Melbourne, VIC 3083, Australia|Australia|Bundoora|RMIT University|School of Engineering, RMIT University, PO Box 71, Bundoora, VIC 3083, Australia|Australia|Melbourne|RMIT University|School of Science, RMIT University, Melbourne, VIC 3000, Australia|Australia|Melbourne|RMIT University|School of Science, RMIT University, Melbourne, VIC 3083, Australia","{'raw_affiliation_string': 'Australia', 'institution_ids': []}|{'raw_affiliation_string': 'School of Science, RMIT University, Melbourne, VIC 3083, Australia', 'institution_ids': ['https://openalex.org/I82951845']}|{'raw_affiliation_string': 'RMIT University', 'institution_ids': ['https://openalex.org/I4210095297', 'https://openalex.org/I82951845']}|{'raw_affiliation_string': 'Melbourne', 'institution_ids': []}|{'raw_affiliation_string': 'School of Engineering, RMIT University, PO Box 71, Bundoora, VIC 3083, Australia', 'institution_ids': ['https://openalex.org/I82951845']}|{'raw_affiliation_string': 'RMIT University', 'institution_ids': ['https://openalex.org/I4210095297', 'https://openalex.org/I82951845']}|{'raw_affiliation_string': 'Bundoora', 'institution_ids': []}|{'raw_affiliation_string': 'Australia', 'institution_ids': []}|{'raw_affiliation_string': 'Australia', 'institution_ids': []}|{'raw_affiliation_string': 'School of Science, RMIT University, Melbourne, VIC 3000, Australia', 'institution_ids': ['https://openalex.org/I82951845']}|{'raw_affiliation_string': 'RMIT University', 'institution_ids': ['https://openalex.org/I4210095297', 'https://openalex.org/I82951845']}|{'raw_affiliation_string': 'Melbourne', 'institution_ids': []}|{'raw_affiliation_string': 'RMIT University', 'institution_ids': ['https://openalex.org/I4210095297', 'https://openalex.org/I82951845']}|{'raw_affiliation_string': 'Melbourne', 'institution_ids': []}|{'raw_affiliation_string': 'Australia', 'institution_ids': []}|{'raw_affiliation_string': 'School of Science, RMIT University, Melbourne, VIC 3083, Australia', 'institution_ids': ['https://openalex.org/I82951845']}",https://openalex.org/A5084797746|https://openalex.org/A5007207559|https://openalex.org/A5100664149|https://openalex.org/A5036963013,Mehran Ghasemlou|Fügen Daver|Elena P. Ivanova|Benu Adhikari,https://orcid.org/0000-0003-1444-0878|https://orcid.org/0000-0003-0826-4919|https://orcid.org/0000-0002-5509-8071|https://orcid.org/0000-0002-7571-7968,https://openalex.org/T10313|https://openalex.org/T11869|https://openalex.org/T12195,Superhydrophobic Surface Technology|Perfluoroalkyl and Polyfluoroalkyl Substances in the Environment|Chemistry and Applications of Aerogels,0.9999|0.9886|0.9754,https://openalex.org/subfields/2508|https://openalex.org/subfields/2304|https://openalex.org/subfields/1607,"Surfaces, Coatings and Films|Environmental Chemistry|Spectroscopy",https://openalex.org/fields/25|https://openalex.org/fields/23|https://openalex.org/fields/16,Materials Science|Environmental Science|Chemistry,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/superhydrophobic-surfaces|https://openalex.org/keywords/bioinspired-materials|https://openalex.org/keywords/bioinspired-design,Superhydrophobic Surfaces|Bioinspired Materials|Bioinspired Design,0.631562|0.534064|0.519465,https://openalex.org/C171250308|https://openalex.org/C192562407|https://openalex.org/C144133560|https://openalex.org/C126348684,https://www.wikidata.org/wiki/Q11468|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q4830453|https://www.wikidata.org/wiki/Q3456979,Nanotechnology|Materials science|Business|Polymer science,1|0|0|1,0.46322536|0.4104228|0.38384992|0.3426493,,,,,,False,https://doi.org/10.1039/c9ta05185f,None,None,None,None,False,False,https://openalex.org/S2764437742,Journal of Materials Chemistry A,2050-7496,2050-7496|2050-7488,False,False,True,https://openalex.org/P4310320556,Royal Society of Chemistry,https://openalex.org/P4310320556,Royal Society of Chemistry,journal,nan,https://metadata.un.org/sdg/12,0.5,Responsible consumption and production,https://openalex.org/F4320320972,RMIT University,None,2024|2023|2022|2021|2020|2019,31|41|41|59|32|6
