id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,locations_count,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,ids.pmid,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,apc_list,best_oa_location,ids.pmcid,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,primary_location.source,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.score,sustainable_development_goals.display_name,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W3003426268,https://doi.org/10.1002/adma.201908008,Elastic Superhydrophobic and Photocatalytic Active Films Used as Blood Repellent Dressing,Elastic Superhydrophobic and Photocatalytic Active Films Used as Blood Repellent Dressing,2020,2020-02-03,en,article,journal-article,crossref,,1,3,https://openalex.org/A5047376372|https://openalex.org/A5101696287|https://openalex.org/A5075782884|https://openalex.org/A5018740534|https://openalex.org/A5100405412|https://openalex.org/A5064508388|https://openalex.org/A5050057164|https://openalex.org/A5089618715|https://openalex.org/A5035586229|https://openalex.org/A5039070558,https://openalex.org/I4210095245|https://openalex.org/I4210095245|https://openalex.org/I4210095245|https://openalex.org/I4210095245|https://openalex.org/I4210095245|https://openalex.org/I4210095245|https://openalex.org/I4210095245|https://openalex.org/I4210094062|https://openalex.org/I197323543|https://openalex.org/I4210095245|https://openalex.org/I4210095245|https://openalex.org/I4210095245,,10.12,True,pdf,160,False,False,2,,,48,https://openalex.org/W188119531|https://openalex.org/W1975140804|https://openalex.org/W1988493819|https://openalex.org/W1993485046|https://openalex.org/W2001349938|https://openalex.org/W2001466313|https://openalex.org/W2004638880|https://openalex.org/W2006434614|https://openalex.org/W2006495909|https://openalex.org/W2009551603|https://openalex.org/W2011156568|https://openalex.org/W2014612312|https://openalex.org/W2020295925|https://openalex.org/W2020806098|https://openalex.org/W2022090272|https://openalex.org/W2026824306|https://openalex.org/W2028070252|https://openalex.org/W2034001373|https://openalex.org/W2046559897|https://openalex.org/W2047813091|https://openalex.org/W2091852387|https://openalex.org/W2092826286|https://openalex.org/W2100177944|https://openalex.org/W2107707616|https://openalex.org/W2111437841|https://openalex.org/W2126979059|https://openalex.org/W2138405719|https://openalex.org/W2140460741|https://openalex.org/W2140672115|https://openalex.org/W2141737489|https://openalex.org/W2154293931|https://openalex.org/W2157612966|https://openalex.org/W2161791586|https://openalex.org/W2172276812|https://openalex.org/W2292128402|https://openalex.org/W2296729938|https://openalex.org/W2403013749|https://openalex.org/W2474376112|https://openalex.org/W2562866845|https://openalex.org/W2586343207|https://openalex.org/W2588823891|https://openalex.org/W2600674509|https://openalex.org/W2750802119|https://openalex.org/W2782962645|https://openalex.org/W2791322696|https://openalex.org/W2884070004|https://openalex.org/W2914029581|https://openalex.org/W4242285323,https://openalex.org/W4205156913|https://openalex.org/W3206390060|https://openalex.org/W3003900439|https://openalex.org/W2909538255|https://openalex.org/W2387103638|https://openalex.org/W2363073319|https://openalex.org/W2057245938|https://openalex.org/W2043132231|https://openalex.org/W2026830088|https://openalex.org/W1985223551,https://api.openalex.org/works?filter=cites:W3003426268,2024-09-30T19:12:27.140394,2020-02-07,https://openalex.org/W3003426268,https://doi.org/10.1002/adma.201908008,3003426268,https://pubmed.ncbi.nlm.nih.gov/32009264,False,https://doi.org/10.1002/adma.201908008,,https://openalex.org/S99352657,Advanced Materials,0935-9648,0935-9648|1521-4095,False,False,True,,,,,journal,,,,False,False,True,green,https://pure.mpg.de/pubman/item/item_3192532_2/component/file_3403354/Advanced%20Materials%20-%202020%20-%20Liu%20-%20Elastic%20Superhydrophobic%20and%20Photocatalytic%20Active%20Films%20Used%20as%20Blood%20Repellent%20Dressing.pdf,True,5250.0,USD,5250.0,doaj,0.999572,True,True,99,100,32,11,,,https://openalex.org/T10313,Superhydrophobic Surface Technology,0.9995,https://openalex.org/subfields/2508,"Surfaces, Coatings and Films",https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences,True,https://hdl.handle.net/21.11116/0000-0005-A109-B,https://pure.mpg.de/pubman/item/item_3192532_2/component/file_3403354/Advanced%20Materials%20-%202020%20-%20Liu%20-%20Elastic%20Superhydrophobic%20and%20Photocatalytic%20Active%20Films%20Used%20as%20Blood%20Repellent%20Dressing.pdf,https://openalex.org/S4306400655,MPG.PuRe (Max Planck Society),,,True,False,False,https://openalex.org/I149899117,Max Planck Society,https://openalex.org/I149899117,Max Planck Society,repository,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,,,,,,,,,"Abstract Durable and biocompatible superhydrophobic surfaces are of significant potential use in biomedical applications. Here, a nonfluorinated, elastic, superhydrophobic film that can be used for medical wound dressings to enhance their hemostasis function is introduced. The film is formed by titanium dioxide nanoparticles, which are chemically crosslinked in a poly(dimethylsiloxane) (PDMS) matrix. The PDMS crosslinks result in large strain elasticity of the film, so that it conforms to deformations of the substrate. The photocatalytic activity of the titanium dioxide provides surfaces with both self‐cleaning and antibacterial properties. Facile coating of conventional wound dressings is demonstrated with this composite film and then resulting improvement for hemostasis. High gas permeability and water repellency of the film will provide additional benefit for medical applications.",first|middle|middle|middle|middle|middle|middle|middle|middle|last,"{'id': 'https://openalex.org/I4210095245', 'display_name': 'Max Planck Institute for Polymer Research', 'ror': 'https://ror.org/00sb7hc59', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I149899117', 'https://openalex.org/I4210095245']}|{'id': 'https://openalex.org/I4210095245', 'display_name': 'Max Planck Institute for Polymer Research', 'ror': 'https://ror.org/00sb7hc59', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I149899117', 'https://openalex.org/I4210095245']}|{'id': 'https://openalex.org/I4210095245', 'display_name': 'Max Planck Institute for Polymer Research', 'ror': 'https://ror.org/00sb7hc59', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I149899117', 'https://openalex.org/I4210095245']}|{'id': 'https://openalex.org/I4210095245', 'display_name': 'Max Planck Institute for Polymer Research', 'ror': 'https://ror.org/00sb7hc59', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I149899117', 'https://openalex.org/I4210095245']}|{'id': 'https://openalex.org/I4210095245', 'display_name': 'Max Planck Institute for Polymer Research', 'ror': 'https://ror.org/00sb7hc59', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I149899117', 'https://openalex.org/I4210095245']}|{'id': 'https://openalex.org/I4210095245', 'display_name': 'Max Planck Institute for Polymer Research', 'ror': 'https://ror.org/00sb7hc59', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I149899117', 'https://openalex.org/I4210095245']}|{'id': 'https://openalex.org/I4210095245', 'display_name': 'Max Planck Institute for Polymer Research', 'ror': 'https://ror.org/00sb7hc59', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I149899117', 'https://openalex.org/I4210095245']}|{'id': 'https://openalex.org/I4210094062', 'display_name': 'University Medical Center of the Johannes Gutenberg University Mainz', 'ror': 'https://ror.org/00q1fsf04', 'country_code': 'DE', 'type': 'healthcare', 'lineage': ['https://openalex.org/I4210094062']}|{'id': 'https://openalex.org/I197323543', 'display_name': 'Johannes Gutenberg University Mainz', 'ror': 'https://ror.org/023b0x485', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I197323543']}|{'id': 'https://openalex.org/I4210095245', 'display_name': 'Max Planck Institute for Polymer Research', 'ror': 'https://ror.org/00sb7hc59', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I149899117', 'https://openalex.org/I4210095245']}|{'id': 'https://openalex.org/I4210095245', 'display_name': 'Max Planck Institute for Polymer Research', 'ror': 'https://ror.org/00sb7hc59', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I149899117', 'https://openalex.org/I4210095245']}|{'id': 'https://openalex.org/I4210095245', 'display_name': 'Max Planck Institute for Polymer Research', 'ror': 'https://ror.org/00sb7hc59', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I149899117', 'https://openalex.org/I4210095245']}",DE|DE|DE|DE|DE|DE|DE|DE|DE|DE,True|True|True|True|True|True|True|True|True|True,Jie Liu|Lijun Ye|Yuling Sun|Minghan Hu|Fei Chen|Seraphine Wegner|Volker Mailänder|Werner Steffen|Michael Kappl|Hans‐Jürgen Butt,Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany|Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany|Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany|Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany|Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany|Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany|Department of Dermatology University Medical Center of the Johannes Gutenberg-University Mainz Langenbeckstr. 1 55131 Mainz Germany|Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany|Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany|Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany|Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany,"{'raw_affiliation_string': 'Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany', 'institution_ids': ['https://openalex.org/I4210095245']}|{'raw_affiliation_string': 'Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany', 'institution_ids': ['https://openalex.org/I4210095245']}|{'raw_affiliation_string': 'Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany', 'institution_ids': ['https://openalex.org/I4210095245']}|{'raw_affiliation_string': 'Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany', 'institution_ids': ['https://openalex.org/I4210095245']}|{'raw_affiliation_string': 'Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany', 'institution_ids': ['https://openalex.org/I4210095245']}|{'raw_affiliation_string': 'Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany', 'institution_ids': ['https://openalex.org/I4210095245']}|{'raw_affiliation_string': 'Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany', 'institution_ids': ['https://openalex.org/I4210095245']}|{'raw_affiliation_string': 'Department of Dermatology University Medical Center of the Johannes Gutenberg-University Mainz Langenbeckstr. 1 55131 Mainz Germany', 'institution_ids': ['https://openalex.org/I4210094062', 'https://openalex.org/I197323543']}|{'raw_affiliation_string': 'Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany', 'institution_ids': ['https://openalex.org/I4210095245']}|{'raw_affiliation_string': 'Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany', 'institution_ids': ['https://openalex.org/I4210095245']}|{'raw_affiliation_string': 'Max Planck Institute for Polymer Research Ackermannweg 10 55128 Mainz Germany', 'institution_ids': ['https://openalex.org/I4210095245']}",https://openalex.org/A5047376372|https://openalex.org/A5101696287|https://openalex.org/A5075782884|https://openalex.org/A5018740534|https://openalex.org/A5100405412|https://openalex.org/A5064508388|https://openalex.org/A5050057164|https://openalex.org/A5089618715|https://openalex.org/A5035586229|https://openalex.org/A5039070558,Jie Liu|Lijun Ye|Yuling Sun|Minghan Hu|Fei Chen|Seraphine V. Wegner|Volker Mailänder|W. Steffen|Michael Kappl|Hans‐Jürgen Butt,https://orcid.org/0000-0002-0014-5635|https://orcid.org/0000-0002-9760-9263|https://orcid.org/0000-0001-8582-5244|https://orcid.org/0000-0002-9001-6780|https://orcid.org/0000-0002-7600-1945|https://orcid.org/0000-0002-9072-0858|https://orcid.org/0000-0001-6583-8136|https://orcid.org/0000-0001-6540-0660|https://orcid.org/0000-0001-7335-1707|https://orcid.org/0000-0001-5391-2618,https://openalex.org/T10313|https://openalex.org/T10729|https://openalex.org/T10771,Superhydrophobic Surface Technology|Electrospun Nanofibers in Biomedical Applications|Wound Healing and Regeneration,0.9995|0.9945|0.9845,https://openalex.org/subfields/2508|https://openalex.org/subfields/2502|https://openalex.org/subfields/2742,"Surfaces, Coatings and Films|Biomaterials|Rehabilitation",https://openalex.org/fields/25|https://openalex.org/fields/25|https://openalex.org/fields/27,Materials Science|Materials Science|Medicine,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/4,Physical Sciences|Physical Sciences|Health Sciences,https://openalex.org/keywords/titanium-dioxide|https://openalex.org/keywords/superhydrophobic-surfaces|https://openalex.org/keywords/hydrogel-dressings|https://openalex.org/keywords/nanotextured-surfaces|https://openalex.org/keywords/self-cleaning-coatings|https://openalex.org/keywords/hydrophobicity|https://openalex.org/keywords/wound-dressing|https://openalex.org/keywords/biocompatible-material|https://openalex.org/keywords/elasticity,Titanium dioxide|Superhydrophobic Surfaces|Hydrogel Dressings|Nanotextured Surfaces|Self-Cleaning Coatings|Hydrophobicity|Wound dressing|Biocompatible material|Elasticity (physics),0.66802704|0.626167|0.539582|0.522009|0.503024|0.500555|0.45778266|0.43170467|0.42507654,https://openalex.org/C192562407|https://openalex.org/C65165184|https://openalex.org/C2777593239|https://openalex.org/C2781448156|https://openalex.org/C159985019|https://openalex.org/C2778589496|https://openalex.org/C2993269979|https://openalex.org/C104779481|https://openalex.org/C1318750|https://openalex.org/C121854251|https://openalex.org/C171250308|https://openalex.org/C136229726|https://openalex.org/C161790260|https://openalex.org/C178790620|https://openalex.org/C71924100|https://openalex.org/C185592680|https://openalex.org/C126322002,https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q218831|https://www.wikidata.org/wiki/Q193521|https://www.wikidata.org/wiki/Q1570182|https://www.wikidata.org/wiki/Q181790|https://www.wikidata.org/wiki/Q487937|https://www.wikidata.org/wiki/Q523536|https://www.wikidata.org/wiki/Q50707|https://www.wikidata.org/wiki/Q865663|https://www.wikidata.org/wiki/Q62932|https://www.wikidata.org/wiki/Q11468|https://www.wikidata.org/wiki/Q327092|https://www.wikidata.org/wiki/Q82264|https://www.wikidata.org/wiki/Q11351|https://www.wikidata.org/wiki/Q11190|https://www.wikidata.org/wiki/Q2329|https://www.wikidata.org/wiki/Q11180,Materials science|Photocatalysis|Titanium dioxide|Coating|Composite material|Hemostasis|Wound dressing|Composite number|Biocompatible material|Elasticity (physics)|Nanotechnology|Biomedical engineering|Catalysis|Organic chemistry|Medicine|Chemistry|Internal medicine,0|3|2|2|1|2|2|2|2|2|1|1|2|1|0|0|1,0.9009483|0.75507164|0.66802704|0.59214044|0.5360091|0.47990072|0.45778266|0.44353828|0.43170467|0.42507654|0.42137718|0.17737475|0.088570714|0.053999007|0.0|0.0|0.0,,,,,,False|True,https://doi.org/10.1002/adma.201908008|https://hdl.handle.net/21.11116/0000-0005-A109-B,None|https://pure.mpg.de/pubman/item/item_3192532_2/component/file_3403354/Advanced%20Materials%20-%202020%20-%20Liu%20-%20Elastic%20Superhydrophobic%20and%20Photocatalytic%20Active%20Films%20Used%20as%20Blood%20Repellent%20Dressing.pdf,None|cc-by,None|https://openalex.org/licenses/cc-by,None|publishedVersion,False|True,False|True,https://openalex.org/S99352657|https://openalex.org/S4306400655,Advanced Materials|MPG.PuRe (Max Planck Society),0935-9648|None,0935-9648|1521-4095|None,False|True,False|False,True|False,None|https://openalex.org/I149899117,None|Max Planck Society,|https://openalex.org/I149899117,|Max Planck Society,journal|repository,nan|nan,,,,https://openalex.org/F4320338335,H2020 European Research Council,340391,2024|2023|2022|2021|2020,23|46|53|31|7
