id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,locations_count,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.pmid,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,apc_list,apc_paid,ids.mag,primary_location.source,best_oa_location.source,best_oa_location,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W4282931270,https://doi.org/10.1126/sciadv.abn8152,Biophysical aspects underlying the swarm to biofilm transition,Biophysical aspects underlying the swarm to biofilm transition,2022,2022-06-15,en,article,journal-article,arxiv|crossref|datacite|pubmed,,2,4,https://openalex.org/A5034493920|https://openalex.org/A5069981195,https://openalex.org/I13955877|https://openalex.org/I124227911,2.562,True,pdf,18,False,False,5,,https://openalex.org/W4282931270,64,https://openalex.org/W1755205674|https://openalex.org/W1908456294|https://openalex.org/W1964587405|https://openalex.org/W1970326253|https://openalex.org/W1975117621|https://openalex.org/W1978436399|https://openalex.org/W1981369081|https://openalex.org/W1981724556|https://openalex.org/W1987455687|https://openalex.org/W2005237666|https://openalex.org/W2011267504|https://openalex.org/W2015789700|https://openalex.org/W2020158707|https://openalex.org/W2037862611|https://openalex.org/W2042629182|https://openalex.org/W2043439363|https://openalex.org/W2044128702|https://openalex.org/W2068259406|https://openalex.org/W2086603752|https://openalex.org/W2092171537|https://openalex.org/W2101961044|https://openalex.org/W2107204632|https://openalex.org/W2110324548|https://openalex.org/W2114550836|https://openalex.org/W2122377324|https://openalex.org/W2122836009|https://openalex.org/W2123364281|https://openalex.org/W2133397415|https://openalex.org/W2136143897|https://openalex.org/W2144821695|https://openalex.org/W2152042119|https://openalex.org/W2153920886|https://openalex.org/W2154976778|https://openalex.org/W2183620751|https://openalex.org/W2268968240|https://openalex.org/W2463822315|https://openalex.org/W2586340362|https://openalex.org/W2606547140|https://openalex.org/W2621316318|https://openalex.org/W2893241508|https://openalex.org/W2910911082|https://openalex.org/W2926474791|https://openalex.org/W2928899331|https://openalex.org/W2942510023|https://openalex.org/W2943220760|https://openalex.org/W2947558882|https://openalex.org/W2956000590|https://openalex.org/W2977412942|https://openalex.org/W2995593984|https://openalex.org/W3014214768|https://openalex.org/W3094356901|https://openalex.org/W3099141040|https://openalex.org/W3101778520|https://openalex.org/W3102183390|https://openalex.org/W3103313558|https://openalex.org/W3106125503|https://openalex.org/W3113324022|https://openalex.org/W3122210030|https://openalex.org/W3130969059|https://openalex.org/W3138423363|https://openalex.org/W3147641072|https://openalex.org/W3212979966|https://openalex.org/W4213326272|https://openalex.org/W4232976691,https://openalex.org/W4300783083|https://openalex.org/W3199739692|https://openalex.org/W2896130672|https://openalex.org/W2286365695|https://openalex.org/W2077927804|https://openalex.org/W2044876834|https://openalex.org/W2039739468|https://openalex.org/W2033590120|https://openalex.org/W2031772032|https://openalex.org/W1525031810,https://api.openalex.org/works?filter=cites:W4282931270,2024-11-15T20:03:34.430008,2022-06-16,https://openalex.org/W4282931270,https://doi.org/10.1126/sciadv.abn8152,https://pubmed.ncbi.nlm.nih.gov/35704575,True,https://doi.org/10.1126/sciadv.abn8152,https://www.science.org/doi/pdf/10.1126/sciadv.abn8152?download=true,https://openalex.org/S2737427234,Science Advances,2375-2548,2375-2548,True,True,True,https://openalex.org/P4310315823,American Association for the Advancement of Science,https://openalex.org/P4310315823,American Association for the Advancement of Science,journal,cc-by-nc,https://openalex.org/licenses/cc-by-nc,publishedVersion,True,True,True,gold,https://www.science.org/doi/pdf/10.1126/sciadv.abn8152?download=true,True,4500.0,USD,4500.0,doaj,4500.0,USD,4500.0,doaj,0.999724,True,True,95,96,8,24,,,https://openalex.org/T11486,Hydrodynamics of Active Matter,0.9995,https://openalex.org/subfields/3104,Condensed Matter Physics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences,True,https://doi.org/10.1126/sciadv.abn8152,https://www.science.org/doi/pdf/10.1126/sciadv.abn8152?download=true,https://openalex.org/S2737427234,Science Advances,2375-2548,2375-2548,True,True,True,https://openalex.org/P4310315823,American Association for the Advancement of Science,https://openalex.org/P4310315823,American Association for the Advancement of Science,journal,cc-by-nc,https://openalex.org/licenses/cc-by-nc,publishedVersion,True,True,,,,,,,"Bacteria organize in a variety of collective states, from swarming-rapid surface exploration, to biofilms-highly dense immobile communities attributed to stress resistance. It has been suggested that biofilm and swarming are oppositely controlled, making this transition particularly interesting for understanding the ability of bacterial colonies to adapt to challenging environments. Here, the swarm to biofilm transition is studied in Bacillus subtilis by analyzing the bacterial dynamics both on the individual and collective scales. We show that both biological and physical processes facilitate the transition. A few individual cells that initiate the biofilm program cause nucleation of large, approximately scale-free, stationary aggregates of trapped swarm cells. Around aggregates, cells continue swarming almost unobstructed, while inside, trapped cells are added to the biofilm. While our experimental findings rule out previously suggested purely physical effects as a trigger for biofilm formation, they show how physical processes, such as clustering and jamming, accelerate biofilm formation.",first|middle|middle|middle|middle|middle|middle|last,"{'id': 'https://openalex.org/I1285933455', 'display_name': 'Physikalisch-Technische Bundesanstalt', 'ror': 'https://ror.org/05r3f7h03', 'country_code': 'DE', 'type': 'government', 'lineage': ['https://openalex.org/I1285933455']}|{'id': 'https://openalex.org/I13955877', 'display_name': 'Bar-Ilan University', 'ror': 'https://ror.org/03kgsv495', 'country_code': 'IL', 'type': 'education', 'lineage': ['https://openalex.org/I13955877']}|{'id': 'https://openalex.org/I124227911', 'display_name': 'Ben-Gurion University of the Negev', 'ror': 'https://ror.org/05tkyf982', 'country_code': 'IL', 'type': 'education', 'lineage': ['https://openalex.org/I124227911']}|{'id': 'https://openalex.org/I16391192', 'display_name': 'Tel Aviv University', 'ror': 'https://ror.org/04mhzgx49', 'country_code': 'IL', 'type': 'education', 'lineage': ['https://openalex.org/I16391192']}|{'id': 'https://openalex.org/I1285933455', 'display_name': 'Physikalisch-Technische Bundesanstalt', 'ror': 'https://ror.org/05r3f7h03', 'country_code': 'DE', 'type': 'government', 'lineage': ['https://openalex.org/I1285933455']}|{'id': 'https://openalex.org/I1285933455', 'display_name': 'Physikalisch-Technische Bundesanstalt', 'ror': 'https://ror.org/05r3f7h03', 'country_code': 'DE', 'type': 'government', 'lineage': ['https://openalex.org/I1285933455']}|{'id': 'https://openalex.org/I16391192', 'display_name': 'Tel Aviv University', 'ror': 'https://ror.org/04mhzgx49', 'country_code': 'IL', 'type': 'education', 'lineage': ['https://openalex.org/I16391192']}|{'id': 'https://openalex.org/I13955877', 'display_name': 'Bar-Ilan University', 'ror': 'https://ror.org/03kgsv495', 'country_code': 'IL', 'type': 'education', 'lineage': ['https://openalex.org/I13955877']}|{'id': 'https://openalex.org/I124227911', 'display_name': 'Ben-Gurion University of the Negev', 'ror': 'https://ror.org/05tkyf982', 'country_code': 'IL', 'type': 'education', 'lineage': ['https://openalex.org/I124227911']}",DE|IL|IL|IL|DE|DE|IL|IL|IL,False|False|False|False|False|False|True|True,Vasco M. Worlitzer|Ajesh Jose|Ilana Grinberg|Markus Bär|Sebastian Heidenreich|Avigdor Eldar|Gil Ariel|Avraham Be’er,"Department of Mathematical Modelling and Data Analysis, Physikalisch-Technische Bundesanstalt Braunschweig und Berlin, Abbestrasse 2-12, D-10587 Berlin, Germany.|Department of Mathematics, Bar-Ilan University, 52900 Ramat Gan, Israel.|Zuckerberg Institute for Water Research, The Jacob Blaustein Institutes for Desert Research, Ben-Gurion University of the Negev, Sede Boqer Campus, 84990 Midreshet Ben-Gurion, Israel.|The Shmunis School of Biomedicine and Cancer Research, Faculty of Life Sciences, Tel Aviv University, Tel Aviv, Israel.|Department of Mathematical Modelling and Data Analysis, Physikalisch-Technische Bundesanstalt Braunschweig und Berlin, Abbestrasse 2-12, D-10587 Berlin, Germany.|Department of Mathematical Modelling and Data Analysis, Physikalisch-Technische Bundesanstalt Braunschweig und Berlin, Abbestrasse 2-12, D-10587 Berlin, Germany.|The Shmunis School of Biomedicine and Cancer Research, Faculty of Life Sciences, Tel Aviv University, Tel Aviv, Israel.|Department of Mathematics, Bar-Ilan University, 52900 Ramat Gan, Israel.|Department of Physics, Ben-Gurion University of the Negev, 84105 Beer Sheva, Israel.|Zuckerberg Institute for Water Research, The Jacob Blaustein Institutes for Desert Research, Ben-Gurion University of the Negev, Sede Boqer Campus, 84990 Midreshet Ben-Gurion, Israel.","{'raw_affiliation_string': 'Department of Mathematical Modelling and Data Analysis, Physikalisch-Technische Bundesanstalt Braunschweig und Berlin, Abbestrasse 2-12, D-10587 Berlin, Germany.', 'institution_ids': ['https://openalex.org/I1285933455']}|{'raw_affiliation_string': 'Department of Mathematics, Bar-Ilan University, 52900 Ramat Gan, Israel.', 'institution_ids': ['https://openalex.org/I13955877']}|{'raw_affiliation_string': 'Zuckerberg Institute for Water Research, The Jacob Blaustein Institutes for Desert Research, Ben-Gurion University of the Negev, Sede Boqer Campus, 84990 Midreshet Ben-Gurion, Israel.', 'institution_ids': ['https://openalex.org/I124227911']}|{'raw_affiliation_string': 'The Shmunis School of Biomedicine and Cancer Research, Faculty of Life Sciences, Tel Aviv University, Tel Aviv, Israel.', 'institution_ids': ['https://openalex.org/I16391192']}|{'raw_affiliation_string': 'Department of Mathematical Modelling and Data Analysis, Physikalisch-Technische Bundesanstalt Braunschweig und Berlin, Abbestrasse 2-12, D-10587 Berlin, Germany.', 'institution_ids': ['https://openalex.org/I1285933455']}|{'raw_affiliation_string': 'Department of Mathematical Modelling and Data Analysis, Physikalisch-Technische Bundesanstalt Braunschweig und Berlin, Abbestrasse 2-12, D-10587 Berlin, Germany.', 'institution_ids': ['https://openalex.org/I1285933455']}|{'raw_affiliation_string': 'The Shmunis School of Biomedicine and Cancer Research, Faculty of Life Sciences, Tel Aviv University, Tel Aviv, Israel.', 'institution_ids': ['https://openalex.org/I16391192']}|{'raw_affiliation_string': 'Department of Mathematics, Bar-Ilan University, 52900 Ramat Gan, Israel.', 'institution_ids': ['https://openalex.org/I13955877']}|{'raw_affiliation_string': 'Department of Physics, Ben-Gurion University of the Negev, 84105 Beer Sheva, Israel.', 'institution_ids': ['https://openalex.org/I124227911']}|{'raw_affiliation_string': 'Zuckerberg Institute for Water Research, The Jacob Blaustein Institutes for Desert Research, Ben-Gurion University of the Negev, Sede Boqer Campus, 84990 Midreshet Ben-Gurion, Israel.', 'institution_ids': ['https://openalex.org/I124227911']}",https://openalex.org/A5068189169|https://openalex.org/A5041059064|https://openalex.org/A5051164493|https://openalex.org/A5103098684|https://openalex.org/A5020983841|https://openalex.org/A5021495858|https://openalex.org/A5034493920|https://openalex.org/A5069981195,Vasco M. Worlitzer|Ajesh Jose|Ilana Grinberg|Markus Bär|Sebastian Heidenreich|Avigdor Eldar|Gil Ariel|Avraham Be’er,https://orcid.org/0000-0003-0487-3450|None|https://orcid.org/0000-0002-3817-858X|https://orcid.org/0000-0002-6935-7759|https://orcid.org/0000-0002-1909-5770|https://orcid.org/0000-0001-8485-9370|https://orcid.org/0000-0002-7251-5383|https://orcid.org/0000-0002-5431-1352,https://openalex.org/T11486|https://openalex.org/T13187|https://openalex.org/T10593,Hydrodynamics of Active Matter|Protein-DNA Interaction Dynamics in Living Cells|Bacterial Biofilms and Quorum Sensing Mechanisms,0.9995|0.9938|0.9944,https://openalex.org/subfields/3104|https://openalex.org/subfields/1312|https://openalex.org/subfields/1312,Condensed Matter Physics|Molecular Biology|Molecular Biology,https://openalex.org/fields/31|https://openalex.org/fields/13|https://openalex.org/fields/13,"Physics and Astronomy|Biochemistry, Genetics and Molecular Biology|Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/3|https://openalex.org/domains/1|https://openalex.org/domains/1,Physical Sciences|Life Sciences|Life Sciences,https://openalex.org/keywords/swarming|https://openalex.org/keywords/bacterial-motion|https://openalex.org/keywords/swarming-motility,Swarming (honey bee)|Bacterial Motion|Swarming motility,0.95044816|0.544196|0.52469367,https://openalex.org/C164017216|https://openalex.org/C58123911|https://openalex.org/C181335050|https://openalex.org/C2777272437|https://openalex.org/C186380895|https://openalex.org/C186060115|https://openalex.org/C86803240|https://openalex.org/C159467904|https://openalex.org/C171250308|https://openalex.org/C523546767|https://openalex.org/C185592680|https://openalex.org/C89423630|https://openalex.org/C18903297|https://openalex.org/C192562407|https://openalex.org/C118687296|https://openalex.org/C54355233,https://www.wikidata.org/wiki/Q1549094|https://www.wikidata.org/wiki/Q467410|https://www.wikidata.org/wiki/Q14915018|https://www.wikidata.org/wiki/Q131238|https://www.wikidata.org/wiki/Q2258085|https://www.wikidata.org/wiki/Q30336093|https://www.wikidata.org/wiki/Q420|https://www.wikidata.org/wiki/Q2001702|https://www.wikidata.org/wiki/Q11468|https://www.wikidata.org/wiki/Q10876|https://www.wikidata.org/wiki/Q2329|https://www.wikidata.org/wiki/Q7193|https://www.wikidata.org/wiki/Q7150|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q905754|https://www.wikidata.org/wiki/Q7162,Swarming (honey bee)|Biofilm|Swarm behaviour|Bacillus subtilis|Swarming motility|Biological system|Biology|Chemical physics|Nanotechnology|Bacteria|Chemistry|Microbiology|Ecology|Materials science|Quorum sensing|Genetics,2|3|2|3|5|1|0|1|1|2|0|1|1|0|4|1,0.95044816|0.9166895|0.8204849|0.5259854|0.52469367|0.3923921|0.38460806|0.3777274|0.3613729|0.34567538|0.33690032|0.31133872|0.22950923|0.21418121|0.16083041|0.0,,,,,,True|True|True|False|False,https://doi.org/10.1126/sciadv.abn8152|https://arxiv.org/abs/2110.11025|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9200279|https://pubmed.ncbi.nlm.nih.gov/35704575|https://api.datacite.org/dois/10.48550/arxiv.2110.11025,https://www.science.org/doi/pdf/10.1126/sciadv.abn8152?download=true|https://arxiv.org/pdf/2110.11025|None|None|None,cc-by-nc|None|None|None|None,https://openalex.org/licenses/cc-by-nc|None|None|None|None,publishedVersion|submittedVersion|publishedVersion|None|None,True|False|True|False|nan,True|False|True|False|nan,https://openalex.org/S2737427234|https://openalex.org/S4306400194|https://openalex.org/S2764455111|https://openalex.org/S4306525036|https://openalex.org/S4393179698,Science Advances|arXiv (Cornell University)|PubMed Central|PubMed|DataCite API,2375-2548|None|None|None|None,2375-2548|None|None|None|None,True|True|True|False|True,True|False|False|False|False,True|False|False|False|False,https://openalex.org/P4310315823|https://openalex.org/I205783295|https://openalex.org/I1299303238|https://openalex.org/I1299303238|https://openalex.org/I4210145204,American Association for the Advancement of Science|Cornell University|National Institutes of Health|National Institutes of Health|DataCite,https://openalex.org/P4310315823|https://openalex.org/I205783295|https://openalex.org/I1299303238|https://openalex.org/I1299303238|https://openalex.org/I4210145204,American Association for the Advancement of Science|Cornell University|National Institutes of Health|National Institutes of Health|DataCite,journal|repository|repository|repository|metadata,nan|nan|nan|nan|nan,https://metadata.un.org/sdg/15,Life on land,0.56,,,,2024|2023|2022,6|6|6
