id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_list,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,locations_count,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,ids.mag,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,ids.pmid,best_oa_location.source,best_oa_location,ids.pmcid,citation_normalized_percentile,primary_location.source,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W4323825596,https://doi.org/10.1146/annurev-conmatphys-040821-113439,Learning Without Neurons in Physical Systems,Learning Without Neurons in Physical Systems,2023,2023-03-10,en,article,journal-article,arxiv|crossref,,1,2,https://openalex.org/A5007585645,https://openalex.org/I40347166,,,8.012,True,pdf,32,False,False,2,,,128,https://openalex.org/W121410702|https://openalex.org/W1492899839|https://openalex.org/W151798663|https://openalex.org/W1862800359|https://openalex.org/W1973845142|https://openalex.org/W1977312644|https://openalex.org/W1977943300|https://openalex.org/W1980624219|https://openalex.org/W1980903147|https://openalex.org/W1984022509|https://openalex.org/W1984472237|https://openalex.org/W1989573236|https://openalex.org/W1992884208|https://openalex.org/W1997488333|https://openalex.org/W2001619934|https://openalex.org/W2007740207|https://openalex.org/W2008591003|https://openalex.org/W2030775133|https://openalex.org/W2038207632|https://openalex.org/W2039184693|https://openalex.org/W2042087426|https://openalex.org/W2043091782|https://openalex.org/W2045614943|https://openalex.org/W2060277733|https://openalex.org/W2061425021|https://openalex.org/W2070783600|https://openalex.org/W2075286470|https://openalex.org/W2075737174|https://openalex.org/W2084408879|https://openalex.org/W2084732626|https://openalex.org/W2085108210|https://openalex.org/W2086151590|https://openalex.org/W2092184130|https://openalex.org/W2092268242|https://openalex.org/W2092956762|https://openalex.org/W2093267497|https://openalex.org/W2095170141|https://openalex.org/W2107433900|https://openalex.org/W2109441358|https://openalex.org/W2111270167|https://openalex.org/W2112927743|https://openalex.org/W2118706537|https://openalex.org/W2126606094|https://openalex.org/W2128084896|https://openalex.org/W2133666379|https://openalex.org/W2134664762|https://openalex.org/W2136118516|https://openalex.org/W2136922672|https://openalex.org/W2142366846|https://openalex.org/W2147626570|https://openalex.org/W2192948087|https://openalex.org/W2273175535|https://openalex.org/W2275159011|https://openalex.org/W2323986115|https://openalex.org/W2344583600|https://openalex.org/W2419218429|https://openalex.org/W2485975781|https://openalex.org/W2499326555|https://openalex.org/W2517138139|https://openalex.org/W2525649597|https://openalex.org/W2527798464|https://openalex.org/W2563114532|https://openalex.org/W2609030396|https://openalex.org/W2614110017|https://openalex.org/W2727726870|https://openalex.org/W2737458193|https://openalex.org/W2738371553|https://openalex.org/W2744309759|https://openalex.org/W2754927917|https://openalex.org/W2755612053|https://openalex.org/W2756453057|https://openalex.org/W2758404936|https://openalex.org/W2765802355|https://openalex.org/W2788264010|https://openalex.org/W2798701005|https://openalex.org/W2802771215|https://openalex.org/W2810268565|https://openalex.org/W2887258823|https://openalex.org/W2897716173|https://openalex.org/W2898017366|https://openalex.org/W2914649534|https://openalex.org/W2922168646|https://openalex.org/W2922440652|https://openalex.org/W2924849247|https://openalex.org/W2940032640|https://openalex.org/W2953292589|https://openalex.org/W2971376233|https://openalex.org/W2976580366|https://openalex.org/W2982632705|https://openalex.org/W2992722040|https://openalex.org/W2996141621|https://openalex.org/W3006249533|https://openalex.org/W3016391357|https://openalex.org/W3016532901|https://openalex.org/W3028135039|https://openalex.org/W3035249656|https://openalex.org/W3046016807|https://openalex.org/W3096727283|https://openalex.org/W3101869540|https://openalex.org/W3105878745|https://openalex.org/W3106399738|https://openalex.org/W3108908470|https://openalex.org/W3130885598|https://openalex.org/W3131929255|https://openalex.org/W3132418758|https://openalex.org/W3134545286|https://openalex.org/W3139064159|https://openalex.org/W3154396532|https://openalex.org/W3157084913|https://openalex.org/W3175997834|https://openalex.org/W3177125701|https://openalex.org/W3191589221|https://openalex.org/W3201828581|https://openalex.org/W4210678178|https://openalex.org/W4210956562|https://openalex.org/W4223626430|https://openalex.org/W4225995111|https://openalex.org/W4229017152|https://openalex.org/W4229809574|https://openalex.org/W4232220759|https://openalex.org/W4232610889|https://openalex.org/W4233798822|https://openalex.org/W4237640996|https://openalex.org/W4252715536|https://openalex.org/W427804221|https://openalex.org/W4280500203|https://openalex.org/W4298069009|https://openalex.org/W4311417920,https://openalex.org/W4386462264|https://openalex.org/W4313488044|https://openalex.org/W4312192474|https://openalex.org/W4306674287|https://openalex.org/W4286629047|https://openalex.org/W3209574120|https://openalex.org/W3170094116|https://openalex.org/W3107602296|https://openalex.org/W3046775127|https://openalex.org/W2961085424,https://api.openalex.org/works?filter=cites:W4323825596,2024-11-09T10:55:00.652355,2023-03-11,https://openalex.org/W4323825596,https://doi.org/10.1146/annurev-conmatphys-040821-113439,True,https://doi.org/10.1146/annurev-conmatphys-040821-113439,https://www.annualreviews.org/doi/pdf/10.1146/annurev-conmatphys-040821-113439,https://openalex.org/S185750702,Annual Review of Condensed Matter Physics,1947-5454,1947-5454|1947-5462,False,False,True,https://openalex.org/P4310320373,Annual Reviews,https://openalex.org/P4310320373,Annual Reviews,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,True,hybrid,https://www.annualreviews.org/doi/pdf/10.1146/annurev-conmatphys-040821-113439,True,0.999987,True,True,99,100,14,1,417,441,https://openalex.org/T10502,Memristive Devices for Neuromorphic Computing,0.9992,https://openalex.org/subfields/2208,Electrical and Electronic Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences,True,https://doi.org/10.1146/annurev-conmatphys-040821-113439,https://www.annualreviews.org/doi/pdf/10.1146/annurev-conmatphys-040821-113439,https://openalex.org/S185750702,Annual Review of Condensed Matter Physics,1947-5454,1947-5454|1947-5462,False,False,True,https://openalex.org/P4310320373,Annual Reviews,https://openalex.org/P4310320373,Annual Reviews,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,,,,,,,,,,,,,,,,"Learning is traditionally studied in biological or computational systems. The power of learning frameworks in solving hard inverse-problems provides an appealing case for the development of `physical learning' in which physical systems adopt desirable properties on their own without computational design. It was recently realized that large classes of physical systems can physically learn through local learning rules, autonomously adapting their parameters in response to observed examples of use. We review recent work in the emerging field of physical learning, describing theoretical and experimental advances in areas ranging from molecular self-assembly to flow networks and mechanical materials. Physical learning machines provide multiple practical advantages over computer designed ones, in particular by not requiring an accurate model of the system, and their ability to autonomously adapt to changing needs over time. As theoretical constructs, physical learning machines afford a novel perspective on how physical constraints modify abstract learning theory.",first|last,"{'id': 'https://openalex.org/I79576946', 'display_name': 'University of Pennsylvania', 'ror': 'https://ror.org/00b30xv10', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I79576946']}|{'id': 'https://openalex.org/I40347166', 'display_name': 'University of Chicago', 'ror': 'https://ror.org/024mw5h28', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I40347166']}",US|US,False|True,Menachem Stern|Arvind Murugan,"Department of Physics and Astronomy, University of Pennsylvania, Philadelphia, Pennsylvania;|Department of Physics, University of Chicago, Chicago, Illinois;","{'raw_affiliation_string': 'Department of Physics and Astronomy, University of Pennsylvania, Philadelphia, Pennsylvania;', 'institution_ids': ['https://openalex.org/I79576946']}|{'raw_affiliation_string': 'Department of Physics, University of Chicago, Chicago, Illinois;', 'institution_ids': ['https://openalex.org/I40347166']}",https://openalex.org/A5062389287|https://openalex.org/A5007585645,Menachem Stern|Arvind Murugan,https://orcid.org/0000-0003-0215-8082|https://orcid.org/0000-0001-5464-917X,https://openalex.org/T10502|https://openalex.org/T10581|https://openalex.org/T12611,Memristive Devices for Neuromorphic Computing|Neuronal Oscillations in Cortical Networks|Photonic Reservoir Computing for Neural Computation,0.9992|0.999|0.9985,https://openalex.org/subfields/2208|https://openalex.org/subfields/2805|https://openalex.org/subfields/1702,Electrical and Electronic Engineering|Cognitive Neuroscience|Artificial Intelligence,https://openalex.org/fields/22|https://openalex.org/fields/28|https://openalex.org/fields/17,Engineering|Neuroscience|Computer Science,https://openalex.org/domains/3|https://openalex.org/domains/1|https://openalex.org/domains/3,Physical Sciences|Life Sciences|Physical Sciences,https://openalex.org/keywords/physical-system|https://openalex.org/keywords/neural-network-training,Physical system|Neural Network Training,0.7165228|0.48436,https://openalex.org/C116672817|https://openalex.org/C41008148|https://openalex.org/C9652623|https://openalex.org/C12713177|https://openalex.org/C154945302|https://openalex.org/C119857082|https://openalex.org/C33923547|https://openalex.org/C121332964|https://openalex.org/C62520636|https://openalex.org/C202444582,https://www.wikidata.org/wiki/Q1454986|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q190109|https://www.wikidata.org/wiki/Q1900281|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q2539|https://www.wikidata.org/wiki/Q395|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q944|https://www.wikidata.org/wiki/Q837863,Physical system|Computer science|Field (mathematics)|Perspective (graphical)|Artificial intelligence|Machine learning|Mathematics|Physics|Quantum mechanics|Pure mathematics,2|0|2|2|1|1|0|0|1|1,0.7165228|0.6820652|0.52041966|0.51461995|0.49370155|0.34109432|0.080399185|0.0|0.0|0.0,,,,,,True|True,https://doi.org/10.1146/annurev-conmatphys-040821-113439|https://arxiv.org/abs/2206.05831,https://www.annualreviews.org/doi/pdf/10.1146/annurev-conmatphys-040821-113439|https://arxiv.org/pdf/2206.05831,cc-by|None,https://openalex.org/licenses/cc-by|None,publishedVersion|submittedVersion,True|False,True|False,https://openalex.org/S185750702|https://openalex.org/S4306400194,Annual Review of Condensed Matter Physics|arXiv (Cornell University),1947-5454|None,1947-5454|1947-5462|None,False|True,False|False,True|False,https://openalex.org/P4310320373|https://openalex.org/I205783295,Annual Reviews|Cornell University,https://openalex.org/P4310320373|https://openalex.org/I205783295,Annual Reviews|Cornell University,journal|repository,nan|nan,https://metadata.un.org/sdg/4,Quality education,0.53,,,,2024|2023,20|11
https://openalex.org/W3169104110,https://doi.org/10.1103/physrevx.11.021045,Supervised Learning in Physical Networks: From Machine Learning to Learning Machines,Supervised Learning in Physical Networks: From Machine Learning to Learning Machines,2021,2021-05-28,en,article,journal-article,arxiv|crossref|datacite|doaj,,2,3,,,,,3.773,True,pdf,51,False,False,7,,https://openalex.org/W3105568359|https://openalex.org/W3169104110,50,https://openalex.org/W1492899839|https://openalex.org/W1873332500|https://openalex.org/W1965184266|https://openalex.org/W1973542603|https://openalex.org/W1974411081|https://openalex.org/W1980037722|https://openalex.org/W1999538973|https://openalex.org/W2001528712|https://openalex.org/W2013196231|https://openalex.org/W2033000654|https://openalex.org/W2039286876|https://openalex.org/W2088947792|https://openalex.org/W2118162660|https://openalex.org/W2128123567|https://openalex.org/W2163614729|https://openalex.org/W2169090997|https://openalex.org/W2172095865|https://openalex.org/W2198668039|https://openalex.org/W2399958287|https://openalex.org/W2419095389|https://openalex.org/W2419218429|https://openalex.org/W2482290902|https://openalex.org/W2485975781|https://openalex.org/W2527798464|https://openalex.org/W2561675875|https://openalex.org/W2613049552|https://openalex.org/W2786738752|https://openalex.org/W2798956021|https://openalex.org/W2801833449|https://openalex.org/W2891772748|https://openalex.org/W2922168646|https://openalex.org/W2922440652|https://openalex.org/W2970022916|https://openalex.org/W2971376233|https://openalex.org/W2978368159|https://openalex.org/W2987280934|https://openalex.org/W2989931884|https://openalex.org/W2995824343|https://openalex.org/W2999905431|https://openalex.org/W3035249656|https://openalex.org/W3100018552|https://openalex.org/W3101669735|https://openalex.org/W3101869540|https://openalex.org/W3103722330|https://openalex.org/W3104174984|https://openalex.org/W3108908470|https://openalex.org/W3130377169|https://openalex.org/W3133656440|https://openalex.org/W3175997834|https://openalex.org/W4250337847,https://openalex.org/W4394896187|https://openalex.org/W4386462264|https://openalex.org/W4306674287|https://openalex.org/W3170094116|https://openalex.org/W3107602296|https://openalex.org/W3046775127|https://openalex.org/W3033485676|https://openalex.org/W2961085424|https://openalex.org/W1986633584|https://openalex.org/W184546935,https://api.openalex.org/works?filter=cites:W3169104110,2024-11-13T09:08:11.966834,2021-06-22,https://openalex.org/W3169104110,https://doi.org/10.1103/physrevx.11.021045,True,https://doi.org/10.1103/physrevx.11.021045,http://link.aps.org/pdf/10.1103/PhysRevX.11.021045,https://openalex.org/S137042341,Physical Review X,2160-3308,2160-3308,True,True,True,https://openalex.org/P4310320261,American Physical Society,https://openalex.org/P4310320261,American Physical Society,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,True,gold,http://link.aps.org/pdf/10.1103/PhysRevX.11.021045,True,0.999973,True,True,98,99,11,2,,,https://openalex.org/T10320,Neural Network Fundamentals and Applications,0.9903,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,True,https://doi.org/10.1103/physrevx.11.021045,http://link.aps.org/pdf/10.1103/PhysRevX.11.021045,https://openalex.org/S137042341,Physical Review X,2160-3308,2160-3308,True,True,True,https://openalex.org/P4310320261,American Physical Society,https://openalex.org/P4310320261,American Physical Society,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,3169104110,4200.0,USD,4200.0,doaj,4200.0,USD,4200.0,doaj,,,,,,,"Materials and machines are often designed with particular goals in mind, so that they exhibit desired responses to given forces or constraints. Here we explore an alternative approach, namely physical coupled learning. In this paradigm, the system is not initially designed to accomplish a task, but physically adapts to applied forces to develop the ability to perform the task. Crucially, we require coupled learning to be facilitated by physically plausible learning rules, meaning that learning requires only local responses and no explicit information about the desired functionality. We show that such local learning rules can be derived for any physical network, whether in equilibrium or in steady state, with specific focus on two particular systems, namely disordered flow networks and elastic networks. By applying and adapting advances of statistical learning theory to the physical world, we demonstrate the plausibility of new classes of smart metamaterials capable of adapting to users' needs in situ.2 MoreReceived 10 November 2020Revised 2 April 2021Accepted 5 April 2021DOI:https://doi.org/10.1103/PhysRevX.11.021045Published by the American Physical Society under the terms of the Creative Commons Attribution 4.0 International license. Further distribution of this work must maintain attribution to the author(s) and the published article's title, journal citation, and DOI.Published by the American Physical SocietyPhysics Subject Headings (PhySH)Research AreasCollective behavior in networksLearning theorySelf-organized systemsPhysical SystemsDisordered systemsMetamaterialsStatistical PhysicsNetworksCondensed Matter, Materials & Applied Physics",first|middle|middle|last,"{'id': 'https://openalex.org/I79576946', 'display_name': 'University of Pennsylvania', 'ror': 'https://ror.org/00b30xv10', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I79576946']}|{'id': 'https://openalex.org/I174306211', 'display_name': 'Technion – Israel Institute of Technology', 'ror': 'https://ror.org/03qryx823', 'country_code': 'IL', 'type': 'education', 'lineage': ['https://openalex.org/I174306211']}|{'id': 'https://openalex.org/I111088046', 'display_name': 'Boston University', 'ror': 'https://ror.org/05qwgg493', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I111088046']}|{'id': 'https://openalex.org/I79576946', 'display_name': 'University of Pennsylvania', 'ror': 'https://ror.org/00b30xv10', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I79576946']}",US|IL|US|US,False|False|False|False,Menachem Stern|Daniel Hexner|Jason W. Rocks|Andrea J. Liu,"Department of Physics and Astronomy, University of Pennsylvania, Philadelphia, Pennsylvania 19104, USA|Department of Mechanical Engineering, Technion, Haifa, 32000, Israel|Department of Physics, Boston University, Boston, Massachusetts 02139, USA|Department of Physics and Astronomy, University of Pennsylvania, Philadelphia, Pennsylvania 19104, USA","{'raw_affiliation_string': 'Department of Physics and Astronomy, University of Pennsylvania, Philadelphia, Pennsylvania 19104, USA', 'institution_ids': ['https://openalex.org/I79576946']}|{'raw_affiliation_string': 'Department of Mechanical Engineering, Technion, Haifa, 32000, Israel', 'institution_ids': ['https://openalex.org/I174306211']}|{'raw_affiliation_string': 'Department of Physics, Boston University, Boston, Massachusetts 02139, USA', 'institution_ids': ['https://openalex.org/I111088046']}|{'raw_affiliation_string': 'Department of Physics and Astronomy, University of Pennsylvania, Philadelphia, Pennsylvania 19104, USA', 'institution_ids': ['https://openalex.org/I79576946']}",https://openalex.org/A5062389287|https://openalex.org/A5012135211|https://openalex.org/A5038018301|https://openalex.org/A5067400866,Menachem Stern|Daniel Hexner|Jason W. Rocks|Andrea J. Liu,https://orcid.org/0000-0003-0215-8082|https://orcid.org/0000-0002-7241-0741|https://orcid.org/0000-0002-0285-0119|https://orcid.org/0000-0002-2295-2729,https://openalex.org/T10320|https://openalex.org/T10502|https://openalex.org/T10409,Neural Network Fundamentals and Applications|Memristive Devices for Neuromorphic Computing|Fuel Cell Membrane Technology,0.9903|0.9886|0.9743,https://openalex.org/subfields/1702|https://openalex.org/subfields/2208|https://openalex.org/subfields/2208,Artificial Intelligence|Electrical and Electronic Engineering|Electrical and Electronic Engineering,https://openalex.org/fields/17|https://openalex.org/fields/22|https://openalex.org/fields/22,Computer Science|Engineering|Engineering,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/backpropagation-learning|https://openalex.org/keywords/deep-learning|https://openalex.org/keywords/neuromorphic-computing|https://openalex.org/keywords/feedforward-neural-networks|https://openalex.org/keywords/recurrent-neural-networks,Backpropagation Learning|Deep Learning|Neuromorphic Computing|Feedforward Neural Networks|Recurrent Neural Networks,0.613098|0.58223|0.56743|0.565423|0.560767,https://openalex.org/C41008148|https://openalex.org/C119857082|https://openalex.org/C154945302|https://openalex.org/C50292564|https://openalex.org/C77967617|https://openalex.org/C58973888,https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q2539|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q2462783|https://www.wikidata.org/wiki/Q4677561|https://www.wikidata.org/wiki/Q1041418,Computer science|Machine learning|Artificial intelligence|Computational learning theory|Active learning (machine learning)|Semi-supervised learning,0|1|1|3|2|2,0.6597319|0.5116596|0.5088968|0.5043155|0.49525824|0.4122757,,,,,,True|False|True|False|False|False|False,https://doi.org/10.1103/physrevx.11.021045|https://www.osti.gov/biblio/1958546|https://arxiv.org/abs/2011.03861|https://doaj.org/article/bfdef93505ef4ccea0370881623d513f|https://www.osti.gov/biblio/1785125|https://www.osti.gov/biblio/1785148|https://api.datacite.org/dois/10.48550/arxiv.2011.03861,http://link.aps.org/pdf/10.1103/PhysRevX.11.021045|None|https://arxiv.org/pdf/2011.03861|None|None|None|None,cc-by|None|None|None|None|None|None,https://openalex.org/licenses/cc-by|None|None|None|None|None|None,publishedVersion|None|submittedVersion|None|None|None|None,True|False|False|False|False|False|nan,True|False|False|False|False|False|nan,https://openalex.org/S137042341|https://openalex.org/S4306402487|https://openalex.org/S4306400194|https://openalex.org/S4306401280|https://openalex.org/S4306402487|https://openalex.org/S4306402487|https://openalex.org/S4393179698,Physical Review X|OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information)|arXiv (Cornell University)|DOAJ (DOAJ: Directory of Open Access Journals)|OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information)|OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information)|DataCite API,2160-3308|None|None|None|None|None|None,2160-3308|None|None|None|None|None|None,True|True|True|True|True|True|True,True|False|False|False|False|False|False,True|False|False|False|False|False|False,https://openalex.org/P4310320261|https://openalex.org/I139351228|https://openalex.org/I205783295|None|https://openalex.org/I139351228|https://openalex.org/I139351228|https://openalex.org/I4210145204,American Physical Society|Office of Scientific and Technical Information|Cornell University|None|Office of Scientific and Technical Information|Office of Scientific and Technical Information|DataCite,https://openalex.org/P4310320261|https://openalex.org/I139351228|https://openalex.org/I205783295||https://openalex.org/I139351228|https://openalex.org/I139351228|https://openalex.org/I4210145204,American Physical Society|Office of Scientific and Technical Information|Cornell University||Office of Scientific and Technical Information|Office of Scientific and Technical Information|DataCite,journal|repository|repository|repository|repository|repository|metadata,nan|nan|nan|nan|nan|nan|nan,https://metadata.un.org/sdg/4,Quality education,0.46,https://openalex.org/F4320306084|https://openalex.org/F4320306084|https://openalex.org/F4320306164|https://openalex.org/F4320306164|https://openalex.org/F4320322252,U.S. Department of Energy|U.S. Department of Energy|Simons Foundation|Simons Foundation|Israel Science Foundation,DE-SC0020963|DE-FG02-05ER46199|327939|454945|2385/20,2024|2023|2022|2021,17|16|11|6
