id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_list,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,mesh,locations_count,best_oa_location,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,ids.pmid,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,citation_normalized_percentile,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.source,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W2066187776,https://doi.org/10.1109/iccet.2010.5485764,Hierarchical routing in wireless sensor networks: a survey,Hierarchical routing in wireless sensor networks: a survey,2010,2010-01-01,en,article,proceedings-article,crossref,,2,1,,,,,2.588,True,ngrams,47,False,False,,1,,,,14,https://openalex.org/W1916569560|https://openalex.org/W2007066768|https://openalex.org/W2007485183|https://openalex.org/W2009784815|https://openalex.org/W2101804984|https://openalex.org/W2106335692|https://openalex.org/W2123336539|https://openalex.org/W2130403046|https://openalex.org/W2131791946|https://openalex.org/W2132549513|https://openalex.org/W2155492251|https://openalex.org/W2155864758|https://openalex.org/W2168452204|https://openalex.org/W57868558,https://openalex.org/W2783036874|https://openalex.org/W2561464233|https://openalex.org/W2555657500|https://openalex.org/W2247225803|https://openalex.org/W2130582962|https://openalex.org/W2118749442|https://openalex.org/W2118396860|https://openalex.org/W2076267833|https://openalex.org/W2066187776|https://openalex.org/W1521964027,https://api.openalex.org/works?filter=cites:W2066187776,2024-10-18T09:16:02.558599,2016-06-24,https://openalex.org/W2066187776,https://doi.org/10.1109/iccet.2010.5485764,2066187776,False,https://doi.org/10.1109/iccet.2010.5485764,,,,,,False,False,False,closed,,False,0.975089,False,True,94,95,,,,,https://openalex.org/T10080,Wireless Sensor Networks: Survey and Applications,1.0,https://openalex.org/subfields/1705,Computer Networks and Communications,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,first|middle|last,"|{'id': 'https://openalex.org/I4210120856', 'display_name': 'University College of Nabi Akram', 'ror': 'https://ror.org/02kqbjv38', 'country_code': 'IR', 'type': 'education', 'lineage': ['https://openalex.org/I4210120856']}|",AZ|IR|AZ,False|False|False,None Jalil Jabari Lotf|Mehran Hosseinzadeh|Rasim M. Alguliev,"Institute of Information Technology, University of ANAS, Baku, Azerbaijan Republic|Department of Computer Engineering, University College of Nabi Akram, Tabriz, IRAN|Institute of Information Technology, University of ANAS, Baku, Azerbaijan Republic","{'raw_affiliation_string': 'Institute of Information Technology, University of ANAS, Baku, Azerbaijan Republic', 'institution_ids': []}|{'raw_affiliation_string': 'Department of Computer Engineering, University College of Nabi Akram, Tabriz, IRAN', 'institution_ids': ['https://openalex.org/I4210120856']}|{'raw_affiliation_string': 'Institute of Information Technology, University of ANAS, Baku, Azerbaijan Republic', 'institution_ids': []}",https://openalex.org/A5090717838|https://openalex.org/A5060767399|https://openalex.org/A5110027763,Jalil Jabari Lotf|Mehran Hossein Zadeh Bazargani|Rasim M. Аlguliev,https://orcid.org/0009-0001-8211-0718|https://orcid.org/0000-0002-1504-380X|None,https://openalex.org/T10080|https://openalex.org/T10246|https://openalex.org/T11392,Wireless Sensor Networks: Survey and Applications|Ad Hoc Wireless Networks Research|Wireless Energy Harvesting and Information Transfer,1.0|0.999|0.9981,https://openalex.org/subfields/1705|https://openalex.org/subfields/1705|https://openalex.org/subfields/2208,Computer Networks and Communications|Computer Networks and Communications|Electrical and Electronic Engineering,https://openalex.org/fields/17|https://openalex.org/fields/17|https://openalex.org/fields/22,Computer Science|Computer Science|Engineering,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/wireless-sensor-networks|https://openalex.org/keywords/hierarchical-routing|https://openalex.org/keywords/routing-techniques|https://openalex.org/keywords/multi-hop-wireless-routing|https://openalex.org/keywords/security-in-wireless-networks|https://openalex.org/keywords/geographic-routing|https://openalex.org/keywords/routing-protocols|https://openalex.org/keywords/multipath-routing,Wireless Sensor Networks|Hierarchical routing|Routing Techniques|Multi-hop Wireless Routing|Security in Wireless Networks|Geographic routing|Routing Protocols|Multipath routing,0.603471|0.59225535|0.588358|0.57418|0.568768|0.5648649|0.563195|0.44009864,https://openalex.org/C41008148|https://openalex.org/C24590314|https://openalex.org/C31258907|https://openalex.org/C104954878|https://openalex.org/C177818476|https://openalex.org/C50558702|https://openalex.org/C41971633|https://openalex.org/C74172769|https://openalex.org/C47318570|https://openalex.org/C2780165032|https://openalex.org/C7091991|https://openalex.org/C89305328|https://openalex.org/C120314980|https://openalex.org/C76522221|https://openalex.org/C9659607|https://openalex.org/C108037233|https://openalex.org/C555944384|https://openalex.org/C76155785|https://openalex.org/C127413603|https://openalex.org/C119599485,https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q336038|https://www.wikidata.org/wiki/Q1301371|https://www.wikidata.org/wiki/Q1648707|https://www.wikidata.org/wiki/Q12878103|https://www.wikidata.org/wiki/Q5535067|https://www.wikidata.org/wiki/Q6398155|https://www.wikidata.org/wiki/Q1446839|https://www.wikidata.org/wiki/Q8026863|https://www.wikidata.org/wiki/Q16869822|https://www.wikidata.org/wiki/Q17149548|https://www.wikidata.org/wiki/Q1755411|https://www.wikidata.org/wiki/Q180634|https://www.wikidata.org/wiki/Q5035396|https://www.wikidata.org/wiki/Q1268903|https://www.wikidata.org/wiki/Q11375|https://www.wikidata.org/wiki/Q249|https://www.wikidata.org/wiki/Q418|https://www.wikidata.org/wiki/Q11023|https://www.wikidata.org/wiki/Q43035,Computer science|Wireless sensor network|Computer network|Routing protocol|Hierarchical routing|Geographic routing|Key distribution in wireless sensor networks|Routing (electronic design automation)|Wireless Routing Protocol|Energy consumption|Mobile wireless sensor network|Link-state routing protocol|Distributed computing|Multipath routing|Dynamic Source Routing|Wireless network|Wireless|Telecommunications|Engineering|Electrical engineering,0|2|1|3|5|5|4|2|4|2|5|4|1|5|4|3|2|1|0|1,0.7754116|0.7398982|0.71708|0.6000991|0.59225535|0.5648649|0.53882277|0.5229219|0.49401408|0.47863522|0.46696335|0.45672968|0.44948515|0.44009864|0.43859687|0.40188998|0.36493093|0.16722453|0.116960466|0.0,False,https://doi.org/10.1109/iccet.2010.5485764,None,nan,None,None,None,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://metadata.un.org/sdg/7,Affordable and clean energy,0.91,,,,2023|2021|2020|2019|2018|2017|2016|2015|2014|2013|2012,3|1|5|3|3|6|4|3|6|6|4
https://openalex.org/W4224278314,https://doi.org/10.3390/healthcare10050755,A Two-Stage De-Identification Process for Privacy-Preserving Medical Image Analysis,A Two-Stage De-Identification Process for Privacy-Preserving Medical Image Analysis,2022,2022-04-19,en,article,journal-article,crossref|pubmed,,1,3,,,,,1.911,False,,7,False,False,,3,,,,37,https://openalex.org/W179368776|https://openalex.org/W1884697066|https://openalex.org/W1973031676|https://openalex.org/W1987822482|https://openalex.org/W2013240574|https://openalex.org/W2025767301|https://openalex.org/W2026669237|https://openalex.org/W2038186551|https://openalex.org/W2057947771|https://openalex.org/W2096202600|https://openalex.org/W2132230372|https://openalex.org/W2154967832|https://openalex.org/W221107486|https://openalex.org/W2507089309|https://openalex.org/W2532202621|https://openalex.org/W2605719883|https://openalex.org/W2758544228|https://openalex.org/W2804355856|https://openalex.org/W2868546737|https://openalex.org/W2919785220|https://openalex.org/W2937672689|https://openalex.org/W2969667256|https://openalex.org/W2985102165|https://openalex.org/W3010088034|https://openalex.org/W3014426175|https://openalex.org/W3020924749|https://openalex.org/W3033511014|https://openalex.org/W3080515170|https://openalex.org/W3091813761|https://openalex.org/W3124037273|https://openalex.org/W3134656840|https://openalex.org/W3181234600|https://openalex.org/W3210570170|https://openalex.org/W4205731652|https://openalex.org/W4244329267|https://openalex.org/W4250732133|https://openalex.org/W580350262,https://openalex.org/W2748952813|https://openalex.org/W2528730528|https://openalex.org/W2376146719|https://openalex.org/W2370879019|https://openalex.org/W2358954258|https://openalex.org/W2355550873|https://openalex.org/W2352944256|https://openalex.org/W2351853078|https://openalex.org/W2347834369|https://openalex.org/W1513288651,https://api.openalex.org/works?filter=cites:W4224278314,2024-10-06T07:15:30.986712,2022-04-26,https://openalex.org/W4224278314,https://doi.org/10.3390/healthcare10050755,,True,https://doi.org/10.3390/healthcare10050755,https://www.mdpi.com/2227-9032/10/5/755/pdf?version=1650360160,,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,True,gold,https://www.mdpi.com/2227-9032/10/5/755/pdf?version=1650360160,True,0.742302,False,False,88,90,10,5,755,755,https://openalex.org/T12422,Radiomics in Medical Imaging Analysis,0.9949,https://openalex.org/subfields/2741,"Radiology, Nuclear Medicine and Imaging",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences,https://pubmed.ncbi.nlm.nih.gov/35627892,https://openalex.org/S4210214101,Healthcare,2227-9032,2227-9032,True,True,True,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,journal,1800.0,CHF,1949.0,doaj,1800.0,CHF,1949.0,doaj,True,https://doi.org/10.3390/healthcare10050755,https://www.mdpi.com/2227-9032/10/5/755/pdf?version=1650360160,https://openalex.org/S4210214101,Healthcare,2227-9032,2227-9032,True,True,True,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,,"Identification and re-identification are two major security and privacy threats to medical imaging data. De-identification in DICOM medical data is essential to preserve the privacy of patients' Personally Identifiable Information (PII) and requires a systematic approach. However, there is a lack of sufficient detail regarding the de-identification process of DICOM attributes, for example, what needs to be considered before removing a DICOM attribute. In this paper, we first highlight and review the key challenges in the medical image data de-identification process. In this paper, we develop a two-stage de-identification process for CT scan images available in DICOM file format. In the first stage of the de-identification process, the patient's PII-including name, date of birth, etc., are removed at the hospital facility using the export process available in their Picture Archiving and Communication System (PACS). The second stage employs the proposed DICOM de-identification tool for an exhaustive attribute-level investigation to further de-identify and ensure that all PII has been removed. Finally, we provide a roadmap for future considerations to build a semi-automated or automated tool for the DICOM datasets de-identification.",first|middle|middle|middle|middle|middle|middle|last,"{'id': 'https://openalex.org/I100930933', 'display_name': 'University College Dublin', 'ror': 'https://ror.org/05m7pjf47', 'country_code': 'IE', 'type': 'education', 'lineage': ['https://openalex.org/I100930933']}|{'id': 'https://openalex.org/I100930933', 'display_name': 'University College Dublin', 'ror': 'https://ror.org/05m7pjf47', 'country_code': 'IE', 'type': 'education', 'lineage': ['https://openalex.org/I100930933']}|{'id': 'https://openalex.org/I2803071314', 'display_name': 'Mater Misericordiae University Hospital', 'ror': 'https://ror.org/040hqpc16', 'country_code': 'IE', 'type': 'healthcare', 'lineage': ['https://openalex.org/I2803071314']}|{'id': 'https://openalex.org/I100930933', 'display_name': 'University College Dublin', 'ror': 'https://ror.org/05m7pjf47', 'country_code': 'IE', 'type': 'education', 'lineage': ['https://openalex.org/I100930933']}|{'id': 'https://openalex.org/I100930933', 'display_name': 'University College Dublin', 'ror': 'https://ror.org/05m7pjf47', 'country_code': 'IE', 'type': 'education', 'lineage': ['https://openalex.org/I100930933']}|{'id': 'https://openalex.org/I94876832', 'display_name': 'Dundalk Institute of Technology', 'ror': 'https://ror.org/01800zd49', 'country_code': 'IE', 'type': 'education', 'lineage': ['https://openalex.org/I94876832']}|{'id': 'https://openalex.org/I94876832', 'display_name': 'Dundalk Institute of Technology', 'ror': 'https://ror.org/01800zd49', 'country_code': 'IE', 'type': 'education', 'lineage': ['https://openalex.org/I94876832']}|{'id': 'https://openalex.org/I2803071314', 'display_name': 'Mater Misericordiae University Hospital', 'ror': 'https://ror.org/040hqpc16', 'country_code': 'IE', 'type': 'healthcare', 'lineage': ['https://openalex.org/I2803071314']}",IE|IE|IE|IE|IE|IE|IE|IE,False|False|False|False|False|False|False|False,Arsalan Shahid|Mehran Bazargani|Paul Banahan|Brian Mac Namee|Tahar Kechadi|Ceara Treacy|Gilbert Regan|Peter MacMahon,"School of Computer Science, University College Dublin, D04 V1W8 Dublin, Ireland;|School of Computer Science, University College Dublin, D04 V1W8 Dublin, Ireland;|Department of Radiology, Mater Misericordiae University Hospital, D07 R2WY Dublin, Ireland;|School of Computer Science, University College Dublin, D04 V1W8 Dublin, Ireland;|School of Computer Science, University College Dublin, D04 V1W8 Dublin, Ireland;|Regulated Software Research Centre, Dundalk Institute of Technology, A91 K584 Dundalk, Ireland;|Regulated Software Research Centre, Dundalk Institute of Technology, A91 K584 Dundalk, Ireland;|Department of Radiology, Mater Misericordiae University Hospital, D07 R2WY Dublin, Ireland;","{'raw_affiliation_string': 'School of Computer Science, University College Dublin, D04 V1W8 Dublin, Ireland;', 'institution_ids': ['https://openalex.org/I100930933']}|{'raw_affiliation_string': 'School of Computer Science, University College Dublin, D04 V1W8 Dublin, Ireland;', 'institution_ids': ['https://openalex.org/I100930933']}|{'raw_affiliation_string': 'Department of Radiology, Mater Misericordiae University Hospital, D07 R2WY Dublin, Ireland;', 'institution_ids': ['https://openalex.org/I2803071314']}|{'raw_affiliation_string': 'School of Computer Science, University College Dublin, D04 V1W8 Dublin, Ireland;', 'institution_ids': ['https://openalex.org/I100930933']}|{'raw_affiliation_string': 'School of Computer Science, University College Dublin, D04 V1W8 Dublin, Ireland;', 'institution_ids': ['https://openalex.org/I100930933']}|{'raw_affiliation_string': 'Regulated Software Research Centre, Dundalk Institute of Technology, A91 K584 Dundalk, Ireland;', 'institution_ids': ['https://openalex.org/I94876832']}|{'raw_affiliation_string': 'Regulated Software Research Centre, Dundalk Institute of Technology, A91 K584 Dundalk, Ireland;', 'institution_ids': ['https://openalex.org/I94876832']}|{'raw_affiliation_string': 'Department of Radiology, Mater Misericordiae University Hospital, D07 R2WY Dublin, Ireland;', 'institution_ids': ['https://openalex.org/I2803071314']}",https://openalex.org/A5013795937|https://openalex.org/A5060767399|https://openalex.org/A5037379235|https://openalex.org/A5084251444|https://openalex.org/A5039829612|https://openalex.org/A5046258655|https://openalex.org/A5019753419|https://openalex.org/A5058796153,Arsalan Shahid|Mehran Hossein Zadeh Bazargani|Paul Banahan|Brian Mac Namee|Tahar Kechadi|Ceara Treacy|Gilbert Regan|Peter MacMahon,https://orcid.org/0000-0002-3748-6361|https://orcid.org/0000-0002-1504-380X|None|https://orcid.org/0000-0003-2518-0274|https://orcid.org/0000-0002-0176-6281|https://orcid.org/0000-0001-7722-5628|https://orcid.org/0000-0002-5023-6914|https://orcid.org/0000-0003-2235-6692,https://openalex.org/T12422|https://openalex.org/T10862|https://openalex.org/T11363,Radiomics in Medical Imaging Analysis|Deep Learning in Medical Image Analysis|Cone-Beam Computed Tomography in Dentistry,0.9949|0.9946|0.9945,https://openalex.org/subfields/2741|https://openalex.org/subfields/1702|https://openalex.org/subfields/3504,"Radiology, Nuclear Medicine and Imaging|Artificial Intelligence|Oral Surgery",https://openalex.org/fields/27|https://openalex.org/fields/17|https://openalex.org/fields/35,Medicine|Computer Science|Dentistry,https://openalex.org/domains/4|https://openalex.org/domains/3|https://openalex.org/domains/4,Health Sciences|Physical Sciences|Health Sciences,https://openalex.org/keywords/dicom|https://openalex.org/keywords/identification|https://openalex.org/keywords/medical-image-analysis|https://openalex.org/keywords/medical-imaging|https://openalex.org/keywords/dental-imaging,DICOM|Identification (biology)|Medical Image Analysis|Medical Imaging|Dental Imaging,0.94737214|0.8463845|0.558317|0.539832|0.510103,https://openalex.org/C77331912|https://openalex.org/C116834253|https://openalex.org/C41008148|https://openalex.org/C98045186|https://openalex.org/C154945302|https://openalex.org/C59822182|https://openalex.org/C86803240|https://openalex.org/C111919701,https://www.wikidata.org/wiki/Q81095|https://www.wikidata.org/wiki/Q2039217|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q205663|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q441|https://www.wikidata.org/wiki/Q420|https://www.wikidata.org/wiki/Q9135,DICOM|Identification (biology)|Computer science|Process (computing)|Artificial intelligence|Botany|Biology|Operating system,2|2|0|2|1|1|0|1,0.94737214|0.8463845|0.6767207|0.65807873|0.16192845|0.0|0.0|0.0,True|True|False,https://doi.org/10.3390/healthcare10050755|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9141493|https://pubmed.ncbi.nlm.nih.gov/35627892,https://www.mdpi.com/2227-9032/10/5/755/pdf?version=1650360160|None|None,nan|nan|nan,cc-by|None|None,https://openalex.org/licenses/cc-by|None|None,publishedVersion|publishedVersion|None,True|True|False,True|True|False,https://openalex.org/S4210214101|https://openalex.org/S2764455111|https://openalex.org/S4306525036,Healthcare|PubMed Central|PubMed,2227-9032|None|None,2227-9032|None|None,True|True|False,True|False|False,True|False|False,https://openalex.org/P4310310987|https://openalex.org/I1299303238|https://openalex.org/I1299303238,Multidisciplinary Digital Publishing Institute|National Institutes of Health|National Institutes of Health,https://openalex.org/P4310310987|https://openalex.org/I1299303238|https://openalex.org/I1299303238,Multidisciplinary Digital Publishing Institute|National Institutes of Health|National Institutes of Health,journal|repository|repository,https://metadata.un.org/sdg/16,"Peace, justice, and strong institutions",0.53,,,,2024|2023,2|5
