id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_list,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,locations_count,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,ids.pmid,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,best_oa_location,best_oa_location.source,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,citation_normalized_percentile,primary_location.source,primary_topic,abstract,primary_location,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W2765802355,https://doi.org/10.1038/natrevmats.2017.66,Flexible mechanical metamaterials,Flexible mechanical metamaterials,2017,2017-10-17,en,review,journal-article,crossref,,3,4,,,,,13.306,True,pdf,1268,False,False,3,,,131,https://openalex.org/W1063936799|https://openalex.org/W1500786217|https://openalex.org/W1512714330|https://openalex.org/W1520891405|https://openalex.org/W1541360842|https://openalex.org/W1550808135|https://openalex.org/W1578468489|https://openalex.org/W1590489289|https://openalex.org/W1608849636|https://openalex.org/W1609920162|https://openalex.org/W1664907837|https://openalex.org/W1687963932|https://openalex.org/W1784844925|https://openalex.org/W1793461463|https://openalex.org/W1833149396|https://openalex.org/W1854459117|https://openalex.org/W1870918401|https://openalex.org/W1882735753|https://openalex.org/W1892804102|https://openalex.org/W1896182366|https://openalex.org/W1907763559|https://openalex.org/W1950765405|https://openalex.org/W1966016720|https://openalex.org/W1966886741|https://openalex.org/W1974140435|https://openalex.org/W197575243|https://openalex.org/W1980587781|https://openalex.org/W1984022509|https://openalex.org/W1986662068|https://openalex.org/W1987006239|https://openalex.org/W1988635099|https://openalex.org/W1993084146|https://openalex.org/W1994361121|https://openalex.org/W1996825299|https://openalex.org/W1999303985|https://openalex.org/W1999436089|https://openalex.org/W1999464225|https://openalex.org/W1999864615|https://openalex.org/W2002762613|https://openalex.org/W2004279045|https://openalex.org/W2005809817|https://openalex.org/W2007494032|https://openalex.org/W2009473947|https://openalex.org/W2010530208|https://openalex.org/W2010696630|https://openalex.org/W2013060121|https://openalex.org/W2017029836|https://openalex.org/W2023598328|https://openalex.org/W2026369253|https://openalex.org/W2027456736|https://openalex.org/W2032195602|https://openalex.org/W2040121498|https://openalex.org/W2040666006|https://openalex.org/W2043873873|https://openalex.org/W2045085331|https://openalex.org/W2049286683|https://openalex.org/W2054274258|https://openalex.org/W2057400263|https://openalex.org/W2058364550|https://openalex.org/W2067887297|https://openalex.org/W2073470977|https://openalex.org/W2073705681|https://openalex.org/W2078326572|https://openalex.org/W2089274215|https://openalex.org/W2089555797|https://openalex.org/W2090216496|https://openalex.org/W2093985021|https://openalex.org/W2096848392|https://openalex.org/W2099006292|https://openalex.org/W2102074887|https://openalex.org/W2103561666|https://openalex.org/W2103903082|https://openalex.org/W2103979104|https://openalex.org/W2111818326|https://openalex.org/W2118477912|https://openalex.org/W2122765624|https://openalex.org/W2123852394|https://openalex.org/W2133379938|https://openalex.org/W2134278049|https://openalex.org/W2148389579|https://openalex.org/W2149567066|https://openalex.org/W2161828222|https://openalex.org/W2163744398|https://openalex.org/W2163915318|https://openalex.org/W2166038325|https://openalex.org/W2168069209|https://openalex.org/W2174042356|https://openalex.org/W2246680568|https://openalex.org/W2255588957|https://openalex.org/W2257558576|https://openalex.org/W2265329769|https://openalex.org/W2273175535|https://openalex.org/W2281299562|https://openalex.org/W2291084434|https://openalex.org/W2296203100|https://openalex.org/W2303202141|https://openalex.org/W2330927407|https://openalex.org/W2337934190|https://openalex.org/W2342392491|https://openalex.org/W2347139948|https://openalex.org/W2395711295|https://openalex.org/W2419095389|https://openalex.org/W2461024470|https://openalex.org/W2499326555|https://openalex.org/W2516723947|https://openalex.org/W2521439961|https://openalex.org/W2529252033|https://openalex.org/W2575082732|https://openalex.org/W2584376302|https://openalex.org/W2587068055|https://openalex.org/W2734669961|https://openalex.org/W2735304102|https://openalex.org/W2746723258|https://openalex.org/W2951736777|https://openalex.org/W2958330605|https://openalex.org/W3022733320|https://openalex.org/W3037000905|https://openalex.org/W3098350030|https://openalex.org/W3100026313|https://openalex.org/W3100933252|https://openalex.org/W3101950776|https://openalex.org/W3105130272|https://openalex.org/W3106179052|https://openalex.org/W3113063937|https://openalex.org/W3121344092|https://openalex.org/W3123498136|https://openalex.org/W40156335|https://openalex.org/W4230431595|https://openalex.org/W4232876046|https://openalex.org/W4248886868|https://openalex.org/W764472769,https://openalex.org/W54078636|https://openalex.org/W51472912|https://openalex.org/W4361020386|https://openalex.org/W4236870338|https://openalex.org/W3151495635|https://openalex.org/W3105167352|https://openalex.org/W2954470139|https://openalex.org/W2935759653|https://openalex.org/W2016917053|https://openalex.org/W1679315481,https://api.openalex.org/works?filter=cites:W2765802355,2024-10-26T18:56:47.878519,2017-11-10,https://openalex.org/W2765802355,https://doi.org/10.1038/natrevmats.2017.66,2765802355,False,https://doi.org/10.1038/natrevmats.2017.66,,https://openalex.org/S2764917516,Nature Reviews Materials,2058-8437,2058-8437,False,False,True,https://openalex.org/P4310319908,Nature Portfolio,https://openalex.org/P4310319908|https://openalex.org/P4310319965,Nature Portfolio|Springer Nature,journal,,,,False,False,True,green,https://e-archivo.uc3m.es/bitstream/10016/25772/1/flexible_NRM_2017_ps.pdf,True,0.99665,True,True,99,100,2,11,,,https://openalex.org/T11737,4D Printing Technologies,0.9999,https://openalex.org/subfields/2210,Mechanical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences,True,http://hdl.handle.net/10016/25772,https://e-archivo.uc3m.es/bitstream/10016/25772/1/flexible_NRM_2017_ps.pdf,https://openalex.org/S4306402641,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),,,True,False,False,https://openalex.org/I4383465926,LA Referencia,https://openalex.org/I4383465926,LA Referencia,repository,,,acceptedVersion,True,False,,,,,,,,,,,,,,,"Mechanical metamaterials exhibit properties and functionalities that cannot be realized in conventional materials. Originally, the field focused on achieving unusual (zero or negative) values for familiar mechanical parameters, such as density, Poisson's ratio or compressibility, but more recently, new classes of metamaterials — including shape-morphing, topological and nonlinear metamaterials — have emerged. These materials exhibit exotic functionalities, such as pattern and shape transformations in response to mechanical forces, unidirectional guiding of motion and waves, and reprogrammable stiffness or dissipation. In this Review, we identify the design principles leading to these properties and discuss, in particular, linear and mechanism-based metamaterials (such as origami-based and kirigami-based metamaterials), metamaterials harnessing instabilities and frustration, and topological metamaterials. We conclude by outlining future challenges for the design, creation and conceptualization of advanced mechanical metamaterials. Mechanical metamaterials exhibit exotic properties that cannot be realized in conventional materials. In this Review, recently developed shape-morphing, topological and nonlinear metamaterials are discussed together with their functionalities and design principles, and future challenges for the field are outlined.",,first|middle|middle|last,"{'id': 'https://openalex.org/I136199984', 'display_name': 'Harvard University', 'ror': 'https://ror.org/03vek6s52', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I136199984']}|{'id': 'https://openalex.org/I121797337', 'display_name': 'Leiden University', 'ror': 'https://ror.org/027bh9e22', 'country_code': 'NL', 'type': 'education', 'lineage': ['https://openalex.org/I121797337']}|{'id': 'https://openalex.org/I50357001', 'display_name': 'Universidad Carlos III de Madrid', 'ror': 'https://ror.org/03ths8210', 'country_code': 'ES', 'type': 'education', 'lineage': ['https://openalex.org/I50357001']}|{'id': 'https://openalex.org/I2803035111', 'display_name': 'Institute for Atomic and Molecular Physics', 'ror': 'https://ror.org/038x9td67', 'country_code': 'NL', 'type': 'facility', 'lineage': ['https://openalex.org/I2800991832', 'https://openalex.org/I2803035111']}",US|NL|ES|NL,False|False|False|False,Katia Bertoldi|Vincenzo Vitelli|Johan Christensen|Martin van Hecke,"Harvard John A. Paulson School of Engineering and Applied Sciences, Harvard University, Cambridge, 02138, Massachusetts, USA|Instituut-Lorentz, Universiteit Leiden, Postbus 9506, Leiden, 2300 RA, The Netherlands|Instituto Gregorio Millán Barbany, Universidad Carlos III de Madrid, Avenida de la Universidad 30, Leganés (Madrid), 28916, Spain|AMOLF, Science Park 104, Amsterdam, 1098 XG, The Netherlands","{'raw_affiliation_string': 'Harvard John A. Paulson School of Engineering and Applied Sciences, Harvard University, Cambridge, 02138, Massachusetts, USA', 'institution_ids': ['https://openalex.org/I136199984']}|{'raw_affiliation_string': 'Instituut-Lorentz, Universiteit Leiden, Postbus 9506, Leiden, 2300 RA, The Netherlands', 'institution_ids': ['https://openalex.org/I121797337']}|{'raw_affiliation_string': 'Instituto Gregorio Millán Barbany, Universidad Carlos III de Madrid, Avenida de la Universidad 30, Leganés (Madrid), 28916, Spain', 'institution_ids': ['https://openalex.org/I50357001']}|{'raw_affiliation_string': 'AMOLF, Science Park 104, Amsterdam, 1098 XG, The Netherlands', 'institution_ids': ['https://openalex.org/I2803035111']}",https://openalex.org/A5046326005|https://openalex.org/A5061524700|https://openalex.org/A5072348459|https://openalex.org/A5025099143,Katia Bertoldi|Vincenzo Vitelli|Johan Christensen|Martin van Hecke,https://orcid.org/0000-0002-5787-4863|https://orcid.org/0000-0001-6328-8783|https://orcid.org/0000-0002-1604-250X|https://orcid.org/0000-0002-9550-6607,https://openalex.org/T11737|https://openalex.org/T10707|https://openalex.org/T11870,4D Printing Technologies|Manufacture and Application of Cellular Materials|Analysis and Design of Tensegrity Structures,0.9999|0.9981|0.991,https://openalex.org/subfields/2210|https://openalex.org/subfields/2210|https://openalex.org/subfields/2205,Mechanical Engineering|Mechanical Engineering|Civil and Structural Engineering,https://openalex.org/fields/22|https://openalex.org/fields/22|https://openalex.org/fields/22,Engineering|Engineering|Engineering,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/morphing|https://openalex.org/keywords/mechanical-metamaterials|https://openalex.org/keywords/mechanical-properties,Morphing|Mechanical Metamaterials|Mechanical Properties,0.90201414|0.635302|0.568761,https://openalex.org/C110367647|https://openalex.org/C50637493|https://openalex.org/C9652623|https://openalex.org/C184720557|https://openalex.org/C41008148|https://openalex.org/C121332964|https://openalex.org/C192562407|https://openalex.org/C49040817|https://openalex.org/C127413603|https://openalex.org/C33923547|https://openalex.org/C154945302|https://openalex.org/C202444582|https://openalex.org/C119599485,https://www.wikidata.org/wiki/Q497166|https://www.wikidata.org/wiki/Q1136781|https://www.wikidata.org/wiki/Q190109|https://www.wikidata.org/wiki/Q7825049|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q228736|https://www.wikidata.org/wiki/Q193091|https://www.wikidata.org/wiki/Q11023|https://www.wikidata.org/wiki/Q395|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q837863|https://www.wikidata.org/wiki/Q43035,Metamaterial|Morphing|Field (mathematics)|Topology (electrical circuits)|Computer science|Physics|Materials science|Optoelectronics|Engineering|Mathematics|Artificial intelligence|Pure mathematics|Electrical engineering,2|2|2|2|0|0|0|1|0|0|1|1|1,0.9657207|0.90201414|0.45063725|0.4025412|0.38801026|0.38222972|0.3772384|0.14190191|0.122481465|0.109044105|0.071682006|0.0|0.0,,,,,,False|True|True,https://doi.org/10.1038/natrevmats.2017.66|http://hdl.handle.net/10016/25772|http://hdl.handle.net/1887/69137,None|https://e-archivo.uc3m.es/bitstream/10016/25772/1/flexible_NRM_2017_ps.pdf|https://scholarlypublications.universiteitleiden.nl/access/item%3A2944660/view,None|None|None,None|None|None,None|acceptedVersion|submittedVersion,False|True|False,False|False|False,https://openalex.org/S2764917516|https://openalex.org/S4306402641|https://openalex.org/S4306401843,Nature Reviews Materials|LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas)|Data Archiving and Networked Services (DANS),2058-8437|None|None,2058-8437|None|None,False|True|True,False|False|False,True|False|False,https://openalex.org/P4310319908|https://openalex.org/I4383465926|https://openalex.org/I1322597698,Nature Portfolio|LA Referencia|Royal Netherlands Academy of Arts and Sciences,https://openalex.org/P4310319908|https://openalex.org/P4310319965|https://openalex.org/I4383465926|https://openalex.org/I1322597698,Nature Portfolio|Springer Nature|LA Referencia|Royal Netherlands Academy of Arts and Sciences,journal|repository|repository,nan|nan|nan,https://metadata.un.org/sdg/11,Sustainable cities and communities,0.64,,,,2024|2023|2022|2021|2020|2019|2018|2017,196|279|211|195|162|155|50|3
